currentTime,core0Usage(%),core1Usage(%),core2Usage(%),core3Usage(%),totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalExt4Partition,usedExt4Partition,freeExt4Partition,percentageExt4Partition(%),totalBootPartition,usedBootPartition,freeBootPartition,percentageBootPartition(%),total_IO_read,total_IO_write
2021-07-06 15:19:04.018761,18.4,29.1,25.0,18.5,100.0,3979698176,3328503808,525791232,16.4,67768320,1379438592,104853504,104853504,0,0.0,15379681280,13010550784,1692393472,88.5,264289280,30773248,233516032,11.6,1336157696,65140736
2021-07-06 15:20:04.059415,22.2,27.5,23.1,19.3,50.0,3979698176,3327393792,526901248,16.4,67858432,1379528704,104853504,104853504,0,0.0,15379681280,13010579456,1692364800,88.5,264289280,30773248,233516032,11.6,1336157696,65378304
2021-07-06 15:21:04.130081,20.3,30.7,22.9,17.5,66.7,3979698176,3327766528,525484032,16.4,67956736,1380589568,104853504,104853504,0,0.0,15379681280,13010595840,1692348416,88.5,264289280,30773248,233516032,11.6,1336157696,65652736
2021-07-06 15:22:04.201760,20.5,28.0,25.9,17.7,50.0,3979698176,3327889408,525885440,16.4,68055040,1380106240,104853504,104853504,0,0.0,15379681280,13010616320,1692327936,88.5,264289280,30773248,233516032,11.6,1336157696,65931264
2021-07-06 15:23:04.235812,20.4,27.4,25.3,17.6,50.0,3979698176,3327488000,527331328,16.4,68145152,1379086336,104853504,104853504,0,0.0,15379681280,13010636800,1692307456,88.5,264289280,30773248,233516032,11.6,1336157696,66291712
2021-07-06 15:24:04.305025,20.0,30.8,22.6,18.4,50.0,3979698176,3329155072,525139968,16.3,68243456,1379631104,104853504,104853504,0,0.0,15379681280,13010653184,1692291072,88.5,264289280,30773248,233516032,11.6,1336157696,66734080
2021-07-06 15:25:04.372700,22.8,29.7,20.9,17.9,66.7,3979698176,3327901696,526385152,16.4,68333568,1379586048,104853504,104853504,0,0.0,15379681280,13010657280,1692286976,88.5,264289280,30773248,233516032,11.6,1336157696,67155968
2021-07-06 15:26:04.447272,21.4,24.4,24.0,22.6,66.7,3979698176,3327250432,525987840,16.4,68431872,1380659200,104853504,104853504,0,0.0,15379681280,13010677760,1692266496,88.5,264289280,30773248,233516032,11.6,1336157696,67495936
2021-07-06 15:27:04.514389,19.1,24.4,25.6,21.9,33.3,3979698176,3328270336,526020608,16.4,68521984,1379627008,104853504,104853504,0,0.0,15379681280,13010698240,1692246016,88.5,264289280,30773248,233516032,11.6,1336157696,67758080
2021-07-06 15:28:04.566615,20.6,26.9,23.7,21.1,50.0,3979698176,3327258624,527044608,16.4,68620288,1379639296,104853504,104853504,0,0.0,15379681280,13010714624,1692229632,88.5,264289280,30773248,233516032,11.6,1336157696,67999744
2021-07-06 15:29:04.637743,17.7,28.5,25.6,19.8,50.0,3979698176,3327627264,526671872,16.4,68710400,1379663872,104853504,104853504,0,0.0,15379681280,13010735104,1692209152,88.5,264289280,30773248,233516032,11.6,1336157696,68261888
2021-07-06 15:30:04.663130,17.5,28.6,23.7,22.0,50.0,3979698176,3327229952,526012416,16.4,68808704,1380741120,104853504,104853504,0,0.0,15379681280,13010755584,1692188672,88.5,264289280,30773248,233516032,11.6,1336157696,68536320
2021-07-06 15:31:04.733912,16.9,27.6,25.8,21.0,66.7,3979698176,3327307776,527007744,16.4,68898816,1379622912,104853504,104853504,0,0.0,15379681280,13010763776,1692180480,88.5,264289280,30773248,233516032,11.6,1336157696,68814848
2021-07-06 15:32:04.755443,19.4,29.7,23.2,19.8,75.0,3979698176,3328212992,526073856,16.4,68997120,1379684352,104853504,104853504,0,0.0,15379681280,13010788352,1692155904,88.5,264289280,30773248,233516032,11.6,1336157696,69081088
2021-07-06 15:33:04.828711,18.3,27.1,25.3,19.3,100.0,3979698176,3328098304,525651968,16.4,69087232,1380323328,104853504,104853504,0,0.0,15379681280,13010817024,1692127232,88.5,264289280,30773248,233516032,11.6,1336157696,69347328
