imageCounter,currentTime,meanNetworkDelay,meanResponseTime
229,2021-05-24 15:20:55.803180,1.720522316262191,1.7470368183335883
230,2021-05-24 15:20:56.819597,1.72027717984241,1.7467844216719917
231,2021-05-24 15:20:57.799582,1.7200373529871822,1.746534185492115
232,2021-05-24 15:20:58.835830,1.7198032120178486,1.74628900762262
233,2021-05-24 15:20:59.852741,1.7195638781453406,1.7460405294475638
234,2021-05-24 15:21:00.866332,1.7193258073594835,1.7457983371538994
235,2021-05-24 15:21:01.858853,1.7190937224854814,1.7455589852434523
236,2021-05-24 15:21:02.855300,1.718846996962014,1.7453059907686912
237,2021-05-24 15:21:03.942435,1.718886289918473,1.7453383121812394
238,2021-05-24 15:21:04.927072,1.7187788867149032,1.7452212732379175
239,2021-05-24 15:21:05.904702,1.7185659777669229,1.74504128460106
240,2021-05-24 15:21:06.948849,1.7184653639793397,1.7449345340331395
241,2021-05-24 15:21:07.913315,1.7182398811910162,1.744701603141563
242,2021-05-24 15:21:08.942345,1.7180092364303337,1.7444620408302496
243,2021-05-24 15:21:09.945731,1.7177834638352256,1.744228175638144
244,2021-05-24 15:21:10.962637,1.717560450561711,1.743997600234923
245,2021-05-24 15:21:11.963191,1.7173254898616246,1.7437562991161735
246,2021-05-24 15:21:12.955835,1.7171074374904478,1.743527983262287
247,2021-05-24 15:21:13.960166,1.7168812771075168,1.7432947409780402
248,2021-05-24 15:21:14.964411,1.7166770456298706,1.7430882675032462
249,2021-05-24 15:21:15.999253,1.7164740562438965,1.74291410886619
250,2021-05-24 15:21:16.980127,1.7162684278488158,1.7427039184570312
251,2021-05-24 15:21:17.975686,1.7160573195651232,1.74248745621913
252,2021-05-24 15:21:18.987201,1.7158565161720154,1.7422885308189997
253,2021-05-24 15:21:19.999948,1.7156571097995923,1.7420830359100825
254,2021-05-24 15:21:21.029485,1.7154501047660047,1.741871145766551
255,2021-05-24 15:21:22.008826,1.7152450608272178,1.7416616486568077
256,2021-05-24 15:21:23.029720,1.7150473967194557,1.741459583863616
257,2021-05-24 15:21:24.036351,1.7148575578682153,1.7412655566916855
258,2021-05-24 15:21:25.051523,1.7146672296893688,1.7410716409831084
259,2021-05-24 15:21:26.046833,1.7144656273388954,1.7409041995707626
260,2021-05-24 15:21:27.065707,1.714270045207097,1.7407096716073842
261,2021-05-24 15:21:28.082820,1.7140720959367424,1.7405175130486032
262,2021-05-24 15:21:29.061417,1.713859336066792,1.7403006089552668
263,2021-05-24 15:21:30.096521,1.7136881315209567,1.7401217942908689
264,2021-05-24 15:21:31.086086,1.7135054712945765,1.739934860756903
265,2021-05-24 15:21:32.125028,1.7133256003541766,1.7397460730570666
266,2021-05-24 15:21:33.123753,1.713140306616188,1.7395499630978233
267,2021-05-24 15:21:34.135114,1.7129385489203064,1.7393416349361006
268,2021-05-24 15:21:35.277566,1.713288314306914,1.739681175395624
269,2021-05-24 15:21:36.187738,1.7132063984427754,1.7396209257686006
270,2021-05-24 15:21:37.189083,1.7131387445661757,1.739547061920166
271,2021-05-24 15:21:38.184984,1.7130529713366744,1.7394547919945524
272,2021-05-24 15:21:39.207912,1.7129764495527042,1.739371484693359
273,2021-05-24 15:21:40.312250,1.713303403539972,1.7396929255335323
274,2021-05-24 15:21:41.200829,1.7132348344273811,1.739620484574868
275,2021-05-24 15:21:42.197829,1.713155400536277,1.7395336749336936
276,2021-05-24 15:21:43.219513,1.713078568811002,1.739449862120808
277,2021-05-24 15:21:44.219727,1.7130158825471513,1.739379171860347
278,2021-05-24 15:21:45.244394,1.7129452734542407,1.7393033341538133
279,2021-05-24 15:21:46.244385,1.7128679068712351,1.739250771888268
280,2021-05-24 15:21:47.245799,1.7128053086144583,1.739182393039976
281,2021-05-24 15:21:48.273510,1.7127409507371352,1.7391126563116324
282,2021-05-24 15:21:49.266488,1.7126840454466798,1.7390510384918105
283,2021-05-24 15:21:50.274749,1.7126163981407354,1.7389759099104378
284,2021-05-24 15:21:51.307797,1.7125597529008354,1.738913592318414
285,2021-05-24 15:21:52.293091,1.7124926023315965,1.7388411731050726
