imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-29 14:01:58.892464,2.7365381717681885,2.9354894161224365
2,2021-05-29 14:01:59.223375,2.741437554359436,2.853070378303528
3,2021-05-29 14:01:59.795991,2.7503217856089273,2.833120346069336
4,2021-05-29 14:02:00.279435,2.7475927472114563,2.8159358501434326
5,2021-05-29 14:02:00.748519,2.7485064029693604,2.8084310054779054
6,2021-05-29 14:02:01.333864,2.7506215969721475,2.804654916127523
7,2021-05-29 14:02:01.851304,2.752014534814017,2.802037920270647
8,2021-05-29 14:02:02.374879,2.751125007867813,2.7984127700328827
9,2021-05-29 14:02:02.779404,2.7508914205763073,2.7956812381744385
10,2021-05-29 14:02:03.360462,2.7591021776199343,2.8018634557724
11,2021-05-29 14:02:04.162166,2.759546409953724,2.800710591402921
12,2021-05-29 14:02:04.622070,2.7603355844815574,2.8001176913579306
13,2021-05-29 14:02:05.207102,2.760253777870765,2.798877312586858
14,2021-05-29 14:02:05.521012,2.7591231550489153,2.7968129260199412
15,2021-05-29 14:02:06.033251,2.759129524230957,2.7959651947021484
16,2021-05-29 14:02:06.503685,2.758428528904915,2.794520616531372
17,2021-05-29 14:02:07.070574,2.759509970160092,2.794934398987714
18,2021-05-29 14:02:07.565620,2.7603889836205378,2.795618388387892
19,2021-05-29 14:02:08.256159,2.7612002523321855,2.7958929538726807
20,2021-05-29 14:02:08.588051,2.76157683134079,2.7958054184913634
21,2021-05-29 14:02:09.092205,2.7620113009498235,2.795813969203404
22,2021-05-29 14:02:09.674743,2.7611305063421074,2.7945137565786187
23,2021-05-29 14:02:10.243813,2.7604936931444253,2.793505388757457
24,2021-05-29 14:02:10.840265,2.7598438560962677,2.7924645841121674
25,2021-05-29 14:02:11.662130,2.7600493812561036,2.7923653602600096
26,2021-05-29 14:02:12.024041,2.7608148593168993,2.792873428418086
27,2021-05-29 14:02:12.696423,2.7610022315272578,2.7928184138403997
28,2021-05-29 14:02:12.951523,2.7613822051456998,2.7931639637265886
29,2021-05-29 14:02:14.024706,2.7617420985780914,2.7933291566782983
30,2021-05-29 14:02:14.272825,2.761634882291158,2.7929756879806518
31,2021-05-29 14:02:14.845841,2.7612395671106156,2.7923784102163007
32,2021-05-29 14:02:15.251315,2.7606000527739525,2.791532665491104
33,2021-05-29 14:02:15.908955,2.7605138114004424,2.7912918943347353
34,2021-05-29 14:02:16.553587,2.7603611946105957,2.790944218635559
35,2021-05-29 14:02:17.134363,2.7602576392037528,2.7906521115984235
36,2021-05-29 14:02:17.529358,2.7600515948401556,2.790278752644857
37,2021-05-29 14:02:17.942793,2.7603748553508036,2.790471147846531
38,2021-05-29 14:02:18.550418,2.761518026653089,2.791637339090046
39,2021-05-29 14:02:18.908455,2.760894237420498,2.790879432971661
40,2021-05-29 14:02:19.422089,2.76046798825264,2.790308326482773
41,2021-05-29 14:02:19.917261,2.760123712260549,2.7898493045713844
42,2021-05-29 14:02:20.471178,2.759557355017889,2.78915912764413
43,2021-05-29 14:02:21.003163,2.7593391052512235,2.7888568833816882
44,2021-05-29 14:02:21.484843,2.758864614096555,2.7882801836187188
45,2021-05-29 14:02:22.006556,2.758501805199517,2.7878124766879613
46,2021-05-29 14:02:22.476724,2.758216215216595,2.7874128300210703
47,2021-05-29 14:02:22.971697,2.7577336696868247,2.786842513591685
48,2021-05-29 14:02:23.493687,2.7573512146870294,2.786519542336464
49,2021-05-29 14:02:24.078477,2.7569130050892734,2.7878853593553816
50,2021-05-29 14:02:24.484269,2.756450777053833,2.787316026687622
51,2021-05-29 14:02:24.984843,2.7559828337501076,2.786726395289103
52,2021-05-29 14:02:25.488394,2.755534204152914,2.7861568606816807
53,2021-05-29 14:02:25.990826,2.7552231752647542,2.785749228495472
54,2021-05-29 14:02:26.518352,2.754894247761479,2.78533845477634
55,2021-05-29 14:02:27.035817,2.7547863006591795,2.7851187749342485
56,2021-05-29 14:02:27.502175,2.754415218319212,2.7846457191876004
57,2021-05-29 14:02:28.036234,2.7540560437921893,2.7841939215074505
58,2021-05-29 14:02:28.540039,2.7537923146938454,2.7838277282385993
59,2021-05-29 14:02:29.039428,2.753425185963259,2.7834787934513416
60,2021-05-29 14:02:29.541487,2.753124447663625,2.783082063992818
61,2021-05-29 14:02:30.063908,2.7528972000372214,2.78276626399306
62,2021-05-29 14:02:30.559233,2.752705854754294,2.782483912283374
63,2021-05-29 14:02:31.080185,2.752538726443336,2.7822356753879123
64,2021-05-29 14:02:31.574916,2.7523361407220364,2.7819479182362556
65,2021-05-29 14:02:32.061682,2.752156059558575,2.7817017481877255
66,2021-05-29 14:02:32.592051,2.7519474318533232,2.7814121535330107
67,2021-05-29 14:02:33.101446,2.7518599033355713,2.7812684827776097
68,2021-05-29 14:02:33.586273,2.751756043995128,2.781103460227742
69,2021-05-29 14:02:34.111468,2.7515891185705215,2.7809688215670376
70,2021-05-29 14:02:34.593191,2.751333406993321,2.7806534596851895
71,2021-05-29 14:02:35.104818,2.751180564853507,2.7804400417166697
72,2021-05-29 14:02:35.606931,2.750972979598575,2.780167284939024
73,2021-05-29 14:02:36.099451,2.750839141950215,2.779975904177313
74,2021-05-29 14:02:36.610597,2.7506400282318526,2.7797068937404736
75,2021-05-29 14:02:37.119433,2.7504903793334963,2.779496021270752
76,2021-05-29 14:02:37.601740,2.750280825715316,2.7792243518327413
77,2021-05-29 14:02:38.125079,2.7500992874046424,2.7789970373178456
78,2021-05-29 14:02:38.624144,2.7498905719854894,2.7787361481250863
79,2021-05-29 14:02:39.146554,2.749702631672726,2.7785719859449167
80,2021-05-29 14:02:39.662031,2.74958476126194,2.778391721844673
81,2021-05-29 14:02:40.154691,2.749397937162423,2.778149781403718
82,2021-05-29 14:02:40.675610,2.7493026372863025,2.778005169659126
83,2021-05-29 14:02:41.172686,2.749174095061888,2.777830402535128
84,2021-05-29 14:02:41.667390,2.749053793294089,2.7776691970371066
85,2021-05-29 14:02:42.171459,2.7489325158736286,2.7774942145628088
86,2021-05-29 14:02:42.657753,2.7487824184950007,2.7772902749305546
87,2021-05-29 14:02:43.177555,2.748671123351174,2.777131308084247
88,2021-05-29 14:02:43.765337,2.7485278059135783,2.776937945322557
89,2021-05-29 14:02:44.192382,2.748453823368201,2.7768869533967435
90,2021-05-29 14:02:44.731643,2.748574537701077,2.7769706593619454
91,2021-05-29 14:02:45.223597,2.748467411313738,2.776825590448065
92,2021-05-29 14:02:45.718962,2.7483256718386775,2.7766454193903054
93,2021-05-29 14:02:46.235020,2.7482859601256666,2.776567789816087
94,2021-05-29 14:02:46.723970,2.7482070948215243,2.7764433698451265
95,2021-05-29 14:02:47.278733,2.748445997740093,2.776659325549477
96,2021-05-29 14:02:47.849934,2.7493577053149543,2.777540554602941
97,2021-05-29 14:02:48.348139,2.7502732793080438,2.7784162354223505
98,2021-05-29 14:02:48.848138,2.751158286114128,2.7792726049617844
99,2021-05-29 14:02:49.292804,2.751578126290832,2.77972930368751
100,2021-05-29 14:02:49.855057,2.7523188734054567,2.7804347109794616
101,2021-05-29 14:02:50.286039,2.75235642537032,2.7804333101404777
102,2021-05-29 14:02:50.783528,2.75221147256739,2.780254971747305
103,2021-05-29 14:02:51.360210,2.752877193747215,2.780885108466287
104,2021-05-29 14:02:51.865733,2.75353660262548,2.7815136267588687
105,2021-05-29 14:02:52.381104,2.754319447562808,2.782273174467541
106,2021-05-29 14:02:52.803628,2.7541936006186143,2.7821215098758914
107,2021-05-29 14:02:53.276669,2.754056375717448,2.78196371604349
108,2021-05-29 14:02:53.879539,2.7545604043536716,2.782436812365497
109,2021-05-29 14:02:54.392900,2.7552455630871133,2.783151517220593
110,2021-05-29 14:02:54.826036,2.7554443424398247,2.7833327185023915
111,2021-05-29 14:02:55.311819,2.755289159379564,2.783151282920494
112,2021-05-29 14:02:55.900242,2.755749312894685,2.7835863062313626
113,2021-05-29 14:02:56.405553,2.7563765703049383,2.784182411379519
114,2021-05-29 14:02:56.846314,2.7563616058282685,2.784142720071893
115,2021-05-29 14:02:57.324659,2.756203537401946,2.7839607342429784
116,2021-05-29 14:02:57.854949,2.756378714380593,2.7841167922677665
117,2021-05-29 14:02:58.331938,2.7562144393594856,2.7839294295025687
118,2021-05-29 14:02:58.918415,2.7566013073517106,2.784291564407995
119,2021-05-29 14:02:59.420329,2.756965150352286,2.7846938141253816
120,2021-05-29 14:02:59.864863,2.7568068226178486,2.784517244497935
121,2021-05-29 14:03:00.377110,2.756685398826914,2.7843716381009944
122,2021-05-29 14:03:00.861530,2.7565249419603193,2.784190879493463
123,2021-05-29 14:03:01.378678,2.75635050176605,2.7839928758822805
124,2021-05-29 14:03:01.903457,2.756209477301567,2.783832859608435
125,2021-05-29 14:03:02.384970,2.7560433502197266,2.78364847946167
126,2021-05-29 14:03:02.910250,2.7559085970833186,2.7834924856821694
127,2021-05-29 14:03:03.397675,2.7557610695756325,2.783323702849741
128,2021-05-29 14:03:03.924031,2.7556605003774166,2.7832005247473717
129,2021-05-29 14:03:04.423285,2.755476848099583,2.7830436506936715
130,2021-05-29 14:03:04.956921,2.7554170791919415,2.782966868694012
131,2021-05-29 14:03:05.457093,2.7552863550550155,2.7828178587760632
132,2021-05-29 14:03:06.312650,2.7551951101332,2.7827019745653327
133,2021-05-29 14:03:06.584464,2.7550613432002247,2.7825502202026824
134,2021-05-29 14:03:07.075609,2.755028420419835,2.7825091436727725
135,2021-05-29 14:03:07.582161,2.7549558833793357,2.7824226291091354
136,2021-05-29 14:03:08.051827,2.754877339391147,2.7823231255306915
137,2021-05-29 14:03:08.537448,2.7547384039328917,2.7821606493344273
138,2021-05-29 14:03:09.045517,2.7546468247538027,2.782049106514972
139,2021-05-29 14:03:09.567739,2.754546920172602,2.781989217662125
140,2021-05-29 14:03:10.049441,2.7544261915343147,2.781853004864284
141,2021-05-29 14:03:10.598666,2.754404387575515,2.7818224108810967
142,2021-05-29 14:03:11.110573,2.754592114770916,2.781998594042281
143,2021-05-29 14:03:11.584477,2.7545549719483704,2.7819426876681668
144,2021-05-29 14:03:12.707772,2.754494415389167,2.781865883204672
145,2021-05-29 14:03:13.380150,2.7543938423025196,2.7817480021509633
146,2021-05-29 14:03:14.096463,2.7548833383272773,2.782218763273056
147,2021-05-29 14:03:14.587072,2.754761514209566,2.782076741562409
148,2021-05-29 14:03:14.986482,2.7546480298042297,2.7819484504493506
149,2021-05-29 14:03:15.670875,2.7545587056435195,2.7818940629895104
150,2021-05-29 14:03:15.881782,2.7544465557734172,2.7817743253707885
151,2021-05-29 14:03:16.777192,2.754382329271329,2.781689162285912
152,2021-05-29 14:03:17.261774,2.7544973508307806,2.7817883491516113
153,2021-05-29 14:03:17.877305,2.7545771474152607,2.781853060317195
154,2021-05-29 14:03:18.108116,2.7547129531959436,2.7819742862280314
155,2021-05-29 14:03:18.829427,2.7547104158709126,2.7819586799990748
156,2021-05-29 14:03:19.167674,2.7546847202838998,2.7819201808709364
157,2021-05-29 14:03:19.627218,2.754723170760331,2.7819413364313212
158,2021-05-29 14:03:20.144639,2.7547162273262122,2.7819245118129103
159,2021-05-29 14:03:20.650910,2.7546449127437183,2.781889333664996
160,2021-05-29 14:03:21.127736,2.754556252062321,2.7817851424217226
161,2021-05-29 14:03:21.652406,2.7544998456232297,2.781715162052131
162,2021-05-29 14:03:22.210499,2.7546128064026068,2.7818122851995772
163,2021-05-29 14:03:22.678081,2.7545539016372587,2.7817497063268184
164,2021-05-29 14:03:23.160689,2.7544530979016932,2.781636933001076
165,2021-05-29 14:03:23.668189,2.7543981812217018,2.7815632834579005
166,2021-05-29 14:03:24.171864,2.754282803420561,2.781440598418914
167,2021-05-29 14:03:24.687486,2.754208753208914,2.781352698446034
168,2021-05-29 14:03:25.196674,2.7541500627994537,2.781284620364507
169,2021-05-29 14:03:25.701974,2.7540667861171024,2.7812318449189677
170,2021-05-29 14:03:26.192031,2.7539800882339476,2.781138448154225
171,2021-05-29 14:03:26.708780,2.753895353852657,2.781039468029089
172,2021-05-29 14:03:27.224576,2.7538278574167294,2.7809576142665953
173,2021-05-29 14:03:27.726497,2.7537855716109965,2.7809008532176818
174,2021-05-29 14:03:28.228137,2.7537584181489616,2.7808573643366494
175,2021-05-29 14:03:28.725121,2.753668226514544,2.780747346878052
176,2021-05-29 14:03:29.237468,2.7536239610476927,2.78068661283363
177,2021-05-29 14:03:29.766705,2.753700998543346,2.7807506302655756
178,2021-05-29 14:03:30.249002,2.7536312234535645,2.78067556257998
179,2021-05-29 14:03:30.749053,2.7535373258857088,2.78061898593796
180,2021-05-29 14:03:31.247380,2.753451767232683,2.7805222325854833
181,2021-05-29 14:03:31.748145,2.753366620501102,2.7804241720484106
182,2021-05-29 14:03:32.267511,2.7533552188139696,2.7804005460424737
183,2021-05-29 14:03:32.757712,2.753324326270265,2.7803593906548505
184,2021-05-29 14:03:33.284512,2.7533410437729047,2.780366845752882
185,2021-05-29 14:03:33.782380,2.753259188420064,2.7802742043057003
186,2021-05-29 14:03:34.302331,2.7532324803772794,2.7802378759589246
187,2021-05-29 14:03:34.808814,2.7531521435089927,2.7801466039157807
188,2021-05-29 14:03:35.296788,2.7530658105586436,2.7800538666704866
189,2021-05-29 14:03:35.795497,2.7529948842588556,2.7800102965541615
190,2021-05-29 14:03:36.323376,2.752973482483312,2.7799812743538306
191,2021-05-29 14:03:36.812747,2.75290434897258,2.7799001900937546
192,2021-05-29 14:03:37.312552,2.7529157561560473,2.779901502033075
193,2021-05-29 14:03:37.816725,2.752859414550307,2.779834339655743
194,2021-05-29 14:03:38.308513,2.752773217319213,2.779735622946749
195,2021-05-29 14:03:38.830176,2.7527029685485056,2.7796611003386666
196,2021-05-29 14:03:39.357366,2.752688995429448,2.779641080875786
197,2021-05-29 14:03:39.847657,2.752626394862451,2.779569334185063
198,2021-05-29 14:03:40.352035,2.7525760055792454,2.779510893002905
199,2021-05-29 14:03:40.862122,2.7525214010746635,2.7794825635363707
200,2021-05-29 14:03:41.349933,2.752440770864487,2.7793943178653717
201,2021-05-29 14:03:41.839161,2.7523858120192344,2.779331991328529
