imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-29 14:51:40.670479,3.1174769401550293,3.3044705390930176
2,2021-05-29 14:51:41.478321,3.117878794670105,3.225563168525696
3,2021-05-29 14:51:42.499365,3.1182103951772056,3.199633995691935
4,2021-05-29 14:51:43.495277,3.1194140911102295,3.1876694560050964
5,2021-05-29 14:51:44.565055,3.1237419128417967,3.1841850757598875
6,2021-05-29 14:51:45.610373,3.1226447025934854,3.1777104139328003
7,2021-05-29 14:51:46.556284,3.1235130173819408,3.174650566918509
8,2021-05-29 14:51:47.569337,3.12453892827034,3.1732062101364136
9,2021-05-29 14:51:48.569717,3.1240901947021484,3.170552200741238
10,2021-05-29 14:51:49.661988,3.1312323093414305,3.1757702589035035
11,2021-05-29 14:51:50.665777,3.13816220110113,3.181094928221269
12,2021-05-29 14:51:51.682848,3.144258757432302,3.1859146555264792
13,2021-05-29 14:51:52.755890,3.154360734499418,3.1949220253871036
14,2021-05-29 14:51:53.696376,3.1555335181100026,3.19516921043396
15,2021-05-29 14:51:54.633357,3.15364408493042,3.1925532817840576
16,2021-05-29 14:51:55.644813,3.1524285674095154,3.190651088953018
17,2021-05-29 14:51:56.631525,3.1503435443429386,3.1879468104418587
18,2021-05-29 14:51:57.662050,3.1482783555984497,3.1856717665990195
19,2021-05-29 14:51:58.655780,3.146586493441933,3.183505233965422
20,2021-05-29 14:51:59.668208,3.145375061035156,3.1817752718925476
21,2021-05-29 14:52:00.672566,3.144236746288481,3.1801758380163285
22,2021-05-29 14:52:01.706240,3.1432727683674204,3.1787756898186426
23,2021-05-29 14:52:02.691878,3.1424104545427407,3.1775940915812617
24,2021-05-29 14:52:03.684225,3.1414337952931723,3.1762683590253196
25,2021-05-29 14:52:04.698036,3.140540714263916,3.1751093101501464
26,2021-05-29 14:52:05.707936,3.1394531543438253,3.1737320056328406
27,2021-05-29 14:52:06.729864,3.138970410382306,3.17295249303182
28,2021-05-29 14:52:07.742072,3.138590693473816,3.1725386721747264
29,2021-05-29 14:52:08.745388,3.1382049363234947,3.171925758493358
30,2021-05-29 14:52:09.745783,3.137799382209778,3.171295674641927
31,2021-05-29 14:52:10.752701,3.137463423513597,3.1707536789678756
32,2021-05-29 14:52:11.762338,3.1369110345840454,3.169992446899414
33,2021-05-29 14:52:12.765004,3.1364496259978325,3.1693574370759907
34,2021-05-29 14:52:13.781141,3.1361238956451416,3.1688450013889984
35,2021-05-29 14:52:14.801665,3.136177907671247,3.1687524591173446
36,2021-05-29 14:52:15.799894,3.1357413132985434,3.168139490816328
37,2021-05-29 14:52:16.814749,3.135556478758116,3.1678068573410445
38,2021-05-29 14:52:17.834295,3.135246477629009,3.167511563552053
39,2021-05-29 14:52:18.850580,3.135202181644929,3.1673120657602944
40,2021-05-29 14:52:19.853118,3.134742742776871,3.166708070039749
41,2021-05-29 14:52:20.893252,3.134550676113222,3.166405887138553
42,2021-05-29 14:52:21.870352,3.134383723849342,3.1661425147737776
43,2021-05-29 14:52:22.867838,3.134071344553038,3.1657547784406086
44,2021-05-29 14:52:23.869063,3.1336656483736904,3.1652514446865427
45,2021-05-29 14:52:24.906356,3.133305809232924,3.1647992399003773
46,2021-05-29 14:52:25.936788,3.1332698749459307,3.164674961048624
47,2021-05-29 14:52:26.906867,3.1329105103269534,3.164218491696297
48,2021-05-29 14:52:27.938205,3.132776821653048,3.164152204990387
49,2021-05-29 14:52:29.150685,3.132986453114724,3.166133481629041
50,2021-05-29 14:52:29.950261,3.1328667259216307,3.1659018659591673
51,2021-05-29 14:52:30.982163,3.132676133922502,3.1655985327327953
52,2021-05-29 14:52:31.956849,3.132331142058739,3.1651409405928392
53,2021-05-29 14:52:32.971840,3.132116331244415,3.164842920483283
54,2021-05-29 14:52:33.970097,3.1317980333610818,3.1644340223736234
55,2021-05-29 14:52:34.997461,3.1316656892949886,3.164207870310003
56,2021-05-29 14:52:36.032166,3.131778768130711,3.1642211973667145
57,2021-05-29 14:52:37.005685,3.131602170174582,3.1639441816430343
58,2021-05-29 14:52:38.044273,3.131589379803888,3.163842197122245
59,2021-05-29 14:52:39.030053,3.131364741567838,3.1636604414147844
60,2021-05-29 14:52:40.018192,3.1309919794400534,3.163201991717021
61,2021-05-29 14:52:41.068186,3.1309353523567074,3.1630624239561986
62,2021-05-29 14:52:42.083537,3.1308989832478185,3.1629354261582896
63,2021-05-29 14:52:43.082079,3.1306949153779047,3.1626442954653786
64,2021-05-29 14:52:44.086543,3.1306360065937042,3.162495069205761
65,2021-05-29 14:52:45.090217,3.130632048386794,3.1624170229985165
66,2021-05-29 14:52:46.073685,3.130362149440881,3.162077300476305
67,2021-05-29 14:52:47.084471,3.13006309608915,3.161703988687316
68,2021-05-29 14:52:48.107036,3.129858311484842,3.1614340999547172
69,2021-05-29 14:52:49.113494,3.1297738275666167,3.1613917799963467
70,2021-05-29 14:52:50.118589,3.1296545164925713,3.1612186125346593
71,2021-05-29 14:52:51.126623,3.1294489410561575,3.1609492268360837
72,2021-05-29 14:52:52.141017,3.1292783187495337,3.1607140799363456
73,2021-05-29 14:52:53.141650,3.129099679319826,3.1604874591304832
74,2021-05-29 14:52:54.173477,3.1291896588093526,3.1605334732983565
75,2021-05-29 14:52:55.176698,3.1291320737202963,3.160428059895833
76,2021-05-29 14:52:56.196327,3.1290626243541113,3.1602970361709595
77,2021-05-29 14:52:57.181197,3.1289094206574677,3.1600837769446435
78,2021-05-29 14:52:58.397103,3.128821534988208,3.1599361988214345
79,2021-05-29 14:52:59.223160,3.1287120595763,3.1598752420159837
80,2021-05-29 14:53:00.501852,3.1285988986492157,3.1597219735383986
81,2021-05-29 14:53:01.377196,3.1285422584156932,3.159620237939152
82,2021-05-29 14:53:02.398855,3.1292005166774843,3.160231392558028
83,2021-05-29 14:53:03.352022,3.12922122679561,3.1602134532239066
84,2021-05-29 14:53:04.434649,3.129434951714107,3.16037993204026
85,2021-05-29 14:53:05.433828,3.1298878389246325,3.1607802194707535
86,2021-05-29 14:53:06.554198,3.1317381442979326,3.1625862759213117
87,2021-05-29 14:53:07.679239,3.1334370086933006,3.164235317844084
88,2021-05-29 14:53:08.559315,3.1347160529006612,3.1654663031751458
89,2021-05-29 14:53:09.696811,3.136510431096795,3.167301587844163
90,2021-05-29 14:53:10.684679,3.1372238556543985,3.1679864803949993
91,2021-05-29 14:53:11.922187,3.139948404752291,3.17068344944126
92,2021-05-29 14:53:12.950234,3.1405741650125254,3.171278450800025
93,2021-05-29 14:53:13.639713,3.1409939976148706,3.1716512403180523
94,2021-05-29 14:53:14.781286,3.141577751078504,3.17219854669368
95,2021-05-29 14:53:15.747592,3.1417076211226616,3.1722821210560044
96,2021-05-29 14:53:16.804324,3.1423002729813256,3.172836129864057
97,2021-05-29 14:53:17.738936,3.1425890824229445,3.173092402133745
98,2021-05-29 14:53:18.702048,3.1427081774692147,3.1731771571295604
99,2021-05-29 14:53:19.789929,3.142863143574108,3.173371187364212
100,2021-05-29 14:53:20.808932,3.143190085887909,3.1736757373809814
101,2021-05-29 14:53:21.821257,3.143303956135665,3.1737574870043463
102,2021-05-29 14:53:22.842290,3.143246346828984,3.173667489313612
103,2021-05-29 14:53:24.001636,3.143436718912958,3.1738269583692826
104,2021-05-29 14:53:25.018969,3.1438287932139177,3.1741984211481533
105,2021-05-29 14:53:26.282703,3.144158074969337,3.1745004381452286
106,2021-05-29 14:53:27.088181,3.14438792444625,3.174702675837391
107,2021-05-29 14:53:28.158832,3.144953373436616,3.1752395897268135
108,2021-05-29 14:53:29.122300,3.14557107951906,3.175827116877944
109,2021-05-29 14:53:31.917988,3.147309598572757,3.177603890042786
110,2021-05-29 14:53:32.042855,3.148397842320529,3.1786714142019097
111,2021-05-29 14:53:33.383826,3.1481902406022355,3.178441625457626
112,2021-05-29 14:53:34.051294,3.147982365318707,3.1782158591917584
113,2021-05-29 14:53:35.061506,3.147821901118861,3.17802527309519
114,2021-05-29 14:53:36.068718,3.1476431687672934,3.1778233950598196
115,2021-05-29 14:53:37.080908,3.1474287613578467,3.1775921013044273
116,2021-05-29 14:53:38.084221,3.1471921616587144,3.1773277911646614
117,2021-05-29 14:53:39.105427,3.147054264688084,3.1771702338487673
118,2021-05-29 14:53:40.104268,3.1467700772366283,3.1768618620048135
119,2021-05-29 14:53:41.129745,3.146605820215049,3.176742006750668
120,2021-05-29 14:53:42.109574,3.1463334182898204,3.1764497816562653
121,2021-05-29 14:53:43.186343,3.1462217914171458,3.176318728234157
122,2021-05-29 14:53:44.194829,3.145957550064462,3.1760380717574574
123,2021-05-29 14:53:45.185705,3.1459096970596936,3.1759589144854043
124,2021-05-29 14:53:46.181726,3.145738726662051,3.17577431278844
125,2021-05-29 14:53:47.179277,3.145523681640625,3.1755292224884033
126,2021-05-29 14:53:48.207427,3.145385129111154,3.1753689448038735
127,2021-05-29 14:53:49.322337,3.1453190919921155,3.1752789414773774
128,2021-05-29 14:53:50.216040,3.1451357025653124,3.175076887011528
129,2021-05-29 14:53:51.249731,3.144962342210518,3.174944334251936
130,2021-05-29 14:53:52.251759,3.144837997509883,3.1748020887374877
131,2021-05-29 14:53:53.261878,3.144719689856959,3.174666473883709
132,2021-05-29 14:53:54.260170,3.14451466365294,3.174435275973696
133,2021-05-29 14:53:55.271279,3.1443320234915366,3.174236726043816
134,2021-05-29 14:53:56.279678,3.144127269289387,3.17400439817514
135,2021-05-29 14:53:57.288085,3.143951055738661,3.1738049030303954
136,2021-05-29 14:53:59.509620,3.1525281124255238,3.1823664745863747
137,2021-05-29 14:53:59.536448,3.15244675552758,3.182256752557128
138,2021-05-29 14:54:00.527308,3.152195793994959,3.181985694429149
139,2021-05-29 14:54:01.544265,3.1519322120886053,3.181760504949007
140,2021-05-29 14:54:02.541144,3.151671063899994,3.1814944199153357
141,2021-05-29 14:54:03.565915,3.15150042966748,3.1813074155902186
142,2021-05-29 14:54:04.568900,3.1512659351590653,3.1810635932734317
143,2021-05-29 14:54:05.620875,3.1510318759438043,3.180813482591322
144,2021-05-29 14:54:06.701808,3.151478229297532,3.18124350408713
145,2021-05-29 14:54:07.698790,3.151312492633688,3.1810655758298676
146,2021-05-29 14:54:09.625027,3.15142597074378,3.181169473961608
147,2021-05-29 14:54:09.817596,3.151334360343258,3.1810593621260455
148,2021-05-29 14:54:10.827423,3.151354380556055,3.181064770028398
149,2021-05-29 14:54:11.805747,3.1512034195381524,3.180961061644074
150,2021-05-29 14:54:27.762179,3.250802385012309,3.2805575037002566
151,2021-05-29 14:54:27.790377,3.342343679327049,3.3720831855243403
152,2021-05-29 14:54:27.818249,3.4264043114687266,3.4561265989353784
153,2021-05-29 14:54:27.845674,3.5025143638934964,3.5322169384925193
154,2021-05-29 14:54:27.873637,3.5717040826747946,3.6013908138522854
155,2021-05-29 14:54:27.901514,3.6336791161567934,3.663349816106981
156,2021-05-29 14:54:27.930009,3.6886041791011124,3.7182623667594714
157,2021-05-29 14:54:27.958874,3.736558848885214,3.766206507470198
158,2021-05-29 14:54:27.989291,3.777662075018581,3.8073074138617216
159,2021-05-29 14:54:28.025795,3.8120868340978085,3.8417685496732124
160,2021-05-29 14:54:28.054265,3.839947958290577,3.8696153178811072
161,2021-05-29 14:54:31.635842,3.8834969849319934,3.9131489895885774
162,2021-05-29 14:54:31.663351,3.881953314498619,3.911587498806141
163,2021-05-29 14:54:32.276185,3.8776252211237248,3.9072471381696454
164,2021-05-29 14:54:33.276822,3.87360749448218,3.903220534324646
165,2021-05-29 14:54:34.202256,3.869179089864095,3.898784686579849
166,2021-05-29 14:54:35.274370,3.8652358342366044,3.8948231461536453
167,2021-05-29 14:54:36.249672,3.86097727421515,3.8905478765864574
168,2021-05-29 14:54:37.269320,3.8570109818662917,3.886573897940772
169,2021-05-29 14:54:38.205126,3.8526797943566677,3.882268454196185
170,2021-05-29 14:54:39.199800,3.8483748281703276,3.8779713742873247
171,2021-05-29 14:54:40.211389,3.8441332697171218,3.8737148276546547
172,2021-05-29 14:54:41.224069,3.839946992175524,3.8695131290790648
173,2021-05-29 14:54:42.231412,3.8357821737410704,3.8653319198961205
174,2021-05-29 14:54:43.275203,3.831835935855734,3.861374872854386
