imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-24 15:41:25.951800,1.6988487243652344,1.8803942203521729
2,2021-05-24 15:41:25.988136,1.6988471746444702,1.801887035369873
3,2021-05-24 15:41:26.226864,1.6993791262308757,1.7761061191558838
4,2021-05-24 15:41:26.429671,1.698873221874237,1.7625911831855774
5,2021-05-24 15:41:26.625348,1.699216365814209,1.7551504611968993
6,2021-05-24 15:41:26.824320,1.699672778447469,1.7503782510757446
7,2021-05-24 15:41:27.008182,1.6995984145573206,1.746502501623971
8,2021-05-24 15:41:27.216388,1.6995320916175842,1.743952214717865
9,2021-05-24 15:41:27.457986,1.700140078862508,1.742388168970744
10,2021-05-24 15:41:27.653881,1.6997952461242676,1.7402881383895874
11,2021-05-24 15:41:27.844688,1.699719949202104,1.7387773990631104
12,2021-05-24 15:41:28.102049,1.699732522169749,1.737523893515269
13,2021-05-24 15:41:28.304096,1.699571701196524,1.7363147002000074
14,2021-05-24 15:41:28.492320,1.699433514050075,1.7352820975439889
15,2021-05-24 15:41:28.703444,1.699377679824829,1.7344327767690022
16,2021-05-24 15:41:28.902096,1.6990507990121841,1.7334782928228378
17,2021-05-24 15:41:29.089819,1.6989944962894215,1.7328517577227425
18,2021-05-24 15:41:29.299323,1.6989433500501845,1.7325901985168457
19,2021-05-24 15:41:29.483131,1.6991198564830579,1.732299189818533
20,2021-05-24 15:41:29.695157,1.6991256117820739,1.7318455100059509
21,2021-05-24 15:41:29.900018,1.6991863591330392,1.731523729505993
22,2021-05-24 15:41:30.084099,1.699127045544711,1.7311277172782205
23,2021-05-24 15:41:30.291147,1.6990693237470544,1.7307259310846743
24,2021-05-24 15:41:30.488185,1.698926677306493,1.730243096748988
25,2021-05-24 15:41:30.692157,1.698940773010254,1.7299508666992187
26,2021-05-24 15:41:30.876099,1.6988610396018395,1.729593955553495
27,2021-05-24 15:41:31.101524,1.698798241438689,1.7293215857611761
28,2021-05-24 15:41:31.311393,1.6988757508141654,1.7294262221881322
29,2021-05-24 15:41:31.493305,1.6988829662059914,1.7292066195915485
30,2021-05-24 15:41:31.693357,1.6990370194117228,1.729159704844157
31,2021-05-24 15:41:31.888906,1.6990179169562556,1.7289613293063255
32,2021-05-24 15:41:32.076034,1.6990064084529877,1.7287818267941475
33,2021-05-24 15:41:32.292280,1.6990775484027285,1.728713830312093
34,2021-05-24 15:41:32.508659,1.6990837139241837,1.7285511563805973
35,2021-05-24 15:41:32.703777,1.6990369388035365,1.7283550671168737
36,2021-05-24 15:41:32.912012,1.6990695132149591,1.728230549229516
37,2021-05-24 15:41:33.132649,1.6991106368399955,1.7281437822290369
38,2021-05-24 15:41:33.357112,1.6991417533472966,1.7282163469414962
39,2021-05-24 15:41:33.541288,1.699180713066688,1.7280999269240942
40,2021-05-24 15:41:33.772301,1.6993180990219117,1.7281065106391906
41,2021-05-24 15:41:33.957305,1.6992980270850948,1.7279814510810665
42,2021-05-24 15:41:34.173044,1.699458224432809,1.7280258224124
43,2021-05-24 15:41:34.362936,1.6993204382962959,1.7277823270753372
44,2021-05-24 15:41:34.580707,1.699321378361095,1.7276643189516934
45,2021-05-24 15:41:34.797570,1.699453639984131,1.7276835600535074
46,2021-05-24 15:41:35.005812,1.6994767862817515,1.7276248569073884
47,2021-05-24 15:41:35.193738,1.699511243941936,1.727576788435591
48,2021-05-24 15:41:35.384998,1.699449102083842,1.727550024787585
49,2021-05-24 15:41:35.686673,1.6994683791180045,1.729271718433925
50,2021-05-24 15:41:35.809286,1.6995378255844116,1.7292376041412354
51,2021-05-24 15:41:36.025870,1.6996057360780006,1.7291976190080829
52,2021-05-24 15:41:36.217530,1.6996239102803743,1.7291136980056763
53,2021-05-24 15:41:36.436521,1.699620228893352,1.7290014006056875
54,2021-05-24 15:41:36.619486,1.6996142599317763,1.7288793237121016
55,2021-05-24 15:41:36.803184,1.6995234576138583,1.7286947597156872
56,2021-05-24 15:41:37.043168,1.6995954428400313,1.7286777453763145
57,2021-05-24 15:41:37.250482,1.6995618845287122,1.7285449463024474
