imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-29 14:32:07.939756,5.334606885910034,5.516976833343506
2,2021-05-29 14:32:07.964533,4.305391192436218,4.408560276031494
3,2021-05-29 14:32:07.987901,3.9084343910217285,3.9847934246063232
4,2021-05-29 14:32:08.013072,3.668536424636841,3.731955349445343
5,2021-05-29 14:32:08.037334,3.491204929351807,3.546674299240112
6,2021-05-29 14:32:08.194764,3.36763858795166,3.417894721031189
7,2021-05-29 14:32:08.385437,3.2794881888798306,3.3262393474578857
8,2021-05-29 14:32:08.584237,3.2136654555797577,3.2582158744335175
9,2021-05-29 14:32:08.765450,3.162092924118042,3.204411851035224
10,2021-05-29 14:32:08.987078,3.1212066173553468,3.1616740942001345
11,2021-05-29 14:32:09.239760,3.0877657370133833,3.132052248174494
12,2021-05-29 14:32:09.389150,3.0600629846254983,3.10267037153244
13,2021-05-29 14:32:09.569247,3.0359818935394287,3.0771290889153113
14,2021-05-29 14:32:09.758587,3.0156276055744717,3.055601852280753
15,2021-05-29 14:32:09.964581,2.998149569829305,3.037160793940226
16,2021-05-29 14:32:10.144701,2.9824105501174927,3.0205394327640533
17,2021-05-29 14:32:10.344715,2.9689870161168717,3.006317980149213
18,2021-05-29 14:32:10.540385,2.957158472802904,2.9940490192837186
19,2021-05-29 14:32:10.719083,2.946324850383558,2.982534333279258
20,2021-05-29 14:32:10.901199,2.936458504199982,2.9720768451690676
21,2021-05-29 14:32:11.088594,2.927715744291033,2.962825650260562
22,2021-05-29 14:32:11.275507,2.919597940011458,2.9542036923495205
23,2021-05-29 14:32:11.470162,2.9126092143680737,2.946762053862862
24,2021-05-29 14:32:11.661684,2.9059399167696633,2.939674218495687
25,2021-05-29 14:32:11.846084,2.8995758056640626,2.932926263809204
26,2021-05-29 14:32:12.037657,2.8940013555380015,2.9270203296954813
27,2021-05-29 14:32:12.251113,2.8886791600121393,2.921396008244267
28,2021-05-29 14:32:12.441849,2.883701401097434,2.9163797327450345
29,2021-05-29 14:32:12.620601,2.879202998917678,2.911596347545755
30,2021-05-29 14:32:12.804926,2.8748563130696616,2.906971637407939
31,2021-05-29 14:32:13.013531,2.8708964701621764,2.9028068973172094
32,2021-05-29 14:32:13.198775,2.8671787083148956,2.8988985493779182
33,2021-05-29 14:32:13.383345,2.863730452277444,2.8952228661739463
34,2021-05-29 14:32:13.598423,2.8605185677023495,2.891793776960934
35,2021-05-29 14:32:13.782759,2.8573045798710415,2.8883721147264754
36,2021-05-29 14:32:13.974576,2.8544619613223605,2.8853343460294933
37,2021-05-29 14:32:14.160095,2.8516245339367843,2.8823436659735604
38,2021-05-29 14:32:14.356562,2.8490657053495707,2.879772418423703
39,2021-05-29 14:32:14.533867,2.846511009411934,2.877074706248748
40,2021-05-29 14:32:14.717321,2.8440637946128846,2.8744785487651825
41,2021-05-29 14:32:14.906569,2.841906332388157,2.8721794442432684
42,2021-05-29 14:32:15.110160,2.8396606729144143,2.8698129029501054
43,2021-05-29 14:32:15.296050,2.837568815364394,2.8675904606663902
44,2021-05-29 14:32:15.476105,2.835489495234056,2.865382730960846
45,2021-05-29 14:32:15.663884,2.8335692405700685,2.8633357206980388
46,2021-05-29 14:32:15.849127,2.8317340456921123,2.8613866256630938
47,2021-05-29 14:32:16.040234,2.829960655658803,2.859498084859645
48,2021-05-29 14:32:16.237976,2.828363686800003,2.857917716105779
49,2021-05-29 14:32:16.502886,2.8267112362141513,2.8580352627501195
50,2021-05-29 14:32:16.598684,2.82516312122345,2.85636559009552
51,2021-05-29 14:32:16.783550,2.8236700647017536,2.8547389834534886
52,2021-05-29 14:32:16.965362,2.8221756632511434,2.8531156182289124
53,2021-05-29 14:32:17.150653,2.8207769618844085,2.851602072985667
54,2021-05-29 14:32:17.336977,2.819475120968289,2.850164594473662
55,2021-05-29 14:32:17.524573,2.8182329134507613,2.8487908580086447
56,2021-05-29 14:32:17.711214,2.817025363445282,2.847460627555847
57,2021-05-29 14:32:17.926761,2.8159957099379156,2.8463165885523747
58,2021-05-29 14:32:18.109253,2.8148726266005943,2.8450826817545396
59,2021-05-29 14:32:18.307154,2.8138454243288202,2.8440567275225104
60,2021-05-29 14:32:18.500200,2.812799413998922,2.8429176608721414
61,2021-05-29 14:32:18.686986,2.811802297342019,2.841829538345337
62,2021-05-29 14:32:18.867377,2.8107800483703613,2.840715208361226
63,2021-05-29 14:32:19.078734,2.809851222568088,2.839716324730525
64,2021-05-29 14:32:19.263635,2.808929242193699,2.8387201577425003
65,2021-05-29 14:32:19.449494,2.8080518025618333,2.837754623706524
66,2021-05-29 14:32:19.632153,2.8071659803390503,2.836800466884266
67,2021-05-29 14:32:19.818146,2.8063660593175177,2.835914134979248
68,2021-05-29 14:32:20.043858,2.8055196509641758,2.8349800144924835
69,2021-05-29 14:32:20.244270,2.804816163104513,2.8343018621638203
70,2021-05-29 14:32:20.442925,2.8041689736502513,2.8335789544241767
71,2021-05-29 14:32:20.641497,2.8034093379974365,2.8327570532409236
72,2021-05-29 14:32:20.830948,2.802691674894757,2.831968307495117
73,2021-05-29 14:32:21.015264,2.801961356646394,2.8311884239928364
74,2021-05-29 14:32:21.203549,2.801327215658652,2.830482859869261
75,2021-05-29 14:32:21.389614,2.800656941731771,2.8297448126475016
76,2021-05-29 14:32:21.569878,2.799952704655497,2.8289682865142822
77,2021-05-29 14:32:21.773741,2.7992865079409115,2.8282355085595863
78,2021-05-29 14:32:21.962344,2.7985977912560487,2.827489580863561
79,2021-05-29 14:32:22.156762,2.797978422309779,2.82688437534284
