imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-29 13:55:16.077701,2.7332518100738525,2.937671422958374
2,2021-05-29 13:55:16.390375,2.7358362674713135,2.85059654712677
3,2021-05-29 13:55:16.888196,2.7354838848114014,2.8200361728668213
4,2021-05-29 13:55:17.399192,2.73569118976593,2.8052430152893066
5,2021-05-29 13:55:17.914552,2.735455322265625,2.796139621734619
6,2021-05-29 13:55:18.409723,2.7351844708124795,2.789924462636312
7,2021-05-29 13:55:18.947112,2.7350053787231445,2.785456963947841
8,2021-05-29 13:55:19.424488,2.7344270646572113,2.7820537388324738
9,2021-05-29 13:55:19.925537,2.734490580028958,2.7795634269714355
10,2021-05-29 13:55:20.423719,2.734026002883911,2.777059721946716
11,2021-05-29 13:55:20.949703,2.733983039855957,2.7753238677978516
12,2021-05-29 13:55:21.461279,2.7345065474510193,2.7744181553522744
13,2021-05-29 13:55:21.937659,2.7343465181497426,2.7730894822340746
14,2021-05-29 13:55:22.442036,2.734137875693185,2.771852833884103
15,2021-05-29 13:55:22.960314,2.7344375610351563,2.771327193578084
16,2021-05-29 13:55:23.442735,2.7345068156719208,2.7706822752952576
17,2021-05-29 13:55:23.966838,2.734402768752154,2.770114548066083
18,2021-05-29 13:55:24.472654,2.734379291534424,2.7698371013005576
19,2021-05-29 13:55:24.991573,2.7344593248869242,2.7693356589267126
20,2021-05-29 13:55:25.490829,2.734545147418976,2.7688617944717406
21,2021-05-29 13:55:25.996770,2.7345450832730247,2.7683944475083124
22,2021-05-29 13:55:26.492192,2.7345870191400703,2.7680300907655195
23,2021-05-29 13:55:27.009809,2.734664771867835,2.767725415851759
24,2021-05-29 13:55:27.505875,2.734471768140793,2.7671629786491394
25,2021-05-29 13:55:28.017323,2.7344416618347167,2.7668144035339357
26,2021-05-29 13:55:28.524567,2.734429570344778,2.7664708357590895
27,2021-05-29 13:55:29.050397,2.734488187012849,2.766311203991925
28,2021-05-29 13:55:29.586962,2.7344047256878445,2.7662032416888644
29,2021-05-29 13:55:30.057510,2.7342612743377686,2.7658242357188256
30,2021-05-29 13:55:30.544306,2.7341981172561645,2.765538287162781
31,2021-05-29 13:55:31.073275,2.7341458797454834,2.7652515980505172
32,2021-05-29 13:55:31.552619,2.733970083296299,2.764843136072159
33,2021-05-29 13:55:32.134932,2.7338845802075937,2.7645785519571016
34,2021-05-29 13:55:32.628906,2.7338479617062736,2.7643413613824284
35,2021-05-29 13:55:33.175434,2.7339269024985176,2.764252771650042
36,2021-05-29 13:55:33.664911,2.733925369050768,2.764079557524787
37,2021-05-29 13:55:34.143817,2.7338112882665686,2.7638385553617737
38,2021-05-29 13:55:34.681782,2.7337276935577393,2.7637792135539807
39,2021-05-29 13:55:35.147598,2.7338268023270826,2.7637418111165366
40,2021-05-29 13:55:35.644737,2.7338823854923247,2.76363582611084
41,2021-05-29 13:55:36.166445,2.7337415858012872,2.7633725608267437
42,2021-05-29 13:55:36.678947,2.7337944961729503,2.763292846225557
43,2021-05-29 13:55:37.163423,2.7338271529175513,2.763234116310297
44,2021-05-29 13:55:37.680969,2.733801169828935,2.7630838318304582
45,2021-05-29 13:55:38.179916,2.733764590157403,2.762965053982205
46,2021-05-29 13:55:38.696741,2.733759693477465,2.762857665186343
47,2021-05-29 13:55:39.200475,2.7337892917876547,2.7628148413719016
48,2021-05-29 13:55:39.721165,2.7337859719991684,2.76285287241141
49,2021-05-29 13:55:40.491274,2.733759982245309,2.7645631371712196
50,2021-05-29 13:55:40.882870,2.733653464317322,2.7643200063705446
51,2021-05-29 13:55:41.312172,2.733728740729538,2.7642674913593366
52,2021-05-29 13:55:41.804359,2.733622064957252,2.764048452560718
53,2021-05-29 13:55:42.312479,2.733583945148396,2.763886978041451
54,2021-05-29 13:55:42.823986,2.7336045282858388,2.763781772719489
55,2021-05-29 13:55:43.319394,2.7335772124203768,2.7636483929374003
56,2021-05-29 13:55:43.832542,2.733565994671413,2.7635342138154164
57,2021-05-29 13:55:44.344309,2.7335216915398313,2.7633765287566603
58,2021-05-29 13:55:44.856629,2.7335784106419005,2.7633299087655954
59,2021-05-29 13:55:45.359081,2.733537993188632,2.763306112612708
60,2021-05-29 13:55:45.848239,2.733480687936147,2.763162072499593
61,2021-05-29 13:55:46.354361,2.7334406297714984,2.763031361532993
62,2021-05-29 13:55:46.857487,2.7334743238264516,2.7629929396413986
63,2021-05-29 13:55:47.360322,2.733425314464266,2.762867972964332
64,2021-05-29 13:55:47.879823,2.7333651296794415,2.762729100883007
65,2021-05-29 13:55:48.393145,2.733373528260451,2.762669196495643
66,2021-05-29 13:55:48.897136,2.733399607918479,2.7626145030512954
67,2021-05-29 13:55:49.398736,2.733389363360049,2.7625208328019326
68,2021-05-29 13:55:49.907202,2.733465955537908,2.7625140828244827
69,2021-05-29 13:55:50.408134,2.7334647109543067,2.762526235718658
70,2021-05-29 13:55:50.931285,2.733448086466108,2.762460218157087
71,2021-05-29 13:55:51.419105,2.7334965047701982,2.7624370514507026
72,2021-05-29 13:55:51.943156,2.7335395912329354,2.762413634194268
73,2021-05-29 13:55:52.451414,2.7337767457308835,2.7625912313591945
74,2021-05-29 13:55:52.930761,2.7337541676856376,2.762510103148383
75,2021-05-29 13:55:53.441919,2.7337074947357176,2.7624036057790122
76,2021-05-29 13:55:53.950317,2.733716666698456,2.762355261727383
77,2021-05-29 13:55:54.459532,2.7337147446421834,2.762296707599194
78,2021-05-29 13:55:54.974073,2.73366902424739,2.7622093970959005
79,2021-05-29 13:55:55.879737,2.733718769459785,2.762291980695121
80,2021-05-29 13:55:56.110573,2.7337306082248687,2.7622580945491793
81,2021-05-29 13:55:56.606649,2.7337558769885404,2.762243883109387
82,2021-05-29 13:55:57.116617,2.73375780117221,2.762185018237044
83,2021-05-29 13:55:57.604259,2.7337954475218993,2.762176120137594
84,2021-05-29 13:55:58.118914,2.7338697087197077,2.762200585433415
85,2021-05-29 13:55:58.623002,2.733885675318101,2.762162514293895
86,2021-05-29 13:55:59.218908,2.7338883655015813,2.7621163767437604
87,2021-05-29 13:55:59.648902,2.7338656474804055,2.7620618041904494
88,2021-05-29 13:56:00.146947,2.733824900605462,2.761982115832242
89,2021-05-29 13:56:00.657127,2.733839359176293,2.762040076630839
90,2021-05-29 13:56:01.145682,2.733791732788086,2.7619513935512967
91,2021-05-29 13:56:01.654208,2.733807283443409,2.7619257890261135
92,2021-05-29 13:56:02.151531,2.73376232644786,2.7618465164433355
93,2021-05-29 13:56:02.670513,2.733788554386426,2.7618331909179688
94,2021-05-29 13:56:03.170414,2.733792835093559,2.761801648647227
95,2021-05-29 13:56:03.697471,2.7339411409277665,2.761902174196745
96,2021-05-29 13:56:04.198011,2.7340530355771384,2.761977011958758
97,2021-05-29 13:56:04.695185,2.734068054513833,2.7619534005823825
98,2021-05-29 13:56:05.216655,2.7341479646916294,2.7619995000411053
99,2021-05-29 13:56:05.833934,2.734150332633895,2.7620308062042853
100,2021-05-29 13:56:06.275299,2.7342285966873168,2.762076995372772
101,2021-05-29 13:56:06.792294,2.734496850778561,2.762318759861559
102,2021-05-29 13:56:07.252345,2.734480007022035,2.7622696418388215
103,2021-05-29 13:56:07.762971,2.7345054658871253,2.762259981007252
