imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-29 14:45:34.979533,2.761587142944336,2.9473586082458496
2,2021-05-29 14:45:35.830600,2.760920286178589,2.865831136703491
3,2021-05-29 14:45:36.845373,2.7624228795369468,2.840649127960205
4,2021-05-29 14:45:37.807513,2.7624181509017944,2.827191650867462
5,2021-05-29 14:45:38.920916,2.761986780166626,2.8187088489532472
6,2021-05-29 14:45:39.900146,2.7623595794041953,2.8138373692830405
7,2021-05-29 14:45:40.823852,2.762101854596819,2.8097024645124162
8,2021-05-29 14:45:41.838180,2.7612488865852356,2.8065986335277557
9,2021-05-29 14:45:42.836883,2.7605283525254993,2.803607596291436
10,2021-05-29 14:45:43.848171,2.7606497287750242,2.80185809135437
11,2021-05-29 14:45:44.846129,2.760127132589167,2.799765716899525
12,2021-05-29 14:45:45.871006,2.7602577209472656,2.7985973556836448
13,2021-05-29 14:45:46.873174,2.7600299395047703,2.7972751213954044
14,2021-05-29 14:45:47.923092,2.7601273400442943,2.7964955227715627
15,2021-05-29 14:45:48.966097,2.7640227317810058,2.7996813456217446
16,2021-05-29 14:45:49.887159,2.763541489839554,2.798510879278183
17,2021-05-29 14:45:50.913517,2.7636163374956917,2.798023644615622
18,2021-05-29 14:45:51.968896,2.76365335782369,2.797862026426527
19,2021-05-29 14:45:52.944503,2.763555514185052,2.7972451134731897
20,2021-05-29 14:45:53.974292,2.763225626945496,2.796498513221741
21,2021-05-29 14:45:54.947392,2.763056675593058,2.7959608804611933
22,2021-05-29 14:45:55.960178,2.762909238988703,2.7954408797350796
23,2021-05-29 14:45:56.961715,2.7626942240673564,2.794880556023639
24,2021-05-29 14:45:58.042958,2.764375547568003,2.796270181735357
25,2021-05-29 14:45:58.983608,2.7644943714141847,2.796132698059082
26,2021-05-29 14:45:59.990379,2.7642725797799916,2.79563923065479
27,2021-05-29 14:46:00.997351,2.7640141116248236,2.7951837998849376
28,2021-05-29 14:46:02.078942,2.7642781223569597,2.7954721450805664
29,2021-05-29 14:46:03.036993,2.7648281475593306,2.7957990909444876
30,2021-05-29 14:46:04.077352,2.7665553092956543,2.7973361174265543
31,2021-05-29 14:46:05.058514,2.766781283963111,2.797376763436102
32,2021-05-29 14:46:06.092980,2.7668402940034866,2.79723459482193
33,2021-05-29 14:46:07.046165,2.7666255488540186,2.7968485427625254
34,2021-05-29 14:46:08.043546,2.7663698967765358,2.7964284770628987
35,2021-05-29 14:46:09.052379,2.766208750861032,2.7961291313171386
36,2021-05-29 14:46:10.072904,2.7662852141592236,2.7960900598102145
37,2021-05-29 14:46:11.066675,2.766071661098583,2.795754806415455
38,2021-05-29 14:46:12.086485,2.7659330117075065,2.79568602536854
39,2021-05-29 14:46:13.090704,2.7658671721433983,2.795516246404403
40,2021-05-29 14:46:14.120917,2.766556811332703,2.796113705635071
41,2021-05-29 14:46:15.098866,2.7663665515620535,2.79580042420364
42,2021-05-29 14:46:16.106017,2.7662945645196095,2.7956014020102367
43,2021-05-29 14:46:17.108691,2.7660454539365547,2.79524349611859
44,2021-05-29 14:46:18.141847,2.7658946080641313,2.7949703498320146
45,2021-05-29 14:46:19.134745,2.7657025284237333,2.7947075684865315
46,2021-05-29 14:46:20.667442,2.7656816762426626,2.794607240220775
47,2021-05-29 14:46:21.153073,2.765500043300872,2.7943370291527283
48,2021-05-29 14:46:22.164534,2.765244742234548,2.7941352923711142
49,2021-05-29 14:46:23.344819,2.765097978163739,2.7958423994025408
50,2021-05-29 14:46:24.194875,2.765067529678345,2.7957016134262087
51,2021-05-29 14:46:25.202006,2.764876491883222,2.7953867211061367
52,2021-05-29 14:46:26.290002,2.764699248167185,2.795097053050995
53,2021-05-29 14:46:27.234511,2.764619732802769,2.7949032018769464
54,2021-05-29 14:46:28.275783,2.764454585534555,2.7946397772541753
