imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-07-08 16:12:55.856745,56.877721548080444,57.04357862472534,0:00:00.165384
2,2021-07-08 16:12:55.965119,56.47522974014282,56.611504435539246,0:00:00.106398
3,2021-07-08 16:12:56.076350,56.04063908259074,56.168016831080116,0:00:00.109318
4,2021-07-08 16:12:56.188412,55.59954118728638,55.72269570827484,0:00:00.110224
5,2021-07-08 16:12:56.295147,55.154609489440915,55.274164819717406,0:00:00.104901
6,2021-07-08 16:12:56.402432,54.7081344127655,54.82537233829498,0:00:00.105395
7,2021-07-08 16:12:56.509859,54.2610672882625,54.376670224326,0:00:00.105534
8,2021-07-08 16:12:56.621816,53.812627494335175,53.927572190761566,0:00:00.110047
9,2021-07-08 16:12:56.728779,53.36371694670783,53.47759983274672,0:00:00.105129
10,2021-07-08 16:12:56.838807,52.914077401161194,53.027409720420835,0:00:00.108116
11,2021-07-08 16:12:56.945878,52.46460537476973,52.577219529585406,0:00:00.105173
12,2021-07-08 16:12:57.054588,52.014715472857155,52.12687257925669,0:00:00.106859
13,2021-07-08 16:12:57.165872,51.56495450093196,51.67691702109117,0:00:00.109350
14,2021-07-08 16:12:57.272519,51.11499905586243,51.22646772861481,0:00:00.104781
15,2021-07-08 16:12:57.379670,50.66521747907003,50.77629063924154,0:00:00.105242
16,2021-07-08 16:12:57.486893,50.21488617360592,50.32561242580414,0:00:00.105250
17,2021-07-08 16:12:57.598296,49.76458911334767,49.87525615972631,0:00:00.109459
18,2021-07-08 16:12:57.705055,49.31490217314826,49.42526378896501,0:00:00.104861
19,2021-07-08 16:12:57.811923,48.86502740257665,48.975118938245274,0:00:00.104963
20,2021-07-08 16:12:57.918954,48.41511902809143,48.52497758865356,0:00:00.105172
21,2021-07-08 16:12:58.025976,47.96548103150867,48.07512404805138,0:00:00.105075
22,2021-07-08 16:12:58.133009,47.5155633579601,47.62501450018449,0:00:00.105166
23,2021-07-08 16:12:58.244503,47.06555124987727,47.17501808249432,0:00:00.109555
24,2021-07-08 16:12:58.351885,46.61572751402855,46.725040435791016,0:00:00.105471
25,2021-07-08 16:12:58.460177,46.16626570701599,46.27547384262085,0:00:00.106429
26,2021-07-08 16:12:58.567507,45.71648933337285,45.82556373339433,0:00:00.105464
27,2021-07-08 16:12:58.674997,45.2669220412219,45.375879031640515,0:00:00.105590
28,2021-07-08 16:12:58.781737,44.81720496926989,44.92602550983429,0:00:00.104820
29,2021-07-08 16:12:58.888995,44.3674890830599,44.476201452057936,0:00:00.105415
30,2021-07-08 16:12:58.998991,43.91754775047302,44.02625106970469,0:00:00.108177
31,2021-07-08 16:12:59.106563,43.46799838158392,43.57661213413362,0:00:00.105658
32,2021-07-08 16:12:59.214134,43.01813893765211,43.12666789442301,0:00:00.105636
33,2021-07-08 16:12:59.324950,42.56847236373208,42.67702187191356,0:00:00.108911
34,2021-07-08 16:12:59.436036,42.11913629840402,42.227714145884796,0:00:00.109244
35,2021-07-08 16:12:59.543229,41.669886343819755,41.77837871823992,0:00:00.105320
36,2021-07-08 16:12:59.650310,41.220689204004074,41.329095873567795,0:00:00.105136
37,2021-07-08 16:12:59.761369,40.771418803447,40.879854711326395,0:00:00.109184
38,2021-07-08 16:12:59.868799,40.32205877178594,40.430427036787336,0:00:00.105553
39,2021-07-08 16:12:59.975900,39.872604577969284,39.98089949901287,0:00:00.105241
40,2021-07-08 16:13:00.086528,39.423000174760816,39.531314712762835,0:00:00.108817
41,2021-07-08 16:13:00.193909,38.97319653557568,39.08144907835053,0:00:00.105512
42,2021-07-08 16:13:00.301689,38.52320423580351,38.63140828836532,0:00:00.105954
43,2021-07-08 16:13:00.408874,38.07341796852822,38.181560765865235,0:00:00.105301
44,2021-07-08 16:13:00.519588,37.623556635596536,37.73172188888896,0:00:00.108861
45,2021-07-08 16:13:00.626790,37.17361683315701,37.281724002626206,0:00:00.105278
46,2021-07-08 16:13:00.734340,36.723488346390106,36.83154834871707,0:00:00.105669
47,2021-07-08 16:13:00.841246,36.27341715325701,36.38141932386033,0:00:00.105032
48,2021-07-08 16:13:00.948547,35.82352099319299,35.93147602677345,0:00:00.105470
49,2021-07-08 16:13:01.061304,35.373568418074626,35.48158929299335,0:00:00.110900
50,2021-07-08 16:13:01.168889,34.92345061779022,35.03143060207367,0:00:00.105709
51,2021-07-08 16:13:01.277041,34.47354069410586,34.58149368155237,0:00:00.106340
52,2021-07-08 16:13:01.388140,34.023459879251625,34.13144322542044,0:00:00.109252
53,2021-07-08 16:13:01.495633,33.5736096894966,33.68155448391752,0:00:00.105674
54,2021-07-08 16:13:01.604053,33.123754417454755,33.231678984783315,0:00:00.106614
55,2021-07-08 16:13:01.711847,32.67409554828297,32.78198885484175,0:00:00.105935
56,2021-07-08 16:13:01.819036,32.22433816535132,32.332191390650614,0:00:00.105381
57,2021-07-08 16:13:01.926254,31.77471148758604,31.88252568663212,0:00:00.105364
58,2021-07-08 16:13:02.033849,31.325043053462586,31.432826564229767,0:00:00.105731
59,2021-07-08 16:13:02.144615,30.875528630563768,30.983336489079363,0:00:00.108949
60,2021-07-08 16:13:02.252198,30.42589879433314,30.533676342169443,0:00:00.105723
61,2021-07-08 16:13:02.364273,29.976174417089243,30.083996772766113,0:00:00.110191
62,2021-07-08 16:13:02.471787,29.526533119140133,29.634325085147733,0:00:00.105667
63,2021-07-08 16:13:02.579712,29.076787475555662,29.184556593970647,0:00:00.106075
64,2021-07-08 16:13:02.691592,28.62684716656804,28.734655909240246,0:00:00.110036
