"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"4.60","2021-07-21 20:02:27.796733",0,0,100,0,0,3979698176,3647856640,222388224,8.3,8785920,222253056,104853504,40960,104812544,100,15379681280,13293330432,1409613824,90.4,264289280,30773248,233516032,11.6,228881952256,220414976,0
2,"4.10","2021-07-21 20:02:28.307374",54.5,31.3,29.4,31.4,66.7,3979698176,3637403648,230678528,8.6,9359360,228614144,104853504,40960,104812544,100,15379681280,13293330432,1409613824,90.4,264289280,30773248,233516032,11.6,228886154752,220414976,0.00851068496704102
3,"4.20","2021-07-21 20:02:28.820559",0,24,38,7.7,0,3979698176,3629268992,238796800,8.8,10391552,234688512,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228893339136,220414976,0.0170637687047323
4,"4.20","2021-07-21 20:02:29.335098",7.8,6,9.8,59.6,50,3979698176,3621519360,246566912,9,11206656,240295936,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228899769856,220414976,0.0256394187609355
5,"4.10","2021-07-21 20:02:29.845747",69.2,9.8,7.8,2,50,3979698176,3613184000,254939136,9.2,11583488,243916800,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228903955968,220414976,0.034150234858195
6,"4.20","2021-07-21 20:02:30.356818",56.9,20.4,5.8,4,50,3979698176,3603841024,264232960,9.4,11923456,248750080,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228908973568,220414976,0.042668084303538
7,"4.10","2021-07-21 20:02:30.867551",4.1,73.1,5.9,13.7,33.3,3979698176,3596787712,272560128,9.6,11968512,249667584,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228911324672,220414976,0.0511803030967712
8,"3.80","2021-07-21 20:02:31.383363",7.8,7.8,45.8,3.9,50,3979698176,3591757824,277516288,9.7,13078528,259858432,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228922334720,220414976,0.0597771684328715
9,"4.00","2021-07-21 20:02:31.893340",18.7,3.9,3.9,8,100,3979698176,3591327744,277917696,9.8,13078528,278052864,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228940525056,220414976,0.0682767868041992
10,"4.10","2021-07-21 20:02:32.403193",5.8,4,7.8,42.6,66.7,3979698176,3590807552,278511616,9.8,13078528,292667392,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228955131392,220414976,0.0767743349075317
11,"3.70","2021-07-21 20:02:32.913240",4,40,8,7.8,50,3979698176,3580665856,288124928,10,13504512,306884608,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228969594368,220414976,0.0852751175562541
12,"3.70","2021-07-21 20:02:33.445907",5.8,7.4,5.9,48,50,3979698176,3573366784,295374848,10.2,13688832,314417152,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228976942592,220451840,0.0941529035568237
13,"3.80","2021-07-21 20:02:33.957423",2.1,23.5,5.9,21.6,0,3979698176,3568713728,299917312,10.3,13758464,326578176,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,228989292032,220451840,0.102678167819977
14,NA,"2021-07-21 20:02:34.473803",7.7,14,62.7,5.8,66.7,3979698176,3561029632,307724288,10.5,13783040,332165120,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,228994776576,220451840,0.11128450234731
15,NA,"2021-07-21 20:02:34.986362",32,4,28.3,9.6,66.7,3979698176,3555819520,312414208,10.7,14028800,341422080,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,229003951616,220451840,0.119827151298523
16,NA,"2021-07-21 20:02:35.496978",13.7,23.5,3.9,9.8,50,3979698176,3552509952,315604992,10.7,14053376,354979840,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,229017333248,220451840,0.128337419033051
17,NA,"2021-07-21 20:02:36.007519",6.1,52.1,5.8,4.1,66.7,3979698176,3547897856,320806912,10.9,14077952,363171840,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229026086400,220451840,0.136846435070038
18,NA,"2021-07-21 20:02:36.518273",7.8,28.3,32,9.6,100,3979698176,3541942272,326791168,11,14409728,368984064,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229032271360,220451840,0.145359003543854
19,NA,"2021-07-21 20:02:37.029378",60.4,4,15.7,9.8,50,3979698176,3534532608,334065664,11.2,14516224,373714944,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229037084160,220451840,0.153877417246501
20,NA,"2021-07-21 20:02:37.538748",58,6.1,9.6,4,100,3979698176,3531497472,337235968,11.3,14585856,380297216,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229043752448,220451840,0.162366918722788
21,NA,"2021-07-21 20:02:38.048238",2,26.9,4,5.9,0,3979698176,3530186752,338563072,11.3,14913536,381480960,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229045001728,220451840,0.170858418941498
22,NA,"2021-07-21 20:02:38.558434",4,28.3,2,3.9,0,3979698176,3528933376,339787776,11.3,14921728,383086592,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229046783488,220480512,0.179361685117086
23,NA,"2021-07-21 20:02:39.067887",7.8,6.2,5.8,26.9,0,3979698176,3525984256,342740992,11.4,15257600,383942656,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229047901696,220480512,0.187852569421132
24,NA,"2021-07-21 20:02:39.579976",5.9,7.5,0,28,0,3979698176,3523629056,345075712,11.5,15577088,384626688,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229049015808,220480512,0.196387386322021
25,NA,"2021-07-21 20:02:40.089426",7.7,2,6,26.5,0,3979698176,3520708608,347983872,11.5,15609856,385798144,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229050109440,220480512,0.204878218968709
26,NA,"2021-07-21 20:02:40.599580",8.2,3.9,5.8,33.3,50,3979698176,3516977152,351715328,11.6,15941632,392073216,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229056736768,220480512,0.213380785783132
27,NA,"2021-07-21 20:02:41.111740",11.5,19.2,4,47.1,50,3979698176,3510034432,358588416,11.8,15990784,399343616,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229064019456,220480512,0.221916786829631
28,NA,"2021-07-21 20:02:41.622000",4,9.8,7.8,68,0,3979698176,3505295360,362725376,11.9,16064512,404938752,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229069221376,220480512,0.230421117941538
29,NA,"2021-07-21 20:02:42.132002",21.2,10,6,20,50,3979698176,3503267840,364732416,12,16637952,413212672,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229078187520,220480512,0.23892115354538
30,NA,"2021-07-21 20:02:42.642045",19.1,23.1,17.6,5.9,33.3,3979698176,3499323392,368717824,12.1,17547264,414494720,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229080292864,220480512,0.247421868642171
31,NA,"2021-07-21 20:02:43.152393",49.1,58,60,58,66.7,3979698176,3496574976,371499008,12.1,18284544,418557952,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229084941824,220480512,0.255927670001984
32,NA,"2021-07-21 20:02:43.662743",3.9,40.4,30,9.4,50,3979698176,3491983360,375787520,12.3,18993152,420085760,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229086518784,220480512,0.26443350315094
33,NA,"2021-07-21 20:02:44.172655",20,3.9,4.2,25,50,3979698176,3490242560,377794560,12.3,19808256,420626432,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229087964672,220517376,0.272932036717733
34,NA,"2021-07-21 20:02:44.684408",34.6,22,5.9,11.8,66.7,3979698176,3485806592,381804544,12.4,20746240,423686144,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229091315200,220517376,0.281461250782013
