"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-21 20:02:55.464196",11.4453995227814,11.4645438194275,"0:00:00.018602",0,0.018602,"EDGE","CNN","8",0.75
2,"2021-07-21 20:02:55.487153",11.1097445487976,11.1282724142075,"0:00:00.017268",0.000382618109385173,0.017268,"EDGE","CNN","8",0.75
3,"2021-07-21 20:02:55.548809",10.7549939950307,10.7864352067312,"0:00:00.056772",0.00141021807988485,0.056772,"EDGE","CNN","8",0.75
4,"2021-07-21 20:02:55.572446",10.4035990834236,10.4321177601814,"0:00:00.019331",0.00180416901906331,0.019331,"EDGE","CNN","8",0.75
5,"2021-07-21 20:02:55.617215",10.0445125579834,10.0754967212677,"0:00:00.040326",0.00255031585693359,0.040326,"EDGE","CNN","8",0.75
6,"2021-07-21 20:02:55.675422",9.68813582261403,9.72293865680695,"0:00:00.053319",0.00352043310801188,0.053319,"EDGE","CNN","8",0.75
7,"2021-07-21 20:02:55.750000",9.33146299634661,9.37093840326582,"0:00:00.067059",0.00476340055465698,0.067059,"EDGE","CNN","8",0.75
8,"2021-07-21 20:02:55.832473",8.97952887415886,9.02134290337563,"0:00:00.057345",0.00613795121510824,0.057345,"EDGE","CNN","8",0.75
9,"2021-07-21 20:02:55.914852",8.63042791684469,8.67409971025255,"0:00:00.056360",0.0075109322865804,0.05636,"EDGE","CNN","8",0.75
10,"2021-07-21 20:02:56.003542",8.28154189586639,8.32801051139831,"0:00:00.066199",0.0089890996615092,0.066199,"EDGE","CNN","8",0.75
11,"2021-07-21 20:02:56.154477",7.93829714168202,7.99138444120234,"0:00:00.113212",0.0115046819051107,0.113212,"EDGE","CNN","8",0.75
12,"2021-07-21 20:02:56.221069",7.60140885909398,7.65531492233276,"0:00:00.062246",0.0126145521799723,0.062246,"EDGE","CNN","8",0.75
