"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time","Platform","Algorithm","Size","Workload"
22,NA,"2021-07-21 18:55:52.565485",15.7,9.6,19.6,7.7,66.7,3979698176,3577323520,291139584,10.1,20238336,344539136,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125115588096,195392512,0.179620651404063,"EDGE","CNN","8",0.5
23,NA,"2021-07-21 18:55:53.076340",7.8,13.7,49,5.9,100,3979698176,3571376128,297078784,10.3,20418560,352096256,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125123268096,195417088,0.188134900728861,"EDGE","CNN","8",0.5
24,NA,"2021-07-21 18:55:53.587030",6,7.8,35.3,3.8,66.7,3979698176,3567628288,300646400,10.4,20508672,363921408,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125135162880,195417088,0.196646400292714,"EDGE","CNN","8",0.5
25,NA,"2021-07-21 18:55:54.103092",7.8,3.8,13.5,73.1,75,3979698176,3559698432,308748288,10.6,20508672,369221632,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125140581888,195417088,0.205247433980306,"EDGE","CNN","8",0.5
26,NA,"2021-07-21 18:55:54.621036",7.8,9.6,3.9,48.1,50,3979698176,3554263040,314208256,10.7,20754432,378499072,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125150031360,195417088,0.213879835605621,"EDGE","CNN","8",0.5
27,NA,"2021-07-21 18:55:55.131541",7.8,5.9,7.7,28.8,66.7,3979698176,3551903744,316567552,10.7,20779008,392646656,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125164142080,195417088,0.222388251622518,"EDGE","CNN","8",0.5
28,NA,"2021-07-21 18:55:55.642030",6.1,2,5.9,57.7,50,3979698176,3546468352,322007040,10.9,20819968,400310272,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125171994112,195417088,0.230896401405334,"EDGE","CNN","8",0.5
29,NA,"2021-07-21 18:55:56.152030",10.2,4,2,56,50,3979698176,3541139456,327364608,11,21135360,406249472,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125178076672,195417088,0.239396401246389,"EDGE","CNN","8",0.5
30,NA,"2021-07-21 18:55:56.661959",9.8,6.1,2,58.8,50,3979698176,3533959168,334491648,11.2,21241856,411402240,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125183335936,195421184,0.247895216941834,"EDGE","CNN","8",0.5
31,NA,"2021-07-21 18:55:57.172390",13.7,5.8,2,62.5,0,3979698176,3529633792,338857984,11.3,21319680,417538048,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125189647872,195421184,0.256402401129405,"EDGE","CNN","8",0.5
32,NA,"2021-07-21 18:55:57.686355",11.8,3.9,72.7,5.9,75,3979698176,3523350528,344457216,11.5,22274048,421564416,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125194022400,195421184,0.264968486626943,"EDGE","CNN","8",0.5
33,NA,"2021-07-21 18:55:58.200547",6.1,3.9,71.2,7.7,100,3979698176,3515482112,352468992,11.7,22638592,424542208,104853504,2625536,102227968,97.5,15379681280,13281816576,1421127680,90.3,264289280,30773248,233516032,11.6,125197475328,195421184,0.27353835105896,"EDGE","CNN","8",0.5
34,NA,"2021-07-21 18:55:58.711082",57.7,3.9,8,4,50,3979698176,3508776960,359157760,11.8,22704128,432496640,104853504,2625536,102227968,97.5,15379681280,13281820672,1421123584,90.3,264289280,30773248,233516032,11.6,125205118464,195433472,0.282047267754873,"EDGE","CNN","8",0.5
1,4.6,"2021-07-21 20:02:27.796733",0,0,100,0,0,3979698176,3647856640,222388224,8.3,8785920,222253056,104853504,40960,104812544,100,15379681280,13293330432,1409613824,90.4,264289280,30773248,233516032,11.6,228881952256,220414976,0,"EDGE","CNN","8",0.75
2,4.1,"2021-07-21 20:02:28.307374",54.5,31.3,29.4,31.4,66.7,3979698176,3637403648,230678528,8.6,9359360,228614144,104853504,40960,104812544,100,15379681280,13293330432,1409613824,90.4,264289280,30773248,233516032,11.6,228886154752,220414976,0.00851068496704102,"EDGE","CNN","8",0.75
3,4.2,"2021-07-21 20:02:28.820559",0,24,38,7.7,0,3979698176,3629268992,238796800,8.8,10391552,234688512,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228893339136,220414976,0.0170637687047323,"EDGE","CNN","8",0.75
4,4.2,"2021-07-21 20:02:29.335098",7.8,6,9.8,59.6,50,3979698176,3621519360,246566912,9,11206656,240295936,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228899769856,220414976,0.0256394187609355,"EDGE","CNN","8",0.75
5,4.1,"2021-07-21 20:02:29.845747",69.2,9.8,7.8,2,50,3979698176,3613184000,254939136,9.2,11583488,243916800,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228903955968,220414976,0.034150234858195,"EDGE","CNN","8",0.75
6,4.2,"2021-07-21 20:02:30.356818",56.9,20.4,5.8,4,50,3979698176,3603841024,264232960,9.4,11923456,248750080,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228908973568,220414976,0.042668084303538,"EDGE","CNN","8",0.75
7,4.1,"2021-07-21 20:02:30.867551",4.1,73.1,5.9,13.7,33.3,3979698176,3596787712,272560128,9.6,11968512,249667584,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228911324672,220414976,0.0511803030967712,"EDGE","CNN","8",0.75
8,3.8,"2021-07-21 20:02:31.383363",7.8,7.8,45.8,3.9,50,3979698176,3591757824,277516288,9.7,13078528,259858432,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228922334720,220414976,0.0597771684328715,"EDGE","CNN","8",0.75
9,4,"2021-07-21 20:02:31.893340",18.7,3.9,3.9,8,100,3979698176,3591327744,277917696,9.8,13078528,278052864,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228940525056,220414976,0.0682767868041992,"EDGE","CNN","8",0.75
10,4.1,"2021-07-21 20:02:32.403193",5.8,4,7.8,42.6,66.7,3979698176,3590807552,278511616,9.8,13078528,292667392,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228955131392,220414976,0.0767743349075317,"EDGE","CNN","8",0.75
11,3.7,"2021-07-21 20:02:32.913240",4,40,8,7.8,50,3979698176,3580665856,288124928,10,13504512,306884608,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228969594368,220414976,0.0852751175562541,"EDGE","CNN","8",0.75
12,3.7,"2021-07-21 20:02:33.445907",5.8,7.4,5.9,48,50,3979698176,3573366784,295374848,10.2,13688832,314417152,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,228976942592,220451840,0.0941529035568237,"EDGE","CNN","8",0.75
13,3.8,"2021-07-21 20:02:33.957423",2.1,23.5,5.9,21.6,0,3979698176,3568713728,299917312,10.3,13758464,326578176,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,228989292032,220451840,0.102678167819977,"EDGE","CNN","8",0.75
14,NA,"2021-07-21 20:02:34.473803",7.7,14,62.7,5.8,66.7,3979698176,3561029632,307724288,10.5,13783040,332165120,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,228994776576,220451840,0.11128450234731,"EDGE","CNN","8",0.75
15,NA,"2021-07-21 20:02:34.986362",32,4,28.3,9.6,66.7,3979698176,3555819520,312414208,10.7,14028800,341422080,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,229003951616,220451840,0.119827151298523,"EDGE","CNN","8",0.75
16,NA,"2021-07-21 20:02:35.496978",13.7,23.5,3.9,9.8,50,3979698176,3552509952,315604992,10.7,14053376,354979840,104853504,40960,104812544,100,15379681280,13293318144,1409626112,90.4,264289280,30773248,233516032,11.6,229017333248,220451840,0.128337419033051,"EDGE","CNN","8",0.75
17,NA,"2021-07-21 20:02:36.007519",6.1,52.1,5.8,4.1,66.7,3979698176,3547897856,320806912,10.9,14077952,363171840,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229026086400,220451840,0.136846435070038,"EDGE","CNN","8",0.75
18,NA,"2021-07-21 20:02:36.518273",7.8,28.3,32,9.6,100,3979698176,3541942272,326791168,11,14409728,368984064,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229032271360,220451840,0.145359003543854,"EDGE","CNN","8",0.75
19,NA,"2021-07-21 20:02:37.029378",60.4,4,15.7,9.8,50,3979698176,3534532608,334065664,11.2,14516224,373714944,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229037084160,220451840,0.153877417246501,"EDGE","CNN","8",0.75
20,NA,"2021-07-21 20:02:37.538748",58,6.1,9.6,4,100,3979698176,3531497472,337235968,11.3,14585856,380297216,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229043752448,220451840,0.162366918722788,"EDGE","CNN","8",0.75
21,NA,"2021-07-21 20:02:38.048238",2,26.9,4,5.9,0,3979698176,3530186752,338563072,11.3,14913536,381480960,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229045001728,220451840,0.170858418941498,"EDGE","CNN","8",0.75
22,NA,"2021-07-21 20:02:38.558434",4,28.3,2,3.9,0,3979698176,3528933376,339787776,11.3,14921728,383086592,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229046783488,220480512,0.179361685117086,"EDGE","CNN","8",0.75
23,NA,"2021-07-21 20:02:39.067887",7.8,6.2,5.8,26.9,0,3979698176,3525984256,342740992,11.4,15257600,383942656,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229047901696,220480512,0.187852569421132,"EDGE","CNN","8",0.75
24,NA,"2021-07-21 20:02:39.579976",5.9,7.5,0,28,0,3979698176,3523629056,345075712,11.5,15577088,384626688,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229049015808,220480512,0.196387386322021,"EDGE","CNN","8",0.75
25,NA,"2021-07-21 20:02:40.089426",7.7,2,6,26.5,0,3979698176,3520708608,347983872,11.5,15609856,385798144,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229050109440,220480512,0.204878218968709,"EDGE","CNN","8",0.75
26,NA,"2021-07-21 20:02:40.599580",8.2,3.9,5.8,33.3,50,3979698176,3516977152,351715328,11.6,15941632,392073216,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229056736768,220480512,0.213380785783132,"EDGE","CNN","8",0.75
27,NA,"2021-07-21 20:02:41.111740",11.5,19.2,4,47.1,50,3979698176,3510034432,358588416,11.8,15990784,399343616,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229064019456,220480512,0.221916786829631,"EDGE","CNN","8",0.75
28,NA,"2021-07-21 20:02:41.622000",4,9.8,7.8,68,0,3979698176,3505295360,362725376,11.9,16064512,404938752,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229069221376,220480512,0.230421117941538,"EDGE","CNN","8",0.75
29,NA,"2021-07-21 20:02:42.132002",21.2,10,6,20,50,3979698176,3503267840,364732416,12,16637952,413212672,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229078187520,220480512,0.23892115354538,"EDGE","CNN","8",0.75
30,NA,"2021-07-21 20:02:42.642045",19.1,23.1,17.6,5.9,33.3,3979698176,3499323392,368717824,12.1,17547264,414494720,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229080292864,220480512,0.247421868642171,"EDGE","CNN","8",0.75
31,NA,"2021-07-21 20:02:43.152393",49.1,58,60,58,66.7,3979698176,3496574976,371499008,12.1,18284544,418557952,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229084941824,220480512,0.255927670001984,"EDGE","CNN","8",0.75
32,NA,"2021-07-21 20:02:43.662743",3.9,40.4,30,9.4,50,3979698176,3491983360,375787520,12.3,18993152,420085760,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229086518784,220480512,0.26443350315094,"EDGE","CNN","8",0.75
33,NA,"2021-07-21 20:02:44.172655",20,3.9,4.2,25,50,3979698176,3490242560,377794560,12.3,19808256,420626432,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229087964672,220517376,0.272932036717733,"EDGE","CNN","8",0.75
34,NA,"2021-07-21 20:02:44.684408",34.6,22,5.9,11.8,66.7,3979698176,3485806592,381804544,12.4,20746240,423686144,104853504,40960,104812544,100,15379681280,13293322240,1409622016,90.4,264289280,30773248,233516032,11.6,229091315200,220517376,0.281461250782013,"EDGE","CNN","8",0.75
1,4.1,"2021-07-21 17:10:10.945374",100,33.3,0,100,75,3979698176,3547090944,319279104,10.9,24973312,365051904,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77402747904,145871872,0,"EDGE","CNN","8",1
2,4.1,"2021-07-21 17:10:11.457480",2,10,17.3,69.2,0,3979698176,3533537280,329695232,11.2,24997888,374480896,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77409104896,145871872,0.00853509902954102,"EDGE","CNN","8",1
3,4.4,"2021-07-21 17:10:11.967779",6.1,3.9,4,15.7,0,3979698176,3530444800,332771328,11.3,25022464,377573376,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77411963904,145871872,0.0170400818188985,"EDGE","CNN","8",1
4,4.3,"2021-07-21 17:10:12.478208",5.9,5.8,5.8,7.7,0,3979698176,3529875456,333340672,11.3,25022464,379326464,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77414056960,145871872,0.0255472342173258,"EDGE","CNN","8",1
5,4.3,"2021-07-21 17:10:12.987776",7.7,2,2,31.4,50,3979698176,3525955584,337260544,11.4,25022464,381083648,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77415310336,145871872,0.0340400338172913,"EDGE","CNN","8",1
6,4.4,"2021-07-21 17:10:13.564794",8.6,10.3,41.1,8.6,50,3979698176,3522682880,340516864,11.5,25063424,381915136,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77416522752,145904640,0.0436570008595785,"EDGE","CNN","8",1
7,4.2,"2021-07-21 17:10:14.074195",2,5.9,9.8,7.7,50,3979698176,3522998272,342040576,11.5,25063424,381939712,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77418320896,145904640,0.0521470149358114,"EDGE","CNN","8",1
8,4.3,"2021-07-21 17:10:14.584381",6,2,4.1,2,0,3979698176,3522469888,341889024,11.5,25206784,384270336,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77420422144,145904640,0.0606501181920369,"EDGE","CNN","8",1
9,4.3,"2021-07-21 17:10:15.094014",5.9,5.8,7.7,0,33.3,3979698176,3522527232,341983232,11.5,25206784,386088960,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77422195712,145904640,0.0691439986228943,"EDGE","CNN","8",1
10,4.3,"2021-07-21 17:10:15.603824",5.9,4,2.1,2,0,3979698176,3522588672,341946368,11.5,25210880,388079616,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77424202752,145904640,0.0776408314704895,"EDGE","CNN","8",1
11,4.3,"2021-07-21 17:10:16.113928",6,5.9,17.6,0,50,3979698176,3520131072,344416256,11.5,25276416,389414912,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77425460224,145904640,0.0861425677935282,"EDGE","CNN","8",1
12,NA,"2021-07-21 17:10:16.623697",6,6,2,2,33.3,3979698176,3519897600,344645632,11.6,25276416,391249920,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77427430400,145904640,0.09463871717453,"EDGE","CNN","8",1
13,NA,"2021-07-21 17:10:17.135377",5.8,3.9,7.8,1.9,0,3979698176,3519959040,345116672,11.6,25292800,392568832,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77429171200,145904640,0.103166715304057,"EDGE","CNN","8",1
14,NA,"2021-07-21 17:10:17.645540",0,9.8,29.8,2,0,3979698176,3516608512,348426240,11.6,25300992,403959808,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77440713728,145904640,0.111669433116913,"EDGE","CNN","8",1
15,NA,"2021-07-21 17:10:18.156036",2,8,42.9,19.6,50,3979698176,3511623680,353415168,11.8,25505792,410636288,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77447623680,145904640,0.120177698135376,"EDGE","CNN","8",1
16,NA,"2021-07-21 17:10:18.717683",12.7,8.9,20,37.5,50,3979698176,3506536448,358526976,11.9,25673728,416194560,104853504,33648640,71204864,67.9,15379681280,13272182784,1430761472,90.3,264289280,30773248,233516032,11.6,77453427712,145916928,0.129538484414419,"EDGE","CNN","8",1
17,NA,"2021-07-21 17:10:19.235321",11.5,4,7.8,59.6,50,3979698176,3500449792,364634112,12,25784320,421847040,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77459121152,145916928,0.138165783882141,"EDGE","CNN","8",1
18,NA,"2021-07-21 17:10:19.746568",18.9,5.8,7.8,62.7,33.3,3979698176,3495587840,369471488,12.2,26013696,428134400,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77465646080,145916928,0.146686565876007,"EDGE","CNN","8",1
19,NA,"2021-07-21 17:10:20.256864",6,11.5,2,77.4,50,3979698176,3487891456,377147392,12.4,26521600,431046656,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77469041664,145916928,0.155191500981649,"EDGE","CNN","8",1
20,NA,"2021-07-21 17:10:20.766616",6,9.8,5.8,59.6,33.3,3979698176,3481387008,383479808,12.5,26877952,437776384,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77476021248,145916928,0.163687368233999,"EDGE","CNN","8",1
21,NA,"2021-07-21 17:10:21.276908",60.8,7.8,4,0,50,3979698176,3475279872,389754880,12.7,26927104,445644800,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77483922432,145916928,0.172192231814067,"EDGE","CNN","8",1
22,NA,"2021-07-21 17:10:21.787186",66.7,5.8,3.9,15.4,50,3979698176,3470868480,394113024,12.8,26984448,450650112,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77488993280,145916928,0.180696864922841,"EDGE","CNN","8",1
23,NA,"2021-07-21 17:10:22.297070",8,34.7,3.9,4,50,3979698176,3468378112,396419072,12.8,27557888,459419648,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77498053632,145916928,0.189194933573405,"EDGE","CNN","8",1
24,NA,"2021-07-21 17:10:22.807215",6.1,6.4,45.1,5.9,0,3979698176,3463172096,400617472,13,28467200,461611008,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77500228608,145916928,0.197697349389394,"EDGE","CNN","8",1
25,NA,"2021-07-21 17:10:23.318234",36.5,56.9,67.3,58,50,3979698176,3460423680,403202048,13,29224960,466276352,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77504951296,145953792,0.206214332580566,"EDGE","CNN","8",1
26,NA,"2021-07-21 17:10:23.829199",2,54.2,8,9.8,0,3979698176,3456786432,406614016,13.1,29929472,467845120,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77506515968,145953792,0.214730417728424,"EDGE","CNN","8",1
27,NA,"2021-07-21 17:10:24.339240",6,22,15.7,23.1,50,3979698176,3454607360,408563712,13.2,30908416,469118976,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77508293632,145953792,0.223231101036072,"EDGE","CNN","8",1
28,NA,"2021-07-21 17:10:24.852569",25,26,44.2,8,50,3979698176,3445362688,417226752,13.4,31694848,471805952,104853504,33648640,71204864,67.9,15379681280,13272186880,1430757376,90.3,264289280,30773248,233516032,11.6,77511410688,145953792,0.231786584854126,"EDGE","CNN","8",1
29,NA,"2021-07-21 17:10:25.376813",7.7,69.4,11.5,9.8,57.1,3979698176,3435270144,427388928,13.7,31817728,476782592,104853504,33648640,71204864,67.9,15379681280,13272195072,1430749184,90.3,264289280,30773248,233516032,11.6,77516604416,145953792,0.240523982048035,"EDGE","CNN","8",1
30,NA,"2021-07-21 17:10:25.890044",5.8,90.2,11.3,9.6,33.3,3979698176,3430821888,432295936,13.8,31850496,478908416,104853504,33648640,71204864,67.9,15379681280,13272195072,1430749184,90.3,264289280,30773248,233516032,11.6,77518377984,145953792,0.249077832698822,"EDGE","CNN","8",1
31,NA,"2021-07-21 17:10:26.400648",16.3,72.5,9.8,9.8,33.3,3979698176,3417952256,443809792,14.1,32079872,485715968,104853504,33648640,71204864,67.9,15379681280,13272195072,1430749184,90.3,264289280,30773248,233516032,11.6,77523854336,145953792,0.2575879017512,"EDGE","CNN","8",1
32,NA,"2021-07-21 17:10:26.911192",7.8,92.2,5.9,3.9,50,3979698176,3417210880,444641280,14.1,32079872,487723008,104853504,33648640,71204864,67.9,15379681280,13272195072,1430749184,90.3,264289280,30773248,233516032,11.6,77525726208,145953792,0.266096965471903,"EDGE","CNN","8",1
33,NA,"2021-07-21 17:10:27.420823",26,71.7,4,5.9,33.3,3979698176,3414519808,447393792,14.2,32079872,487809024,104853504,33648640,71204864,67.9,15379681280,13272195072,1430749184,90.3,264289280,30773248,233516032,11.6,77525947392,145953792,0.27459081808726,"EDGE","CNN","8",1
34,NA,"2021-07-21 17:10:27.930839",100,2,7.7,5.9,100,3979698176,3411165184,450744320,14.3,32079872,487813120,104853504,33648640,71204864,67.9,15379681280,13272195072,1430749184,90.3,264289280,30773248,233516032,11.6,77525947392,145953792,0.283091084162394,"EDGE","CNN","8",1
