"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"4.70","2021-07-21 19:46:35.796237",28.6,14.3,0,33.3,50,3979698176,3647787008,222384128,8.3,10117120,227979264,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208489512448,213390336,0
2,"4.10","2021-07-21 19:46:36.306049",22.4,9.8,6,18,50,3979698176,3641335808,227016704,8.5,10674176,230756352,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208490925568,213390336,0.00849686861038208
3,"4.40","2021-07-21 19:46:36.816113",3.8,2,2,11.5,0,3979698176,3641671680,226791424,8.5,10682368,233070592,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208492703232,213443584,0.0169979333877563
4,"4.50","2021-07-21 19:46:37.325567",16,34.6,22.4,16,0,3979698176,3637448704,231022592,8.6,10719232,234221568,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208494005760,213443584,0.0254888335863749
5,"4.60","2021-07-21 19:46:37.834972",0,22.4,7.8,3.9,33.3,3979698176,3635019776,233439232,8.7,10752000,235642880,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208495414784,213443584,0.0339789152145386
6,"4.70","2021-07-21 19:46:38.344454",5.9,5.9,10,4,33.3,3979698176,3633471488,234950656,8.7,10899456,237338624,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208497081856,213443584,0.0424702843030294
7,"4.60","2021-07-21 19:46:38.853864",4,6,3.9,14,0,3979698176,3631075328,237170688,8.8,11571200,238043136,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208498552320,213443584,0.0509604493776957
8,"4.50","2021-07-21 19:46:39.363842",4.1,14.3,0,36.5,50,3979698176,3626078208,242585600,8.9,12337152,242716672,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208504311296,213443584,0.0594600836435954
9,"4.30","2021-07-21 19:46:39.878361",7.7,5.8,51,25,50,3979698176,3617361920,251314176,9.1,12595200,247148544,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208509140480,213443584,0.0680353999137878
10,"3.90","2021-07-21 19:46:40.398888",23.5,46.2,13.2,4,66.7,3979698176,3608653824,259985408,9.3,12976128,251514880,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208513781248,213443584,0.076710851987203
11,"3.70","2021-07-21 19:46:40.911701",25.5,9.8,11.5,58.8,100,3979698176,3600642048,267870208,9.5,13004800,254181376,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208516546048,213443584,0.0852577328681946
12,"3.70","2021-07-21 19:46:41.426359",7.8,7.7,57.1,25,50,3979698176,3594375168,274018304,9.7,13619200,257224704,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208520121856,213443584,0.0938353657722473
13,"3.70","2021-07-21 19:46:41.936603",6,14,11.8,4,0,3979698176,3591499776,277065728,9.8,14000128,274698240,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208537800192,213443584,0.102339434623718
14,"3.40","2021-07-21 19:46:42.447894",24,0,7.8,5.9,50,3979698176,3591458816,276533248,9.8,14008320,291737600,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208554409472,213468160,0.110860951741536
15,NA,"2021-07-21 19:46:42.958091",13.2,3.9,2,47.2,0,3979698176,3585220608,281710592,9.9,14008320,306671616,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208568294912,213468160,0.119364233811696
16,NA,"2021-07-21 19:46:43.469015",6.1,58.8,2,7.7,50,3979698176,3574669312,292352000,10.2,14450688,314957824,104853504,32768,104820736,100,15379681280,13292249088,1410695168,90.4,264289280,30773248,233516032,11.6,208577052160,213468160,0.127879631519318
17,NA,"2021-07-21 19:46:43.979594",13.7,4,28,4.1,50,3979698176,3570315264,296738816,10.3,14655488,326639616,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208588992000,213468160,0.136389283339183
18,NA,"2021-07-21 19:46:44.489951",37,6,4,13.5,50,3979698176,3564445696,302522368,10.4,14704640,338337792,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208600657408,213468160,0.144895231723785
19,NA,"2021-07-21 19:46:44.999861",10,6,0,78,33.3,3979698176,3557859328,309661696,10.6,14737408,341987328,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208604708352,213468160,0.153393733501434
20,NA,"2021-07-21 19:46:45.516930",15.4,5.8,33.3,5.7,50,3979698176,3554041856,313475072,10.7,14966784,354476032,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208617819648,213468160,0.162011551856995
21,NA,"2021-07-21 19:46:46.028360",54,7.7,9.6,5.9,0,3979698176,3551277056,317300736,10.8,14974976,363028480,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208627305984,213468160,0.17053538163503
22,NA,"2021-07-21 19:46:46.538354",37.3,4,26,7.8,33.3,3979698176,3545677824,322703360,10.9,15216640,369770496,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208634211840,213468160,0.17903528213501
23,NA,"2021-07-21 19:46:47.048781",62.7,3.9,6,4.1,0,3979698176,3539513344,328871936,11.1,15388672,375541760,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208640220672,213468160,0.18754239877065
24,NA,"2021-07-21 19:46:47.559304",69.4,6,6,7.8,50,3979698176,3535654912,332947456,11.2,15454208,380837888,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208645463552,213468160,0.196051116784414
25,NA,"2021-07-21 19:46:48.069681",12,3.9,3.9,52,50,3979698176,3529990144,338567168,11.3,15839232,387993600,104853504,32768,104820736,100,15379681280,13292253184,1410691072,90.4,264289280,30773248,233516032,11.6,208653147648,213480448,0.204557398955027
26,NA,"2021-07-21 19:46:48.580545",6,5.8,62,7.8,50,3979698176,3523940352,344641536,11.5,16494592,390295552,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208655883776,213480448,0.213071799278259
27,NA,"2021-07-21 19:46:49.091235",4,4,2,32.7,100,3979698176,3520421888,348012544,11.5,16527360,391520256,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208657075712,213480448,0.221583298842112
28,NA,"2021-07-21 19:46:49.601201",0,6,19.6,7.8,33.3,3979698176,3518545920,350003200,11.6,16834560,392593408,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208658390528,213480448,0.230082734425863
29,NA,"2021-07-21 19:46:50.111370",2,12,6,4,33.3,3979698176,3517341696,351203328,11.6,16859136,394207232,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208660090368,213480448,0.238585551579793
30,NA,"2021-07-21 19:46:50.620818",3.8,5.9,7.8,3.9,0,3979698176,3517091840,351436800,11.6,16859136,396296192,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208662089216,213480448,0.247076348463694
31,NA,"2021-07-21 19:46:51.142515",2,6,9.6,7.7,50,3979698176,3516481536,352043008,11.6,16859136,398270464,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208664161792,213480448,0.255771299203237
32,NA,"2021-07-21 19:46:51.652825",25.5,9.4,11.5,5.9,50,3979698176,3513442304,354594816,11.7,16891904,400072704,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208665431552,213480448,0.264276468753815
33,NA,"2021-07-21 19:46:52.162544",16,6,6,5.8,100,3979698176,3511627776,356417536,11.8,16908288,401588224,104853504,32768,104820736,100,15379681280,13292261376,1410682880,90.4,264289280,30773248,233516032,11.6,208666832384,213480448,0.27277178366979
