"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time","info","Platform","Algorithm","Size","Workload"
"2021-09-13 21:37:05.060834",0,16783519744,5341691904,11147001856,68.2,0,0,0,0,83067539456,25912528896,57138233344,31.2,3077192704,2152342528,NA,NA,0,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:38:05.123734",0,16783519744,5307842560,11180847104,68.4,0,0,0,0,83067539456,25912532992,57138229248,31.2,3077192704,2152739840,NA,NA,1.0010483344396,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:39:05.130570",0,16783519744,5294108672,11194580992,68.5,0,0,0,0,83067539456,25912541184,57138221056,31.2,3077192704,2153128960,NA,NA,2.00116226673126,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:40:05.193102",0,16783519744,5279006720,11209687040,68.5,0,0,0,0,83067539456,25912545280,57138216960,31.2,3077192704,2153513984,NA,NA,3.00220446586609,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:41:05.255601",0,16783519744,5267668992,11221024768,68.6,0,0,0,0,83067539456,25912549376,57138212864,31.2,3077192704,2153976832,NA,NA,4.00324611663818,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:42:05.318131",0,16783519744,5255897088,11232796672,68.7,0,0,0,0,83067539456,25912561664,57138200576,31.2,3077192704,2154189824,NA,NA,5.00428828398387,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:43:05.380553",0,16783519744,5241962496,11246731264,68.8,0,0,0,0,83067539456,25912565760,57138196480,31.2,3077192704,2154574848,NA,NA,6.00532865126928,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:44:05.443967",0,16783519744,5230637056,11258056704,68.8,0,0,0,0,83067539456,25912573952,57138188288,31.2,3077192704,2154767360,NA,NA,7.00638555288315,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:45:05.506478",0,16783519744,5216956416,11271733248,68.9,0,0,0,0,83067539456,25912578048,57138184192,31.2,3077192704,2155402240,NA,NA,8.00742740233739,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:46:05.569214",0,16783519744,5203906560,11284783104,69,0,0,0,0,83067539456,25912582144,57138180096,31.2,3077192704,2155574272,NA,NA,9.00847300291061,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:47:05.606634",0,16783519744,5191905280,11296784384,69.1,0,0,0,0,83067539456,25912590336,57138171904,31.2,3077192704,2155959296,NA,NA,10.0090966661771,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:48:05.669091",0,16783519744,5182726144,11305963520,69.1,0,0,0,0,83067539456,25912594432,57138167808,31.2,3077192704,2156454912,NA,NA,11.010137617588,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:49:05.731579",0,16783519744,5175861248,11312828416,69.2,0,0,0,0,83067539456,25912598528,57138163712,31.2,3077192704,2156798976,NA,NA,12.0111790855726,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:50:05.794372",0,16783519744,5169274880,11319414784,69.2,0,0,0,0,83067539456,25912606720,57138155520,31.2,3077192704,2157192192,NA,NA,13.0122256358465,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:51:05.856813",50,16783519744,5168959488,11319730176,69.2,0,0,0,0,83067539456,25912614912,57138147328,31.2,3077192704,2157704192,NA,NA,14.0132663170497,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:52:05.919687",0,16783519744,5170790400,11317899264,69.2,0,0,0,0,83067539456,25912619008,57138143232,31.2,3077192704,2158060544,NA,NA,15.0143142183622,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:53:05.982032",0,16783519744,5170749440,11317940224,69.2,0,0,0,0,83067539456,25912623104,57138139136,31.2,3077192704,2158404608,NA,NA,16.0153533021609,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:54:06.044702",0,16783519744,5170180096,11318505472,69.2,0,0,0,0,83067539456,25912631296,57138130944,31.2,3077192704,2158863360,NA,NA,17.016397802035,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:55:06.107255",0,16783519744,5170700288,11317985280,69.2,0,0,0,0,83067539456,25912635392,57138126848,31.2,3077192704,2159277056,NA,NA,18.0174403508504,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:56:06.150696",0,16783519744,5169266688,11319418880,69.2,0,0,0,0,83067539456,25912639488,57138122752,31.2,3077192704,2159440896,NA,NA,19.0181643684705,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:57:06.182534",0,16783519744,5171449856,11317239808,69.2,0,0,0,0,83067539456,25912643584,57138118656,31.2,3077192704,2159936512,NA,NA,20.0186950008074,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:58:06.246066",0,16783519744,5172838400,11315851264,69.2,0,0,0,0,83067539456,25912647680,57138114560,31.2,3077192704,2160325632,NA,NA,21.0197538693746,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 21:59:06.308455",100,16783519744,5172838400,11315851264,69.2,0,0,0,0,83067539456,25912651776,57138110464,31.2,3077192704,2160681984,NA,NA,22.0207936843236,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:00:06.370938",0,16783519744,5171830784,11316858880,69.2,0,0,0,0,83067539456,25912655872,57138106368,31.2,3077192704,2160845824,NA,NA,23.0218350688616,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:01:06.434676",0,16783519744,5171458048,11317231616,69.2,0,0,0,0,83067539456,25912664064,57138098176,31.2,3077192704,2161337344,NA,NA,24.0228973666827,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:02:06.470593",0,16783519744,5171085312,11317600256,69.2,0,0,0,0,83067539456,25912668160,57138094080,31.2,3077192704,2161705984,NA,NA,25.0234959840775,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:03:06.504512",0,16783519744,5169491968,11319197696,69.2,0,0,0,0,83067539456,25912672256,57138089984,31.2,3077192704,2161857536,NA,NA,26.024061302344,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:04:06.567298",0,16783519744,5169438720,11319250944,69.2,0,0,0,0,83067539456,25912680448,57138081792,31.2,3077192704,2162373632,NA,NA,27.0251077334086,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:05:06.629697",0,16783519744,5168459776,11320213504,69.2,0,0,0,0,83067539456,25912692736,57138069504,31.2,3077192704,2162553856,NA,NA,28.0261477192243,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:06:06.692079",0,16783519744,5167706112,11320967168,69.2,0,0,0,0,83067539456,25912700928,57138061312,31.2,3077192704,2163229696,NA,NA,29.0271874189377,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:07:06.754582",0,16783519744,5169811456,11318857728,69.2,0,0,0,0,83067539456,25912705024,57138057216,31.2,3077192704,2163717120,NA,NA,30.0282291332881,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:08:06.814766",0,16783519744,5169561600,11319107584,69.2,0,0,0,0,83067539456,25912709120,57138053120,31.2,3077192704,2164102144,NA,NA,31.0292321999868,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:09:06.877959",0,16783519744,5167968256,11320700928,69.2,0,0,0,0,83067539456,25912717312,57138044928,31.2,3077192704,2164507648,NA,NA,32.0302854180336,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:10:06.931964",0,16783519744,5168025600,11320643584,69.2,0,0,0,0,83067539456,25912721408,57138040832,31.2,3077192704,2164966400,NA,NA,33.0311854998271,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:11:06.966685",0,16783519744,5166686208,11321982976,69.2,0,0,0,0,83067539456,25912729600,57138032640,31.2,3077192704,2165343232,NA,NA,34.0317641854286,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 22:12:07.029066",0,16783519744,5599023104,10889641984,66.6,0,0,0,0,83067539456,25912729600,57138032640,31.2,3077192704,2165736448,NA,NA,35.0328038692474,"resources//monitoring","CLOUD","CNN","128",0.01
"2021-09-13 20:42:11.415960",0,16783519744,5374480384,11114225664,68,0,0,0,0,83067539456,25912229888,57138532352,31.2,3077192704,2136085504,NA,NA,0,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:43:11.478437",0,16783519744,5300174848,11188527104,68.4,0,0,0,0,83067539456,25912246272,57138515968,31.2,3077192704,2136556544,NA,NA,1.0010412812233,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:44:11.540870",0,16783519744,5293699072,11195002880,68.5,0,0,0,0,83067539456,25912254464,57138507776,31.2,3077192704,2137015296,NA,NA,2.00208183129629,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:45:11.603874",100,16783519744,5287747584,11200954368,68.5,0,0,0,0,83067539456,25912266752,57138495488,31.2,3077192704,2137453568,NA,NA,3.00313189824422,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:46:11.667869",0,16783519744,5279031296,11209670656,68.5,0,0,0,0,83067539456,25912274944,57138487296,31.2,3077192704,2137805824,NA,NA,4.00419848362605,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:47:11.730377",0,16783519744,5272174592,11216527360,68.6,0,0,0,0,83067539456,25912283136,57138479104,31.2,3077192704,2138186752,NA,NA,5.00524028142293,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:48:11.750615",0,16783519744,5268635648,11220066304,68.6,0,0,0,0,83067539456,25912291328,57138470912,31.2,3077192704,2138608640,NA,NA,6.00557758013407,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:49:11.782575",0,16783519744,5262995456,11225706496,68.6,0,0,0,0,83067539456,25912299520,57138462720,31.2,3077192704,2138838016,NA,NA,7.00611024697622,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:50:11.844982",0,16783519744,5260124160,11228577792,68.7,0,0,0,0,83067539456,25912307712,57138454528,31.2,3077192704,2139018240,NA,NA,8.00715036392212,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:51:11.908444",0,16783519744,5259984896,11228717056,68.7,0,0,0,0,83067539456,25912315904,57138446336,31.2,3077192704,2139210752,NA,NA,9.00820806423823,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:52:11.932019",0,16783519744,5260791808,11227910144,68.7,0,0,0,0,83067539456,25912324096,57138438144,31.2,3077192704,2139390976,NA,NA,10.0086009820302,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:53:11.994512",0,16783519744,5259821056,11228872704,68.7,0,0,0,0,83067539456,25912332288,57138429952,31.2,3077192704,2139579392,NA,NA,11.0096425334613,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:54:12.054532",0,16783519744,5259194368,11229503488,68.7,0,0,0,0,83067539456,25912336384,57138425856,31.2,3077192704,2140009472,NA,NA,12.0106428662936,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:55:12.102678",0,16783519744,5257875456,11230826496,68.7,0,0,0,0,83067539456,25912344576,57138417664,31.2,3077192704,2140410880,NA,NA,13.0114452997843,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:56:12.165468",0,16783519744,5258448896,11230248960,68.7,0,0,0,0,83067539456,25912352768,57138409472,31.2,3077192704,2140767232,NA,NA,14.0124917984009,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:57:12.228382",0,16783519744,5256503296,11232198656,68.7,0,0,0,0,83067539456,25912360960,57138401280,31.2,3077192704,2141189120,NA,NA,15.0135403672854,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:58:12.254550",0,16783519744,5257658368,11231039488,68.7,0,0,0,0,83067539456,25912369152,57138393088,31.2,3077192704,2141590528,NA,NA,16.0139764984449,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:59:12.316982",100,16783519744,5254676480,11234021376,68.7,0,0,0,0,83067539456,25912377344,57138384896,31.2,3077192704,2141979648,NA,NA,17.0150170326233,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:00:12.374323",0,16783519744,5252710400,11235979264,68.7,0,0,0,0,83067539456,25912385536,57138376704,31.2,3077192704,2142192640,NA,NA,18.0159727136294,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:01:12.381711",0,16783519744,5252030464,11236667392,68.7,0,0,0,0,83067539456,25912393728,57138368512,31.2,3077192704,2142389248,NA,NA,19.0160958488782,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:02:12.389068",50,16783519744,5251538944,11237158912,68.7,0,0,0,0,83067539456,25912397824,57138364416,31.2,3077192704,2142782464,NA,NA,20.0162184635798,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:03:12.395934",0,16783519744,5246398464,11242299392,68.7,0,0,0,0,83067539456,25912406016,57138356224,31.2,3077192704,2143147008,NA,NA,21.0163329005241,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:04:12.402743",0,16783519744,5246775296,11241914368,68.7,0,0,0,0,83067539456,25912414208,57138348032,31.2,3077192704,2143560704,NA,NA,22.0164463837942,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:05:12.409980",0,16783519744,5247643648,11241054208,68.7,0,0,0,0,83067539456,25912422400,57138339840,31.2,3077192704,2143917056,NA,NA,23.0165669997533,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:06:12.417262",100,16783519744,5247082496,11241615360,68.7,0,0,0,0,83067539456,25912430592,57138331648,31.2,3077192704,2144302080,NA,NA,24.016688366731,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:07:12.450574",0,16783519744,5246652416,11242045440,68.7,0,0,0,0,83067539456,25912438784,57138323456,31.2,3077192704,2144687104,NA,NA,25.0172435641289,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:08:12.513237",100,16783519744,5247057920,11241635840,68.7,0,0,0,0,83067539456,25912446976,57138315264,31.2,3077192704,2144896000,NA,NA,26.0182879487673,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:09:12.575837",0,16783519744,5247102976,11241590784,68.7,0,0,0,0,83067539456,25912459264,57138302976,31.2,3077192704,2145268736,NA,NA,27.0193312803904,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:10:12.614589",0,16783519744,5246795776,11241902080,68.7,0,0,0,0,83067539456,25912467456,57138294784,31.2,3077192704,2145629184,NA,NA,28.0199771483739,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:11:12.674725",0,16783519744,5245210624,11243479040,68.7,0,0,0,0,83067539456,25912475648,57138286592,31.2,3077192704,2146055168,NA,NA,29.0209794163704,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:12:12.737905",0,16783519744,5246959616,11241725952,68.7,0,0,0,0,83067539456,25912487936,57138274304,31.2,3077192704,2146481152,NA,NA,30.0220324158669,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:13:12.774776",0,16783519744,5237325824,11251367936,68.8,0,0,0,0,83067539456,25912487936,57138274304,31.2,3077192704,2146763776,NA,NA,31.0226469318072,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:14:12.837203",0,16783519744,5224976384,11263717376,68.9,0,0,0,0,83067539456,25912487936,57138274304,31.2,3077192704,2147030016,NA,NA,32.0236873825391,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:15:12.899733",0,16783519744,5213691904,11275001856,68.9,0,0,0,0,83067539456,25912496128,57138266112,31.2,3077192704,2147382272,NA,NA,33.0247295498848,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:16:12.931994",0,16783519744,5204770816,11283922944,69,0,0,0,0,83067539456,25912500224,57138262016,31.2,3077192704,2147599360,NA,NA,34.0252672314644,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 21:17:12.994646",0,16783519744,5199577088,11289108480,69,0,0,0,0,83067539456,25912508416,57138253824,31.2,3077192704,2147832832,NA,NA,35.0263114333153,"resources//monitoring","CLOUD","CNN","128",0.1
"2021-09-13 20:03:24.192272",100,16783519744,5389307904,11099402240,67.9,0,0,0,0,83067539456,25912209408,57138552832,31.2,3077184512,2123224064,NA,NA,0,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:04:24.254764",66.7,16783519744,5278240768,11210469376,68.6,0,0,0,0,83067539456,25912029184,57138733056,31.2,3077188608,2123518976,NA,NA,1.00104153553645,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:05:24.318683",0,16783519744,5274632192,11214073856,68.6,0,0,0,0,83067539456,25912033280,57138728960,31.2,3077188608,2123731968,NA,NA,2.00210684935252,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:06:24.358620",0,16783519744,5271699456,11217006592,68.6,0,0,0,0,83067539456,25912037376,57138724864,31.2,3077188608,2124092416,NA,NA,3.00277246634165,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:07:24.421667",0,16783519744,5285195776,11203510272,68.5,0,0,0,0,83067539456,25912045568,57138716672,31.2,3077188608,2124444672,NA,NA,4.00382325251897,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:08:24.485098",100,16783519744,5282537472,11206168576,68.5,0,0,0,0,83067539456,25912049664,57138712576,31.2,3077188608,2124637184,NA,NA,5.00488043228785,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:09:24.546520",100,16783519744,5280575488,11208130560,68.5,0,0,0,0,83067539456,25912053760,57138708480,31.2,3077188608,2125009920,NA,NA,6.00590413411458,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:10:24.610590",0,16783519744,5274660864,11214045184,68.6,0,0,0,0,83067539456,25912066048,57138696192,31.2,3077188608,2125382656,NA,NA,7.00697196722031,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:11:24.644683",50,16783519744,5269975040,11218731008,68.6,0,0,0,0,83067539456,25912070144,57138692096,31.2,3077188608,2125710336,NA,NA,8.00754018227259,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:12:24.706628",0,16783519744,5264281600,11224416256,68.6,0,0,0,0,83067539456,25912074240,57138688000,31.2,3077188608,2126210048,NA,NA,9.00857260227203,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:13:24.766565",0,16783519744,5263208448,11225497600,68.6,0,0,0,0,83067539456,25912082432,57138679808,31.2,3077188608,2126562304,NA,NA,10.0095715522766,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:14:24.826765",0,16783519744,5262643200,11226062848,68.6,0,0,0,0,83067539456,25912086528,57138675712,31.2,3077188608,2126742528,NA,NA,11.0105748852094,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:15:24.838670",0,16783519744,5262675968,11226030080,68.6,0,0,0,0,83067539456,25912094720,57138667520,31.2,3077188608,2127176704,NA,NA,12.0107733011246,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:16:24.901821",0,16783519744,5263265792,11225440256,68.6,0,0,0,0,83067539456,25912102912,57138659328,31.2,3077188608,2127553536,NA,NA,13.0118258158366,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:17:24.965486",100,16783519744,5260480512,11228225536,68.7,0,0,0,0,83067539456,25912107008,57138655232,31.2,3077188608,2127959040,NA,NA,14.0128869016965,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:18:25.028468",0,16783519744,5260722176,11227983872,68.7,0,0,0,0,83067539456,25912111104,57138651136,31.2,3077188608,2128319488,NA,NA,15.0139365990957,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:19:25.091901",0,16783519744,5259587584,11229118464,68.7,0,0,0,0,83067539456,25912119296,57138642944,31.2,3077188608,2128503808,NA,NA,16.014993818601,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:20:25.098851",50,16783519744,5260513280,11228192768,68.7,0,0,0,0,83067539456,25912123392,57138638848,31.2,3077188608,2129011712,NA,NA,17.015109650294,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:21:25.164625",0,16783519744,5260161024,11228545024,68.7,0,0,0,0,83067539456,25912127488,57138634752,31.2,3077188608,2129425408,NA,NA,18.0162058830261,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:22:25.227842",0,16783519744,5259763712,11228942336,68.7,0,0,0,0,83067539456,25912131584,57138630656,31.2,3077188608,2129765376,NA,NA,19.0172595024109,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:23:25.291578",0,16783519744,5260185600,11228520448,68.7,0,0,0,0,83067539456,25912139776,57138622464,31.2,3077188608,2130105344,NA,NA,20.0183217684428,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:24:25.306618",0,16783519744,5259862016,11228844032,68.7,0,0,0,0,83067539456,25912143872,57138618368,31.2,3077188608,2130297856,NA,NA,21.0185724337896,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:25:25.318704",0,16783519744,5258764288,11229941760,68.7,0,0,0,0,83067539456,25912147968,57138614272,31.2,3077188608,2130457600,NA,NA,22.0187738656998,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:26:25.330528",0,16783519744,5258899456,11229806592,68.7,0,0,0,0,83067539456,25912156160,57138606080,31.2,3077188608,2130662400,NA,NA,23.01897093455,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:27:25.394350",0,16783519744,5259882496,11228823552,68.7,0,0,0,0,83067539456,25912160256,57138601984,31.2,3077188608,2131059712,NA,NA,24.020034635067,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:28:25.446609",0,16783519744,5259313152,11229392896,68.7,0,0,0,0,83067539456,25912168448,57138593792,31.2,3077188608,2131936256,NA,NA,25.0209056178729,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:29:25.454799",0,16783519744,5253242880,11235459072,68.7,0,0,0,0,83067539456,25912172544,57138589696,31.2,3077188608,2132304896,NA,NA,26.0210421164831,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:30:25.517955",0,16783519744,5251878912,11236827136,68.7,0,0,0,0,83067539456,25912180736,57138581504,31.2,3077188608,2132767744,NA,NA,27.0220947186152,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:31:25.580310",100,16783519744,5251530752,11237175296,68.7,0,0,0,0,83067539456,25912188928,57138573312,31.2,3077188608,2133300224,NA,NA,28.0231339693069,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:32:25.638768",0,16783519744,5248131072,11240574976,68.7,0,0,0,0,83067539456,25912197120,57138565120,31.2,3077188608,2133586944,NA,NA,29.0241082668304,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:33:25.698869",0,16783519744,5243428864,11245277184,68.8,0,0,0,0,83067539456,25912201216,57138561024,31.2,3077188608,2134070272,NA,NA,30.0251099507014,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:34:25.764969",0,16783519744,5241155584,11247550464,68.8,0,0,0,0,83067539456,25912205312,57138556928,31.2,3077188608,2134488064,NA,NA,31.0262116193771,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:35:25.798826",0,16783519744,5240733696,11247972352,68.8,0,0,0,0,83067539456,25912213504,57138548736,31.2,3077188608,2134664192,NA,NA,32.0267759005229,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:36:25.862559",0,16783519744,5238075392,11250626560,68.8,0,0,0,0,83067539456,25912217600,57138544640,31.2,3077188608,2135065600,NA,NA,33.0278381188711,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:37:25.925173",0,16783519744,5237145600,11251560448,68.8,0,0,0,0,83067539456,25912221696,57138540544,31.2,3077188608,2135393280,NA,NA,34.0288816849391,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 20:38:25.986659",0,16783519744,5236756480,11251949568,68.8,0,0,0,0,83067539456,25912229888,57138532352,31.2,3077188608,2135618560,NA,NA,35.0299064517021,"resources//monitoring","CLOUD","CNN","128",0.25
"2021-09-13 19:24:38.617703",0,16783519744,5364494336,11124273152,68,0,0,0,0,83067539456,25912197120,57138565120,31.2,3077078016,2105721856,NA,NA,0,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:25:38.662613",0,16783519744,5299765248,11188998144,68.4,0,0,0,0,83067539456,25912057856,57138704384,31.2,3077082112,2106323968,NA,NA,1.00074849923452,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:26:38.704675",0,16783519744,5294686208,11194077184,68.5,0,0,0,0,83067539456,25912066048,57138696192,31.2,3077082112,2106844160,NA,NA,2.00144953330358,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:27:38.712108",0,16783519744,5291872256,11196891136,68.5,0,0,0,0,83067539456,25912070144,57138692096,31.2,3077082112,2107327488,NA,NA,3.00157341559728,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:28:38.719389",0,16783519744,5287690240,11201073152,68.5,0,0,0,0,83067539456,25912074240,57138688000,31.2,3077082112,2107819008,NA,NA,4.0016947666804,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:29:38.726664",0,16783519744,5286432768,11202330624,68.5,0,0,0,0,83067539456,25912078336,57138683904,31.2,3077082112,2108138496,NA,NA,5.00181601842244,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:30:38.734154",0,16783519744,5284802560,11203960832,68.5,0,0,0,0,83067539456,25912082432,57138679808,31.2,3077082112,2108593152,NA,NA,6.00194085041682,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:31:38.741834",0,16783519744,5282512896,11206250496,68.5,0,0,0,0,83067539456,25912090624,57138671616,31.2,3077082112,2109015040,NA,NA,7.00206884940465,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:32:38.749228",50,16783519744,5278306304,11210452992,68.6,0,0,0,0,83067539456,25912094720,57138667520,31.2,3077082112,2109363200,NA,NA,8.00219208399455,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:33:38.756600",100,16783519744,5273059328,11215704064,68.6,0,0,0,0,83067539456,25912098816,57138663424,31.2,3077082112,2110198784,NA,NA,9.00231494903564,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:34:38.764058",0,16783519744,5269778432,11218980864,68.6,0,0,0,0,83067539456,25912102912,57138659328,31.2,3077082112,2110436352,NA,NA,10.0024392525355,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:35:38.771602",0,16783519744,5267329024,11221434368,68.6,0,0,0,0,83067539456,25912111104,57138651136,31.2,3077082112,2110780416,NA,NA,11.0025649825732,"resources//monitoring","CLOUD","CNN","128",0.5
"2021-09-13 19:36:38.779652",0,16783519744,5263872000,11224887296,68.6,0,0,0,0,83067539456,25912115200,57138647040,31.2,3077082112,2111472640,NA,NA,12.0026991526286,"resources//monitoring","CLOUD","CNN","128",0.5
