"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-08-24 19:23:36.886997",0,8345075712,7663161344,363831296,8.2,0,0,0,0,83067539456,21265178624,61785583616,25.6,3792686080,17548936192,NA,NA,0
"2021-08-24 19:24:36.950678",0,8345075712,7617220608,409772032,8.7,0,0,0,0,83067539456,21265190912,61785571328,25.6,3792686080,17549566976,NA,NA,1.00106135209401
"2021-08-24 19:25:37.013828",0,8345075712,7614656512,412336128,8.8,0,0,0,0,83067539456,21265199104,61785563136,25.6,3792686080,17550017536,NA,NA,2.00211385091146
"2021-08-24 19:26:37.076801",100,8345075712,7611346944,415645696,8.8,0,0,0,0,83067539456,21265207296,61785554944,25.6,3792686080,17550210048,NA,NA,3.00316340128581
"2021-08-24 19:27:37.107004",0,8345075712,7607525376,419467264,8.8,0,0,0,0,83067539456,21265219584,61785542656,25.6,3792686080,17550431232,NA,NA,4.00366678237915
"2021-08-24 19:28:37.169921",0,8345075712,7602876416,424116224,8.9,0,0,0,0,83067539456,21265235968,61785526272,25.6,3792686080,17550648320,NA,NA,5.0047153989474
"2021-08-24 19:29:19.507719",0,8345075712,7678754816,348237824,8,0,0,0,0,83067539456,21265231872,61785530368,25.6,3792686080,17551873024,NA,NA,5.71034536759059
"2021-08-24 19:29:49.742912",0,8345075712,7628914688,398077952,8.6,0,0,0,0,83067539456,21265190912,61785571328,25.6,3792686080,17552012288,NA,NA,6.21426525115967
"2021-08-24 19:30:49.778715",0,8345075712,7613952000,413040640,8.8,0,0,0,0,83067539456,21265215488,61785546752,25.6,3792686080,17552397312,NA,NA,7.21486196517944
"2021-08-24 19:31:49.794931",0,8345075712,7605968896,421023744,8.9,0,0,0,0,83067539456,21265231872,61785530368,25.6,3792686080,17552593920,NA,NA,8.21513223250707
"2021-08-24 19:32:49.842774",0,8345075712,7597985792,429006848,9,0,0,0,0,83067539456,21265248256,61785513984,25.6,3792686080,17552798720,NA,NA,9.21592961549759
"2021-08-24 19:33:49.905632",0,8345075712,7592849408,434143232,9,0,0,0,0,83067539456,21265264640,61785497600,25.6,3792686080,17553007616,NA,NA,10.216977250576
"2021-08-24 19:34:49.958830",0,8345075712,7592136704,434855936,9,0,0,0,0,83067539456,21265281024,61785481216,25.6,3792686080,17553212416,NA,NA,11.2178638855616
"2021-08-24 19:35:49.970777",0,8345075712,7591870464,435122176,9,0,0,0,0,83067539456,21265297408,61785464832,25.6,3792686080,17553417216,NA,NA,12.218063000838
"2021-08-24 19:36:50.033542",100,8345075712,7591968768,435023872,9,0,0,0,0,83067539456,21265313792,61785448448,25.6,3792686080,17553630208,NA,NA,13.219109082222
"2021-08-24 19:37:50.067035",0,8345075712,7591731200,435261440,9,0,0,0,0,83067539456,21265330176,61785432064,25.6,3792686080,17553835008,NA,NA,14.2196672995885
"2021-08-24 19:38:50.131123",0,8345075712,7591952384,435040256,9,0,0,0,0,83067539456,21265346560,61785415680,25.6,3792686080,17554031616,NA,NA,15.2207354346911
"2021-08-24 19:39:50.194898",0,8345075712,7591682048,435310592,9,0,0,0,0,83067539456,21265362944,61785399296,25.6,3792686080,17554240512,NA,NA,16.2217983484268
"2021-08-24 19:40:50.226705",0,8345075712,7591411712,435576832,9,0,0,0,0,83067539456,21265383424,61785378816,25.6,3792686080,17554445312,NA,NA,17.2223284681638
"2021-08-24 19:41:50.289423",0,8345075712,7591485440,435507200,9,0,0,0,0,83067539456,21265399808,61785362432,25.6,3792686080,17554650112,NA,NA,18.2233737667402
"2021-08-24 19:42:50.353354",100,8345075712,7591485440,435507200,9,0,0,0,0,83067539456,21265416192,61785346048,25.6,3792686080,17554859008,NA,NA,19.224439283212
"2021-08-24 19:43:50.416249",0,8345075712,7591309312,435683328,9,0,0,0,0,83067539456,21265432576,61785329664,25.6,3792686080,17555067904,NA,NA,20.2254875342051
"2021-08-24 19:44:50.478703",0,8345075712,7591268352,435724288,9,0,0,0,0,83067539456,21265448960,61785313280,25.6,3792686080,17555256320,NA,NA,21.2265284339587
"2021-08-24 19:45:50.515012",0,8345075712,7591284736,435707904,9,0,0,0,0,83067539456,21265465344,61785296896,25.6,3792686080,17555461120,NA,NA,22.2271335840225
"2021-08-24 19:46:50.578851",0,8345075712,7590821888,436170752,9,0,0,0,0,83067539456,21265481728,61785280512,25.6,3792686080,17555661824,NA,NA,23.2281975666682
"2021-08-24 19:47:50.610965",0,8345075712,7590842368,436150272,9,0,0,0,0,83067539456,21265502208,61785260032,25.6,3792686080,17555858432,NA,NA,24.2287328004837
"2021-08-24 19:48:50.642991",0,8345075712,7590576128,436416512,9,0,0,0,0,83067539456,21265518592,61785243648,25.6,3792686080,17556067328,NA,NA,25.229266568025
"2021-08-24 19:49:50.702880",0,8345075712,7590633472,436359168,9,0,0,0,0,83067539456,21265534976,61785227264,25.6,3792686080,17556272128,NA,NA,26.2302647153536
