"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-09-01 16:21:34.045286",50,8345075712,7340793856,684568576,12,0,0,0,0,83067539456,21249761280,61801000960,25.6,4941186048,20901200896,NA,NA,0
"2021-09-01 16:22:34.106659",0,8345075712,5382594560,2648248320,35.5,0,0,0,0,83067539456,21249761280,61801000960,25.6,6900319232,20901368832,NA,NA,1.00102288325628
"2021-09-01 16:23:34.187076",0,8345075712,3932385280,4108484608,52.9,0,0,0,0,83067539456,21249761280,61801000960,25.6,8353600512,20901389312,NA,NA,2.00236316919327
"2021-09-01 16:24:34.266729",0,8345075712,6522490880,1516527616,21.8,0,0,0,0,83067539456,21249761280,61801000960,25.6,9665037312,20901491712,NA,NA,3.00369071960449
"2021-09-01 16:25:34.342863",100,8345075712,5066342400,2974683136,39.3,0,0,0,0,83067539456,21249761280,61801000960,25.6,11118498816,20901512192,NA,NA,4.00495961904526
"2021-09-01 16:26:34.414667",0,8345075712,3610034176,4434685952,56.7,0,0,0,0,83067539456,21249761280,61801000960,25.6,12571526144,20901532672,NA,NA,5.00615634918213
"2021-09-01 16:27:34.556184",0,8345075712,2155655168,5892558848,74.2,0,0,0,0,83067539456,21249761280,61801000960,25.6,14023681024,20901553152,NA,NA,6.00851496855418
"2021-09-01 16:28:34.646621",0,8345075712,1845047296,6204801024,77.9,0,0,0,0,83067539456,21249773568,61800988672,25.6,14321230848,20901741568,NA,NA,7.01002225081126
"2021-09-01 16:29:34.706707",0,8345075712,1853468672,6196387840,77.8,0,0,0,0,83067539456,21249781760,61800980480,25.6,14321234944,20901934080,NA,NA,8.0110236843427
"2021-09-01 16:30:34.769608",100,8345075712,1858551808,6191300608,77.7,0,0,0,0,83067539456,21249789952,61800972288,25.6,14321652736,20902196224,NA,NA,9.01207203467687
"2021-09-01 16:31:34.818796",0,8345075712,1858523136,6191329280,77.7,0,0,0,0,83067539456,21249794048,61800968192,25.6,14321660928,20902368256,NA,NA,10.0128918329875
"2021-09-01 16:32:34.834985",0,8345075712,1858555904,6191288320,77.7,0,0,0,0,83067539456,21249798144,61800964096,25.6,14321660928,20902519808,NA,NA,11.0131616512934
"2021-09-01 16:33:34.898964",0,8345075712,1858629632,6191218688,77.7,0,0,0,0,83067539456,21249802240,61800960000,25.6,14321660928,20902683648,NA,NA,12.0142279664675
"2021-09-01 16:34:34.922844",0,8345075712,1858236416,6191607808,77.7,0,0,0,0,83067539456,21249806336,61800955904,25.6,14325552128,20902994944,NA,NA,13.0146259665489
"2021-09-01 16:35:34.962964",0,8345075712,1858248704,6191591424,77.7,0,0,0,0,83067539456,21249810432,61800951808,25.6,14325552128,20903273472,NA,NA,14.0152946352959
"2021-09-01 16:36:35.016761",100,8345075712,1858052096,6191788032,77.7,0,0,0,0,83067539456,21249814528,61800947712,25.6,14325552128,20903437312,NA,NA,15.0161912520727
"2021-09-01 16:37:35.058783",0,8345075712,1861656576,6188187648,77.7,0,0,0,0,83067539456,21249818624,61800943616,25.6,14325552128,20903588864,NA,NA,16.0168916185697
"2021-09-01 16:38:35.118802",0,8345075712,1861505024,6188339200,77.7,0,0,0,0,83067539456,21249822720,61800939520,25.6,14325552128,20903752704,NA,NA,17.0178919355075
"2021-09-01 16:39:35.178754",100,8345075712,1861693440,6188138496,77.7,0,0,0,0,83067539456,21249826816,61800935424,25.6,14325552128,20903924736,NA,NA,18.0188911358515
"2021-09-01 16:40:35.242714",0,8345075712,1861398528,6188441600,77.7,0,0,0,0,83067539456,21249830912,61800931328,25.6,14325556224,20904100864,NA,NA,19.0199571331342
"2021-09-01 16:41:35.246971",0,8345075712,1861603328,6188236800,77.7,0,0,0,0,83067539456,21249835008,61800927232,25.6,14325560320,20904264704,NA,NA,20.0200280825297
"2021-09-01 16:42:35.294816",0,8345075712,1861423104,6188417024,77.7,0,0,0,0,83067539456,21249839104,61800923136,25.6,14325564416,20904449024,NA,NA,21.020825501283
"2021-09-01 16:43:35.326926",0,8345075712,1861267456,6188576768,77.7,0,0,0,0,83067539456,21249843200,61800919040,25.6,14325564416,20904772608,NA,NA,22.0213606675466
"2021-09-01 16:44:35.354747",0,8345075712,1861693440,6188154880,77.7,0,0,0,0,83067539456,21249847296,61800914944,25.6,14325564416,20904936448,NA,NA,23.0218243519465
"2021-09-01 16:45:35.417618",0,8345075712,1861668864,6188167168,77.7,0,0,0,0,83067539456,21249851392,61800910848,25.6,14325564416,20905083904,NA,NA,24.0228722016017
"2021-09-01 16:46:35.480987",100,8345075712,1861455872,6188380160,77.7,0,0,0,0,83067539456,21249859584,61800902656,25.6,14325564416,20905251840,NA,NA,25.023928352197
"2021-09-01 16:47:35.546950",100,8345075712,1861406720,6188421120,77.7,0,0,0,0,83067539456,21249863680,61800898560,25.6,14325568512,20905423872,NA,NA,26.025027736028
"2021-09-01 16:48:35.613078",0,8345075712,1861435392,6188396544,77.7,0,0,0,0,83067539456,21249871872,61800890368,25.6,14325576704,20905612288,NA,NA,27.02612986962
"2021-09-01 16:49:35.679248",0,8345075712,1861455872,6188388352,77.7,0,0,0,0,83067539456,21249875968,61800886272,25.6,14325580800,20905780224,NA,NA,28.0272327025731
"2021-09-01 16:50:35.743191",100,8345075712,1861578752,6188261376,77.7,0,0,0,0,83067539456,21249880064,61800882176,25.6,14325666816,20905944064,NA,NA,29.0282984177272
"2021-09-01 16:51:35.774946",0,8345075712,1861480448,6188355584,77.7,0,0,0,0,83067539456,21249884160,61800878080,25.6,14325666816,20906107904,NA,NA,30.0288276672363
"2021-09-01 16:52:35.823058",100,8345075712,1861464064,6188380160,77.7,0,0,0,0,83067539456,21249888256,61800873984,25.6,14325666816,20906259456,NA,NA,31.0296295324961
"2021-09-01 16:53:35.888141",100,8345075712,1861529600,6188314624,77.7,0,0,0,0,83067539456,21249892352,61800869888,25.6,14325666816,20906439680,NA,NA,32.0307142496109
"2021-09-01 16:54:35.907070",100,8345075712,1861623808,6188216320,77.7,0,0,0,0,83067539456,21249896448,61800865792,25.6,14325666816,20906603520,NA,NA,33.0310297330221
"2021-09-01 16:55:35.969710",0,8345075712,1861672960,6188171264,77.7,0,0,0,0,83067539456,21249900544,61800861696,25.6,14325666816,20906755072,NA,NA,34.0320737361908
"2021-09-01 16:56:36.035293",0,8345075712,1861447680,6188388352,77.7,0,0,0,0,83067539456,21249904640,61800857600,25.6,14325666816,20906918912,NA,NA,35.0331667860349
