"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-09-16 18:18:34.482048",0,8340848640,6945521664,1132625920,16.7,0,0,0,0,83067539456,26039267328,57011494912,31.4,44794972160,964068352,NA,NA,0
"2021-09-16 18:19:34.546689",0,8340848640,6990872576,1087029248,16.2,0,0,0,0,83067539456,26039279616,57011482624,31.4,45007624192,964527104,NA,NA,1.00107734998067
"2021-09-16 18:20:34.591483",0,8340848640,6990434304,1087463424,16.2,0,0,0,0,83067539456,26039283712,57011478528,31.4,45007624192,964740096,NA,NA,2.0018239180247
"2021-09-16 18:21:34.656162",100,8340848640,6990467072,1087430656,16.2,0,0,0,0,83067539456,26039287808,57011474432,31.4,45007624192,964891648,NA,NA,3.00290189981461
"2021-09-16 18:22:34.720685",100,8340848640,6989701120,1088192512,16.2,0,0,0,0,83067539456,26039291904,57011470336,31.4,45007624192,965047296,NA,NA,4.003977282842
"2021-09-16 18:23:34.783904",0,8340848640,6989418496,1088479232,16.2,0,0,0,0,83067539456,26039300096,57011462144,31.4,45007783936,965219328,NA,NA,5.00503093401591
"2021-09-16 18:24:34.787587",100,8340848640,6989975552,1087918080,16.2,0,0,0,0,83067539456,26039304192,57011458048,31.4,45007783936,965391360,NA,NA,6.0050923148791
"2021-09-16 18:25:34.853445",0,8340848640,6990069760,1087819776,16.2,0,0,0,0,83067539456,26039308288,57011453952,31.4,45007841280,965747712,NA,NA,7.00618995030721
"2021-09-16 18:26:34.916612",100,8340848640,6989586432,1088303104,16.2,0,0,0,0,83067539456,26039312384,57011449856,31.4,45007841280,966063104,NA,NA,8.00724273125331
"2021-09-16 18:27:34.979503",0,8340848640,6990282752,1087598592,16.2,0,0,0,0,83067539456,26039316480,57011445760,31.4,45007996928,966231040,NA,NA,9.00829091469447
"2021-09-16 18:28:34.999305",0,8340848640,6989590528,1088290816,16.2,0,0,0,0,83067539456,26039320576,57011441664,31.4,45007996928,966394880,NA,NA,10.0086209495862
