"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-09-01 22:40:16.072190",100,8345075712,7135551488,925708288,14.5,0,0,0,0,83067539456,21250940928,61799821312,25.6,42502708224,20952847360,NA,NA,0
"2021-09-01 22:41:16.135817",0,8345075712,7044169728,1016832000,15.6,0,0,0,0,83067539456,21250797568,61799964672,25.6,42755288064,20953457664,NA,NA,1.00106045007706
"2021-09-01 22:42:16.198600",0,8345075712,7043928064,1017077760,15.6,0,0,0,0,83067539456,21250801664,61799960576,25.6,42755288064,20953629696,NA,NA,2.00210683345795
"2021-09-01 22:43:16.261507",0,8345075712,7044493312,1016512512,15.6,0,0,0,0,83067539456,21250805760,61799956480,25.6,42755288064,20953797632,NA,NA,3.00315528313319
"2021-09-01 22:44:16.286742",0,8345075712,7044530176,1016463360,15.6,0,0,0,0,83067539456,21250809856,61799952384,25.6,42755288064,20953949184,NA,NA,4.00357586542765
"2021-09-01 22:45:16.338779",0,8345075712,7044587520,1016406016,15.6,0,0,0,0,83067539456,21250813952,61799948288,25.6,42755288064,20954117120,NA,NA,5.00444314877192
"2021-09-01 22:46:16.401561",100,8345075712,7044653056,1016352768,15.6,0,0,0,0,83067539456,21250818048,61799944192,25.6,42755288064,20954280960,NA,NA,6.00548951625824
"2021-09-01 22:47:16.464274",0,8345075712,7044702208,1016303616,15.6,0,0,0,0,83067539456,21250822144,61799940096,25.6,42755288064,20954444800,NA,NA,7.00653473138809
"2021-09-01 22:48:16.526951",0,8345075712,7044796416,1016201216,15.6,0,0,0,0,83067539456,21250826240,61799936000,25.6,42755288064,20954608640,NA,NA,8.0075793504715
"2021-09-01 22:49:16.589648",0,8345075712,7044825088,1016180736,15.6,0,0,0,0,83067539456,21250830336,61799931904,25.6,42755288064,20954756096,NA,NA,9.00862429936727
"2021-09-01 22:50:16.652362",0,8345075712,7044616192,1016389632,15.6,0,0,0,0,83067539456,21250834432,61799927808,25.6,42755288064,20954919936,NA,NA,10.0096695343653
"2021-09-01 22:51:16.658786",0,8345075712,7045218304,1015783424,15.6,0,0,0,0,83067539456,21250838528,61799923712,25.6,42755288064,20955259904,NA,NA,11.0097766002019
"2021-09-01 22:52:16.690767",0,8345075712,7045255168,1015750656,15.6,0,0,0,0,83067539456,21250842624,61799919616,25.6,42755288064,20955423744,NA,NA,12.0103096167246
"2021-09-01 22:53:16.753532",0,8345075712,7045308416,1015697408,15.6,0,0,0,0,83067539456,21250846720,61799915520,25.6,42755288064,20955587584,NA,NA,13.0113556981087
"2021-09-01 22:54:16.816624",100,8345075712,7045095424,1015902208,15.6,0,0,0,0,83067539456,21250850816,61799911424,25.6,42755288064,20955726848,NA,NA,14.0124072313309
