"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-08-27 17:41:19.992755",0,8345075712,7631179776,394551296,8.6,0,0,0,0,83067539456,20984184832,62066577408,25.3,4322599936,19120407552,NA,NA,0
"2021-08-27 17:42:19.998982",100,8345075712,7603671040,422060032,8.9,0,0,0,0,83067539456,20984197120,62066565120,25.3,4322604032,19120681984,NA,NA,1.00010378360748
"2021-08-27 17:43:20.064668",100,8345075712,7603240960,422490112,8.9,0,0,0,0,83067539456,20984201216,62066561024,25.3,4322604032,19120866304,NA,NA,2.00119855006536
"2021-08-27 17:44:20.127685",0,8345075712,7601037312,424693760,8.9,0,0,0,0,83067539456,20984205312,62066556928,25.3,4322604032,19121038336,NA,NA,3.00224883556366
"2021-08-27 17:45:20.190682",0,8345075712,7597703168,428027904,9,0,0,0,0,83067539456,20984217600,62066544640,25.3,4322604032,19121865728,NA,NA,4.00329878330231
"2021-08-27 17:46:20.242711",0,8345075712,7597842432,427888640,9,0,0,0,0,83067539456,20984225792,62066536448,25.3,4322604032,19122783232,NA,NA,5.00416593551636
"2021-08-27 17:47:20.305643",100,8345075712,7595380736,430350336,9,0,0,0,0,83067539456,20984229888,62066532352,25.3,4322604032,19122938880,NA,NA,6.00521480242411
"2021-08-27 17:48:20.368673",0,8345075712,7593107456,432623616,9,0,0,0,0,83067539456,20984233984,62066528256,25.3,4322604032,19123082240,NA,NA,7.00626530249914
"2021-08-27 17:49:20.433184",100,8345075712,7591452672,434278400,9,0,0,0,0,83067539456,20984238080,62066524160,25.3,4322604032,19123237888,NA,NA,8.00734048287074
"2021-08-27 17:50:20.450745",0,8345075712,7589191680,436539392,9.1,0,0,0,0,83067539456,20984242176,62066520064,25.3,4322604032,19123430400,NA,NA,9.00763316949209
