"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-08-25 20:01:25.924583",0,8345075712,7682785280,343842816,7.9,0,0,0,0,83067539456,20693590016,62357172224,24.9,3803749376,17898705920,NA,NA,0
"2021-08-25 20:02:25.986704",0,8345075712,6999842816,1026785280,16.1,0,0,0,0,83067539456,20693598208,62357164032,24.9,3803749376,17898939392,NA,NA,1.00103535254796
"2021-08-25 20:03:26.049368",100,8345075712,6999597056,1027031040,16.1,0,0,0,0,83067539456,20693602304,62357159936,24.9,3803749376,17899127808,NA,NA,2.00207974910736
"2021-08-25 20:04:26.098967",0,8345075712,6999638016,1026990080,16.1,0,0,0,0,83067539456,20693606400,62357155840,24.9,3803749376,17899275264,NA,NA,3.00290640195211
"2021-08-25 20:05:26.130815",0,8345075712,6999662592,1026965504,16.1,0,0,0,0,83067539456,20693614592,62357147648,24.9,3803749376,17899447296,NA,NA,4.00343720118205
"2021-08-25 20:06:26.193997",0,8345075712,6999678976,1026949120,16.1,0,0,0,0,83067539456,20693618688,62357143552,24.9,3803749376,17899623424,NA,NA,5.00449023246765
"2021-08-25 20:07:26.258282",0,8345075712,6999670784,1026957312,16.1,0,0,0,0,83067539456,20693622784,62357139456,24.9,3803749376,17899787264,NA,NA,6.00556164979935
"2021-08-25 20:08:26.290935",0,8345075712,6999715840,1026908160,16.1,0,0,0,0,83067539456,20693630976,62357131264,24.9,3803749376,17900049408,NA,NA,7.00610586802165
"2021-08-25 20:09:26.354637",0,8345075712,6999756800,1026871296,16.1,0,0,0,0,83067539456,20693635072,62357127168,24.9,3803749376,17900213248,NA,NA,8.0071675658226
"2021-08-25 20:10:26.386799",0,8345075712,6999707648,1026920448,16.1,0,0,0,0,83067539456,20693639168,62357123072,24.9,3803749376,17900381184,NA,NA,9.007703602314
"2021-08-25 20:11:26.449693",0,8345075712,6999711744,1026912256,16.1,0,0,0,0,83067539456,20693647360,62357114880,24.9,3803749376,17900536832,NA,NA,10.0087518334389
"2021-08-25 20:12:26.510922",0,8345075712,6999752704,1026871296,16.1,0,0,0,0,83067539456,20693651456,62357110784,24.9,3803749376,17900729344,NA,NA,11.0097723166148
"2021-08-25 20:13:26.575123",0,8345075712,6999732224,1026895872,16.1,0,0,0,0,83067539456,20693655552,62357106688,24.9,3803749376,17900913664,NA,NA,12.0108423352242
"2021-08-25 20:14:26.637879",0,8345075712,6999777280,1026850816,16.1,0,0,0,0,83067539456,20693667840,62357094400,24.9,3803749376,17901110272,NA,NA,13.0118882656097
"2021-08-25 20:15:26.700949",0,8345075712,6999756800,1026871296,16.1,0,0,0,0,83067539456,20693671936,62357090304,24.9,3803749376,17901294592,NA,NA,14.0129394332568
"2021-08-25 20:16:26.704052",0,8345075712,6999506944,1027121152,16.1,0,0,0,0,83067539456,20693676032,62357086208,24.9,3803749376,17901487104,NA,NA,15.0129911502202
"2021-08-25 20:17:26.738831",0,8345075712,6998749184,1027878912,16.1,0,0,0,0,83067539456,20693684224,62357078016,24.9,3803749376,17901896704,NA,NA,16.013570801417
"2021-08-25 20:18:26.801975",0,8345075712,6998794240,1027833856,16.1,0,0,0,0,83067539456,20693692416,62357069824,24.9,3803749376,17902072832,NA,NA,17.0146232008934
"2021-08-25 20:19:26.807025",0,8345075712,6998831104,1027796992,16.1,0,0,0,0,83067539456,20693696512,62357065728,24.9,3803749376,17902261248,NA,NA,18.0147073666255
"2021-08-25 20:20:26.870681",0,8345075712,6998769664,1027858432,16.1,0,0,0,0,83067539456,20693700608,62357061632,24.9,3803749376,17902449664,NA,NA,19.015768301487
"2021-08-25 20:21:26.898824",0,8345075712,6998552576,1028075520,16.1,0,0,0,0,83067539456,20693708800,62357053440,24.9,3803749376,17902744576,NA,NA,20.0162373503049
"2021-08-25 20:22:26.958821",0,8345075712,6998523904,1028104192,16.1,0,0,0,0,83067539456,20693712896,62357049344,24.9,3803749376,17902965760,NA,NA,21.0172373016675
"2021-08-25 20:23:27.018797",0,8345075712,6998560768,1028067328,16.1,0,0,0,0,83067539456,20693716992,62357045248,24.9,3803749376,17903154176,NA,NA,22.0182368993759
"2021-08-25 20:24:27.026841",0,8345075712,6998536192,1028091904,16.1,0,0,0,0,83067539456,20693725184,62357037056,24.9,3803749376,17903322112,NA,NA,23.0183709661166
"2021-08-25 20:25:27.089537",0,8345075712,6998831104,1027796992,16.1,0,0,0,0,83067539456,20693729280,62357032960,24.9,3803749376,17903686656,NA,NA,24.0194158991178
"2021-08-25 20:26:27.122812",0,8345075712,6998835200,1027792896,16.1,0,0,0,0,83067539456,20693733376,62357028864,24.9,3803749376,17904034816,NA,NA,25.0199704845746
"2021-08-25 20:27:27.154860",0,8345075712,6998847488,1027780608,16.1,0,0,0,0,83067539456,20693741568,62357020672,24.9,3803749376,17904223232,NA,NA,26.020504617691
"2021-08-25 20:28:27.186765",0,8345075712,6998835200,1027792896,16.1,0,0,0,0,83067539456,20693749760,62357012480,24.9,3803749376,17904423936,NA,NA,27.0210363666217
"2021-08-25 20:29:27.246971",0,8345075712,6998876160,1027751936,16.1,0,0,0,0,83067539456,20693753856,62357008384,24.9,3803749376,17904608256,NA,NA,28.0220397988955
"2021-08-25 20:30:27.250973",0,8345075712,6998896640,1027731456,16.1,0,0,0,0,83067539456,20693762048,62357000192,24.9,3803749376,17904792576,NA,NA,29.0221065004667
"2021-08-25 20:31:27.314526",0,8345075712,6998900736,1027727360,16.1,0,0,0,0,83067539456,20693766144,62356996096,24.9,3803749376,17904980992,NA,NA,30.0231657187144
"2021-08-25 20:32:27.346926",0,8345075712,6998904832,1027723264,16.1,0,0,0,0,83067539456,20693770240,62356992000,24.9,3803749376,17905153024,NA,NA,31.0237057169278
"2021-08-25 20:33:27.406661",0,8345075712,6998622208,1028001792,16.1,0,0,0,0,83067539456,20693778432,62356983808,24.9,3803749376,17905337344,NA,NA,32.0247013012568
"2021-08-25 20:34:27.469361",0,8345075712,6998667264,1027960832,16.1,0,0,0,0,83067539456,20693782528,62356979712,24.9,3803749376,17905525760,NA,NA,33.0257463018099
"2021-08-25 20:35:27.532405",100,8345075712,6998904832,1027723264,16.1,0,0,0,0,83067539456,20693786624,62356975616,24.9,3803749376,17905693696,NA,NA,34.0267970323563
"2021-08-25 20:36:27.595752",0,8345075712,6997995520,1028632576,16.1,0,0,0,0,83067539456,20693790720,62356971520,24.9,3803749376,17905783808,NA,NA,35.0278528173765
