"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-08-24 16:49:48.763139",0,8345075712,7639494656,387497984,8.5,0,0,0,0,83067539456,20982800384,62067961856,25.3,3477020672,17211216896,NA,NA,0
"2021-08-24 16:50:48.826099",0,8345075712,7627919360,399073280,8.6,0,0,0,0,83067539456,20982816768,62067945472,25.3,3477020672,17211532288,NA,NA,1.00104933182398
"2021-08-24 16:51:48.889092",0,8345075712,7627415552,399577088,8.6,0,0,0,0,83067539456,20982820864,62067941376,25.3,3477020672,17211720704,NA,NA,2.00209921598434
"2021-08-24 16:52:48.946907",0,8345075712,7625359360,401633280,8.6,0,0,0,0,83067539456,20982824960,62067937280,25.3,3477020672,17211896832,NA,NA,3.00306280056636
"2021-08-24 16:53:49.006876",0,8345075712,7623299072,403693568,8.6,0,0,0,0,83067539456,20982829056,62067933184,25.3,3477020672,17212044288,NA,NA,4.00406228303909
"2021-08-24 16:54:49.010834",0,8345075712,7620702208,406290432,8.7,0,0,0,0,83067539456,20982833152,62067929088,25.3,3477020672,17212199936,NA,NA,5.00412824948629
"2021-08-24 16:55:49.074077",0,8345075712,7618674688,408317952,8.7,0,0,0,0,83067539456,20982837248,62067924992,25.3,3477020672,17212363776,NA,NA,6.0051822980245
"2021-08-24 16:56:49.136842",0,8345075712,7616647168,410345472,8.7,0,0,0,0,83067539456,20982841344,62067920896,25.3,3477020672,17212523520,NA,NA,7.00622838338216
"2021-08-24 16:57:49.180921",100,8345075712,7614783488,412209152,8.8,0,0,0,0,83067539456,20982845440,62067916800,25.3,3477020672,17212716032,NA,NA,8.00696303447088
"2021-08-24 16:58:49.188064",100,8345075712,7612985344,414007296,8.8,0,0,0,0,83067539456,20982849536,62067912704,25.3,3477020672,17212867584,NA,NA,9.00708208481471
"2021-08-24 16:59:49.203041",0,8345075712,7610658816,416333824,8.8,0,0,0,0,83067539456,20982853632,62067908608,25.3,3477020672,17213023232,NA,NA,10.0073317011197
"2021-08-24 17:00:49.266212",0,8345075712,7608901632,418091008,8.8,0,0,0,0,83067539456,20982857728,62067904512,25.3,3477020672,17213178880,NA,NA,11.0083845496178
"2021-08-24 17:01:49.328923",100,8345075712,7606591488,420401152,8.8,0,0,0,0,83067539456,20982861824,62067900416,25.3,3477020672,17213342720,NA,NA,12.0094297329585
"2021-08-24 17:02:49.362765",0,8345075712,7604285440,422707200,8.9,0,0,0,0,83067539456,20982865920,62067896320,25.3,3477020672,17213498368,NA,NA,13.0099937677383
"2021-08-24 17:03:49.425538",100,8345075712,7602806784,424185856,8.9,0,0,0,0,83067539456,20982870016,62067892224,25.3,3477020672,17213674496,NA,NA,14.0110399842262
"2021-08-24 17:04:49.488696",100,8345075712,7602294784,424697856,8.9,0,0,0,0,83067539456,20982874112,62067888128,25.3,3477020672,17213830144,NA,NA,15.0120926181475
"2021-08-24 17:05:49.498789",0,8345075712,7602053120,424939520,8.9,0,0,0,0,83067539456,20982878208,62067884032,25.3,3477020672,17214227456,NA,NA,16.012260834376
"2021-08-24 17:06:49.561514",0,8345075712,7602360320,424632320,8.9,0,0,0,0,83067539456,20982882304,62067879936,25.3,3477020672,17214399488,NA,NA,17.013306248188
"2021-08-24 17:07:49.624534",0,8345075712,7602339840,424652800,8.9,0,0,0,0,83067539456,20982886400,62067875840,25.3,3477020672,17214551040,NA,NA,18.01435658137
"2021-08-24 17:08:49.650740",0,8345075712,7602356224,424636416,8.9,0,0,0,0,83067539456,20982890496,62067871744,25.3,3477020672,17214731264,NA,NA,19.0147933483124
"2021-08-24 17:09:49.713759",100,8345075712,7602122752,424869888,8.9,0,0,0,0,83067539456,20982894592,62067867648,25.3,3477020672,17214895104,NA,NA,20.0158436655998
"2021-08-24 17:10:49.776589",0,8345075712,7602176000,424816640,8.9,0,0,0,0,83067539456,20982898688,62067863552,25.3,3477020672,17215087616,NA,NA,21.0168908317884
"2021-08-24 17:11:49.839468",0,8345075712,7602016256,424976384,8.9,0,0,0,0,83067539456,20982902784,62067859456,25.3,3477020672,17215251456,NA,NA,22.0179388165474
"2021-08-24 17:12:49.842782",0,8345075712,7602012160,424980480,8.9,0,0,0,0,83067539456,20982906880,62067855360,25.3,3477020672,17215415296,NA,NA,23.0179940501849
"2021-08-24 17:13:49.903017",0,8345075712,7602257920,424734720,8.9,0,0,0,0,83067539456,20982915072,62067847168,25.3,3477020672,17215599616,NA,NA,24.0189979672432
"2021-08-24 17:14:49.962768",0,8345075712,7602323456,424669184,8.9,0,0,0,0,83067539456,20982919168,62067843072,25.3,3477020672,17215763456,NA,NA,25.0199938178062
"2021-08-24 17:15:50.025663",0,8345075712,7602311168,424681472,8.9,0,0,0,0,83067539456,20982923264,62067838976,25.3,3477020672,17215927296,NA,NA,26.0210420648257
