"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time"
"2021-09-01 13:37:59.241568",0,8345075712,6171922432,1853710336,26,0,0,0,0,83067539456,21247090688,61803671552,25.6,4612686848,20671759360,NA,NA,0
"2021-09-01 13:38:59.304615",100,8345075712,6171672576,1853997056,26,0,0,0,0,83067539456,21247086592,61803675648,25.6,4612686848,20672455680,NA,NA,1.00105078220367
"2021-09-01 13:39:59.346765",0,8345075712,6172418048,1853247488,26,0,0,0,0,83067539456,21247094784,61803667456,25.6,4612686848,20672664576,NA,NA,2.001753282547
"2021-09-01 13:40:59.406678",100,8345075712,6172405760,1853263872,26,0,0,0,0,83067539456,21247102976,61803659264,25.6,4612686848,20672873472,NA,NA,3.00275183121363
"2021-09-01 13:41:59.418781",0,8345075712,6172893184,1852780544,26,0,0,0,0,83067539456,21247107072,61803655168,25.6,4612690944,20673049600,NA,NA,4.00295354922612
"2021-09-01 13:42:59.489404",100,8345075712,6172389376,1853276160,26,0,0,0,0,83067539456,21247119360,61803642880,25.6,4612695040,20673254400,NA,NA,5.00413059790929
"2021-09-01 13:43:59.554499",0,8345075712,6172450816,1853222912,26,0,0,0,0,83067539456,21247127552,61803634688,25.6,4612695040,20673434624,NA,NA,6.00521551370621
"2021-09-01 13:44:59.617367",100,8345075712,6172471296,1853202432,26,0,0,0,0,83067539456,21247135744,61803626496,25.6,4612695040,20673598464,NA,NA,7.00626331567764
"2021-09-01 13:45:59.680221",0,8345075712,6172221440,1853452288,26,0,0,0,0,83067539456,21247139840,61803622400,25.6,4612695040,20673790976,NA,NA,8.00731088320414
"2021-09-01 13:46:59.743335",0,8345075712,6172233728,1853435904,26,0,0,0,0,83067539456,21247148032,61803614208,25.6,4612695040,20673971200,NA,NA,9.00836278200149
"2021-09-01 13:47:59.794778",0,8345075712,6172319744,1853353984,26,0,0,0,0,83067539456,21247156224,61803606016,25.6,4612695040,20674176000,NA,NA,10.0092201670011
"2021-09-01 13:48:59.826729",0,8345075712,6172262400,1853411328,26,0,0,0,0,83067539456,21247160320,61803601920,25.6,4612695040,20674315264,NA,NA,11.0097526828448
"2021-09-01 13:49:59.858736",0,8345075712,6172372992,1853296640,26,0,0,0,0,83067539456,21247168512,61803593728,25.6,4612695040,20674520064,NA,NA,12.0102861324946
"2021-09-01 13:50:59.874867",0,8345075712,6172389376,1853280256,26,0,0,0,0,83067539456,21247176704,61803585536,25.6,4612695040,20674700288,NA,NA,13.0105549812317
