Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

44376.59592737	3.10	0.000	0.000	0.00	0.000	2.29	0.320	3.80	0.00	0.000	3.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59662182	3.20	0.000	0.000	0.10	0.000	2.26	0.316	3.30	0.00	0.000	3.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59731626	4.20	0.000	0.000	0.10	0.000	2.48	0.346	4.20	0.00	0.000	3.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59801071	4.20	0.000	0.000	0.20	0.000	2.59	0.362	4.20	0.00	0.000	4.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59870515	4.20	0.000	0.000	0.30	0.000	2.66	0.372	4.20	0.00	0.000	4.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59939959	4.20	0.000	0.000	0.30	0.000	2.71	0.378	4.20	0.00	0.000	4.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60009404	4.20	0.000	0.000	0.40	0.000	2.74	0.384	4.20	0.00	0.000	4.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60078848	4.20	0.000	0.000	0.50	0.000	2.77	0.388	4.30	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60148293	4.20	0.000	0.000	0.50	0.000	2.80	0.391	4.30	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60217737	4.20	0.000	0.000	0.60	0.000	2.81	0.393	4.30	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60287182	4.20	0.000	0.000	0.70	0.000	2.83	0.395	4.20	0.00	0.000	4.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60356626	4.20	0.000	0.000	0.70	0.000	2.84	0.397	4.30	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60426071	4.20	0.000	0.000	0.80	0.000	2.85	0.399	4.20	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60495515	4.30	0.000	0.000	0.90	0.000	2.86	0.400	4.30	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60564959	4.20	0.000	0.000	1.00	0.000	2.87	0.401	4.30	0.00	0.000	4.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
