imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-06-29 17:35:35.197790,80.5518229007721,81.36225986480713,0:00:00.809988
2,2021-06-29 17:35:35.334960,80.9127688407898,81.38586783409119,0:00:00.135501
3,2021-06-29 17:35:35.471084,81.04160213470459,81.40193589528401,0:00:00.134507
4,2021-06-29 17:35:35.606199,81.11326026916504,81.41694259643555,0:00:00.133468
5,2021-06-29 17:35:35.977473,81.1617205619812,81.47862401008607,0:00:00.369544
6,2021-06-29 17:35:36.111365,81.23757354418437,81.52371768156688,0:00:00.132078
7,2021-06-29 17:35:36.244995,81.29584176199776,81.55999796731132,0:00:00.131974
8,2021-06-29 17:35:36.388392,81.34254318475723,81.59142020344734,0:00:00.141675
9,2021-06-29 17:35:36.522474,81.38272478845384,81.61868951055739,0:00:00.132420
10,2021-06-29 17:35:36.656616,81.41738319396973,81.64303350448608,0:00:00.132568
11,2021-06-29 17:35:36.790470,81.44811948862943,81.66530145298351,0:00:00.132248
12,2021-06-29 17:35:36.937522,81.4759173989296,81.68713031212489,0:00:00.145303
13,2021-06-29 17:35:37.072566,81.50126691964957,81.70650999362653,0:00:00.133356
14,2021-06-29 17:35:37.205839,81.52542448043823,81.72542994362968,0:00:00.131665
15,2021-06-29 17:35:37.341509,81.54830733935039,81.74392730394999,0:00:00.133936
16,2021-06-29 17:35:37.488538,81.56981833279133,81.76231117546558,0:00:00.145329
17,2021-06-29 17:35:37.623039,81.591108602636,81.78010796098148,0:00:00.132845
18,2021-06-29 17:35:37.754477,81.61139210065205,81.79711157745785,0:00:00.129709
19,2021-06-29 17:35:37.887988,81.6307258856924,81.81362356637653,0:00:00.131859
20,2021-06-29 17:35:38.034289,81.64860224723816,81.82959707975388,0:00:00.144594
21,2021-06-29 17:35:38.167346,81.66723054931278,81.84587628500802,0:00:00.131420
22,2021-06-29 17:35:38.301597,81.68542689626867,81.86199051683599,0:00:00.132595
23,2021-06-29 17:35:38.444677,81.70289641877879,81.87793913094893,0:00:00.141330
24,2021-06-29 17:35:38.578446,81.72039344906807,81.89365569750468,0:00:00.132067
25,2021-06-29 17:35:38.713503,81.73746451377869,81.9091446018219,0:00:00.133460
26,2021-06-29 17:35:38.848579,81.7543348807555,81.92455201882582,0:00:00.133398
27,2021-06-29 17:35:38.992188,81.77085796108952,81.94003483101174,0:00:00.141886
28,2021-06-29 17:35:39.125630,81.78735451187406,81.9552041717938,0:00:00.131770
29,2021-06-29 17:35:39.259501,81.8035386924086,81.97016969220391,0:00:00.132267
30,2021-06-29 17:35:39.393982,81.81958208084106,81.98509537378946,0:00:00.132856
31,2021-06-29 17:35:39.535364,81.83527774195517,81.99996622916191,0:00:00.139699
32,2021-06-29 17:35:39.672360,81.85114496201277,82.01492343842983,0:00:00.135275
33,2021-06-29 17:35:39.807628,81.86677945021427,82.02965207533403,0:00:00.133636
34,2021-06-29 17:35:39.942829,81.88226220187019,82.04427717713749,0:00:00.133468
35,2021-06-29 17:35:40.088494,81.89764842305864,82.05915504183088,0:00:00.143946
36,2021-06-29 17:35:40.222098,81.91314743624793,82.07383861144383,0:00:00.131867
37,2021-06-29 17:35:40.352176,81.92845726657558,82.088283699912,0:00:00.128448
38,2021-06-29 17:35:40.495524,81.9435742528815,82.10293008151807,0:00:00.141675
39,2021-06-29 17:35:40.630286,81.95876484650832,82.1174529393514,0:00:00.133067
40,2021-06-29 17:35:40.765159,81.9738180756569,82.13187628984451,0:00:00.133245
41,2021-06-29 17:35:40.900673,81.9888550304785,82.14632958319129,0:00:00.133883
42,2021-06-29 17:35:41.047679,82.00367035184588,82.16086186681476,0:00:00.145295
43,2021-06-29 17:35:41.181830,82.01867903665055,82.17529796999554,0:00:00.132324
44,2021-06-29 17:35:41.316132,82.03361352465369,82.18969411741604,0:00:00.132688
45,2021-06-29 17:35:41.449902,82.04829723040262,82.20385240978665,0:00:00.132193
46,2021-06-29 17:35:41.598700,82.06308458680692,82.21846134766288,0:00:00.147106
47,2021-06-29 17:35:41.733138,82.07795875123206,82.23285872885522,0:00:00.132719
48,2021-06-29 17:35:41.866966,82.09286162257195,82.24729300041993,0:00:00.132163
49,2021-06-29 17:35:42.011032,82.10764271872384,82.26183342447086,0:00:00.142344
50,2021-06-29 17:35:42.146076,82.12243347644807,82.27621305465698,0:00:00.133383
51,2021-06-29 17:35:42.280373,82.13719134237252,82.29056106361688,0:00:00.132631
52,2021-06-29 17:35:42.415315,82.1518121270033,82.30480064795567,0:00:00.133309
53,2021-06-29 17:35:42.562320,82.16636325728219,82.31921111862614,0:00:00.145280
54,2021-06-29 17:35:42.697301,82.18114358848996,82.33363435886524,0:00:00.133304
55,2021-06-29 17:35:42.831542,82.19586844877763,82.34800147576766,0:00:00.132571
56,2021-06-29 17:35:42.966481,82.2105381999697,82.3623385471957,0:00:00.133255
57,2021-06-29 17:35:43.114386,82.22508508698982,82.37679138518216,0:00:00.146195
58,2021-06-29 17:35:43.249070,82.23978337748298,82.39117255704156,0:00:00.133067
59,2021-06-29 17:35:43.383439,82.25438346701154,82.4054614406521,0:00:00.132788
60,2021-06-29 17:35:43.518582,82.26896236340205,82.41975106795628,0:00:00.133477
61,2021-06-29 17:35:43.665400,82.28354156603578,82.43424221726714,0:00:00.145173
62,2021-06-29 17:35:43.800166,82.29817938804626,82.44860075750658,0:00:00.133145
63,2021-06-29 17:35:43.934073,82.31274031835889,82.4628780228751,0:00:00.132310
64,2021-06-29 17:35:44.078778,82.32734135910869,82.47737236693501,0:00:00.143063
65,2021-06-29 17:35:44.214168,82.34198771990262,82.49177233622625,0:00:00.133766
66,2021-06-29 17:35:44.348997,82.35659883600293,82.50613582856727,0:00:00.133194
67,2021-06-29 17:35:44.483532,82.37108782512038,82.5203804613939,0:00:00.132921
68,2021-06-29 17:35:44.629397,82.38558295895072,82.53480333440444,0:00:00.144132
69,2021-06-29 17:35:44.764109,82.4001672198807,82.54915708735369,0:00:00.133072
70,2021-06-29 17:35:44.897773,82.41472544329507,82.56347661699567,0:00:00.132035
