"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.10","2021-07-09 10:14:07.867641",4.9,2.9,1.9,3.9,40,3979698176,3391143936,476901376,14.8,48771072,678961152,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639834624,25105408,0
2,"3.10","2021-07-09 10:15:07.949640",0.3,0.6,0.6,0.4,33.3,3979698176,3391139840,476897280,14.8,48787456,679079936,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639838720,25146368,1.0013666510582
3,"3.10","2021-07-09 10:16:08.030888",0.1,0.7,0.5,0.2,50,3979698176,3391160320,476868608,14.8,48803840,679157760,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639838720,25187328,2.00272078514099
4,"3.30","2021-07-09 10:17:08.112292",0.3,0.2,0.5,0.4,25,3979698176,3389882368,478150656,14.8,48840704,679063552,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639851008,25314304,3.0040775179863
5,"3.20","2021-07-09 10:18:08.193703",0.3,0.5,0.4,0.1,50,3979698176,3390164992,477851648,14.8,48865280,679063552,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639851008,25576448,4.00543436606725
6,"3.30","2021-07-09 10:19:08.274674",0.3,0.5,0.5,0.2,0,3979698176,3389956096,478068736,14.8,48885760,679116800,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639855104,25822208,5.0067838827769
7,"3.20","2021-07-09 10:20:08.356004",0.4,0.6,0.1,0.2,40,3979698176,3390754816,477278208,14.8,48902144,679116800,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639855104,25863168,6.00813938379288
8,"3.20","2021-07-09 10:21:08.437655",0.3,0.5,0.5,0,60,3979698176,3390775296,477257728,14.8,48918528,679137280,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639855104,25912320,7.00950023333232
9,"3.20","2021-07-09 10:22:08.514760",0.2,0.4,0.5,0.1,33.3,3979698176,3389743104,478265344,14.8,48943104,679153664,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639855104,25969664,8.01078531742096
10,"3.30","2021-07-09 10:23:08.596203",0.1,0.6,0.3,0.3,40,3979698176,3390001152,477990912,14.8,48959488,679120896,104853504,104853504,0,0,15379681280,10939760640,3763183616,74.4,264289280,30773248,233516032,11.6,639855104,26014720,9.01214270194371
