"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.40","2021-07-09 15:19:33.779758",3.9,4.7,8.3,5.1,50,3979698176,3326935040,535105536,16.4,46723072,629866496,104853504,104853504,0,0,15379681280,10965200896,3737743360,74.6,264289280,30773248,233516032,11.6,592017920,21095424,0
2,"3.10","2021-07-09 15:20:33.861208",4.3,3,3.2,1.4,66.7,3979698176,3269181440,592826368,17.9,46747648,629936128,104853504,104853504,0,0,15379681280,10965200896,3737743360,74.6,264289280,30773248,233516032,11.6,592022016,21152768,1.0013574997584
3,"3.40","2021-07-09 15:21:33.931605",22.6,16.1,16,13.5,0,3979698176,3030093824,827203584,23.9,46792704,643948544,104853504,104853504,0,0,15379681280,10965217280,3737726976,74.6,264289280,30773248,233516032,11.6,601287168,21263360,2.00253078540166
4,"-0.60","2021-07-09 15:22:34.000779",31.7,26,24.7,27.1,0,3979698176,2849550336,1007706112,28.4,46874624,643997696,104853504,104853504,0,0,15379681280,10965225472,3737718784,74.6,264289280,30773248,233516032,11.6,601287168,21533696,3.00368368228277
5,"4.20","2021-07-09 15:23:34.066598",26.8,20.4,20.8,18.2,33.3,3979698176,2804011008,1052291072,29.5,46964736,645050368,104853504,104853504,0,0,15379681280,10965250048,3737694208,74.6,264289280,30773248,233516032,11.6,601287168,21763072,4.00478066603343
6,"4.40","2021-07-09 15:24:34.136748",30.9,28.7,26.6,27.5,50,3979698176,2799017984,1058250752,29.7,47063040,644018176,104853504,104853504,0,0,15379681280,10965245952,3737698304,74.6,264289280,30773248,233516032,11.6,601287168,22037504,5.00594983498255
7,"4.30","2021-07-09 15:25:34.203025",29.4,28.6,24.6,24.5,50,3979698176,2796818432,1060470784,29.7,47153152,644055040,104853504,104853504,0,0,15379681280,10965266432,3737677824,74.6,264289280,30773248,233516032,11.6,601287168,22283264,6.00705445210139
8,"4.40","2021-07-09 15:26:34.276089",32.3,30.9,29.1,26.7,50,3979698176,2793398272,1064366080,29.8,47243264,643547136,104853504,104853504,0,0,15379681280,10965266432,3737677824,74.6,264289280,30773248,233516032,11.6,601287168,22549504,7.00827218294144
9,"4.50","2021-07-09 15:27:34.351567",35.4,31.8,30.5,27.7,50,3979698176,2792706048,1064456192,29.8,47439872,644247552,104853504,104853504,0,0,15379681280,10965282816,3737661440,74.6,264289280,30773248,233516032,11.6,601393664,22979584,8.00953015089035
10,"4.50","2021-07-09 15:28:34.413465",30.6,30.3,27.1,27.7,50,3979698176,2791477248,1066209280,29.9,47529984,643801088,104853504,104853504,0,0,15379681280,10965303296,3737640960,74.6,264289280,30773248,233516032,11.6,601393664,23221248,9.01056178410848
11,"4.40","2021-07-09 15:29:34.436654",36.2,30.7,29.2,32.1,50,3979698176,2791739392,1065951232,29.9,47628288,643731456,104853504,104853504,0,0,15379681280,10965307392,3737636864,74.6,264289280,30773248,233516032,11.6,601393664,23495680,10.0109482685725
12,"4.40","2021-07-09 15:30:34.490081",33.7,29,31.1,30,50,3979698176,2792534016,1063804928,29.8,47710208,645111808,104853504,104853504,0,0,15379681280,10965327872,3737616384,74.6,264289280,30773248,233516032,11.6,601393664,23733248,11.0118387182554
13,"4.20","2021-07-09 15:31:34.511257",39.2,35.6,34,33.7,50,3979698176,2790158336,1065562112,29.9,47792128,645742592,104853504,104853504,0,0,15379681280,10965331968,3737612288,74.6,264289280,30773248,233516032,11.6,601393664,23974912,12.012191649278
14,"4.50","2021-07-09 15:32:34.582297",38.3,36.5,32,30.8,100,3979698176,2790191104,1065500672,29.9,47890432,645861376,104853504,104853504,0,0,15379681280,10965352448,3737591808,74.6,264289280,30773248,233516032,11.6,601393664,24237056,13.0133756518364
15,"4.50","2021-07-09 15:33:34.661255",17.5,15,14.1,14,60,3979698176,2790158336,1064501248,29.9,47947776,646828032,104853504,104853504,0,0,15379681280,10965352448,3737591808,74.6,264289280,30773248,233516032,11.6,601393664,24441856,14.0146916151047
16,"3.20","2021-07-09 15:34:34.696907",27.6,26,23.1,22.9,66.7,3979698176,2794446848,1062359040,29.8,48029696,644694016,104853504,104853504,0,0,15379681280,10965360640,3737583616,74.6,264289280,30773248,233516032,11.6,601393664,24622080,15.0152858177821
17,"4.30","2021-07-09 15:35:34.744531",33,25.8,25.6,25.3,50,3979698176,2798870528,1057398784,29.7,48111616,645230592,104853504,104853504,0,0,15379681280,10965372928,3737571328,74.6,264289280,30773248,233516032,11.6,601393664,24855552,16.0160795489947
18,"3.60","2021-07-09 15:36:34.779454",3.4,2.7,2.6,3.2,50,3979698176,2801971200,1059008512,29.6,48144384,640520192,104853504,104853504,0,0,15379681280,10965377024,3737567232,74.6,264289280,30773248,233516032,11.6,601393664,24990720,17.0166616002719
19,"3.20","2021-07-09 15:37:34.862006",15,11.9,13.2,12,50,3979698176,2798268416,1058004992,29.7,48193536,645267456,104853504,104853504,0,0,15379681280,10965389312,3737554944,74.6,264289280,30773248,233516032,11.6,601393664,25109504,18.0180374662081
20,"3.40","2021-07-09 15:38:34.930695",23,21.5,22.3,22.5,50,3979698176,2801426432,1054945280,29.6,48259072,645218304,104853504,104853504,0,0,15379681280,10965397504,3737546752,74.6,264289280,30773248,233516032,11.6,601393664,25314304,19.0191822846731
21,"4.60","2021-07-09 15:39:35.007451",38.6,34.3,34.7,32.8,80,3979698176,2806427648,1049829376,29.5,48357376,645341184,104853504,104853504,0,0,15379681280,10965409792,3737534464,74.6,264289280,30773248,233516032,11.6,601393664,25572352,20.0204615513484
22,"4.50","2021-07-09 15:40:35.028444",32.8,31.1,30,31.2,50,3979698176,2798624768,1057640448,29.7,48439296,645287936,104853504,104853504,0,0,15379681280,10965413888,3737530368,74.6,264289280,30773248,233516032,11.6,601393664,25797632,21.0208114345868
23,"4.50","2021-07-09 15:41:35.096668",31.3,31.4,31.1,27,66.7,3979698176,2800267264,1056088064,29.6,48529408,645214208,104853504,104853504,0,0,15379681280,10965426176,3737518080,74.6,264289280,30773248,233516032,11.6,601393664,26055680,22.0219485004743
24,"4.40","2021-07-09 15:42:35.167035",35,33.9,35.1,32.6,75,3979698176,2802114560,1054699520,29.6,48619520,644841472,104853504,104853504,0,0,15379681280,10965454848,3737489408,74.6,264289280,30773248,233516032,11.6,601393664,26305536,23.0231212854385
25,"4.60","2021-07-09 15:43:35.234811",8.7,9.2,10.1,7.1,66.7,3979698176,2803519488,1052254208,29.6,48652288,645906432,104853504,104853504,0,0,15379681280,10965450752,3737493504,74.6,264289280,30773248,233516032,11.6,601393664,26457088,24.0242508848508
26,"3.40","2021-07-09 15:44:35.304041",12,13.3,14.2,11.8,33.3,3979698176,2804494336,1053036544,29.5,48701440,644075520,104853504,104853504,0,0,15379681280,10965446656,3737497600,74.6,264289280,30773248,233516032,11.6,601393664,26600448,25.025404715538
27,"3.20","2021-07-09 15:45:35.369347",32.6,31.6,30.7,30.1,100,3979698176,2815430656,1040728064,29.3,48791552,645545984,104853504,104853504,0,0,15379681280,10965475328,3737468928,74.6,264289280,30773248,233516032,11.6,601393664,26817536,26.0264931519826
28,"4.30","2021-07-09 15:46:35.455870",25.3,24.9,23.7,24.4,50,3979698176,2805383168,1050767360,29.5,48865280,645484544,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27042816,27.0279351989428
29,"3.50","2021-07-09 15:47:35.486812",0.5,2,2.8,1.7,50,3979698176,2812133376,1048752128,29.3,48881664,640757760,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27141120,28.0284509023031
30,"3.10","2021-07-09 15:48:35.554439",1.1,1.9,2.3,1.5,40,3979698176,2812399616,1048477696,29.3,48898048,640757760,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27182080,29.0295780181885
31,"3.10","2021-07-09 15:49:35.598735",1.2,2.9,2.4,1.5,50,3979698176,2804441088,1047994368,29.5,48914432,649207808,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27223040,30.0303162852923
32,"3.10","2021-07-09 15:50:35.676825",1.1,1.9,2.5,1.3,33.3,3979698176,2812448768,1048399872,29.3,48930816,640786432,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27264000,31.0316177845001
33,"3.10","2021-07-09 15:51:35.757987",0.8,2.1,2.4,1.8,60,3979698176,2812813312,1048043520,29.3,48947200,640786432,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27304960,32.0329704840978
34,"3.10","2021-07-09 15:52:35.780801",1.1,2.8,2.2,1.3,50,3979698176,2809442304,1048346624,29.4,48963584,643854336,104853504,104853504,0,0,15379681280,10965467136,3737477120,74.6,264289280,30773248,233516032,11.6,601393664,27345920,33.0333507180214
