"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.10","2021-07-02 22:18:54.806222",1.2,1.9,14,1.9,40,3979698176,1933127680,1928044544,51.4,22405120,1958944768,104853504,47968256,56885248,54.3,15379681280,12286615552,2416328704,83.6,264289280,30773248,233516032,11.6,2662955520,118608896,0
2,"3.30","2021-07-02 22:19:54.887127",1.8,2,3.2,0.4,50,3979698176,1930268672,1930924032,51.5,22413312,1958944768,104853504,47968256,56885248,54.3,15379681280,12286615552,2416328704,83.6,264289280,30773248,233516032,11.6,2662955520,118641664,1.00134841601054
3,"4.80","2021-07-02 22:20:54.958509",7.2,19.4,76.8,10.3,60,3979698176,1923272704,1931132928,51.7,22487040,1965748224,104853504,47968256,56885248,54.3,15379681280,12286631936,2416312320,83.6,264289280,30773248,233516032,11.6,2662955520,118842368,2.00253811677297
4,"4.80","2021-07-02 22:21:55.030286",8.6,27.7,100,11.6,50,3979698176,1924722688,1930723328,51.6,22577152,1964662784,104853504,47968256,56885248,54.3,15379681280,12286644224,2416300032,83.6,264289280,30773248,233516032,11.6,2662955520,119124992,3.00373440186183
5,"4.80","2021-07-02 22:22:55.073628",8.5,27.2,100,11.4,50,3979698176,1923969024,1930350592,51.7,22691840,1965789184,104853504,47968256,56885248,54.3,15379681280,12286672896,2416271360,83.6,264289280,30773248,233516032,11.6,2662955520,119460864,4.00445676644643
6,"4.80","2021-07-02 22:23:55.097931",8.2,27.3,100,11.2,66.7,3979698176,1924579328,1929773056,51.6,22781952,1965879296,104853504,47968256,56885248,54.3,15379681280,12286709760,2416234496,83.6,264289280,30773248,233516032,11.6,2662955520,119751680,5.00486181577047
7,"4.90","2021-07-02 22:24:55.188244",8.7,27.7,100,11.8,62.5,3979698176,1925632000,1928708096,51.6,22872064,1965842432,104853504,47968256,56885248,54.3,15379681280,12286717952,2416226304,83.6,264289280,30773248,233516032,11.6,2662955520,120050688,6.00636703570684
8,"4.60","2021-07-02 22:25:55.226892",23.3,27.3,54.4,22.2,77.8,3979698176,1925140480,1929146368,51.6,22962176,1965920256,104853504,47968256,56885248,54.3,15379681280,12286738432,2416205824,83.6,264289280,30773248,233516032,11.6,2662955520,120337408,7.00701116720835
9,"4.70","2021-07-02 22:26:55.295168",29.3,23.6,39.5,31.9,50,3979698176,1924354048,1929990144,51.6,23060480,1965871104,104853504,47968256,56885248,54.3,15379681280,12286758912,2416185344,83.6,264289280,30773248,233516032,11.6,2662955520,120591360,8.00814909934997
10,"4.70","2021-07-02 22:27:55.364925",24.7,30.2,33.7,33.2,0,3979698176,1924517888,1930276864,51.6,23150592,1961062400,104853504,47968256,56885248,54.3,15379681280,12286775296,2416168960,83.6,264289280,30773248,233516032,11.6,2662955520,120837120,9.00931171576182
11,"4.60","2021-07-02 22:28:55.428362",26.1,28.4,33.9,33.3,66.7,3979698176,1925668864,1928593408,51.6,23240704,1961623552,104853504,47968256,56885248,54.3,15379681280,12286803968,2416140288,83.6,264289280,30773248,233516032,11.6,2662955520,121062400,10.0103689988454
12,"4.60","2021-07-02 22:29:55.507641",22.2,31.7,31.3,39,66.7,3979698176,1923981312,1929236480,51.7,23339008,1962688512,104853504,47968256,56885248,54.3,15379681280,12286824448,2416119808,83.6,264289280,30773248,233516032,11.6,2662955520,121340928,11.0116903185844
13,"4.60","2021-07-02 22:30:55.587924",36.9,29.5,24.3,27.8,33.3,3979698176,1925668864,1928609792,51.6,23429120,1961644032,104853504,47968256,56885248,54.3,15379681280,12286840832,2416103424,83.6,264289280,30773248,233516032,11.6,2662955520,121590784,12.0130283673604
14,"4.70","2021-07-02 22:31:55.657898",25.7,26.4,34.1,34.2,0,3979698176,1926078464,1927139328,51.6,23519232,1962799104,104853504,47968256,56885248,54.3,15379681280,12286869504,2416074752,83.6,264289280,30773248,233516032,11.6,2662955520,121820160,13.0141945997874
15,"4.60","2021-07-02 22:32:55.727852",20,35.4,32.3,33.4,50,3979698176,1924919296,1929351168,51.6,23609344,1961820160,104853504,47968256,56885248,54.3,15379681280,12286889984,2416054272,83.6,264289280,30773248,233516032,11.6,2662955520,122082304,14.015360502402
16,"4.70","2021-07-02 22:33:55.761403",25.3,33.5,34.7,27.1,60,3979698176,1923739648,1930539008,51.7,23699456,1961832448,104853504,47968256,56885248,54.3,15379681280,12286906368,2416037888,83.6,264289280,30773248,233516032,11.6,2662955520,122340352,15.0159196853638
17,"4.70","2021-07-02 22:34:55.832029",28.7,33.5,37.9,19.2,60,3979698176,1924313088,1929412608,51.6,23797760,1962409984,104853504,47968256,56885248,54.3,15379681280,12286930944,2416013312,83.6,264289280,30773248,233516032,11.6,2662955520,122598400,16.0170967857043
18,"4.70","2021-07-02 22:35:55.911064",28.3,22.4,43.6,30.1,75,3979698176,1923457024,1929220096,51.7,23887872,1963479040,104853504,47968256,56885248,54.3,15379681280,12286951424,2415992832,83.6,264289280,30773248,233516032,11.6,2662967808,122889216,17.0184140324593
19,"4.70","2021-07-02 22:36:55.983597",29.1,36,28.5,29.9,50,3979698176,1924628480,1928044544,51.6,23977984,1963499520,104853504,47968256,56885248,54.3,15379681280,12286971904,2415972352,83.6,264289280,30773248,233516032,11.6,2662967808,123528192,18.01962291797
20,"4.70","2021-07-02 22:37:56.012713",22.2,36.3,39.6,24.1,66.7,3979698176,1924583424,1929138176,51.6,24068096,1962405888,104853504,47968256,56885248,54.3,15379681280,12286980096,2415964160,83.6,264289280,30773248,233516032,11.6,2662967808,123962368,19.020108183225
21,"4.70","2021-07-02 22:38:56.092986",20.6,23.7,35.7,41.7,66.7,3979698176,1924276224,1929449472,51.6,24166400,1962422272,104853504,47968256,56885248,54.3,15379681280,12287000576,2415943680,83.6,264289280,30773248,233516032,11.6,2662967808,124429312,20.0214460690816
22,"4.70","2021-07-02 22:39:56.152514",26.2,44.5,27.7,26.7,66.7,3979698176,1925033984,1928691712,51.6,24256512,1962442752,104853504,47968256,56885248,54.3,15379681280,12287021056,2415923200,83.6,264289280,30773248,233516032,11.6,2662967808,124826624,21.0224382003148
23,"4.60","2021-07-02 22:40:56.226811",41.1,23.6,33.5,24.4,80,3979698176,1923731456,1929998336,51.7,24354816,1962455040,104853504,47968256,56885248,54.3,15379681280,12287037440,2415906816,83.6,264289280,30773248,233516032,11.6,2662967808,125092864,22.0236764828364
24,"4.70","2021-07-02 22:41:56.304359",21.5,32,44.2,23.5,50,3979698176,1924034560,1929170944,51.7,24453120,1962991616,104853504,47968256,56885248,54.3,15379681280,12287057920,2415886336,83.6,264289280,30773248,233516032,11.6,2662967808,125363200,23.0249689499537
25,"4.70","2021-07-02 22:42:56.319300",23.7,34.5,32.5,25.6,33.3,3979698176,1923956736,1929240576,51.7,24543232,1963024384,104853504,47968256,56885248,54.3,15379681280,12287078400,2415865856,83.6,264289280,30773248,233516032,11.6,2662967808,125604864,24.0252179662387
26,"4.70","2021-07-02 22:43:56.391095",20.8,37.3,28.5,33.9,50,3979698176,1924292608,1929433088,51.6,24633344,1962516480,104853504,47968256,56885248,54.3,15379681280,12287094784,2415849472,83.6,264289280,30773248,233516032,11.6,2662967808,125821952,25.0264145493507
27,"4.70","2021-07-02 22:44:56.435558",31.1,26.3,26.3,33.6,60,3979698176,1923891200,1929842688,51.7,24731648,1962524672,104853504,47968256,56885248,54.3,15379681280,12287111168,2415833088,83.6,264289280,30773248,233516032,11.6,2662967808,126108672,26.0271556019783
28,"4.70","2021-07-02 22:45:56.522895",27.7,39.1,27.5,25,75,3979698176,1924288512,1928392704,51.6,24821760,1963597824,104853504,47968256,56885248,54.3,15379681280,12287131648,2415812608,83.6,264289280,30773248,233516032,11.6,2662967808,126354432,27.0286112189293
29,"4.60","2021-07-02 22:46:56.603264",27.7,27,39,27.3,50,3979698176,1923977216,1929752576,51.7,24911872,1962549248,104853504,47968256,56885248,54.3,15379681280,12287139840,2415804416,83.6,264289280,30773248,233516032,11.6,2662967808,126583808,28.0299507021904
