"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.80","2021-07-08 10:52:16.731100",0.5,0.3,8.9,0.3,50,3979698176,3424788480,444231680,13.9,56918016,669696000,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26150400,0
2,"2.70","2021-07-08 10:53:16.813499",0.1,0,0.1,0.1,40,3979698176,3424821248,444223488,13.9,56926208,669696000,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26183168,1.00137331485748
3,"3.80","2021-07-08 10:54:16.895594",0.1,0,0.1,0.2,60,3979698176,3424829440,444215296,13.9,56934400,669696000,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26215936,2.00274156332016
4,"3.80","2021-07-08 10:55:16.930387",0.1,0.1,0.1,0.1,40,3979698176,3425587200,443453440,13.9,56942592,669708288,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26248704,3.00332144896189
5,"3.80","2021-07-08 10:56:17.012566",0.1,0.1,0.1,0.1,50,3979698176,3425603584,443441152,13.9,56950784,669696000,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26281472,4.00469110012054
6,"3.90","2021-07-08 10:57:17.094492",0.1,0,0.1,0,50,3979698176,3425611776,443432960,13.9,56958976,669696000,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26314240,5.00605653127035
7,"3.80","2021-07-08 10:58:17.139556",0.1,0.2,0,0.1,50,3979698176,3424321536,444694528,14,56967168,669716480,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26347008,6.00680759747823
8,"3.80","2021-07-08 10:59:17.220266",0.1,0.1,0,0,60,3979698176,3424854016,444194816,13.9,56975360,669691904,104853504,104853504,0,0,15379681280,10901037056,3801907200,74.1,264289280,30773248,233516032,11.6,658355712,26379776,7.00815276702245
9,"3.80","2021-07-08 11:00:17.252050",0.1,0.1,0.2,0,60,3979698176,3424645120,444403712,13.9,57008128,669708288,104853504,104853504,0,0,15379681280,10901045248,3801899008,74.1,264289280,30773248,233516032,11.6,658355712,26473984,8.00868249734243
10,"3.80","2021-07-08 11:01:17.333384",0.1,0,0.1,0,40,3979698176,3424661504,444387328,13.9,57024512,669708288,104853504,104853504,0,0,15379681280,10901045248,3801899008,74.1,264289280,30773248,233516032,11.6,658355712,26801664,9.01003806591034
11,"3.80","2021-07-08 11:02:17.415292",0.1,0,0.1,0.1,40,3979698176,3425435648,443600896,13.9,57032704,669696000,104853504,104853504,0,0,15379681280,10901045248,3801899008,74.1,264289280,30773248,233516032,11.6,658355712,26834432,10.0114031990369
12,"3.80","2021-07-08 11:03:17.497359",0.1,0,0,0,60,3979698176,3425193984,443883520,13.9,57040896,669663232,104853504,104853504,0,0,15379681280,10901045248,3801899008,74.1,264289280,30773248,233516032,11.6,658355712,26867200,11.0127709825834
13,"3.80","2021-07-08 11:04:17.576536",0.1,0,0.1,0.1,40,3979698176,3425185792,443863040,13.9,57049088,669691904,104853504,104853504,0,0,15379681280,10901045248,3801899008,74.1,264289280,30773248,233516032,11.6,658355712,26899968,12.0140905976295
14,"3.80","2021-07-08 11:05:17.600417",0.2,0.1,0.1,0,40,3979698176,3424944128,444088320,13.9,57065472,669691904,104853504,104853504,0,0,15379681280,10901045248,3801899008,74.1,264289280,30773248,233516032,11.6,658355712,26953216,13.0144886136055
15,"3.90","2021-07-08 11:06:17.682582",0.1,0.1,0.1,0,40,3979698176,3425550336,443486208,13.9,57081856,669761536,104853504,104853504,0,0,15379681280,10901053440,3801890816,74.1,264289280,30773248,233516032,11.6,658355712,27039232,14.0158580303192
16,"3.80","2021-07-08 11:07:17.764611",0,0,0.2,0.1,40,3979698176,3425292288,443736064,13.9,57090048,669761536,104853504,104853504,0,0,15379681280,10901053440,3801890816,74.1,264289280,30773248,233516032,11.6,658355712,27084288,15.0172251820564
17,"3.80","2021-07-08 11:08:17.846551",0,0,0.1,0.1,40,3979698176,3425550336,443469824,13.9,57098240,669761536,104853504,104853504,0,0,15379681280,10901053440,3801890816,74.1,264289280,30773248,233516032,11.6,658355712,27117056,16.0185908476512
18,"3.80","2021-07-08 11:09:17.928923",0,0.1,0.1,0.1,25,3979698176,3425812480,443191296,13.9,57114624,669765632,104853504,104853504,0,0,15379681280,10901057536,3801886720,74.1,264289280,30773248,233516032,11.6,658355712,27170304,17.019963713487
