"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.10","2021-07-08 18:03:52.900608",1.3,2.2,10.8,1.2,50,3979698176,3323932672,528973824,16.5,75808768,1248157696,104853504,104853504,0,0,15379681280,10904223744,3798720512,74.2,264289280,30773248,233516032,11.6,1202244096,107471872,0
2,"3.30","2021-07-08 18:04:52.927778",4.9,2.8,3.2,3,50,3979698176,3261415424,598654976,18,75833344,1240985600,104853504,104853504,0,0,15379681280,10904223744,3798720512,74.2,264289280,30773248,233516032,11.6,1202244096,107529216,1.00045283238093
3,"4.30","2021-07-08 18:05:53.004174",43.9,39.3,41.8,38.4,66.7,3979698176,3126128640,729333760,21.4,75915264,1245540352,104853504,104853504,0,0,15379681280,10904236032,3798708224,74.2,264289280,30773248,233516032,11.6,1202244096,107820032,2.00172609885534
4,"4.70","2021-07-08 18:06:53.069737",50.9,48.4,50.9,45.4,0,3979698176,3068846080,785473536,22.9,76005376,1246703616,104853504,104853504,0,0,15379681280,10904256512,3798687744,74.2,264289280,30773248,233516032,11.6,1202244096,108078080,3.00281881491343
5,"4.70","2021-07-08 18:07:53.138312",46.2,43.7,46.8,41.2,50,3979698176,3012837376,842469376,24.3,76103680,1245732864,104853504,104853504,0,0,15379681280,10904276992,3798667264,74.2,264289280,30773248,233516032,11.6,1202244096,108364800,4.003961733977
6,"4.30","2021-07-08 18:08:53.207760",23.8,24.8,26.4,20.7,66.7,3979698176,2983120896,872169472,25,76185600,1245835264,104853504,104853504,0,0,15379681280,10904305664,3798638592,74.2,264289280,30773248,233516032,11.6,1202244096,108672000,5.00511920054754
7,"3.80","2021-07-08 18:09:53.273285",21.6,20.2,20.2,18.7,50,3979698176,2945646592,911994880,26,76267520,1243414528,104853504,104853504,0,0,15379681280,10904293376,3798650880,74.2,264289280,30773248,233516032,11.6,1202244096,108942336,6.00621128082275
8,"3.70","2021-07-08 18:10:53.342386",27,25.1,29,22.7,50,3979698176,2879565824,977448960,27.6,76353536,1228455936,104853504,104853504,0,0,15379681280,10904322048,3798622208,74.2,264289280,30773248,233516032,11.6,1202244096,109151232,7.00736296574275
9,"4.20","2021-07-08 18:11:53.413860",36.2,37.3,33.2,32.7,50,3979698176,2814029824,1042460672,29.3,76443648,1223958528,104853504,104853504,0,0,15379681280,10904317952,3798626304,74.2,264289280,30773248,233516032,11.6,1202244096,109376512,8.00855420033137
10,"4.20","2021-07-08 18:12:53.488576",37,31.4,33.4,33.6,75,3979698176,2765611008,1090334720,30.5,76525568,1217183744,104853504,104853504,0,0,15379681280,10904330240,3798614016,74.2,264289280,30773248,233516032,11.6,1202244096,109626368,9.00979946454366
11,"4.10","2021-07-08 18:13:53.557202",32.5,34.2,30.6,28.4,66.7,3979698176,2730995712,1126522880,31.4,76615680,1214775296,104853504,104853504,0,0,15379681280,10904358912,3798585344,74.2,264289280,30773248,233516032,11.6,1202244096,109872128,10.0109432339668
