"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.10","2021-07-08 20:10:36.402468",10.1,2.9,2.8,2.3,60,3979698176,3329232896,531693568,16.3,79581184,1206996992,104853504,104853504,0,0,15379681280,10905288704,3797655552,74.2,264289280,30773248,233516032,11.6,1203395072,128472064,0
2,"3.30","2021-07-08 20:11:36.464762",3.2,2.8,2.8,1.2,50,3979698176,3314561024,546369536,16.7,79581184,1206992896,104853504,104853504,0,0,15379681280,10905288704,3797655552,74.2,264289280,30773248,233516032,11.6,1203395072,128513024,1.00103823343913
3,"4.80","2021-07-08 20:12:36.537184",38,38.9,41.7,37.7,100,3979698176,3240144896,616067072,18.6,79618048,1211666432,104853504,104853504,0,0,15379681280,10905300992,3797643264,74.2,264289280,30773248,233516032,11.6,1203395072,128812032,2.00224526723226
4,"4.40","2021-07-08 20:13:36.608013",35.5,38.6,39.2,34.8,50,3979698176,3248857088,607354880,18.4,79667200,1211666432,104853504,104853504,0,0,15379681280,10905305088,3797639168,74.2,264289280,30773248,233516032,11.6,1203395072,129053696,3.00342574914296
5,"4.20","2021-07-08 20:14:36.662884",23.5,25.8,29.8,24.1,50,3979698176,3246743552,609996800,18.4,79687680,1211228160,104853504,104853504,0,0,15379681280,10905337856,3797606400,74.2,264289280,30773248,233516032,11.6,1203395072,129307648,4.0043402671814
6,"4.10","2021-07-08 20:15:36.677778",25.1,25.2,28.2,24.7,50,3979698176,3246637056,610095104,18.4,79740928,1211174912,104853504,104853504,0,0,15379681280,10905329664,3797614592,74.2,264289280,30773248,233516032,11.6,1203395072,129582080,5.00458850065867
7,"4.10","2021-07-08 20:16:36.744698",23.3,25.4,29.7,23.4,33.3,3979698176,3245993984,610205696,18.4,79794176,1211719680,104853504,104853504,0,0,15379681280,10905350144,3797594112,74.2,264289280,30773248,233516032,11.6,1203395072,129876992,6.00570383469264
8,"4.20","2021-07-08 20:17:36.820541",23.9,27.9,27.8,23.6,100,3979698176,3245858816,610418688,18.4,79847424,1211650048,104853504,104853504,0,0,15379681280,10905350144,3797594112,74.2,264289280,30773248,233516032,11.6,1203395072,130364416,7.00696788231532
9,"4.10","2021-07-08 20:18:36.890371",25.3,26,26.4,25.5,0,3979698176,3245174784,611565568,18.5,79896576,1211195392,104853504,104853504,0,0,15379681280,10905358336,3797585920,74.2,264289280,30773248,233516032,11.6,1203395072,130700288,8.00813171863556
10,"4.10","2021-07-08 20:19:36.957622",23.7,26.3,26.3,26.9,50,3979698176,3245879296,610856960,18.4,79941632,1211277312,104853504,104853504,0,0,15379681280,10905378816,3797565440,74.2,264289280,30773248,233516032,11.6,1203395072,130937856,9.00925256808599
11,"4.20","2021-07-08 20:20:37.008127",24.7,23.6,29.1,25.9,50,3979698176,3244892160,611323904,18.5,80011264,1211740160,104853504,104853504,0,0,15379681280,10905378816,3797565440,74.2,264289280,30773248,233516032,11.6,1203395072,131232768,10.0100943168004
12,"4.20","2021-07-08 20:21:37.077207",24.4,25.1,30.2,23.8,66.7,3979698176,3244167168,612028416,18.5,80052224,1211768832,104853504,104853504,0,0,15379681280,10905391104,3797553152,74.2,264289280,30773248,233516032,11.6,1203395072,131466240,11.0112456520398
13,"4.10","2021-07-08 20:22:37.092260",23.5,28,27.9,24.3,0,3979698176,3244142592,612560896,18.5,80080896,1211207680,104853504,104853504,0,0,15379681280,10905391104,3797553152,74.2,264289280,30773248,233516032,11.6,1203395072,131781632,12.0114965319633
14,"4.10","2021-07-08 20:23:37.161054",25.8,25.5,28.4,23.2,66.7,3979698176,3244756992,611942400,18.5,80105472,1211285504,104853504,104853504,0,0,15379681280,10905407488,3797536768,74.2,264289280,30773248,233516032,11.6,1203395072,132019200,13.0126430988312
15,"4.10","2021-07-08 20:24:37.188105",25.1,27.4,27.5,23.3,33.3,3979698176,3243958272,612212736,18.5,80134144,1211760640,104853504,104853504,0,0,15379681280,10905411584,3797532672,74.2,264289280,30773248,233516032,11.6,1203395072,132281344,14.0130939523379
16,"4.10","2021-07-08 20:25:37.259257",25.1,27.1,28,24.1,50,3979698176,3244261376,611909632,18.5,80166912,1211772928,104853504,104853504,0,0,15379681280,10905419776,3797524480,74.2,264289280,30773248,233516032,11.6,1203395072,132563968,15.0142798185349
17,"4.10","2021-07-08 20:26:37.328907",24.2,25.3,30.2,23.8,50,3979698176,3242745856,613343232,18.5,80248832,1211871232,104853504,104853504,0,0,15379681280,10905436160,3797508096,74.2,264289280,30773248,233516032,11.6,1203395072,132834304,16.015440650781
18,"4.10","2021-07-08 20:27:37.376233",22.9,27.8,28.3,25,50,3979698176,3242115072,613433344,18.5,80314368,1212424192,104853504,104853504,0,0,15379681280,10905444352,3797499904,74.2,264289280,30773248,233516032,11.6,1203395072,133104640,17.0162294189135
19,"4.10","2021-07-08 20:28:37.445431",24.2,27.3,28.4,22.9,33.3,3979698176,3243003904,612544512,18.5,80355328,1212497920,104853504,104853504,0,0,15379681280,10905460736,3797483520,74.2,264289280,30773248,233516032,11.6,1203395072,133391360,18.0173827171326
20,"4.20","2021-07-08 20:29:37.516351",23.4,25.6,27.9,26.5,75,3979698176,3241533440,612433920,18.5,80388096,1214025728,104853504,104853504,0,0,15379681280,10905464832,3797479424,74.2,264289280,30773248,233516032,11.6,1203395072,133669888,19.0185647169749
21,"4.20","2021-07-08 20:30:37.535514",25.5,28,25.2,25,100,3979698176,3241799680,612167680,18.5,80420864,1214099456,104853504,104853504,0,0,15379681280,10905481216,3797463040,74.2,264289280,30773248,233516032,11.6,1203395072,133923840,20.0188841025035
22,"4.20","2021-07-08 20:31:37.584079",24.8,26.6,29.6,24.1,50,3979698176,3241263104,612675584,18.6,80453632,1214074880,104853504,104853504,0,0,15379681280,10905485312,3797458944,74.2,264289280,30773248,233516032,11.6,1203395072,134210560,21.0196935176849
23,"4.10","2021-07-08 20:32:37.657545",24.5,24.3,28.8,25.4,33.3,3979698176,3241242624,613216256,18.6,80478208,1213632512,104853504,104853504,0,0,15379681280,10905501696,3797442560,74.2,264289280,30773248,233516032,11.6,1203395072,134489088,22.0209179520607
24,"4.20","2021-07-08 20:33:37.729040",24.7,27.4,29.2,23,50,3979698176,3241529344,612933632,18.5,80535552,1213583360,104853504,104853504,0,0,15379681280,10905509888,3797434368,74.2,264289280,30773248,233516032,11.6,1203395072,134755328,23.0221095323563
25,"4.10","2021-07-08 20:34:37.796153",23.3,28.2,28.8,24,33.3,3979698176,3241451520,612941824,18.6,80592896,1213657088,104853504,104853504,0,0,15379681280,10905513984,3797430272,74.2,264289280,30773248,233516032,11.6,1203395072,135033856,24.023228085041
26,"4.20","2021-07-08 20:35:37.851600",23.5,29.4,26.4,24.5,50,3979698176,3239874560,613453824,18.6,80654336,1214803968,104853504,104853504,0,0,15379681280,10905538560,3797405696,74.2,264289280,30773248,233516032,11.6,1203395072,135283712,25.0241521994273
27,"4.10","2021-07-08 20:36:37.921654",25.1,27.2,27.2,24.3,66.7,3979698176,3237953536,613838848,18.6,80732160,1216278528,104853504,104853504,0,0,15379681280,10905534464,3797409792,74.2,264289280,30773248,233516032,11.6,1203395072,135574528,26.0253197669983
28,"4.20","2021-07-08 20:37:37.993329",26.1,26.5,27.1,23,100,3979698176,3235971072,615829504,18.7,80797696,1216352256,104853504,104853504,0,0,15379681280,10905559040,3797385216,74.2,264289280,30773248,233516032,11.6,1203395072,135799808,27.026514351368
29,"4.10","2021-07-08 20:38:38.065534",27.6,24.3,27.9,23.8,0,3979698176,3237609472,614707200,18.6,80855040,1215770624,104853504,104853504,0,0,15379681280,10905554944,3797389312,74.2,264289280,30773248,233516032,11.6,1203395072,136090624,28.027717769146
30,"4.20","2021-07-08 20:39:38.084163",22.2,26.9,31.1,23.7,33.3,3979698176,3238023168,614293504,18.6,80924672,1215856640,104853504,104853504,0,0,15379681280,10905579520,3797364736,74.2,264289280,30773248,233516032,11.6,1203395072,136336384,29.0280282497406
31,"4.20","2021-07-08 20:40:38.162824",27.3,25.9,25.1,25.3,80,3979698176,3236986880,614809600,18.7,80982016,1216315392,104853504,104853504,0,0,15379681280,10905571328,3797372928,74.2,264289280,30773248,233516032,11.6,1203395072,136631296,30.0293392658234
32,"4.20","2021-07-08 20:41:38.234751",23.6,27.3,26.3,25.7,0,3979698176,3236466688,615325696,18.7,81051648,1216405504,104853504,104853504,0,0,15379681280,10905600000,3797344256,74.2,264289280,30773248,233516032,11.6,1203395072,136864768,31.0305380503337
33,"4.20","2021-07-08 20:42:38.284326",24.1,26.4,28.1,23.9,50,3979698176,3236880384,614912000,18.7,81121280,1216331776,104853504,104853504,0,0,15379681280,10905591808,3797352448,74.2,264289280,30773248,233516032,11.6,1203395072,137155584,32.0313643018405
34,"4.20","2021-07-08 20:43:38.352880",25.5,26,28.5,23.4,0,3979698176,3237507072,614809600,18.6,81203200,1215836160,104853504,104853504,0,0,15379681280,10905612288,3797331968,74.2,264289280,30773248,233516032,11.6,1203395072,137425920,33.0325068672498
