"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.80","2021-07-08 16:11:43.407845",0.7,2.1,2.5,11.8,60,3979698176,2761646080,1099227136,30.6,73904128,1216978944,104853504,104853504,0,0,15379681280,10903977984,3798966272,74.2,264289280,30773248,233516032,11.6,1187046912,81802752,0
2,"3.90","2021-07-08 16:12:43.489755",1.2,2,2.4,1.3,25,3979698176,2759155712,1101713408,30.7,73920512,1216983040,104853504,104853504,0,0,15379681280,10903977984,3798966272,74.2,264289280,30773248,233516032,11.6,1187046912,81880576,1.00136516491572
3,"4.30","2021-07-08 16:13:43.536445",6.9,5.9,6.4,15.6,50,3979698176,2754777088,1101410304,30.8,73994240,1221697536,104853504,104853504,0,0,15379681280,10903986176,3798958080,74.2,264289280,30773248,233516032,11.6,1187046912,82068992,2.00214333136876
4,"4.30","2021-07-08 16:14:43.579618",4.4,5.9,7,5.7,50,3979698176,2755190784,1100955648,30.8,74084352,1221804032,104853504,104853504,0,0,15379681280,10903998464,3798945792,74.2,264289280,30773248,233516032,11.6,1187046912,82331136,3.00286288261414
5,"4.30","2021-07-08 16:15:43.649318",3.8,5.6,9.1,4.1,50,3979698176,2753937408,1102180352,30.8,74170368,1221783552,104853504,104853504,0,0,15379681280,10903998464,3798945792,74.2,264289280,30773248,233516032,11.6,1187046912,82572800,4.00402454932531
6,"4.20","2021-07-08 16:16:43.728417",5.4,6.9,6.3,4.1,40,3979698176,2754863104,1101250560,30.8,74252288,1221857280,104853504,104853504,0,0,15379681280,10904010752,3798933504,74.2,264289280,30773248,233516032,11.6,1187046912,82822656,5.00534286499023
7,"4.30","2021-07-08 16:17:43.791669",3.8,5.1,8.4,5,50,3979698176,2754007040,1101496320,30.8,74342400,1222402048,104853504,104853504,0,0,15379681280,10904006656,3798937600,74.2,264289280,30773248,233516032,11.6,1187046912,83383808,6.00639706452688
8,"4.30","2021-07-08 16:18:43.860782",4.3,6.8,7.5,4.4,50,3979698176,2752724992,1101402112,30.8,74424320,1223856128,104853504,104853504,0,0,15379681280,10904018944,3798925312,74.2,264289280,30773248,233516032,11.6,1187046912,83625472,7.00754894812902
9,"4.20","2021-07-08 16:19:43.929957",4.6,7.2,7.6,3.5,33.3,3979698176,2753748992,1101287424,30.8,74506240,1222889472,104853504,104853504,0,0,15379681280,10904014848,3798929408,74.2,264289280,30773248,233516032,11.6,1187046912,83842560,8.00870186487834
10,"4.30","2021-07-08 16:20:43.999371",5.3,5.7,6.7,4.6,50,3979698176,2752835584,1101213696,30.8,74588160,1223880704,104853504,104853504,0,0,15379681280,10904018944,3798925312,74.2,264289280,30773248,233516032,11.6,1187046912,84121088,9.00985876719157
