"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"2.90","2021-06-30 15:56:21.604541",1.1,10.9,2,1.7,50,3979698176,3369443328,491634688,15.3,58961920,1219010560,104853504,104853504,0,0,15379681280,12276338688,2426605568,83.5,264289280,30773248,233516032,11.6,1176496640,58614784,0
2,"3.00","2021-06-30 15:57:21.683799",0.9,2.2,1.8,1.5,60,3979698176,3368890368,492179456,15.3,58978304,1219010560,104853504,104853504,0,0,15379681280,12276338688,2426605568,83.5,264289280,30773248,233516032,11.6,1176496640,58659840,1.0013209660848
3,"3.30","2021-06-30 15:58:21.755757",22.1,7.3,5.9,8.1,50,3979698176,3342012416,514371584,16,59052032,1233133568,104853504,104853504,0,0,15379681280,12276355072,2426589184,83.5,264289280,30773248,233516032,11.6,1185884672,58967040,2.00252026716868
4,"3.50","2021-06-30 15:59:21.825083",7.3,5.9,5,6.7,0,3979698176,3333648384,522166272,16.2,59133952,1233772544,104853504,104853504,0,0,15379681280,12276367360,2426576896,83.5,264289280,30773248,233516032,11.6,1185884672,59216896,3.00367569923401
5,"3.50","2021-06-30 16:00:21.874492",6.6,8,4.4,5.5,100,3979698176,3332907008,522878976,16.3,59224064,1233743872,104853504,104853504,0,0,15379681280,12276371456,2426572800,83.5,264289280,30773248,233516032,11.6,1185884672,59466752,4.00449918111165
6,"3.50","2021-06-30 16:01:21.943813",5.7,6.8,7.2,4.9,0,3979698176,3331964928,522764288,16.3,59305984,1234808832,104853504,104853504,0,0,15379681280,12276367360,2426576896,83.5,264289280,30773248,233516032,11.6,1185884672,59675648,5.00565453370412
7,"3.50","2021-06-30 16:02:22.011550",5.1,9.7,5.7,4.9,66.7,3979698176,3331833856,523390976,16.3,59387904,1234391040,104853504,104853504,0,0,15379681280,12276383744,2426560512,83.5,264289280,30773248,233516032,11.6,1185884672,59859968,6.00678348143895
8,"3.50","2021-06-30 16:03:22.080782",6.8,7.8,4.9,5.6,33.3,3979698176,3332902912,523964416,16.3,59482112,1232691200,104853504,104853504,0,0,15379681280,12276383744,2426560512,83.5,264289280,30773248,233516032,11.6,1185884672,60097536,7.00793734788895
9,"3.50","2021-06-30 16:04:22.149611",5.9,7.8,5.7,5.9,33.3,3979698176,3332263936,523534336,16.3,59572224,1233772544,104853504,104853504,0,0,15379681280,12276396032,2426548224,83.5,264289280,30773248,233516032,11.6,1185884672,60326912,8.00908449888229
10,"3.50","2021-06-30 16:05:22.168855",5.3,6.3,5.3,8.2,0,3979698176,3332861952,523464704,16.3,59654144,1233244160,104853504,104853504,0,0,15379681280,12276391936,2426552320,83.5,264289280,30773248,233516032,11.6,1185884672,60531712,9.00940523147583
