"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.80","2021-07-12 13:32:16.901403",1.3,2.9,13.6,1,60,3979698176,2731057152,1119567872,31.4,51314688,1834622976,104853504,104853504,0,0,15379681280,12109664256,2593280000,82.4,264289280,30773248,233516032,11.6,1765929472,1154830848,0
2,"4.00","2021-07-12 13:33:16.984871",3.2,2.8,2.5,2.1,40,3979698176,2706587648,1144041472,32,51331072,1834622976,104853504,104853504,0,0,15379681280,12109664256,2593280000,82.4,264289280,30773248,233516032,11.6,1765929472,1154871808,1.00139113267263
3,"4.90","2021-07-12 13:34:17.003572",77.9,7.9,9.5,5,50,3979698176,2675744768,1178939392,32.8,51396608,1833029632,104853504,104853504,0,0,15379681280,12109697024,2593247232,82.4,264289280,30773248,233516032,11.6,1765937664,1155113472,2.00170281728109
4,"5.00","2021-07-12 13:35:17.075479",62.4,11.1,10.4,44.8,50,3979698176,2647961600,1205555200,33.5,51494912,1825435648,104853504,104853504,0,0,15379681280,12109742080,2593202176,82.4,264289280,30773248,233516032,11.6,1765937664,1155502592,3.00290126800537
5,"4.90","2021-07-12 13:36:17.090555",8.2,15.6,5.4,100,50,3979698176,2647834624,1206681600,33.5,51593216,1824518144,104853504,104853504,0,0,15379681280,12109791232,2593153024,82.4,264289280,30773248,233516032,11.6,1765937664,1155883520,4.00315253337224
6,"4.90","2021-07-12 13:37:17.163084",8.1,14.5,4.6,100,66.7,3979698176,2647642112,1206837248,33.5,51683328,1824579584,104853504,104853504,0,0,15379681280,12109848576,2593095680,82.4,264289280,30773248,233516032,11.6,1765937664,1156219392,5.00436135133107
7,"4.90","2021-07-12 13:38:17.235014",7.6,14.2,4.7,100,66.7,3979698176,2646863872,1206050816,33.5,51781632,1826222080,104853504,104853504,0,0,15379681280,12109897728,2593046528,82.4,264289280,30773248,233516032,11.6,1765937664,1156588032,6.00556018352509
8,"4.90","2021-07-12 13:39:17.306748",7.8,14.3,4.6,100,66.7,3979698176,2646921216,1207017472,33.5,51879936,1825288192,104853504,104853504,0,0,15379681280,12109950976,2592993280,82.4,264289280,30773248,233516032,11.6,1765937664,1156977152,7.00675574938456
9,"4.90","2021-07-12 13:40:17.354696",7.7,14.2,4.6,100,100,3979698176,2646523904,1206353920,33.5,51970048,1826377728,104853504,104853504,0,0,15379681280,12110004224,2592940032,82.4,264289280,30773248,233516032,11.6,1765937664,1157304832,8.00755488475164
10,"4.90","2021-07-12 13:41:17.399839",7.6,14.3,4.6,100,66.7,3979698176,2646265856,1207689216,33.5,52068352,1825398784,104853504,104853504,0,0,15379681280,12110045184,2592899072,82.4,264289280,30773248,233516032,11.6,1765937664,1157685760,9.00830726623535
