"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.70","2021-07-06 13:38:29.398754",1.4,3,11.7,1.8,60,3979698176,3367743488,494018560,15.4,59666432,1370636288,104853504,104853504,0,0,15379681280,13009502208,1693442048,88.5,264289280,30773248,233516032,11.6,1336157696,40253440,0
2,"3.80","2021-07-06 13:39:29.481571",0.8,2.6,2.1,1.8,57.1,3979698176,3366227968,495538176,15.4,59682816,1370636288,104853504,104853504,0,0,15379681280,13009502208,1693442048,88.5,264289280,30773248,233516032,11.6,1336157696,40298496,1.00138028462728
3,"4.40","2021-07-06 13:40:29.542871",9.9,12.5,29.8,6.2,33.3,3979698176,3335438336,521015296,16.2,59756544,1375961088,104853504,104853504,0,0,15379681280,13009510400,1693433856,88.5,264289280,30773248,233516032,11.6,1336157696,40556544,2.0024019519488
4,"4.30","2021-07-06 13:41:29.561023",8.7,9.1,8.2,10.3,0,3979698176,3333246976,523726848,16.2,59846656,1375449088,104853504,104853504,0,0,15379681280,13009526784,1693417472,88.5,264289280,30773248,233516032,11.6,1336157696,40769536,3.00270448525747
5,"4.30","2021-07-06 13:42:29.621057",7.8,10.2,8.4,9.1,33.3,3979698176,3333378048,523137024,16.2,59932672,1376018432,104853504,104853504,0,0,15379681280,13009539072,1693405184,88.5,264289280,30773248,233516032,11.6,1336157696,41043968,4.00370505253474
6,"4.20","2021-07-06 13:43:29.634554",10.4,8.6,8.8,7.8,33.3,3979698176,3332395008,524042240,16.3,60014592,1376006144,104853504,104853504,0,0,15379681280,13009534976,1693409280,88.5,264289280,30773248,233516032,11.6,1336157696,41244672,5.00393000046412
7,"4.20","2021-07-06 13:44:29.652296",8.2,11.1,9,7.6,33.3,3979698176,3332018176,523907072,16.3,60096512,1376600064,104853504,104853504,0,0,15379681280,13009559552,1693384704,88.5,264289280,30773248,233516032,11.6,1336157696,41461760,6.0042257030805
8,"4.30","2021-07-06 13:45:29.722080",8.1,9.7,9.9,8.1,33.3,3979698176,3331784704,524730368,16.3,60186624,1375944704,104853504,104853504,0,0,15379681280,13009547264,1693396992,88.5,264289280,30773248,233516032,11.6,1336157696,41723904,7.005388768514
9,"4.30","2021-07-06 13:46:29.791209",7.6,12.2,6.8,8.6,0,3979698176,3332075520,524500992,16.3,60268544,1375834112,104853504,104853504,0,0,15379681280,13009547264,1693396992,88.5,264289280,30773248,233516032,11.6,1336157696,41940992,8.00654091835022
10,"4.30","2021-07-06 13:47:29.860686",7.7,10.6,9.8,7.7,0,3979698176,3332001792,525008896,16.3,60350464,1375485952,104853504,104853504,0,0,15379681280,13009571840,1693372416,88.5,264289280,30773248,233516032,11.6,1336157696,42158080,9.0076988697052
11,"4.30","2021-07-06 13:48:29.898631",6.7,10.5,8.2,10.2,0,3979698176,3333050368,523501568,16.2,60440576,1375895552,104853504,104853504,0,0,15379681280,13009567744,1693376512,88.5,264289280,30773248,233516032,11.6,1336157696,42743808,10.0083312869072
12,"4.30","2021-07-06 13:49:29.937449",7.3,11.4,9.5,7.6,33.3,3979698176,3331842048,524107776,16.3,60530688,1376497664,104853504,104853504,0,0,15379681280,13009575936,1693368320,88.5,264289280,30773248,233516032,11.6,1336157696,42993664,11.0089782516162
13,"4.30","2021-07-06 13:50:30.019303",8.6,10,8,9.4,60,3979698176,3331784704,525209600,16.3,60612608,1375539200,104853504,104853504,0,0,15379681280,13009596416,1693347840,88.5,264289280,30773248,233516032,11.6,1336157696,43218944,12.0103424866994
14,"4.30","2021-07-06 13:51:30.089114",7.7,8.4,7.8,10,50,3979698176,3331764224,525283328,16.3,60694528,1375399936,104853504,104853504,0,0,15379681280,13009588224,1693356032,88.5,264289280,30773248,233516032,11.6,1336157696,43476992,13.0115060011546
15,"4.30","2021-07-06 13:52:30.110900",7,10.9,7.9,8.1,66.7,3979698176,3334234112,521904128,16.2,60784640,1376325632,104853504,104853504,0,0,15379681280,13009592320,1693351936,88.5,264289280,30773248,233516032,11.6,1336157696,43698176,14.0118691007296
16,"4.20","2021-07-06 13:53:30.180157",7.7,11.1,9.5,7,66.7,3979698176,3331555328,524926976,16.3,60874752,1376067584,104853504,104853504,0,0,15379681280,13009616896,1693327360,88.5,264289280,30773248,233516032,11.6,1336157696,43931648,15.0130233844121
17,"4.30","2021-07-06 13:54:30.246859",9.2,8.5,10.5,8.7,0,3979698176,3332096000,524910592,16.3,60956672,1375477760,104853504,104853504,0,0,15379681280,13009608704,1693335552,88.5,264289280,30773248,233516032,11.6,1336157696,44201984,16.0141350865364
18,"4.20","2021-07-06 13:55:30.316187",7.9,10.2,9.2,7.9,0,3979698176,3332771840,523673600,16.3,61046784,1376108544,104853504,104853504,0,0,15379681280,13009625088,1693319168,88.5,264289280,30773248,233516032,11.6,1336157696,44451840,17.0152905503909
19,"4.30","2021-07-06 13:56:30.385259",8.2,10.3,9.4,7.5,50,3979698176,3332964352,523935744,16.3,61128704,1375612928,104853504,104853504,0,0,15379681280,13009633280,1693310976,88.5,264289280,30773248,233516032,11.6,1336157696,44673024,18.0164417505264
20,"4.30","2021-07-06 13:57:30.444400",8.7,8.8,8.5,9.7,50,3979698176,3331350528,524025856,16.3,61218816,1377132544,104853504,104853504,0,0,15379681280,13009637376,1693306880,88.5,264289280,30773248,233516032,11.6,1336157696,44955648,19.0174274365107
21,"4.30","2021-07-06 13:58:30.485536",6.4,10.3,9.1,10.4,33.3,3979698176,3332517888,523923456,16.3,61300736,1376153600,104853504,104853504,0,0,15379681280,13009653760,1693290496,88.5,264289280,30773248,233516032,11.6,1336157696,45176832,20.0181130369504
22,"4.30","2021-07-06 13:59:30.503770",7.7,11,8.5,8.6,0,3979698176,3332587520,523845632,16.3,61382656,1376116736,104853504,104853504,0,0,15379681280,13009661952,1693282304,88.5,264289280,30773248,233516032,11.6,1336157696,45402112,21.0184169371923
23,"4.30","2021-07-06 14:00:30.549117",6.9,11.8,9,8.5,0,3979698176,3331112960,524795904,16.3,61464576,1376641024,104853504,104853504,0,0,15379681280,13009657856,1693286400,88.5,264289280,30773248,233516032,11.6,1336157696,45651968,22.0191727201144
24,"4.30","2021-07-06 14:01:30.618411",8.7,10.9,8.3,8.2,50,3979698176,3331026944,525398016,16.3,61554688,1376198656,104853504,104853504,0,0,15379681280,13009674240,1693270016,88.5,264289280,30773248,233516032,11.6,1336157696,45885440,23.0203276197116
25,"4.40","2021-07-06 14:02:30.687635",6.6,12.5,9.6,7.7,0,3979698176,3331063808,524828672,16.3,61636608,1376686080,104853504,104853504,0,0,15379681280,13009682432,1693261824,88.5,264289280,30773248,233516032,11.6,1336157696,46102528,24.0214813510577
26,"4.30","2021-07-06 14:03:30.710188",8.1,9.1,8.6,10.2,66.7,3979698176,3330703360,524656640,16.3,61726720,1377292288,104853504,104853504,0,0,15379681280,13009686528,1693257728,88.5,264289280,30773248,233516032,11.6,1336157696,46364672,25.0218572338422
27,"4.30","2021-07-06 14:04:30.743079",7.6,8.9,9.9,9.5,0,3979698176,3331506176,524455936,16.3,61808640,1376628736,104853504,104853504,0,0,15379681280,13009686528,1693257728,88.5,264289280,30773248,233516032,11.6,1336157696,46565376,26.0224054177602
28,"4.30","2021-07-06 14:05:30.812455",7.5,9.5,7.9,11,50,3979698176,3331600384,524812288,16.3,61890560,1376190464,104853504,104853504,0,0,15379681280,13009702912,1693241344,88.5,264289280,30773248,233516032,11.6,1336157696,46794752,27.0235616842906
