"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.10","2021-07-09 20:51:46.301269",1.6,7.1,3.8,8.5,60,3979698176,2742636544,1118285824,31.1,58671104,1172303872,104853504,104853504,0,0,15379681280,10967912448,3735031808,74.6,264289280,30773248,233516032,11.6,1129384448,62424064,0
2,"3.50","2021-07-09 20:52:46.329966",9.4,4,5.3,5,40,3979698176,2560458752,1300455424,35.7,58679296,1172320256,104853504,104853504,0,0,15379681280,10967912448,3735031808,74.6,264289280,30773248,233516032,11.6,1129384448,62456832,1.00047828356425
3,"3.60","2021-07-09 20:53:46.400748",26.7,60.8,6.2,11,0,3979698176,2436374528,1418260480,38.8,58744832,1178742784,104853504,104853504,0,0,15379681280,10967924736,3735019520,74.6,264289280,30773248,233516032,11.6,1129392640,62649344,2.00165798266729
4,"3.10","2021-07-09 20:54:46.467887",31.5,100,7.4,17.6,50,3979698176,2436370432,1418264576,38.8,58843136,1178767360,104853504,104853504,0,0,15379681280,10967969792,3734974464,74.6,264289280,30773248,233516032,11.6,1129392640,62985216,3.00277696450551
5,"3.00","2021-07-09 20:55:46.536166",30.7,99.9,7.7,17.6,66.7,3979698176,2435551232,1419386880,38.8,58941440,1178570752,104853504,104853504,0,0,15379681280,10968018944,3734925312,74.6,264289280,30773248,233516032,11.6,1129392640,63333376,4.00391494830449
6,"3.60","2021-07-09 20:56:46.604656",30.7,100,7.4,17.5,66.7,3979698176,2435588096,1418469376,38.8,59031552,1179443200,104853504,104853504,0,0,15379681280,10968059904,3734884352,74.6,264289280,30773248,233516032,11.6,1129392640,63579136,5.00505644877752
7,"4.40","2021-07-09 20:57:46.675297",30.8,100,7.4,17.5,66.7,3979698176,2435756032,1419354112,38.8,59142144,1178398720,104853504,104853504,0,0,15379681280,10968100864,3734843392,74.6,264289280,30773248,233516032,11.6,1129392640,63919104,6.00623379945755
8,"4.40","2021-07-09 20:58:46.710237",30.7,100,7.5,17.4,66.7,3979698176,2435608576,1418465280,38.8,59240448,1179553792,104853504,104853504,0,0,15379681280,10968158208,3734786048,74.6,264289280,30773248,233516032,11.6,1129392640,64259072,7.00681613286336
9,"4.40","2021-07-09 20:59:46.779813",30.2,100,8.3,17.5,50,3979698176,2435911680,1418174464,38.8,59346944,1179533312,104853504,104853504,0,0,15379681280,10968190976,3734753280,74.6,264289280,30773248,233516032,11.6,1129392640,64594944,8.00797573328018
10,"4.40","2021-07-09 21:00:46.799635",30.7,100,8,17.5,66.7,3979698176,2435899392,1418006528,38.8,59445248,1179832320,104853504,104853504,0,0,15379681280,10968240128,3734704128,74.6,264289280,30773248,233516032,11.6,1129392640,64918528,9.00830609798431
