"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.10","2021-07-02 17:48:50.720950",3.2,5.8,11.4,5.8,50,3979698176,1925099520,1933627392,51.6,49106944,1959825408,104853504,104329216,524288,0.5,15379681280,12284928000,2418016256,83.6,264289280,30773248,233516032,11.6,2072631808,19088384,0
2,"3.00","2021-07-02 17:49:50.804873",0.8,2.4,2.3,0.7,50,3979698176,1927716864,1933508608,51.6,49123328,1957380096,104853504,104329216,524288,0.5,15379681280,12284928000,2418016256,83.6,264289280,30773248,233516032,11.6,2072640000,19141632,1.00139871835709
3,"3.20","2021-07-02 17:50:50.884389",1.7,1.9,2.3,1,50,3979698176,1923710976,1937494016,51.7,49160192,1958764544,104853504,104329216,524288,0.5,15379681280,12284928000,2418016256,83.6,264289280,30773248,233516032,11.6,2073958912,19231744,2.00272398392359
4,"4.90","2021-07-02 17:51:50.962206",21,87.3,15.8,9.8,50,3979698176,1910161408,1944195072,52,49242112,1891164160,104853504,103804928,1048576,1,15379681280,12284960768,2417983488,83.6,264289280,30773248,233516032,11.6,2074102272,20251648,3.00402093331019
5,"4.90","2021-07-02 17:52:51.033110",22.2,100,19.8,6.4,0,3979698176,1903820800,1950019584,52.2,49340416,1886470144,104853504,103804928,1048576,1,15379681280,12284977152,2417967104,83.6,264289280,30773248,233516032,11.6,2074102272,20571136,4.00520266691844
6,"5.10","2021-07-02 17:53:51.115590",16.6,100,16.4,17.6,66.7,3979698176,1897558016,1955856384,52.3,49504256,1860968448,104853504,103804928,1048576,1,15379681280,12284989440,2417954816,83.6,264289280,30773248,233516032,11.6,2074331648,20849664,5.00657733678818
7,"5.00","2021-07-02 17:54:51.178192",6.9,100,21.1,19.6,75,3979698176,1892253696,1959628800,52.5,49602560,1862639616,104853504,103804928,1048576,1,15379681280,12285022208,2417922048,83.6,264289280,30773248,233516032,11.6,2074331648,21115904,6.0076207002004
8,"5.00","2021-07-02 17:55:51.256940",5.9,100,20.7,20.9,50,3979698176,1889251328,1963687936,52.5,49709056,1856417792,104853504,103804928,1048576,1,15379681280,12285042688,2417901568,83.6,264289280,30773248,233516032,11.6,2074331648,21402624,7.00893316666285
9,"6.30","2021-07-02 17:56:51.334425",12.1,100,14.8,21.2,60,3979698176,1882345472,1970028544,52.7,49819648,1846788096,104853504,103804928,1048576,1,15379681280,12285067264,2417876992,83.6,264289280,30773248,233516032,11.6,2074331648,21693440,8.01022458473841
10,"6.00","2021-07-02 17:57:51.418173",11.3,100,18.1,20.4,62.5,3979698176,1877524480,1975410688,52.8,49917952,1826230272,104853504,103804928,1048576,1,15379681280,12285091840,2417852416,83.6,264289280,30773248,233516032,11.6,2074331648,21955584,9.01162038644155
11,"6.10","2021-07-02 17:58:51.505986",14.5,100,12.9,21.5,100,3979698176,1871699968,1981267968,53,50020352,1811234816,104853504,103804928,1048576,1,15379681280,12285116416,2417827840,83.6,264289280,30773248,233516032,11.6,2074331648,22307840,10.0130839347839
12,"6.20","2021-07-02 17:59:51.535735",25.4,100,13.7,13.6,60,3979698176,1866174464,1985716224,53.1,50118656,1797603328,104853504,103804928,1048576,1,15379681280,12285132800,2417811456,83.6,264289280,30773248,233516032,11.6,2074331648,22582272,11.013579750061
13,"5.90","2021-07-02 18:00:51.622797",28.1,100,12.1,12.3,80,3979698176,1861410816,1991503872,53.2,50229248,1777119232,104853504,103804928,1048576,1,15379681280,12285153280,2417790976,83.6,264289280,30773248,233516032,11.6,2074331648,22934528,12.0150307854017
14,"5.00","2021-07-02 18:01:51.648622",28.5,100,9.7,14.5,50,3979698176,1857601536,1995288576,53.3,50331648,1772449792,104853504,103804928,1048576,1,15379681280,12285194240,2417750016,83.6,264289280,30773248,233516032,11.6,2074331648,23266304,13.0154612024625
15,"4.90","2021-07-02 18:02:51.731119",28.7,100,11.8,11.1,75,3979698176,1851568128,2000412672,53.5,50429952,1768554496,104853504,103804928,1048576,1,15379681280,12285202432,2417741824,83.6,264289280,30773248,233516032,11.6,2074331648,23573504,14.0168361504873
16,"4.90","2021-07-02 18:03:51.809264",28.2,100,12.5,10.6,80,3979698176,1846919168,2005975040,53.6,50540544,1734754304,104853504,103804928,1048576,1,15379681280,12285227008,2417717248,83.6,264289280,30773248,233516032,11.6,2074331648,23892992,15.0181385676066
17,"4.90","2021-07-02 18:04:51.890488",26.4,100,14,10.2,50,3979698176,1841086464,2010796032,53.7,50642944,1722032128,104853504,103804928,1048576,1,15379681280,12285259776,2417684480,83.6,264289280,30773248,233516032,11.6,2074331648,24155136,16.0194923003515
18,"5.10","2021-07-02 18:05:51.975538",26.7,100,14.1,10.4,66.7,3979698176,1837355008,2015547392,53.8,50741248,1693626368,104853504,103804928,1048576,1,15379681280,12285284352,2417659904,83.6,264289280,30773248,233516032,11.6,2074331648,24421376,17.0209098021189
19,"5.00","2021-07-02 18:06:52.058642",26.1,100,13.6,10.4,60,3979698176,1834467328,2018406400,53.9,50847744,1671409664,104853504,103804928,1048576,1,15379681280,12285308928,2417635328,83.6,264289280,30773248,233516032,11.6,2074331648,24695808,18.0222948670387
20,"5.60","2021-07-02 18:07:52.142635",26.4,100,14,10.5,60,3979698176,1832980480,2018816000,53.9,50946048,1663873024,104853504,103804928,1048576,1,15379681280,12285333504,2417610752,83.6,264289280,30773248,233516032,11.6,2074376704,24966144,19.0236947536469
21,"5.60","2021-07-02 18:08:52.225453",26.7,100,12.5,10.5,50,3979698176,1833594880,2019217408,53.9,51040256,1662763008,104853504,103804928,1048576,1,15379681280,12285349888,2417594368,83.6,264289280,30773248,233516032,11.6,2074376704,25199616,20.0250750501951
22,"5.40","2021-07-02 18:09:52.298772",26.8,100,13.2,10.7,60,3979698176,1833897984,2019483648,53.9,51150848,1657925632,104853504,103804928,1048576,1,15379681280,12285382656,2417561600,83.6,264289280,30773248,233516032,11.6,2074376704,25494528,21.0262970368067
