"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.20","2021-07-08 20:49:24.229651",1,12.2,3,2.2,50,3979698176,3327025152,533012480,16.4,81387520,1208147968,104853504,104853504,0,0,15379681280,10905649152,3797295104,74.2,264289280,30773248,233516032,11.6,1203395072,138474496,0
2,"3.10","2021-07-08 20:50:24.284226",2.7,2.9,2.2,1.1,33.3,3979698176,3319128064,540909568,16.6,81399808,1208147968,104853504,104853504,0,0,15379681280,10905649152,3797295104,74.2,264289280,30773248,233516032,11.6,1203395072,138515456,1.00090958277384
3,"3.30","2021-07-08 20:51:24.354242",32.2,35.1,34.3,28.8,0,3979698176,3255578624,600600576,18.2,81444864,1212022784,104853504,104853504,0,0,15379681280,10905657344,3797286912,74.2,264289280,30773248,233516032,11.6,1203395072,138773504,2.00207651853561
4,"4.80","2021-07-08 20:52:24.423450",17.7,18.6,19.6,16.1,33.3,3979698176,3252584448,603037696,18.3,81494016,1212600320,104853504,104853504,0,0,15379681280,10905673728,3797270528,74.2,264289280,30773248,233516032,11.6,1203395072,139076608,3.00322998364766
5,"4.00","2021-07-08 20:53:24.462112",16.1,19.6,20,15.8,0,3979698176,3248533504,605327360,18.4,81567744,1214431232,104853504,104853504,0,0,15379681280,10905686016,3797258240,74.2,264289280,30773248,233516032,11.6,1203395072,139367424,4.00387434959412
6,"3.90","2021-07-08 20:54:24.529702",17.2,16.3,20.1,15.6,0,3979698176,3246202880,607121408,18.4,81616896,1214910464,104853504,104853504,0,0,15379681280,10905686016,3797258240,74.2,264289280,30773248,233516032,11.6,1203395072,139547648,5.00500084956487
7,"3.90","2021-07-08 20:55:24.602558",15.1,17.6,20.2,16.8,0,3979698176,3243610112,610242560,18.5,81686528,1214398464,104853504,104853504,0,0,15379681280,10905702400,3797241856,74.2,264289280,30773248,233516032,11.6,1203395072,139883520,6.00621511538823
8,"3.80","2021-07-08 20:56:24.686255",16.4,17.9,18.7,15.9,75,3979698176,3243081728,610762752,18.5,81735680,1214472192,104853504,104853504,0,0,15379681280,10905710592,3797233664,74.2,264289280,30773248,233516032,11.6,1203395072,140137472,7.00761006673177
9,"3.90","2021-07-08 20:57:24.706909",17.5,18.1,17.1,17,100,3979698176,3243155456,610619392,18.5,81805312,1214545920,104853504,104853504,0,0,15379681280,10905714688,3797229568,74.2,264289280,30773248,233516032,11.6,1203395072,140461056,8.00795429944992
10,"3.90","2021-07-08 20:58:24.772498",15.9,17.6,19,16.3,0,3979698176,3242201088,611643392,18.5,81866752,1214492672,104853504,104853504,0,0,15379681280,10905731072,3797213184,74.2,264289280,30773248,233516032,11.6,1203395072,140751872,9.0090474486351
