"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
1,"3.60","2021-07-05 19:59:35.020655",0.9,11.6,2.6,1.4,50,3979698176,3275628544,586543104,17.7,68755456,2081099776,104853504,104853504,0,0,15379681280,12999110656,1703833600,88.4,264289280,30773248,233516032,11.6,1330948096,759373312,0
2,"3.70","2021-07-05 20:00:35.104217",1.6,3.1,1.8,0.9,66.7,3979698176,3274219520,587952128,17.7,68771840,2081099776,104853504,104853504,0,0,15379681280,12999110656,1703833600,88.4,264289280,30773248,233516032,11.6,1330948096,759414272,1.00139270226161
3,"4.60","2021-07-05 20:01:35.179132",20,49.5,13.6,19.3,50,3979698176,3269206016,589651968,17.9,68853760,2084483072,104853504,104853504,0,0,15379681280,12999180288,1703763968,88.4,264289280,30773248,233516032,11.6,1330948096,759725568,2.00264128446579
4,"4.60","2021-07-05 20:02:35.249885",19.7,18.9,21,22.5,0,3979698176,3267727360,588967936,17.9,68964352,2086830080,104853504,104853504,0,0,15379681280,12999245824,1703698432,88.4,264289280,30773248,233516032,11.6,1330948096,760032768,3.00382050275803
5,"4.60","2021-07-05 20:03:35.319320",19.6,21.6,20.9,21.6,0,3979698176,3267481600,589230080,17.9,69058560,2086797312,104853504,104853504,0,0,15379681280,12999282688,1703661568,88.4,264289280,30773248,233516032,11.6,1330948096,760344064,4.0049777507782
6,"4.60","2021-07-05 20:04:35.334603",20.6,19.4,19.4,22.7,66.7,3979698176,3266908160,589791232,17.9,69169152,2086866944,104853504,104853504,0,0,15379681280,12999331840,1703612416,88.4,264289280,30773248,233516032,11.6,1330948096,760696320,5.00523246924082
7,"4.60","2021-07-05 20:05:35.405562",19.3,18.8,21.7,23.6,66.7,3979698176,3268423680,589320192,17.9,69271552,2085945344,104853504,104853504,0,0,15379681280,12999393280,1703550976,88.4,264289280,30773248,233516032,11.6,1330948096,761294336,6.00641511678696
8,"4.60","2021-07-05 20:06:35.477341",19.1,20.5,20.3,21.9,0,3979698176,3268988928,588746752,17.9,69378048,2085928960,104853504,104853504,0,0,15379681280,12999421952,1703522304,88.4,264289280,30773248,233516032,11.6,1330948096,761589248,7.00761143366496
9,"4.60","2021-07-05 20:07:35.542801",19.7,19.9,21,21.7,0,3979698176,3266654208,590041088,17.9,69476352,2087084032,104853504,104853504,0,0,15379681280,12999475200,1703469056,88.4,264289280,30773248,233516032,11.6,1330948096,761880064,8.00870243310928
10,"4.60","2021-07-05 20:08:35.592833",20.9,20.6,22,20.2,50,3979698176,3268263936,588423168,17.9,69582848,2087079936,104853504,104853504,0,0,15379681280,12999516160,1703428096,88.4,264289280,30773248,233516032,11.6,1330948096,762187264,9.00953630208969
11,"4.60","2021-07-05 20:09:35.661510",17.6,20.2,20.1,23,66.7,3979698176,3269427200,588320768,17.8,69697536,2086068224,104853504,104853504,0,0,15379681280,12999561216,1703383040,88.4,264289280,30773248,233516032,11.6,1330948096,762596864,10.0106809178988
12,"4.60","2021-07-05 20:10:35.718078",20.8,20.1,20.4,21.9,66.7,3979698176,3268169728,589574144,17.9,69804032,2086191104,104853504,104853504,0,0,15379681280,12999622656,1703321600,88.4,264289280,30773248,233516032,11.6,1330948096,762912256,11.0116237163544
13,"4.60","2021-07-05 20:11:35.786798",21.4,16.7,19.8,22.7,50,3979698176,3267739648,590012416,17.9,69910528,2086162432,104853504,104853504,0,0,15379681280,12999651328,1703292928,88.4,264289280,30773248,233516032,11.6,1330952192,763219456,12.0127690513929
14,"4.60","2021-07-05 20:12:35.857131",19.4,21.7,20.2,20.7,50,3979698176,3266957312,589197312,17.9,70008832,2087878656,104853504,104853504,0,0,15379681280,12999704576,1703239680,88.4,264289280,30773248,233516032,11.6,1330952192,763526656,13.0139412681262
15,"4.70","2021-07-05 20:13:35.906554",18.7,20.7,19.5,23.1,75,3979698176,3266760704,589537280,17.9,70115328,2087723008,104853504,104853504,0,0,15379681280,12999753728,1703190528,88.4,264289280,30773248,233516032,11.6,1330952192,763846144,14.0147649844488
16,"4.60","2021-07-05 20:14:35.978445",21.3,17.5,20.2,23.8,100,3979698176,3266641920,590557184,17.9,70242304,2086866944,104853504,104853504,0,0,15379681280,12999790592,1703153664,88.4,264289280,30773248,233516032,11.6,1330952192,764362240,15.015963168939
17,"4.60","2021-07-05 20:15:36.027220",19.8,20.2,21.7,21.7,66.7,3979698176,3267653632,589545472,17.9,70352896,2086993920,104853504,104853504,0,0,15379681280,12999856128,1703088128,88.4,264289280,30773248,233516032,11.6,1330952192,764755456,16.0167760848999
18,"4.60","2021-07-05 20:16:36.102912",21.1,20.1,20.7,22.9,66.7,3979698176,3266482176,590700544,17.9,70496256,2086985728,104853504,104853504,0,0,15379681280,12999888896,1703055360,88.4,264289280,30773248,233516032,11.6,1330952192,765341184,17.0180376172066
19,"4.70","2021-07-05 20:17:36.173205",21,21.2,20.3,22.5,50,3979698176,3265163264,591118336,18,70602752,2088009728,104853504,104853504,0,0,15379681280,12999942144,1703002112,88.4,264289280,30773248,233516032,11.6,1330952192,765869568,18.0192091663678
20,"4.60","2021-07-05 20:18:36.245764",18.8,20.9,21,21.6,60,3979698176,3267874816,589316096,17.9,70709248,2087092224,104853504,104853504,0,0,15379681280,12999987200,1702957056,88.4,264289280,30773248,233516032,11.6,1330952192,766225920,19.0204184850057
21,"4.60","2021-07-05 20:19:36.264307",18.6,21.2,20,23,50,3979698176,3267719168,589484032,17.9,70832128,2087059456,104853504,104853504,0,0,15379681280,13000019968,1702924288,88.4,264289280,30773248,233516032,11.6,1330952192,766713344,20.0207275350889
22,"4.60","2021-07-05 20:20:36.334686",20.3,20.5,21.8,21.9,50,3979698176,3267215360,589983744,17.9,70946816,2087186432,104853504,104853504,0,0,15379681280,13000085504,1702858752,88.4,264289280,30773248,233516032,11.6,1330952192,767110656,21.0219005187353
23,"4.60","2021-07-05 20:21:36.404687",19.1,20.9,21.2,22.7,66.7,3979698176,3266527232,590680064,17.9,71053312,2087157760,104853504,104853504,0,0,15379681280,13000114176,1702830080,88.4,264289280,30773248,233516032,11.6,1330952192,767442432,22.0230672001839
