Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

44376.59731626	3.20	0.000	0.000	0.00	0.000	2.31	0.323	3.30	0.00	0.000	3.00	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59801071	4.10	0.000	0.000	0.10	0.000	2.37	0.332	4.10	0.00	0.000	3.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59870515	4.30	0.000	0.000	0.10	0.000	2.57	0.359	4.30	0.00	0.000	4.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.59939959	3.90	0.000	0.000	0.20	0.000	2.64	0.369	4.30	0.00	0.000	3.90	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60009404	3.90	0.000	0.000	0.30	0.000	2.66	0.373	4.00	0.00	0.000	3.90	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60078848	3.90	0.000	0.000	0.30	0.000	2.69	0.375	4.00	0.00	0.000	3.90	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60148293	3.90	0.000	0.000	0.40	0.000	2.70	0.377	4.00	0.00	0.000	3.90	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60217737	3.90	0.000	0.000	0.50	0.000	2.71	0.378	4.00	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60287182	3.80	0.000	0.000	0.50	0.000	2.71	0.379	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60356626	3.80	0.000	0.000	0.60	0.000	2.71	0.380	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60426071	3.80	0.000	0.000	0.70	0.000	2.72	0.380	4.10	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60495515	3.90	0.000	0.000	0.70	0.000	2.72	0.381	3.90	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60564959	3.90	0.000	0.000	0.80	0.000	2.72	0.381	3.90	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60634404	3.90	0.000	0.000	0.80	0.000	2.73	0.381	4.10	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60703848	3.80	0.000	0.000	0.90	0.000	2.73	0.381	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60773293	3.90	0.000	0.000	1.00	0.000	2.73	0.381	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60842737	3.80	0.000	0.000	1.00	0.000	2.72	0.381	3.90	0.00	0.000	3.60	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60912182	3.80	0.000	0.000	1.10	0.000	2.72	0.381	3.90	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.60981626	3.80	0.000	0.000	1.20	0.000	2.72	0.381	3.80	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61051071	3.80	0.000	0.000	1.20	0.000	2.72	0.380	3.80	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61120515	3.80	0.000	0.000	1.30	0.000	2.72	0.380	3.80	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61189959	3.80	0.000	0.000	1.40	0.000	2.72	0.380	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61259404	3.80	0.000	0.000	1.40	0.000	2.72	0.380	3.90	0.00	0.000	3.70	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61328848	3.90	0.000	0.000	1.50	0.000	2.72	0.381	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61398293	3.90	0.000	0.000	1.60	0.000	2.72	0.381	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61467737	3.80	0.000	0.000	1.60	0.000	2.73	0.381	4.00	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61537182	3.80	0.000	0.000	1.70	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61606626	3.90	0.000	0.000	1.70	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61676071	3.80	0.000	0.000	1.80	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61745515	3.80	0.000	0.000	1.90	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61814959	3.80	0.000	0.000	1.90	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61884404	3.80	0.000	0.000	2.00	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61953848	3.90	0.000	0.000	2.10	0.000	2.73	0.382	3.90	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.62023293	3.90	0.000	0.000	2.10	0.000	2.73	0.382	4.00	0.00	0.000	3.80	0.000	0.000	0.0	0.0	0.0	0.0	0.000

