"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-31 17:15:21.800419",0.415569543838501,0.444199085235596,0.444199085235596,0,"times//performance","CLOUD","KNN","8",0.1
2,"2021-08-31 17:15:22.112539",0.359760403633118,0.388179421424866,0.332159757614136,0.0052019993464152,"times//performance","CLOUD","KNN","8",0.1
3,"2021-08-31 17:15:22.426248",0.34192951520284,0.368295987447103,0.328529119491577,0.0104304830233256,"times//performance","CLOUD","KNN","8",0.1
4,"2021-08-31 17:15:22.743352",0.333803534507751,0.357713460922241,0.325965881347656,0.0157155474026998,"times//performance","CLOUD","KNN","8",0.1
5,"2021-08-31 17:15:23.069858",0.327060270309448,0.352152061462402,0.329906463623047,0.0211573163668315,"times//performance","CLOUD","KNN","8",0.1
6,"2021-08-31 17:15:23.387782",0.323374470074971,0.348733901977539,0.331643104553223,0.0264560500780741,"times//performance","CLOUD","KNN","8",0.1
7,"2021-08-31 17:15:23.714483",0.321371895926339,0.346791063036237,0.335134029388428,0.0319010655085246,"times//performance","CLOUD","KNN","8",0.1
8,"2021-08-31 17:15:24.032389",0.319391340017319,0.344111829996109,0.32535719871521,0.0371994972229004,"times//performance","CLOUD","KNN","8",0.1
9,"2021-08-31 17:15:24.354211",0.317374838723077,0.342461744944255,0.329261064529419,0.0425631999969482,"times//performance","CLOUD","KNN","8",0.1
10,"2021-08-31 17:15:24.673432",0.316226315498352,0.341295862197876,0.330802917480469,0.0478835503260295,"times//performance","CLOUD","KNN","8",0.1
11,"2021-08-31 17:15:24.998537",0.315413171594793,0.340788646177812,0.335716485977173,0.0533019661903381,"times//performance","CLOUD","KNN","8",0.1
12,"2021-08-31 17:15:25.313475",0.314668774604797,0.339803914229075,0.328971862792969,0.0585509300231934,"times//performance","CLOUD","KNN","8",0.1
13,"2021-08-31 17:15:25.645919",0.314221712259146,0.339290105379545,0.333124399185181,0.0640916665395101,"times//performance","CLOUD","KNN","8",0.1
14,"2021-08-31 17:15:25.964830",0.313597100121634,0.338719998087202,0.331308603286743,0.0694068471590678,"times//performance","CLOUD","KNN","8",0.1
15,"2021-08-31 17:15:26.285536",0.313107109069824,0.33834122021993,0.333038330078125,0.0747519493103027,"times//performance","CLOUD","KNN","8",0.1
16,"2021-08-31 17:15:26.599990",0.312747463583946,0.338017091155052,0.333155155181885,0.0799928466478984,"times//performance","CLOUD","KNN","8",0.1
17,"2021-08-31 17:15:26.915602",0.312423958497889,0.337311295902028,0.326018571853638,0.0852530479431152,"times//performance","CLOUD","KNN","8",0.1
18,"2021-08-31 17:15:27.241198",0.311966962284512,0.336890843179491,0.329743146896362,0.0906796495119731,"times//performance","CLOUD","KNN","8",0.1
19,"2021-08-31 17:15:27.557610",0.311336278915405,0.336309219661512,0.325839996337891,0.0959531823794047,"times//performance","CLOUD","KNN","8",0.1
20,"2021-08-31 17:15:27.871803",0.311086213588715,0.335922718048096,0.328579187393188,0.101189732551575,"times//performance","CLOUD","KNN","8",0.1
21,"2021-08-31 17:15:28.196352",0.310749303726923,0.335749864578247,0.332292795181274,0.106598881880442,"times//performance","CLOUD","KNN","8",0.1
22,"2021-08-31 17:15:28.515921",0.310682307590138,0.335801980712197,0.336896419525146,0.111925033728282,"times//performance","CLOUD","KNN","8",0.1
23,"2021-08-31 17:15:28.828983",0.310402611027593,0.335623253946719,0.331691265106201,0.117142732938131,"times//performance","CLOUD","KNN","8",0.1
24,"2021-08-31 17:15:29.140073",0.310239195823669,0.33533834417661,0.328785419464111,0.122327566146851,"times//performance","CLOUD","KNN","8",0.1
25,"2021-08-31 17:15:29.465648",0.310080671310425,0.335159893035889,0.330877065658569,0.127753814061483,"times//performance","CLOUD","KNN","8",0.1
26,"2021-08-31 17:15:29.787463",0.310019383063683,0.335040752704327,0.332062244415283,0.133117397626241,"times//performance","CLOUD","KNN","8",0.1
27,"2021-08-31 17:15:30.102218",0.30973787660952,0.33461990179839,0.323677778244019,0.138363313674927,"times//performance","CLOUD","KNN","8",0.1
28,"2021-08-31 17:15:30.429570",0.309643243040357,0.334521906716483,0.331876039505005,0.143819181124369,"times//performance","CLOUD","KNN","8",0.1
