"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-26 20:30:20.368810",0.878002643585205,0.910926580429077,0.910926580429077,0,"times//performance","CLOUD","RF","8",0.5
2,"2021-08-26 20:30:20.538949",0.603931665420532,0.637036681175232,0.363146781921387,0.00283565123875936,"times//performance","CLOUD","RF","8",0.5
3,"2021-08-26 20:30:21.245320",0.509037733078003,0.542141437530518,0.352350950241089,0.0146085023880005,"times//performance","CLOUD","RF","8",0.5
4,"2021-08-26 20:30:21.983169",0.466283738613129,0.499412178993225,0.371224403381348,0.0269059856732686,"times//performance","CLOUD","RF","8",0.5
5,"2021-08-26 20:30:22.715463",0.443732500076294,0.476378393173218,0.384243249893188,0.0391108830769857,"times//performance","CLOUD","RF","8",0.5
6,"2021-08-26 20:30:23.412463",0.42362642288208,0.456342697143555,0.356164216995239,0.0507275501887004,"times//performance","CLOUD","RF","8",0.5
7,"2021-08-26 20:30:24.173369",0.414893729346139,0.447488035474505,0.394360065460205,0.0634093165397644,"times//performance","CLOUD","RF","8",0.5
8,"2021-08-26 20:30:24.902486",0.404144614934921,0.436648726463318,0.36077356338501,0.075561269124349,"times//performance","CLOUD","RF","8",0.5
9,"2021-08-26 20:30:25.626247",0.395219829347399,0.427597045898438,0.355183601379395,0.0876239498456319,"times//performance","CLOUD","RF","8",0.5
10,"2021-08-26 20:30:26.384585",0.392186093330383,0.424452304840088,0.396149635314941,0.100262916088104,"times//performance","CLOUD","RF","8",0.5
11,"2021-08-26 20:30:27.060454",0.386055079373446,0.418135274540294,0.354964971542358,0.111527399222056,"times//performance","CLOUD","RF","8",0.5
12,"2021-08-26 20:30:27.806704",0.382821063200633,0.414810419082642,0.378237009048462,0.123964901765188,"times//performance","CLOUD","RF","8",0.5
13,"2021-08-26 20:30:28.551279",0.381618536435641,0.413584085611197,0.398868083953857,0.136374485492706,"times//performance","CLOUD","RF","8",0.5
14,"2021-08-26 20:30:29.225572",0.377375738961356,0.409285392080035,0.353402376174927,0.147612702846527,"times//performance","CLOUD","RF","8",0.5
15,"2021-08-26 20:30:29.941961",0.373417981465658,0.405334758758545,0.35002589225769,0.159552518526713,"times//performance","CLOUD","RF","8",0.5
16,"2021-08-26 20:30:30.665109",0.370230689644814,0.402106389403343,0.353680849075317,0.171604983011882,"times//performance","CLOUD","RF","8",0.5
17,"2021-08-26 20:30:31.376813",0.366834500256707,0.398698357974782,0.344169855117798,0.183466716607412,"times//performance","CLOUD","RF","8",0.5
18,"2021-08-26 20:30:32.100365",0.364170935418871,0.39601993560791,0.350486755371094,0.19552591641744,"times//performance","CLOUD","RF","8",0.5
19,"2021-08-26 20:30:32.819692",0.361825315575851,0.393660495155736,0.351190567016602,0.20751469930013,"times//performance","CLOUD","RF","8",0.5
20,"2021-08-26 20:30:33.594203",0.36232146024704,0.39415408372879,0.403532266616821,0.220423217614492,"times//performance","CLOUD","RF","8",0.5
21,"2021-08-26 20:30:34.258546",0.360224235625494,0.392027684620449,0.349499702453613,0.231495602925618,"times//performance","CLOUD","RF","8",0.5
22,"2021-08-26 20:30:34.991706",0.358898888934742,0.390748825940219,0.363892793655396,0.243714932600657,"times//performance","CLOUD","RF","8",0.5
23,"2021-08-26 20:30:35.708993",0.357107597848643,0.388931647590969,0.348953723907471,0.255669716993968,"times//performance","CLOUD","RF","8",0.5
24,"2021-08-26 20:30:36.453315",0.356465627749761,0.38826193412145,0.37285852432251,0.268075084686279,"times//performance","CLOUD","RF","8",0.5
25,"2021-08-26 20:30:37.141983",0.354793539047241,0.386580543518066,0.346227169036865,0.279552884896596,"times//performance","CLOUD","RF","8",0.5
26,"2021-08-26 20:30:37.861174",0.353375178117018,0.385150478436397,0.349398851394653,0.291539402802785,"times//performance","CLOUD","RF","8",0.5
27,"2021-08-26 20:30:38.582327",0.352052971168801,0.383824878268772,0.349359273910522,0.303558615843455,"times//performance","CLOUD","RF","8",0.5
28,"2021-08-26 20:30:39.301446",0.350882981504713,0.382649370602199,0.350910663604736,0.315543933709462,"times//performance","CLOUD","RF","8",0.5
29,"2021-08-26 20:30:40.038001",0.350072638741855,0.382049708530821,0.365259170532227,0.327819852034251,"times//performance","CLOUD","RF","8",0.5
30,"2021-08-26 20:30:40.752650",0.349097355206807,0.381052239735921,0.352125644683838,0.339730668067932,"times//performance","CLOUD","RF","8",0.5
31,"2021-08-26 20:30:41.481651",0.348329236430507,0.380251261495775,0.356221914291382,0.351880685488383,"times//performance","CLOUD","RF","8",0.5
32,"2021-08-26 20:30:42.223115",0.348113834857941,0.380006067454815,0.372405052185059,0.36423841714859,"times//performance","CLOUD","RF","8",0.5
33,"2021-08-26 20:30:42.978575",0.348182822718765,0.380115328413067,0.383611679077148,0.37682941754659,"times//performance","CLOUD","RF","8",0.5
34,"2021-08-26 20:30:43.690452",0.347992230864132,0.379965775153216,0.375030517578125,0.388694036006927,"times//performance","CLOUD","RF","8",0.5
35,"2021-08-26 20:30:44.383021",0.347063514164516,0.379059103557042,0.348232269287109,0.400236852963765,"times//performance","CLOUD","RF","8",0.5
36,"2021-08-26 20:30:45.104490",0.34629487991333,0.378250863817003,0.349962472915649,0.412261335055033,"times//performance","CLOUD","RF","8",0.5
37,"2021-08-26 20:30:45.824315",0.345548417117145,0.377494560705649,0.350267648696899,0.42425841887792,"times//performance","CLOUD","RF","8",0.5
38,"2021-08-26 20:30:46.573346",0.345384880116111,0.377312453169572,0.370574474334717,0.436742266019185,"times//performance","CLOUD","RF","8",0.5
39,"2021-08-26 20:30:47.295638",0.345303101417346,0.377212249315702,0.373404502868652,0.448780469099681,"times//performance","CLOUD","RF","8",0.5
40,"2021-08-26 20:30:47.989197",0.344595128297806,0.376506221294403,0.348971128463745,0.460339784622192,"times//performance","CLOUD","RF","8",0.5
41,"2021-08-26 20:30:48.707795",0.343948591046217,0.37583404634057,0.348947048187256,0.472316416104635,"times//performance","CLOUD","RF","8",0.5
42,"2021-08-26 20:30:49.426795",0.343359345481509,0.375226906367711,0.350334167480469,0.484299751122793,"times//performance","CLOUD","RF","8",0.5
43,"2021-08-26 20:30:50.152344",0.342871566151464,0.374742646550023,0.354403734207153,0.496392234166463,"times//performance","CLOUD","RF","8",0.5
44,"2021-08-26 20:30:50.867779",0.342334584756331,0.374182040041143,0.350075960159302,0.508316151301066,"times//performance","CLOUD","RF","8",0.5
45,"2021-08-26 20:30:51.588426",0.341867245568169,0.373703018824259,0.352626085281372,0.520326936244965,"times//performance","CLOUD","RF","8",0.5
46,"2021-08-26 20:30:52.311015",0.341451935146166,0.373268085977306,0.35369610786438,0.532370082537333,"times//performance","CLOUD","RF","8",0.5
47,"2021-08-26 20:30:53.025826",0.340898239866216,0.372741856473558,0.348535299301147,0.544283600648244,"times//performance","CLOUD","RF","8",0.5
48,"2021-08-26 20:30:53.752338",0.340621893604596,0.372443770368894,0.358433723449707,0.556392133235931,"times//performance","CLOUD","RF","8",0.5
49,"2021-08-26 20:30:54.464770",0.340176324455106,0.37198290532949,0.34986138343811,0.568266002337138,"times//performance","CLOUD","RF","8",0.5
50,"2021-08-26 20:30:55.185304",0.339756855964661,0.371549663543701,0.350320816040039,0.580274899800619,"times//performance","CLOUD","RF","8",0.5
51,"2021-08-26 20:30:55.904544",0.339312338361553,0.371110817965339,0.349168539047241,0.592262236277262,"times//performance","CLOUD","RF","8",0.5
52,"2021-08-26 20:30:56.621861",0.338880456410922,0.37066362454341,0.347856760025024,0.604217517375946,"times//performance","CLOUD","RF","8",0.5
53,"2021-08-26 20:30:57.344864",0.338506982011615,0.370282051698217,0.350440263748169,0.61626756588618,"times//performance","CLOUD","RF","8",0.5
54,"2021-08-26 20:30:58.066154",0.338201787736681,0.369956881911666,0.352722883224487,0.628289067745209,"times//performance","CLOUD","RF","8",0.5
55,"2021-08-26 20:30:58.817265",0.338415934822776,0.370167619531805,0.381547451019287,0.640807584921519,"times//performance","CLOUD","RF","8",0.5
56,"2021-08-26 20:30:59.501186",0.338071772030422,0.36980835880552,0.350049018859863,0.652206265926361,"times//performance","CLOUD","RF","8",0.5
57,"2021-08-26 20:31:00.216458",0.337695494032743,0.369431541677107,0.348329782485962,0.664127469062805,"times//performance","CLOUD","RF","8",0.5
58,"2021-08-26 20:31:00.939018",0.33740196145814,0.369121785821586,0.351465702056885,0.676170134544373,"times//performance","CLOUD","RF","8",0.5
59,"2021-08-26 20:31:01.653925",0.337055937718537,0.368775836491989,0.348710775375366,0.688085250059764,"times//performance","CLOUD","RF","8",0.5
60,"2021-08-26 20:31:02.382466",0.336796696980794,0.36852476199468,0.353711366653442,0.700227602322896,"times//performance","CLOUD","RF","8",0.5
61,"2021-08-26 20:31:03.104818",0.336593448138628,0.368314879839538,0.355721950531006,0.712266802787781,"times//performance","CLOUD","RF","8",0.5
