"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-27 19:37:04.779531",0.313412189483643,0.549926519393921,0.549926519393921,0,"times//performance","CLOUD","CNN","8",0.5
2,"2021-08-27 19:37:05.315814",0.322178721427917,0.460206985473633,0.370487451553345,0.00893805027008057,"times//performance","CLOUD","CNN","8",0.5
3,"2021-08-27 19:37:06.056009",0.325010697046916,0.43000070254008,0.369588136672974,0.0212746342023214,"times//performance","CLOUD","CNN","8",0.5
4,"2021-08-27 19:37:06.823082",0.333608150482178,0.422164857387543,0.398657321929932,0.0340591828028361,"times//performance","CLOUD","CNN","8",0.5
5,"2021-08-27 19:37:07.541069",0.328653430938721,0.40776481628418,0.350164651870728,0.0460256338119507,"times//performance","CLOUD","CNN","8",0.5
6,"2021-08-27 19:37:08.314490",0.334327856699626,0.406907399495443,0.402620315551758,0.0589159846305847,"times//performance","CLOUD","CNN","8",0.5
7,"2021-08-27 19:37:09.191691",0.354199613843645,0.421972104481288,0.512360334396362,0.0735359986623128,"times//performance","CLOUD","CNN","8",0.5
8,"2021-08-27 19:37:10.012966",0.361416548490524,0.426056444644928,0.454646825790405,0.0872239152590434,"times//performance","CLOUD","CNN","8",0.5
9,"2021-08-27 19:37:10.826729",0.366961426205105,0.429033862219916,0.452853202819824,0.100786634286245,"times//performance","CLOUD","CNN","8",0.5
10,"2021-08-27 19:37:11.679160",0.374849319458008,0.434970164299011,0.488396883010864,0.114993818600972,"times//performance","CLOUD","CNN","8",0.5
11,"2021-08-27 19:37:12.464869",0.377702322873202,0.436130480332808,0.447733640670776,0.128088967005412,"times//performance","CLOUD","CNN","8",0.5
12,"2021-08-27 19:37:13.291044",0.381621420383453,0.438407480716705,0.463454484939575,0.141858549912771,"times//performance","CLOUD","CNN","8",0.5
13,"2021-08-27 19:37:14.059175",0.37627205481896,0.431794698421772,0.352441310882568,0.154660733540853,"times//performance","CLOUD","CNN","8",0.5
14,"2021-08-27 19:37:14.799332",0.372503042221069,0.427501695496695,0.371692657470703,0.166996681690216,"times//performance","CLOUD","CNN","8",0.5
15,"2021-08-27 19:37:15.532246",0.369994862874349,0.423889970779419,0.373325824737549,0.17921191851298,"times//performance","CLOUD","CNN","8",0.5
16,"2021-08-27 19:37:16.297598",0.369366377592087,0.422325313091278,0.398855447769165,0.191967781384786,"times//performance","CLOUD","CNN","8",0.5
17,"2021-08-27 19:37:17.023293",0.366023582570693,0.418380863526288,0.35526967048645,0.204062700271606,"times//performance","CLOUD","CNN","8",0.5
18,"2021-08-27 19:37:17.843904",0.368855145242479,0.420461959309048,0.455840587615967,0.217739550272624,"times//performance","CLOUD","CNN","8",0.5
19,"2021-08-27 19:37:18.566247",0.365832341344733,0.41683608607242,0.35157036781311,0.229778599739075,"times//performance","CLOUD","CNN","8",0.5
20,"2021-08-27 19:37:19.379805",0.367714536190033,0.418161451816559,0.4433434009552,0.243337901433309,"times//performance","CLOUD","CNN","8",0.5
21,"2021-08-27 19:37:20.106381",0.365035999388922,0.415153991608393,0.355004787445068,0.255447498957316,"times//performance","CLOUD","CNN","8",0.5
22,"2021-08-27 19:37:20.915285",0.366799907250838,0.416395371610468,0.442464351654053,0.268929235140483,"times//performance","CLOUD","CNN","8",0.5
