"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-09-16 16:12:13.648567",0.805127620697021,1.45968890190125,1.45968890190125,0,"times//performance","CLOUD","KNN","64",0.1
2,"2021-09-16 16:12:14.168077",0.959811806678772,1.54645419120789,1.63321948051453,0.008658500512441,"times//performance","CLOUD","KNN","64",0.1
3,"2021-09-16 16:12:14.625676",1.07528217633565,1.61868333816528,1.76314163208008,0.0162851492563883,"times//performance","CLOUD","KNN","64",0.1
4,"2021-09-16 16:12:15.153701",1.16747939586639,1.70687973499298,1.97146892547607,0.0250855684280396,"times//performance","CLOUD","KNN","64",0.1
5,"2021-09-16 16:12:15.667924",1.26242771148682,1.79666295051575,2.15579581260681,0.0336559494336446,"times//performance","CLOUD","KNN","64",0.1
6,"2021-09-16 16:12:16.179586",1.35772069295247,1.8880854845047,2.34519815444946,0.0421836495399475,"times//performance","CLOUD","KNN","64",0.1
7,"2021-09-16 16:12:16.573607",1.45230041231428,1.96309467724391,2.4131498336792,0.0487506667772929,"times//performance","CLOUD","KNN","64",0.1
8,"2021-09-16 16:12:17.147724",1.53169295191765,2.05032017827034,2.66089868545532,0.0583192825317383,"times//performance","CLOUD","KNN","64",0.1
9,"2021-09-16 16:12:17.789295",1.62146536509196,2.15368029806349,2.98056125640869,0.0690121332804362,"times//performance","CLOUD","KNN","64",0.1
10,"2021-09-16 16:12:18.234141",1.72479429244995,2.2482070684433,3.09894800186157,0.0764262358347575,"times//performance","CLOUD","KNN","64",0.1
11,"2021-09-16 16:12:18.548193",1.81998205184937,2.32430341027,3.08526682853699,0.0816604336102804,"times//performance","CLOUD","KNN","64",0.1
12,"2021-09-16 16:12:19.142435",1.89924897750219,2.41101205348969,3.36480712890625,0.0915644685427348,"times//performance","CLOUD","KNN","64",0.1
13,"2021-09-16 16:12:19.677489",1.98682284355164,2.50032672515282,3.57210278511047,0.100482034683228,"times//performance","CLOUD","KNN","64",0.1
14,"2021-09-16 16:12:20.206681",2.07687379632677,2.5914488860539,3.77603697776794,0.109301900863647,"times//performance","CLOUD","KNN","64",0.1
15,"2021-09-16 16:12:20.694784",2.16919914881388,2.6819651444753,3.94919276237488,0.117436949412028,"times//performance","CLOUD","KNN","64",0.1
16,"2021-09-16 16:12:21.302387",2.26005847752094,2.77870897948742,4.22986650466919,0.127563667297363,"times//performance","CLOUD","KNN","64",0.1
17,"2021-09-16 16:12:21.716044",2.35704199005576,2.8694780293633,4.32178282737732,0.134457949797312,"times//performance","CLOUD","KNN","64",0.1
18,"2021-09-16 16:12:22.130126",2.44809910986159,2.95503454738193,4.40949535369873,0.141359317302704,"times//performance","CLOUD","KNN","64",0.1
19,"2021-09-16 16:12:22.704252",2.53440288493508,3.04484122677853,4.66136145591736,0.150928084055583,"times//performance","CLOUD","KNN","64",0.1
20,"2021-09-16 16:12:23.219981",2.61955124139786,3.13022308349609,4.75247836112976,0.159523566563924,"times//performance","CLOUD","KNN","64",0.1
21,"2021-09-16 16:12:23.430035",2.70616774331956,3.20249337241763,4.64789915084839,0.163024469216665,"times//performance","CLOUD","KNN","64",0.1
22,"2021-09-16 16:12:24.035716",2.7796995639801,3.2809661951932,4.92889547348022,0.173119151592255,"times//performance","CLOUD","KNN","64",0.1
23,"2021-09-16 16:12:24.680793",2.8589169357134,3.36640681391177,5.24610042572021,0.183870434761047,"times//performance","CLOUD","KNN","64",0.1
24,"2021-09-16 16:12:25.161050",2.94386352101962,3.45019154747327,5.37724041938782,0.191874718666077,"times//performance","CLOUD","KNN","64",0.1
25,"2021-09-16 16:12:25.585920",3.02770217895508,3.53074625015259,5.46405911445618,0.198955885569255,"times//performance","CLOUD","KNN","64",0.1
26,"2021-09-16 16:12:26.082683",3.10898669866415,3.61176172586588,5.63714861869812,0.20723526875178,"times//performance","CLOUD","KNN","64",0.1
27,"2021-09-16 16:12:26.424927",3.19055937837671,3.68736480783533,5.65304493904114,0.21293933391571,"times//performance","CLOUD","KNN","64",0.1
28,"2021-09-16 16:12:26.773261",3.26689449378422,3.7583755169596,5.67566466331482,0.21874490181605,"times//performance","CLOUD","KNN","64",0.1
29,"2021-09-16 16:12:27.367505",3.33905305533574,3.83405590057373,5.95310664176941,0.228648968537649,"times//performance","CLOUD","KNN","64",0.1
30,"2021-09-16 16:12:27.517927",3.41546087265015,3.89895692666372,5.78108668327332,0.231155999501546,"times//performance","CLOUD","KNN","64",0.1
31,"2021-09-16 16:12:27.820614",3.48136281198071,3.95900625567282,5.76048612594604,0.236200785636902,"times//performance","CLOUD","KNN","64",0.1
32,"2021-09-16 16:12:28.308037",3.54240591078997,4.0203348621726,5.92152166366577,0.244324501355489,"times//performance","CLOUD","KNN","64",0.1
33,"2021-09-16 16:12:28.662334",3.60472122105685,4.07888425480236,5.95246481895447,0.250229450066884,"times//performance","CLOUD","KNN","64",0.1
34,"2021-09-16 16:12:28.753052",3.66431793044595,4.12718209098367,5.72101068496704,0.251741417249044,"times//performance","CLOUD","KNN","64",0.1
35,"2021-09-16 16:12:29.142760",3.71400014332363,4.17475562095642,5.79225564002991,0.25823655128479,"times//performance","CLOUD","KNN","64",0.1
36,"2021-09-16 16:12:29.458497",3.76144764820735,4.21815117200216,5.73699545860291,0.263498834768931,"times//performance","CLOUD","KNN","64",0.1
37,"2021-09-16 16:12:30.034958",3.80603758064476,4.26595939172281,5.98705530166626,0.273106515407562,"times//performance","CLOUD","KNN","64",0.1
