"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-31 14:34:10.094971",0.352777242660522,0.382213592529297,0.382213592529297,0,"times//performance","CLOUD","KNN","8",1
2,"2021-08-31 14:34:11.303963",0.345993876457214,0.374313473701477,0.366413354873657,0.0201498667399089,"times//performance","CLOUD","KNN","8",1
3,"2021-08-31 14:34:12.518861",0.344562768936157,0.368503491083781,0.356883525848389,0.0403981685638428,"times//performance","CLOUD","KNN","8",1
4,"2021-08-31 14:34:13.764299",0.345290780067444,0.369655966758728,0.373113393783569,0.0611554662386576,"times//performance","CLOUD","KNN","8",1
5,"2021-08-31 14:34:14.989186",0.345699977874756,0.370465517044067,0.373703718185425,0.0815702517827352,"times//performance","CLOUD","KNN","8",1
6,"2021-08-31 14:34:16.211894",0.344923297564189,0.369790633519491,0.366416215896606,0.10194871822993,"times//performance","CLOUD","KNN","8",1
7,"2021-08-31 14:34:17.429951",0.344817365918841,0.370119946343558,0.372095823287964,0.122249666849772,"times//performance","CLOUD","KNN","8",1
8,"2021-08-31 14:34:18.665560",0.345479249954224,0.370802879333496,0.375583410263062,0.142843151092529,"times//performance","CLOUD","KNN","8",1
9,"2021-08-31 14:34:19.883806",0.345199134614733,0.370316028594971,0.366421222686768,0.163147250811259,"times//performance","CLOUD","KNN","8",1
10,"2021-08-31 14:34:21.119744",0.345734000205994,0.370491123199463,0.372066974639893,0.183746218681335,"times//performance","CLOUD","KNN","8",1
11,"2021-08-31 14:34:22.346317",0.345829790288752,0.37068434195085,0.372616529464722,0.20418910185496,"times//performance","CLOUD","KNN","8",1
12,"2021-08-31 14:34:23.570931",0.345789829889933,0.370419641335805,0.367507934570312,0.224599333604177,"times//performance","CLOUD","KNN","8",1
13,"2021-08-31 14:34:24.798579",0.345998800717867,0.370660781860352,0.373554468154907,0.245060133934021,"times//performance","CLOUD","KNN","8",1
14,"2021-08-31 14:34:26.008901",0.345563309533255,0.369799733161926,0.358606100082397,0.2652321656545,"times//performance","CLOUD","KNN","8",1
15,"2021-08-31 14:34:27.240867",0.345498418807983,0.369866323471069,0.370798587799072,0.285764932632446,"times//performance","CLOUD","KNN","8",1
16,"2021-08-31 14:34:28.474497",0.345665767788887,0.370088696479797,0.373424291610718,0.306325435638428,"times//performance","CLOUD","KNN","8",1
17,"2021-08-31 14:34:29.705859",0.345491072710823,0.370121549157535,0.370647192001343,0.32684813340505,"times//performance","CLOUD","KNN","8",1
18,"2021-08-31 14:34:30.942569",0.345805181397332,0.370624370045132,0.379172325134277,0.347459967931112,"times//performance","CLOUD","KNN","8",1
19,"2021-08-31 14:34:32.153585",0.345794602444297,0.370728643316972,0.372605562210083,0.36764356692632,"times//performance","CLOUD","KNN","8",1
20,"2021-08-31 14:34:33.381067",0.345685923099518,0.370788288116455,0.371921539306641,0.388101601600647,"times//performance","CLOUD","KNN","8",1
21,"2021-08-31 14:34:34.614672",0.345779963902065,0.371057850973947,0.376449108123779,0.408661683400472,"times//performance","CLOUD","KNN","8",1
22,"2021-08-31 14:34:35.840656",0.346036466685208,0.371482556516474,0.380401372909546,0.429094751675924,"times//performance","CLOUD","KNN","8",1
23,"2021-08-31 14:34:37.053078",0.345996504244597,0.371216069097104,0.365353345870972,0.449301783243815,"times//performance","CLOUD","KNN","8",1
24,"2021-08-31 14:34:38.294555",0.345974604288737,0.371355583270391,0.374564409255981,0.46999306678772,"times//performance","CLOUD","KNN","8",1
25,"2021-08-31 14:34:39.515748",0.34601619720459,0.371438817977905,0.373436450958252,0.490346284707387,"times//performance","CLOUD","KNN","8",1
26,"2021-08-31 14:34:40.750115",0.346282674716069,0.371622975055988,0.376226902008057,0.510919066270192,"times//performance","CLOUD","KNN","8",1
27,"2021-08-31 14:34:41.977472",0.346178664101495,0.371476023285477,0.367655277252197,0.531375018755595,"times//performance","CLOUD","KNN","8",1
28,"2021-08-31 14:34:43.208116",0.346264941351754,0.371543705463409,0.373371124267578,0.551885751883189,"times//performance","CLOUD","KNN","8",1
29,"2021-08-31 14:34:44.438692",0.346453346055129,0.371581858602063,0.372650146484375,0.572395352522532,"times//performance","CLOUD","KNN","8",1
30,"2021-08-31 14:34:45.650672",0.346242078145345,0.371386901537577,0.36573314666748,0.592595016956329,"times//performance","CLOUD","KNN","8",1
31,"2021-08-31 14:34:46.889127",0.346336195545812,0.37156726467994,0.376978158950806,0.613235934575399,"times//performance","CLOUD","KNN","8",1
