"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-09-01 22:40:18.526722",3.22999310493469,3.27189779281616,3.27189779281616,0,"times//performance","CLOUD","RF","64",1
2,"2021-09-01 22:40:18.559314",2.58749198913574,2.62442314624786,1.97694849967957,0.000543200969696045,"times//performance","CLOUD","RF","64",1
3,"2021-09-01 22:40:18.903031",2.04816937446594,2.08329105377197,1.00102686882019,0.00627181927363078,"times//performance","CLOUD","RF","64",1
4,"2021-09-01 22:40:20.233414",1.77757352590561,1.81168466806412,0.996865510940552,0.0284448663393656,"times//performance","CLOUD","RF","64",1
5,"2021-09-01 22:40:21.567671",1.61630125045776,1.64977488517761,1.00213575363159,0.0506824851036072,"times//performance","CLOUD","RF","64",1
6,"2021-09-01 22:40:22.889088",1.50617329279582,1.53932241598765,0.987060070037842,0.0727060993512472,"times//performance","CLOUD","RF","64",1
7,"2021-09-01 22:40:24.222091",1.42881580761501,1.46174948556083,0.996311902999878,0.0949228167533875,"times//performance","CLOUD","RF","64",1
8,"2021-09-01 22:40:25.336752",1.35856354236603,1.39128887653351,0.898064613342285,0.113500499725342,"times//performance","CLOUD","RF","64",1
9,"2021-09-01 22:40:26.781516",1.32598280906677,1.35857412550184,1.09685611724854,0.137579902013143,"times//performance","CLOUD","RF","64",1
10,"2021-09-01 22:40:28.113614",1.30014414787292,1.3325807094574,1.09863996505737,0.159781535466512,"times//performance","CLOUD","RF","64",1
11,"2021-09-01 22:40:29.347632",1.26985781843012,1.30220792510293,0.998480081558228,0.180348499615987,"times//performance","CLOUD","RF","64",1
12,"2021-09-01 22:40:30.672074",1.24397718906403,1.27630547682444,0.991378545761108,0.202422535419464,"times//performance","CLOUD","RF","64",1
13,"2021-09-01 22:40:32.123856",1.23154007471525,1.26381952946003,1.11398816108704,0.226618901888529,"times//performance","CLOUD","RF","64",1
14,"2021-09-01 22:40:33.436360",1.20473611354828,1.23695823124477,0.887761354446411,0.248493965466817,"times//performance","CLOUD","RF","64",1
15,"2021-09-01 22:40:35.264142",1.22169679005941,1.25384348233541,1.49023699760437,0.278957001368205,"times//performance","CLOUD","RF","64",1
16,"2021-09-01 22:40:35.997835",1.19885465502739,1.23097102344036,0.887884140014648,0.291185216108958,"times//performance","CLOUD","RF","64",1
17,"2021-09-01 22:40:37.109647",1.17290566949283,1.20495946267072,0.788774490356445,0.309715418020884,"times//performance","CLOUD","RF","64",1
18,"2021-09-01 22:40:38.767602",1.17429068353441,1.20638869868384,1.23068571090698,0.337348000208537,"times//performance","CLOUD","RF","64",1
19,"2021-09-01 22:40:39.688634",1.15792058643542,1.19005613577993,0.896070003509521,0.352698532740275,"times//performance","CLOUD","RF","64",1
20,"2021-09-01 22:40:40.893794",1.1418875336647,1.17402405738831,0.869414567947388,0.372784535090129,"times//performance","CLOUD","RF","64",1
21,"2021-09-01 22:40:42.229961",1.12904653095064,1.16111847332546,0.903006792068481,0.39505398273468,"times//performance","CLOUD","RF","64",1
22,"2021-09-01 22:40:43.342837",1.11226828531785,1.14431931755759,0.791537046432495,0.413601919015249,"times//performance","CLOUD","RF","64",1
23,"2021-09-01 22:40:44.595731",1.09702858717545,1.13036374423815,0.823341131210327,0.434483484427134,"times//performance","CLOUD","RF","64",1
24,"2021-09-01 22:40:45.780723",1.08288718263308,1.11613090833028,0.788775682449341,0.454233352343241,"times//performance","CLOUD","RF","64",1
25,"2021-09-01 22:40:47.168036",1.07634541511536,1.10970259666443,0.95542311668396,0.477355233828227,"times//performance","CLOUD","RF","64",1
26,"2021-09-01 22:40:48.393126",1.06789484390846,1.10121368444883,0.888990879058838,0.497773400942485,"times//performance","CLOUD","RF","64",1
27,"2021-09-01 22:40:49.821607",1.06765967828256,1.10088874675609,1.092440366745,0.52158141930898,"times//performance","CLOUD","RF","64",1
28,"2021-09-01 22:40:50.970049",1.06097887243543,1.09414091280528,0.911949396133423,0.540722115834554,"times//performance","CLOUD","RF","64",1
