"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-09-01 14:14:11.362268",0.332952737808228,0.476433038711548,0.476433038711548,0,"times//performance","CLOUD","KNN","32",0.25
2,"2021-09-01 14:14:11.820591",0.33182954788208,0.470669627189636,0.464906215667725,0.00763871669769287,"times//performance","CLOUD","KNN","32",0.25
3,"2021-09-01 14:14:12.284875",0.330729166666667,0.467264254887899,0.460453510284424,0.0153767824172974,"times//performance","CLOUD","KNN","32",0.25
4,"2021-09-01 14:14:12.734276",0.329965949058533,0.462622046470642,0.448695421218872,0.0228668014208476,"times//performance","CLOUD","KNN","32",0.25
5,"2021-09-01 14:14:13.234304",0.331261110305786,0.467514514923096,0.48708438873291,0.0312005996704102,"times//performance","CLOUD","KNN","32",0.25
6,"2021-09-01 14:14:13.578934",0.330650011698405,0.450831453005473,0.367416143417358,0.0369444330533346,"times//performance","CLOUD","KNN","32",0.25
7,"2021-09-01 14:14:14.105715",0.331390074321202,0.447015626089914,0.424120664596558,0.0457241177558899,"times//performance","CLOUD","KNN","32",0.25
8,"2021-09-01 14:14:14.619347",0.331721156835556,0.448990225791931,0.462812423706055,0.0542846520741781,"times//performance","CLOUD","KNN","32",0.25
9,"2021-09-01 14:14:15.086807",0.331289185418023,0.449622525109185,0.454680919647217,0.0620756506919861,"times//performance","CLOUD","KNN","32",0.25
10,"2021-09-01 14:14:15.604037",0.33174831867218,0.454919743537903,0.502594709396362,0.0706961512565613,"times//performance","CLOUD","KNN","32",0.25
11,"2021-09-01 14:14:16.045482",0.33139857378873,0.456526886333119,0.472598314285278,0.0780535658200582,"times//performance","CLOUD","KNN","32",0.25
12,"2021-09-01 14:14:16.524031",0.331630527973175,0.45877472559611,0.483500957489014,0.0860293825467428,"times//performance","CLOUD","KNN","32",0.25
13,"2021-09-01 14:14:16.890380",0.331673016914955,0.452743768692017,0.380372285842896,0.0921351989110311,"times//performance","CLOUD","KNN","32",0.25
14,"2021-09-01 14:14:17.470205",0.331733805792672,0.455517087663923,0.491570234298706,0.101798951625824,"times//performance","CLOUD","KNN","32",0.25
15,"2021-09-01 14:14:17.923401",0.331377363204956,0.456802701950073,0.474801301956177,0.109352219104767,"times//performance","CLOUD","KNN","32",0.25
16,"2021-09-01 14:14:18.408066",0.331154972314835,0.458829790353775,0.489236116409302,0.117429967721303,"times//performance","CLOUD","KNN","32",0.25
17,"2021-09-01 14:14:18.868661",0.332378149032593,0.460189987631405,0.481953144073486,0.125106549263,"times//performance","CLOUD","KNN","32",0.25
18,"2021-09-01 14:14:19.307165",0.332163201438056,0.459957242012024,0.456000566482544,0.132414948940277,"times//performance","CLOUD","KNN","32",0.25
19,"2021-09-01 14:14:19.805911",0.332137082752429,0.461241408398277,0.48435640335083,0.140727384885152,"times//performance","CLOUD","KNN","32",0.25
20,"2021-09-01 14:14:20.186039",0.33199143409729,0.457448065280914,0.385374546051025,0.147062849998474,"times//performance","CLOUD","KNN","32",0.25
21,"2021-09-01 14:14:20.762199",0.332132634662447,0.459304310026623,0.496429204940796,0.156665515899658,"times//performance","CLOUD","KNN","32",0.25
22,"2021-09-01 14:14:21.180094",0.332115097479387,0.458589911460876,0.4435875415802,0.163630433877309,"times//performance","CLOUD","KNN","32",0.25
23,"2021-09-01 14:14:21.599939",0.33206902379575,0.455721720405247,0.392621517181396,0.170627852280935,"times//performance","CLOUD","KNN","32",0.25
24,"2021-09-01 14:14:22.162613",0.332181125879288,0.456987152496974,0.486092090606689,0.180005749066671,"times//performance","CLOUD","KNN","32",0.25
25,"2021-09-01 14:14:22.625338",0.332197389602661,0.457931070327759,0.480585098266602,0.187717835108439,"times//performance","CLOUD","KNN","32",0.25
26,"2021-09-01 14:14:23.068702",0.332019567489624,0.457764093692486,0.453589677810669,0.195107233524323,"times//performance","CLOUD","KNN","32",0.25
27,"2021-09-01 14:14:23.471720",0.331985553105672,0.455246377874304,0.389785766601562,0.201824200153351,"times//performance","CLOUD","KNN","32",0.25
28,"2021-09-01 14:14:24.020570",0.331788463251931,0.455725269658225,0.468655347824097,0.210971701145172,"times//performance","CLOUD","KNN","32",0.25
29,"2021-09-01 14:14:24.487104",0.331596489610343,0.456171068651923,0.468653440475464,0.218747266133626,"times//performance","CLOUD","KNN","32",0.25
30,"2021-09-01 14:14:24.909536",0.331483340263367,0.454699548085531,0.412025451660156,0.225787798563639,"times//performance","CLOUD","KNN","32",0.25
31,"2021-09-01 14:14:25.426862",0.331601435138333,0.454871562219435,0.460031986236572,0.234409900506337,"times//performance","CLOUD","KNN","32",0.25
32,"2021-09-01 14:14:25.896554",0.331737391650677,0.454865194857121,0.454667806625366,0.242238100369771,"times//performance","CLOUD","KNN","32",0.25
