"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-24 16:08:08.906063",0.802132606506348,1.04723930358887,1.04723930358887,0,"times//performance","CLOUD","CNN","64",0.75
2,"2021-08-24 16:08:10.035270",0.859779000282288,1.00570333003998,0.964167356491089,0.0188201149304708,"times//performance","CLOUD","CNN","64",0.75
3,"2021-08-24 16:08:11.370063",0.894288142522176,1.00651176770528,1.00812864303589,0.0410666664441427,"times//performance","CLOUD","CNN","64",0.75
4,"2021-08-24 16:08:12.696436",0.937862455844879,1.03315472602844,1.11308360099792,0.0631728808085124,"times//performance","CLOUD","CNN","64",0.75
5,"2021-08-24 16:08:14.029348",0.961038303375244,1.04672622680664,1.10101222991943,0.0853880802790324,"times//performance","CLOUD","CNN","64",0.75
6,"2021-08-24 16:08:15.137139",0.941654125849406,1.0202077627182,0.887615442276001,0.103851266702016,"times//performance","CLOUD","CNN","64",0.75
7,"2021-08-24 16:08:16.483914",0.945229666573661,1.01874576296125,1.00997376441956,0.126297513643901,"times//performance","CLOUD","CNN","64",0.75
8,"2021-08-24 16:08:17.821102",0.961053490638733,1.03114926815033,1.11797380447388,0.148583980401357,"times//performance","CLOUD","CNN","64",0.75
9,"2021-08-24 16:08:19.027391",0.959497690200806,1.02667495939467,0.990880489349365,0.168688797950745,"times//performance","CLOUD","CNN","64",0.75
10,"2021-08-24 16:08:20.375857",0.969630002975464,1.03453922271729,1.10531759262085,0.191163233915965,"times//performance","CLOUD","CNN","64",0.75
11,"2021-08-24 16:08:21.402568",0.950830047780817,1.01398281617598,0.808418750762939,0.208275083700816,"times//performance","CLOUD","CNN","64",0.75
12,"2021-08-24 16:08:22.839633",0.952821671962738,1.01474233468374,1.02309703826904,0.232226165135701,"times//performance","CLOUD","CNN","64",0.75
13,"2021-08-24 16:08:23.893619",0.940680155387292,1.00127341197087,0.839646339416504,0.24979259967804,"times//performance","CLOUD","CNN","64",0.75
14,"2021-08-24 16:08:25.300820",0.942224502563477,1.00207461629595,1.01249027252197,0.273245950539907,"times//performance","CLOUD","CNN","64",0.75
15,"2021-08-24 16:08:26.525110",0.944108645121256,1.00304137865702,1.01657605171204,0.293650782108307,"times//performance","CLOUD","CNN","64",0.75
16,"2021-08-24 16:08:27.749012",0.945496052503586,1.00345325469971,1.00963139533997,0.31404914855957,"times//performance","CLOUD","CNN","64",0.75
17,"2021-08-24 16:08:28.780649",0.935013602761661,0.992158777573529,0.811447143554688,0.331243097782135,"times//performance","CLOUD","CNN","64",0.75
18,"2021-08-24 16:08:30.311768",0.942421356836955,0.999091717931959,1.11695170402527,0.35676174958547,"times//performance","CLOUD","CNN","64",0.75
19,"2021-08-24 16:08:31.744911",0.946467801144249,1.00243506933513,1.06261539459229,0.380647464593252,"times//performance","CLOUD","CNN","64",0.75
20,"2021-08-24 16:08:33.075937",0.951948833465576,1.00734971761703,1.10072803497314,0.40283123254776,"times//performance","CLOUD","CNN","64",0.75
21,"2021-08-24 16:08:34.301421",0.956804831822713,1.01159497669765,1.09650015830994,0.423255964120229,"times//performance","CLOUD","CNN","64",0.75
22,"2021-08-24 16:08:35.440889",0.953131155534224,1.00737877325578,0.918838500976562,0.442247096697489,"times//performance","CLOUD","CNN","64",0.75
23,"2021-08-24 16:08:36.872335",0.958189114280369,1.01195832957392,1.112708568573,0.466104531288147,"times//performance","CLOUD","CNN","64",0.75
24,"2021-08-24 16:08:38.100618",0.957981983820597,1.01154825091362,1.00211644172668,0.48657591342926,"times//performance","CLOUD","CNN","64",0.75
25,"2021-08-24 16:08:39.427606",0.961793956756592,1.01497144699097,1.09712815284729,0.508692383766174,"times//performance","CLOUD","CNN","64",0.75
26,"2021-08-24 16:08:40.650165",0.96166349374331,1.01444928462689,1.0013952255249,0.529068366686503,"times//performance","CLOUD","CNN","64",0.75
27,"2021-08-24 16:08:41.780632",0.958430140106766,1.0109205422578,0.919173240661621,0.54790948232015,"times//performance","CLOUD","CNN","64",0.75
28,"2021-08-24 16:08:43.113024",0.958552360534668,1.01075516428266,1.00628995895386,0.570116015275319,"times//performance","CLOUD","CNN","64",0.75
29,"2021-08-24 16:08:44.243910",0.954021478521413,1.00587292375236,0.869170188903809,0.588964116573334,"times//performance","CLOUD","CNN","64",0.75
30,"2021-08-24 16:08:45.646735",0.955709385871887,1.00727998415629,1.04808473587036,0.612344531218211,"times//performance","CLOUD","CNN","64",0.75
31,"2021-08-24 16:08:46.897065",0.95577750667449,1.00709819024609,1.00164437294006,0.633183364073435,"times//performance","CLOUD","CNN","64",0.75
32,"2021-08-24 16:08:48.129481",0.956103250384331,1.00720799714327,1.01061201095581,0.653723633289337,"times//performance","CLOUD","CNN","64",0.75
33,"2021-08-24 16:08:49.457721",0.95902080969377,1.00992040923147,1.09671759605408,0.675860965251923,"times//performance","CLOUD","CNN","64",0.75
34,"2021-08-24 16:08:50.795278",0.961916453698102,1.01275667022256,1.10635328292847,0.69815358320872,"times//performance","CLOUD","CNN","64",0.75
35,"2021-08-24 16:08:51.962136",0.960253763198853,1.01088391712734,0.947210311889648,0.717601215839386,"times//performance","CLOUD","CNN","64",0.75
36,"2021-08-24 16:08:53.453951",0.963080028692881,1.01351857185364,1.10573148727417,0.742464796702067,"times//performance","CLOUD","CNN","64",0.75
37,"2021-08-24 16:08:54.579482",0.960388821524543,1.01065952069051,0.907733678817749,0.761223649978638,"times//performance","CLOUD","CNN","64",0.75
38,"2021-08-24 16:08:55.883272",0.959923599895678,1.00998015780198,0.984843730926514,0.782953480879466,"times//performance","CLOUD","CNN","64",0.75
39,"2021-08-24 16:08:57.036139",0.957276619397677,1.00715035047287,0.899617671966553,0.802167932192485,"times//performance","CLOUD","CNN","64",0.75
40,"2021-08-24 16:08:58.474377",0.960137641429901,1.00989302992821,1.11685752868652,0.826138563950856,"times//performance","CLOUD","CNN","64",0.75
41,"2021-08-24 16:08:59.598858",0.957908508254261,1.00746989831692,0.910544633865356,0.844879917303721,"times//performance","CLOUD","CNN","64",0.75
42,"2021-08-24 16:09:00.929778",0.957813580830892,1.00721009004684,0.996557950973511,0.867061916987101,"times//performance","CLOUD","CNN","64",0.75
43,"2021-08-24 16:09:02.048682",0.952956016673598,1.00238254458405,0.799625635147095,0.885710314909617,"times//performance","CLOUD","CNN","64",0.75
44,"2021-08-24 16:09:03.483230",0.95131359317086,1.00269804759459,1.01626467704773,0.909619450569153,"times//performance","CLOUD","CNN","64",0.75
45,"2021-08-24 16:09:04.686578",0.950574832492404,1.00183582305908,0.963897943496704,0.929675249258677,"times//performance","CLOUD","CNN","64",0.75
46,"2021-08-24 16:09:06.047721",0.950707829516867,1.00185273004615,1.00261354446411,0.952360963821411,"times//performance","CLOUD","CNN","64",0.75
47,"2021-08-24 16:09:07.382676",0.950649814402803,1.00164686872604,0.992177248001099,0.97461021343867,"times//performance","CLOUD","CNN","64",0.75
48,"2021-08-24 16:09:08.713498",0.952936703960101,1.00380585094293,1.10527801513672,0.996790583928426,"times//performance","CLOUD","CNN","64",0.75
49,"2021-08-24 16:09:10.039471",0.954963392140914,1.00568459958446,1.09586453437805,1.01889013051987,"times//performance","CLOUD","CNN","64",0.75
50,"2021-08-24 16:09:11.272529",0.955226812362671,1.00578191757202,1.0105504989624,1.03944109678268,"times//performance","CLOUD","CNN","64",0.75
51,"2021-08-24 16:09:12.480103",0.953124981300504,1.00353175518559,0.891023635864258,1.05956733226776,"times//performance","CLOUD","CNN","64",0.75
52,"2021-08-24 16:09:13.863650",0.953864381863521,1.00416517716188,1.03646969795227,1.0826264500618,"times//performance","CLOUD","CNN","64",0.75
53,"2021-08-24 16:09:15.269480",0.955871226652613,1.00615992186204,1.10988664627075,1.10605694850286,"times//performance","CLOUD","CNN","64",0.75
54,"2021-08-24 16:09:16.500412",0.956012646357218,1.00617689556546,1.00707650184631,1.12657248179118,"times//performance","CLOUD","CNN","64",0.75
