"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-09-16 15:30:51.186036",0.981124877929688,1.58649921417236,1.58649921417236,0,"times//performance","CLOUD","KNN","64",0.25
2,"2021-09-16 15:30:51.690351",0.991603851318359,1.54599380493164,1.50548839569092,0.00840524832407633,"times//performance","CLOUD","KNN","64",0.25
3,"2021-09-16 15:30:52.228954",1.00757384300232,1.55645147959391,1.57736682891846,0.0173819661140442,"times//performance","CLOUD","KNN","64",0.25
4,"2021-09-16 15:30:52.612474",1.01192182302475,1.51927608251572,1.40774989128113,0.0237739642461141,"times//performance","CLOUD","KNN","64",0.25
5,"2021-09-16 15:30:53.250662",0.996072959899902,1.52943725585937,1.57008194923401,0.0344104329744975,"times//performance","CLOUD","KNN","64",0.25
6,"2021-09-16 15:30:53.461471",1.01403597990672,1.49351580937703,1.31390857696533,0.0379239161809285,"times//performance","CLOUD","KNN","64",0.25
7,"2021-09-16 15:30:53.962224",0.997789314814976,1.46801897457668,1.31503796577454,0.0462697982788086,"times//performance","CLOUD","KNN","64",0.25
8,"2021-09-16 15:30:54.278681",0.972892105579376,1.42381665110588,1.1144003868103,0.0515440821647644,"times//performance","CLOUD","KNN","64",0.25
9,"2021-09-16 15:30:54.881624",0.96839518017239,1.40352307425605,1.2411744594574,0.0615931312243144,"times//performance","CLOUD","KNN","64",0.25
10,"2021-09-16 15:30:55.461384",0.967842721939087,1.39764018058777,1.34469413757324,0.0712557991345723,"times//performance","CLOUD","KNN","64",0.25
11,"2021-09-16 15:30:56.171970",0.957150047475641,1.40401556275108,1.46776938438416,0.0830988963445028,"times//performance","CLOUD","KNN","64",0.25
12,"2021-09-16 15:30:56.716375",0.957989017168681,1.41291906436284,1.51085758209229,0.0921723167101542,"times//performance","CLOUD","KNN","64",0.25
13,"2021-09-16 15:30:57.098851",0.964012329395001,1.41332138501681,1.41814923286438,0.0985469142595927,"times//performance","CLOUD","KNN","64",0.25
14,"2021-09-16 15:30:57.649759",0.962535738945007,1.41905626228877,1.49360966682434,0.107728715737661,"times//performance","CLOUD","KNN","64",0.25
15,"2021-09-16 15:30:58.024397",0.966310787200928,1.41732994715373,1.39316153526306,0.113972679773966,"times//performance","CLOUD","KNN","64",0.25
16,"2021-09-16 15:30:58.594928",0.968014404177666,1.41844168305397,1.43511772155762,0.123481531937917,"times//performance","CLOUD","KNN","64",0.25
17,"2021-09-16 15:30:58.949421",0.970557900036083,1.4112517412971,1.29621267318726,0.129389746983846,"times//performance","CLOUD","KNN","64",0.25
18,"2021-09-16 15:30:59.628684",0.961982316441006,1.40848554505242,1.36146020889282,0.140710798899333,"times//performance","CLOUD","KNN","64",0.25
19,"2021-09-16 15:30:59.804076",0.956060811092979,1.38826114252994,1.02422189712524,0.143633997440338,"times//performance","CLOUD","KNN","64",0.25
20,"2021-09-16 15:31:00.663570",0.948954224586487,1.38959809541702,1.41500020027161,0.157958896954854,"times//performance","CLOUD","KNN","64",0.25
21,"2021-09-16 15:31:01.226449",0.949139140901111,1.39557199251084,1.51504993438721,0.167340215047201,"times//performance","CLOUD","KNN","64",0.25
22,"2021-09-16 15:31:01.693394",0.953738082538952,1.4010730006478,1.51659417152405,0.175122630596161,"times//performance","CLOUD","KNN","64",0.25
23,"2021-09-16 15:31:02.339118",0.957795049833215,1.41372812312582,1.69214081764221,0.185884698232015,"times//performance","CLOUD","KNN","64",0.25
24,"2021-09-16 15:31:02.865905",0.96871276696523,1.42756902178129,1.74590969085693,0.194664482275645,"times//performance","CLOUD","KNN","64",0.25
25,"2021-09-16 15:31:03.403583",0.978396711349487,1.44038055419922,1.74785733222961,0.203625782330831,"times//performance","CLOUD","KNN","64",0.25
26,"2021-09-16 15:31:03.790465",0.989532507382906,1.44860259386209,1.65415358543396,0.210073816776276,"times//performance","CLOUD","KNN","64",0.25
27,"2021-09-16 15:31:04.452564",0.99671385023329,1.46327850553725,1.84485220909119,0.221108798185984,"times//performance","CLOUD","KNN","64",0.25
28,"2021-09-16 15:31:04.626411",1.00988818066461,1.46597618716104,1.53881359100342,0.224006247520447,"times//performance","CLOUD","KNN","64",0.25
29,"2021-09-16 15:31:04.965859",1.0117751894326,1.46381767042752,1.40337920188904,0.229663713773092,"times//performance","CLOUD","KNN","64",0.25
30,"2021-09-16 15:31:05.387504",1.00646838347117,1.45747549533844,1.27355241775513,0.236691133181254,"times//performance","CLOUD","KNN","64",0.25
31,"2021-09-16 15:31:05.812904",1.00004133870525,1.44898571506623,1.19429230690002,0.243781129519145,"times//performance","CLOUD","KNN","64",0.25
32,"2021-09-16 15:31:06.595824",0.995057545602322,1.45064462721348,1.50207090377808,0.256829798221588,"times//performance","CLOUD","KNN","64",0.25
33,"2021-09-16 15:31:06.905482",0.996266083283858,1.447411255403,1.34394335746765,0.26199076573054,"times//performance","CLOUD","KNN","64",0.25
