"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-24 20:06:02.748856",0.32230019569397,0.558093547821045,0.558093547821045,0,"times//performance","CLOUD","CNN","16",0.01
2,"2021-08-24 20:06:03.007648",0.434232950210571,0.572462677955627,0.58683180809021,0.00431319872538249,"times//performance","CLOUD","CNN","16",0.01
3,"2021-08-24 20:06:03.233916",0.396763404210409,0.50184424718221,0.360607385635376,0.00808433294296265,"times//performance","CLOUD","CNN","16",0.01
4,"2021-08-24 20:06:03.461904",0.377610981464386,0.466240882873535,0.35943078994751,0.0118841330210368,"times//performance","CLOUD","CNN","16",0.01
5,"2021-08-24 20:06:03.697704",0.36697793006897,0.446203184127808,0.366052389144897,0.0158141334851583,"times//performance","CLOUD","CNN","16",0.01
6,"2021-08-24 20:06:03.925421",0.35988986492157,0.432396729787191,0.363364458084106,0.0196094155311584,"times//performance","CLOUD","CNN","16",0.01
7,"2021-08-24 20:06:04.150881",0.354413373129708,0.422238111495972,0.361286401748657,0.0233670830726624,"times//performance","CLOUD","CNN","16",0.01
8,"2021-08-24 20:06:04.386467",0.351215451955795,0.415397018194199,0.367509365081787,0.0272935152053833,"times//performance","CLOUD","CNN","16",0.01
9,"2021-08-24 20:06:04.617023",0.34761545393202,0.409235133065118,0.359940052032471,0.0311361153920492,"times//performance","CLOUD","CNN","16",0.01
10,"2021-08-24 20:06:04.867617",0.346996164321899,0.406483507156372,0.381718873977661,0.0353126804033915,"times//performance","CLOUD","CNN","16",0.01
11,"2021-08-24 20:06:05.095921",0.344617518511685,0.402333909815008,0.360837936401367,0.0391177495320638,"times//performance","CLOUD","CNN","16",0.01
12,"2021-08-24 20:06:05.323471",0.342299660046895,0.398579955101013,0.35728645324707,0.0429102500279744,"times//performance","CLOUD","CNN","16",0.01
13,"2021-08-24 20:06:05.557427",0.340787905913133,0.395948373354398,0.36436939239502,0.0468095143636068,"times//performance","CLOUD","CNN","16",0.01
14,"2021-08-24 20:06:05.793850",0.339279055595398,0.393980554171971,0.368398904800415,0.0507498979568481,"times//performance","CLOUD","CNN","16",0.01
15,"2021-08-24 20:06:06.009371",0.338087304433187,0.391964038213094,0.363732814788818,0.0543419162432353,"times//performance","CLOUD","CNN","16",0.01
16,"2021-08-24 20:06:06.229602",0.337072104215622,0.390184342861176,0.363488912582397,0.0580124338467916,"times//performance","CLOUD","CNN","16",0.01
17,"2021-08-24 20:06:06.446435",0.335937626221601,0.388285146040075,0.357897996902466,0.0616263151168823,"times//performance","CLOUD","CNN","16",0.01
18,"2021-08-24 20:06:06.677896",0.335182150204976,0.386872251828512,0.362853050231934,0.0654839992523193,"times//performance","CLOUD","CNN","16",0.01
19,"2021-08-24 20:06:06.908959",0.334477148557964,0.385583626596551,0.362388372421265,0.0693350474039714,"times//performance","CLOUD","CNN","16",0.01
20,"2021-08-24 20:06:07.132404",0.333828246593475,0.384391093254089,0.361732959747314,0.0730591336886088,"times//performance","CLOUD","CNN","16",0.01
21,"2021-08-24 20:06:07.363659",0.333287636439006,0.383443945930118,0.364500999450684,0.0769133806228638,"times//performance","CLOUD","CNN","16",0.01
22,"2021-08-24 20:06:07.596845",0.332999457012523,0.382758465680209,0.368363380432129,0.0807998140652974,"times//performance","CLOUD","CNN","16",0.01
23,"2021-08-24 20:06:07.810668",0.332243940104609,0.381645627643751,0.357163190841675,0.0843635320663452,"times//performance","CLOUD","CNN","16",0.01
24,"2021-08-24 20:06:08.051409",0.331881771485011,0.38115593791008,0.369893074035645,0.0883758823076884,"times//performance","CLOUD","CNN","16",0.01
25,"2021-08-24 20:06:08.277500",0.331516990661621,0.380397644042969,0.3621985912323,0.0921440641085307,"times//performance","CLOUD","CNN","16",0.01
26,"2021-08-24 20:06:08.509885",0.331212538939256,0.379720330238342,0.362787485122681,0.0960171500841776,"times//performance","CLOUD","CNN","16",0.01
27,"2021-08-24 20:06:08.734843",0.330965377666332,0.379141436682807,0.364090204238892,0.0997664491335551,"times//performance","CLOUD","CNN","16",0.01
28,"2021-08-24 20:06:08.965728",0.330736756324768,0.378620292459215,0.364549398422241,0.10361453294754,"times//performance","CLOUD","CNN","16",0.01
29,"2021-08-24 20:06:09.194203",0.330365518043781,0.378013380642595,0.361019849777222,0.10742244720459,"times//performance","CLOUD","CNN","16",0.01
30,"2021-08-24 20:06:09.414391",0.330088114738464,0.377488819758097,0.362276554107666,0.111092249552409,"times//performance","CLOUD","CNN","16",0.01
31,"2021-08-24 20:06:09.652578",0.329996547391338,0.377133900119412,0.366486310958862,0.115062034130096,"times//performance","CLOUD","CNN","16",0.01
32,"2021-08-24 20:06:09.882197",0.329958155751228,0.376827143132687,0.367317676544189,0.118889013926188,"times//performance","CLOUD","CNN","16",0.01
33,"2021-08-24 20:06:10.114080",0.329714038155296,0.376356197125984,0.361285924911499,0.122753731409709,"times//performance","CLOUD","CNN","16",0.01
34,"2021-08-24 20:06:10.348109",0.329405174535864,0.376024884336135,0.365091562271118,0.126654215653737,"times//performance","CLOUD","CNN","16",0.01
35,"2021-08-24 20:06:10.569648",0.329250846590315,0.375692020143781,0.36437463760376,0.13034653266271,"times//performance","CLOUD","CNN","16",0.01
36,"2021-08-24 20:06:10.800331",0.329121198919084,0.375359051757389,0.363705158233643,0.134191250801086,"times//performance","CLOUD","CNN","16",0.01
37,"2021-08-24 20:06:11.034803",0.328921646685214,0.375054488310943,0.364090204238892,0.138099114100138,"times//performance","CLOUD","CNN","16",0.01
38,"2021-08-24 20:06:11.262595",0.328785808462846,0.374754184170773,0.363642930984497,0.141895647843679,"times//performance","CLOUD","CNN","16",0.01
