"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-27 18:39:50.565572",0.927295923233032,1.16584610939026,1.16584610939026,0,"times//performance","CLOUD","CNN","8",0.75
2,"2021-08-27 18:39:50.841107",0.675265312194824,0.815651059150696,0.465456008911133,0.00459224780400594,"times//performance","CLOUD","CNN","8",0.75
3,"2021-08-27 18:39:55.446710",0.601168950398763,0.707925955454508,0.492475748062134,0.0813523014386495,"times//performance","CLOUD","CNN","8",0.75
4,"2021-08-27 18:39:56.468828",0.559781610965729,0.649999380111694,0.476219654083252,0.098387598991394,"times//performance","CLOUD","CNN","8",0.75
5,"2021-08-27 18:39:57.446543",0.526808977127075,0.607389974594116,0.436952352523804,0.11468284924825,"times//performance","CLOUD","CNN","8",0.75
6,"2021-08-27 18:39:58.504309",0.520587682723999,0.594454010327657,0.529774188995361,0.132312281926473,"times//performance","CLOUD","CNN","8",0.75
7,"2021-08-27 18:39:59.477355",0.503754683903285,0.572755575180054,0.442564964294434,0.148529716332753,"times//performance","CLOUD","CNN","8",0.75
8,"2021-08-27 18:40:00.570342",0.504233151674271,0.569714546203613,0.54842734336853,0.166746167341868,"times//performance","CLOUD","CNN","8",0.75
9,"2021-08-27 18:40:01.585891",0.496474292543199,0.559194140964084,0.475030899047852,0.183671983083089,"times//performance","CLOUD","CNN","8",0.75
10,"2021-08-27 18:40:02.614494",0.491224527359009,0.551636695861816,0.483619689941406,0.200815367698669,"times//performance","CLOUD","CNN","8",0.75
11,"2021-08-27 18:40:03.642120",0.486469767310403,0.54503193768588,0.478984355926514,0.217942464351654,"times//performance","CLOUD","CNN","8",0.75
12,"2021-08-27 18:40:04.610744",0.478300074736277,0.535324613253276,0.428544044494629,0.234086199601491,"times//performance","CLOUD","CNN","8",0.75
13,"2021-08-27 18:40:05.581961",0.471615846340473,0.52737755041856,0.432012796401978,0.250273148218791,"times//performance","CLOUD","CNN","8",0.75
14,"2021-08-27 18:40:06.587623",0.467733672686986,0.522820063999721,0.46357274055481,0.267034180959066,"times//performance","CLOUD","CNN","8",0.75
15,"2021-08-27 18:40:07.630483",0.46770871480306,0.521766424179077,0.507015466690063,0.284415181477865,"times//performance","CLOUD","CNN","8",0.75
16,"2021-08-27 18:40:08.594125",0.462473168969154,0.51562874019146,0.423563480377197,0.300475883483887,"times//performance","CLOUD","CNN","8",0.75
17,"2021-08-27 18:40:09.569565",0.458287828108844,0.510695934295654,0.431771039962769,0.31673321723938,"times//performance","CLOUD","CNN","8",0.75
18,"2021-08-27 18:40:10.600335",0.457548432879978,0.509284787707859,0.485295295715332,0.333912714322408,"times//performance","CLOUD","CNN","8",0.75
19,"2021-08-27 18:40:11.626621",0.457001799031308,0.508146311107435,0.487653732299805,0.35101748307546,"times//performance","CLOUD","CNN","8",0.75
20,"2021-08-27 18:40:12.645317",0.45629631280899,0.506814777851105,0.481515645980835,0.367995750904083,"times//performance","CLOUD","CNN","8",0.75
21,"2021-08-27 18:40:13.626944",0.453082765851702,0.503141777856009,0.429681777954102,0.384356200695038,"times//performance","CLOUD","CNN","8",0.75
22,"2021-08-27 18:40:14.602087",0.450496456839822,0.500109217383645,0.436425447463989,0.400608583291372,"times//performance","CLOUD","CNN","8",0.75
23,"2021-08-27 18:40:15.609537",0.449474127396293,0.498783899390179,0.469626903533936,0.417399414380391,"times//performance","CLOUD","CNN","8",0.75
