"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-26 17:11:59.012419",0.824164628982544,0.860877275466919,0.860877275466919,0,"times//performance","CLOUD","RF","64",0.5
2,"2021-08-26 17:11:59.741584",0.808365106582642,0.843753457069397,0.826629638671875,0.0121527512868245,"times//performance","CLOUD","RF","64",0.5
3,"2021-08-26 17:12:00.441125",0.79581872622172,0.831287701924642,0.806356191635132,0.0238117655118306,"times//performance","CLOUD","RF","64",0.5
4,"2021-08-26 17:12:01.126711",0.781218528747559,0.81606113910675,0.770381450653076,0.0352381984392802,"times//performance","CLOUD","RF","64",0.5
5,"2021-08-26 17:12:01.855731",0.773300695419312,0.807611656188965,0.773813724517822,0.0473885337511698,"times//performance","CLOUD","RF","64",0.5
6,"2021-08-26 17:12:02.643467",0.779729048411051,0.813719034194946,0.844255924224854,0.0605174660682678,"times//performance","CLOUD","RF","64",0.5
7,"2021-08-26 17:12:03.365370",0.783809116908482,0.818293367113386,0.845739364624023,0.0725491841634115,"times//performance","CLOUD","RF","64",0.5
8,"2021-08-26 17:12:04.017374",0.777594387531281,0.812064111232758,0.768459320068359,0.0834159175554911,"times//performance","CLOUD","RF","64",0.5
9,"2021-08-26 17:12:04.727518",0.772193670272827,0.806399689780341,0.761084318161011,0.0952516516049703,"times//performance","CLOUD","RF","64",0.5
10,"2021-08-26 17:12:05.455446",0.76958122253418,0.803599810600281,0.778400897979736,0.107383783658346,"times//performance","CLOUD","RF","64",0.5
11,"2021-08-26 17:12:06.182252",0.767580855976452,0.801626638932662,0.78189492225647,0.119497215747833,"times//performance","CLOUD","RF","64",0.5
12,"2021-08-26 17:12:06.890816",0.765349348386129,0.799276908238729,0.773429870605469,0.131306616465251,"times//performance","CLOUD","RF","64",0.5
13,"2021-08-26 17:12:07.683336",0.769054724619939,0.802837903683002,0.845569849014282,0.144515283902486,"times//performance","CLOUD","RF","64",0.5
14,"2021-08-26 17:12:08.381051",0.770751374108451,0.804436751774379,0.82522177696228,0.156143867969513,"times//performance","CLOUD","RF","64",0.5
15,"2021-08-26 17:12:09.045075",0.768858083089193,0.802441803614299,0.774512529373169,0.167210932572683,"times//performance","CLOUD","RF","64",0.5
16,"2021-08-26 17:12:09.804004",0.766870677471161,0.800361841917038,0.76916241645813,0.179859749476115,"times//performance","CLOUD","RF","64",0.5
17,"2021-08-26 17:12:10.619667",0.770870980094461,0.804280645707074,0.866981506347656,0.193454134464264,"times//performance","CLOUD","RF","64",0.5
18,"2021-08-26 17:12:11.358831",0.775438110033671,0.808761729134454,0.884940147399902,0.205773532390594,"times//performance","CLOUD","RF","64",0.5
19,"2021-08-26 17:12:12.077079",0.773362322857505,0.806608651813708,0.767853260040283,0.217744334538778,"times//performance","CLOUD","RF","64",0.5
20,"2021-08-26 17:12:12.881677",0.775701653957367,0.808930051326752,0.853036642074585,0.231154298782349,"times//performance","CLOUD","RF","64",0.5
21,"2021-08-26 17:12:13.597207",0.777655930746169,0.810810861133394,0.848427057266235,0.243079801400503,"times//performance","CLOUD","RF","64",0.5
22,"2021-08-26 17:12:14.309098",0.778983809731223,0.812179749662226,0.8409264087677,0.254944650332133,"times//performance","CLOUD","RF","64",0.5
23,"2021-08-26 17:12:15.026686",0.777330533317898,0.810515455577684,0.773900985717773,0.266904449462891,"times//performance","CLOUD","RF","64",0.5
24,"2021-08-26 17:12:15.826107",0.779477308193843,0.812639226516088,0.861485958099365,0.280228133996328,"times//performance","CLOUD","RF","64",0.5
25,"2021-08-26 17:12:16.469975",0.778554954528809,0.811684694290161,0.78877592086792,0.290959266821543,"times//performance","CLOUD","RF","64",0.5
26,"2021-08-26 17:12:17.284061",0.781194595190195,0.814314383726854,0.880056619644165,0.304527366161346,"times//performance","CLOUD","RF","64",0.5
27,"2021-08-26 17:12:18.016639",0.783502649377893,0.816607457620126,0.876227378845215,0.316737000147502,"times//performance","CLOUD","RF","64",0.5
28,"2021-08-26 17:12:18.722406",0.781658061913082,0.814796371119363,0.765897035598755,0.328499782085419,"times//performance","CLOUD","RF","64",0.5
29,"2021-08-26 17:12:19.449578",0.780283007128485,0.813449448552625,0.77573561668396,0.340619317690531,"times//performance","CLOUD","RF","64",0.5
30,"2021-08-26 17:12:20.160077",0.778817240397135,0.812212562561035,0.776342868804932,0.352460968494415,"times//performance","CLOUD","RF","64",0.5
31,"2021-08-26 17:12:20.977359",0.781076362056117,0.814457408843502,0.881802797317505,0.366082334518433,"times//performance","CLOUD","RF","64",0.5
32,"2021-08-26 17:12:21.688619",0.782463818788528,0.815841674804688,0.85875391960144,0.377936665217082,"times//performance","CLOUD","RF","64",0.5
33,"2021-08-26 17:12:22.408784",0.783589312524507,0.81692986054854,0.851751804351807,0.389939415454864,"times//performance","CLOUD","RF","64",0.5
34,"2021-08-26 17:12:23.130098",0.7822505235672,0.815562220180736,0.770430088043213,0.401961318651835,"times//performance","CLOUD","RF","64",0.5
