"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-31 16:01:53.550460",0.358243703842163,0.387667655944824,0.387667655944824,0,"times//performance","CLOUD","KNN","8",0.5
2,"2021-08-31 16:01:54.370682",0.38457453250885,0.413527727127075,0.439387798309326,0.0136703650156657,"times//performance","CLOUD","KNN","8",0.5
3,"2021-08-31 16:01:55.099673",0.360476732254028,0.388423919677734,0.338216304779053,0.0258202155431112,"times//performance","CLOUD","KNN","8",0.5
4,"2021-08-31 16:01:55.905936",0.368578553199768,0.396567523479462,0.420998334884644,0.0392579317092896,"times//performance","CLOUD","KNN","8",0.5
5,"2021-08-31 16:01:56.631226",0.356391429901123,0.3840491771698,0.333975791931152,0.0513460993766785,"times//performance","CLOUD","KNN","8",0.5
6,"2021-08-31 16:01:57.359095",0.349534630775452,0.375858108202616,0.334902763366699,0.0634772499402364,"times//performance","CLOUD","KNN","8",0.5
7,"2021-08-31 16:01:58.129133",0.350388595036098,0.376234531402588,0.378493070602417,0.0763112147649129,"times//performance","CLOUD","KNN","8",0.5
8,"2021-08-31 16:01:58.869514",0.34636777639389,0.372340351343155,0.345081090927124,0.088650898138682,"times//performance","CLOUD","KNN","8",0.5
9,"2021-08-31 16:01:59.692845",0.35386758380466,0.379842334323459,0.439858198165894,0.102373083432515,"times//performance","CLOUD","KNN","8",0.5
10,"2021-08-31 16:02:00.422679",0.349392533302307,0.375362396240234,0.335042953491211,0.114536980787913,"times//performance","CLOUD","KNN","8",0.5
11,"2021-08-31 16:02:01.140643",0.345841732892123,0.371988751671531,0.338252305984497,0.126503046353658,"times//performance","CLOUD","KNN","8",0.5
12,"2021-08-31 16:02:01.940869",0.349282483259837,0.375658412774404,0.416024684906006,0.139840149879456,"times//performance","CLOUD","KNN","8",0.5
13,"2021-08-31 16:02:02.659469",0.346158027648926,0.372528167871328,0.334965229034424,0.151816813151042,"times//performance","CLOUD","KNN","8",0.5
14,"2021-08-31 16:02:03.470129",0.349359921046666,0.375776563371931,0.418005704879761,0.165327815214793,"times//performance","CLOUD","KNN","8",0.5
15,"2021-08-31 16:02:04.190177",0.346652189890544,0.372840023040771,0.331728458404541,0.17732861439387,"times//performance","CLOUD","KNN","8",0.5
16,"2021-08-31 16:02:04.922716",0.344200387597084,0.370328426361084,0.332654476165771,0.189537596702576,"times//performance","CLOUD","KNN","8",0.5
17,"2021-08-31 16:02:05.710626",0.346069069469676,0.371917009353638,0.397334337234497,0.202669429779053,"times//performance","CLOUD","KNN","8",0.5
18,"2021-08-31 16:02:06.436464",0.343786928388808,0.369489365153843,0.328219413757324,0.214766732851664,"times//performance","CLOUD","KNN","8",0.5
19,"2021-08-31 16:02:07.152162",0.341852263400429,0.367329760601646,0.328456878662109,0.22669503291448,"times//performance","CLOUD","KNN","8",0.5
20,"2021-08-31 16:02:07.865766",0.340051674842834,0.36543093919754,0.329353332519531,0.238588432470957,"times//performance","CLOUD","KNN","8",0.5
21,"2021-08-31 16:02:08.582892",0.338634343374343,0.364036571411859,0.336149215698242,0.25054053068161,"times//performance","CLOUD","KNN","8",0.5
22,"2021-08-31 16:02:09.291424",0.337188850749623,0.362558928402987,0.331528425216675,0.262349398930868,"times//performance","CLOUD","KNN","8",0.5
23,"2021-08-31 16:02:10.033643",0.337243287459664,0.362445416657821,0.35994815826416,0.274719715118408,"times//performance","CLOUD","KNN","8",0.5
24,"2021-08-31 16:02:10.756709",0.336126347382863,0.361327588558197,0.335617542266846,0.286770816644033,"times//performance","CLOUD","KNN","8",0.5
25,"2021-08-31 16:02:11.477096",0.33498628616333,0.360276622772217,0.335053443908691,0.298777266343435,"times//performance","CLOUD","KNN","8",0.5
26,"2021-08-31 16:02:12.192667",0.334061549260066,0.359383106231689,0.337045192718506,0.310703448454539,"times//performance","CLOUD","KNN","8",0.5
27,"2021-08-31 16:02:12.906671",0.33286424919411,0.358212762408786,0.327783823013306,0.322603515783946,"times//performance","CLOUD","KNN","8",0.5
28,"2021-08-31 16:02:13.720815",0.335148632526398,0.360597857407161,0.424995422363281,0.336172580718994,"times//performance","CLOUD","KNN","8",0.5
29,"2021-08-31 16:02:14.430759",0.334200916619136,0.359579275394308,0.331058979034424,0.348004980882009,"times//performance","CLOUD","KNN","8",0.5
30,"2021-08-31 16:02:15.252262",0.336599326133728,0.361960244178772,0.431008338928223,0.361696700255076,"times//performance","CLOUD","KNN","8",0.5
31,"2021-08-31 16:02:15.974728",0.335576480434787,0.360924628473097,0.329856157302856,0.373737800121307,"times//performance","CLOUD","KNN","8",0.5
32,"2021-08-31 16:02:16.751078",0.336389429867268,0.3617794662714,0.388279438018799,0.386676963170369,"times//performance","CLOUD","KNN","8",0.5
33,"2021-08-31 16:02:17.456605",0.335483168110703,0.360807426048048,0.329702138900757,0.398435747623444,"times//performance","CLOUD","KNN","8",0.5
34,"2021-08-31 16:02:18.170908",0.334639240713681,0.35969096772811,0.322847843170166,0.410340797901154,"times//performance","CLOUD","KNN","8",0.5
35,"2021-08-31 16:02:18.894947",0.333848210743495,0.35897901398795,0.33477258682251,0.4224081158638,"times//performance","CLOUD","KNN","8",0.5
36,"2021-08-31 16:02:19.619575",0.333249178197649,0.358417928218842,0.338779926300049,0.43448524872462,"times//performance","CLOUD","KNN","8",0.5
37,"2021-08-31 16:02:20.324047",0.332523217072358,0.357635510934366,0.329468488693237,0.446226449807485,"times//performance","CLOUD","KNN","8",0.5
38,"2021-08-31 16:02:21.097493",0.33335878974513,0.358550404247485,0.392401456832886,0.459117213884989,"times//performance","CLOUD","KNN","8",0.5
39,"2021-08-31 16:02:21.817094",0.33296354000385,0.358163925317618,0.343477725982666,0.471110566457113,"times//performance","CLOUD","KNN","8",0.5
40,"2021-08-31 16:02:22.627352",0.3348657310009,0.360060274600983,0.434017896652222,0.484614864985148,"times//performance","CLOUD","KNN","8",0.5
41,"2021-08-31 16:02:23.342632",0.334349201946724,0.359402831007795,0.333105087280273,0.496536199251811,"times//performance","CLOUD","KNN","8",0.5
42,"2021-08-31 16:02:24.166077",0.336210318974086,0.361265364147368,0.437629222869873,0.510260279973348,"times//performance","CLOUD","KNN","8",0.5
