"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-24 17:55:43.972067",0.344571590423584,0.579817771911621,0.579817771911621,0,"times//performance","CLOUD","CNN","16",0.5
2,"2021-08-24 17:55:44.499575",0.344876646995544,0.48220431804657,0.384590864181519,0.0087917963663737,"times//performance","CLOUD","CNN","16",0.5
3,"2021-08-24 17:55:45.214122",0.344540516535441,0.449605464935303,0.384407758712769,0.0207009156545003,"times//performance","CLOUD","CNN","16",0.5
4,"2021-08-24 17:55:45.940938",0.345813930034637,0.434321105480194,0.388468027114868,0.0328145146369934,"times//performance","CLOUD","CNN","16",0.5
5,"2021-08-24 17:55:46.662984",0.346140480041504,0.425659894943237,0.39101505279541,0.0448486129442851,"times//performance","CLOUD","CNN","16",0.5
6,"2021-08-24 17:55:47.387393",0.346043348312378,0.419483780860901,0.388603210449219,0.0569220980008443,"times//performance","CLOUD","CNN","16",0.5
7,"2021-08-24 17:55:48.130587",0.349272932325091,0.418073926653181,0.40961480140686,0.0693086663881938,"times//performance","CLOUD","CNN","16",0.5
8,"2021-08-24 17:55:48.848459",0.348761796951294,0.413904815912247,0.384721040725708,0.0812731981277466,"times//performance","CLOUD","CNN","16",0.5
9,"2021-08-24 17:55:49.565120",0.34848697980245,0.410882552464803,0.386704444885254,0.0932175477345785,"times//performance","CLOUD","CNN","16",0.5
10,"2021-08-24 17:55:50.285936",0.347680282592773,0.40834264755249,0.385483503341675,0.105231149991353,"times//performance","CLOUD","CNN","16",0.5
11,"2021-08-24 17:55:50.994262",0.34693397175182,0.405741453170776,0.379729509353638,0.117036581039429,"times//performance","CLOUD","CNN","16",0.5
12,"2021-08-24 17:55:51.752693",0.349625090758006,0.407074828942617,0.421741962432861,0.129677097002665,"times//performance","CLOUD","CNN","16",0.5
13,"2021-08-24 17:55:52.471217",0.34959994829618,0.405716749338003,0.389419794082642,0.141652496655782,"times//performance","CLOUD","CNN","16",0.5
14,"2021-08-24 17:55:53.195039",0.348934343882969,0.404461894716535,0.388148784637451,0.153716198603312,"times//performance","CLOUD","CNN","16",0.5
15,"2021-08-24 17:55:53.906268",0.348411798477173,0.403025150299072,0.38291072845459,0.165570012728373,"times//performance","CLOUD","CNN","16",0.5
16,"2021-08-24 17:55:54.630674",0.348550409078598,0.402367278933525,0.392499208450317,0.177643446127574,"times//performance","CLOUD","CNN","16",0.5
