"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-25 20:59:14.513543",1.41720008850098,1.45064759254456,1.45064759254456,0,"times//performance","CLOUD","RF","32",0.5
2,"2021-08-25 20:59:14.546181",1.03967356681824,1.07246029376984,0.694272994995117,0.000543967882792155,"times//performance","CLOUD","RF","32",0.5
3,"2021-08-25 20:59:14.982723",0.788500467936198,0.821311632792155,0.319014310836792,0.00781966845194499,"times//performance","CLOUD","RF","32",0.5
4,"2021-08-25 20:59:15.801907",0.68945175409317,0.722107172012329,0.424493789672852,0.0214727361996969,"times//performance","CLOUD","RF","32",0.5
5,"2021-08-25 20:59:16.520947",0.608116674423218,0.640655851364136,0.314850568771362,0.0334567348162333,"times//performance","CLOUD","RF","32",0.5
6,"2021-08-25 20:59:17.342612",0.570554931958516,0.603212555249532,0.415996074676514,0.0471511522928874,"times//performance","CLOUD","RF","32",0.5
7,"2021-08-25 20:59:18.074283",0.530463559286935,0.563190766743251,0.323060035705566,0.0593456665674845,"times//performance","CLOUD","RF","32",0.5
8,"2021-08-25 20:59:18.884336",0.511499106884003,0.544940561056137,0.417189121246338,0.0728465517361959,"times//performance","CLOUD","RF","32",0.5
9,"2021-08-25 20:59:19.601251",0.486048221588135,0.519351482391357,0.31463885307312,0.0847951332728068,"times//performance","CLOUD","RF","32",0.5
10,"2021-08-25 20:59:20.406894",0.474856925010681,0.508068561553955,0.406522274017334,0.0982225179672241,"times//performance","CLOUD","RF","32",0.5
11,"2021-08-25 20:59:21.127460",0.457414475354281,0.490719990296797,0.31723427772522,0.110231951872508,"times//performance","CLOUD","RF","32",0.5
12,"2021-08-25 20:59:21.944098",0.451509495576223,0.484801431496938,0.419697284698486,0.123842585086823,"times//performance","CLOUD","RF","32",0.5
13,"2021-08-25 20:59:22.668344",0.438698621896597,0.472028053723849,0.318747520446777,0.13591335217158,"times//performance","CLOUD","RF","32",0.5
14,"2021-08-25 20:59:23.564063",0.440696001052856,0.474035280091422,0.500129222869873,0.150842003027598,"times//performance","CLOUD","RF","32",0.5
15,"2021-08-25 20:59:24.392933",0.437836567560832,0.471271101633708,0.432572603225708,0.164656500021617,"times//performance","CLOUD","RF","32",0.5
16,"2021-08-25 20:59:25.102673",0.428022310137749,0.461462393403053,0.314331769943237,0.176485502719879,"times//performance","CLOUD","RF","32",0.5
17,"2021-08-25 20:59:25.837237",0.420548775616814,0.453960923587575,0.333937406539917,0.188728233178457,"times//performance","CLOUD","RF","32",0.5
18,"2021-08-25 20:59:26.965606",0.435932238896688,0.469383464919196,0.731566667556763,0.207534384727478,"times//performance","CLOUD","RF","32",0.5
19,"2021-08-25 20:59:27.783617",0.433277431287264,0.466656873100682,0.417578220367432,0.221167902151744,"times//performance","CLOUD","RF","32",0.5
20,"2021-08-25 20:59:28.507486",0.426163709163666,0.459482777118683,0.323174953460693,0.233232386906942,"times//performance","CLOUD","RF","32",0.5
21,"2021-08-25 20:59:29.321752",0.423984924952189,0.457313583010719,0.41392970085144,0.246803486347198,"times//performance","CLOUD","RF","32",0.5
22,"2021-08-25 20:59:30.047465",0.417888327078386,0.451194481416182,0.322693347930908,0.258898703257243,"times//performance","CLOUD","RF","32",0.5
23,"2021-08-25 20:59:30.757228",0.412063018135403,0.445334610731705,0.316417455673218,0.270728083451589,"times//performance","CLOUD","RF","32",0.5
24,"2021-08-25 20:59:31.570865",0.41097370783488,0.444214423497518,0.418450117111206,0.284288700421651,"times//performance","CLOUD","RF","32",0.5
25,"2021-08-25 20:59:32.283578",0.405914192199707,0.439131240844727,0.317134857177734,0.296167250474294,"times//performance","CLOUD","RF","32",0.5
26,"2021-08-25 20:59:33.105572",0.405473149739779,0.438639127291166,0.426336288452148,0.309867151578267,"times//performance","CLOUD","RF","32",0.5
27,"2021-08-25 20:59:33.825406",0.401027335060967,0.43435009320577,0.322835206985474,0.321864386399587,"times//performance","CLOUD","RF","32",0.5
28,"2021-08-25 20:59:34.642746",0.400711161749704,0.433991551399231,0.424310922622681,0.33548671801885,"times//performance","CLOUD","RF","32",0.5
29,"2021-08-25 20:59:35.371239",0.396974440278678,0.430250151404019,0.325490951538086,0.347628267606099,"times//performance","CLOUD","RF","32",0.5
30,"2021-08-25 20:59:36.178913",0.396277101834615,0.429512135187785,0.408109664916992,0.361089503765106,"times//performance","CLOUD","RF","32",0.5
31,"2021-08-25 20:59:36.897860",0.392614226187429,0.425819919955346,0.315053462982178,0.373071952660879,"times//performance","CLOUD","RF","32",0.5
32,"2021-08-25 20:59:37.715392",0.392386667430401,0.425577789545059,0.418071746826172,0.386697487036387,"times//performance","CLOUD","RF","32",0.5
33,"2021-08-25 20:59:38.435419",0.389146392995661,0.422280940142545,0.316781759262085,0.398697936534882,"times//performance","CLOUD","RF","32",0.5
34,"2021-08-25 20:59:39.154578",0.386219732901629,0.41933798789978,0.32222056388855,0.410683917999268,"times//performance","CLOUD","RF","32",0.5
35,"2021-08-25 20:59:39.870050",0.383439356940133,0.416561044965472,0.322144985198975,0.422608451048533,"times//performance","CLOUD","RF","32",0.5
36,"2021-08-25 20:59:40.688869",0.383390850490994,0.416625890466902,0.418895483016968,0.436255435148875,"times//performance","CLOUD","RF","32",0.5
37,"2021-08-25 20:59:41.417861",0.381052461830345,0.414262275438051,0.329172134399414,0.448405301570892,"times//performance","CLOUD","RF","32",0.5
38,"2021-08-25 20:59:42.141372",0.378663282645376,0.411881170774761,0.323780298233032,0.460463817914327,"times//performance","CLOUD","RF","32",0.5
39,"2021-08-25 20:59:42.870781",0.376349290211995,0.409538929279034,0.320533752441406,0.472620634237925,"times//performance","CLOUD","RF","32",0.5
40,"2021-08-25 20:59:43.590714",0.374058556556702,0.407227790355682,0.317093372344971,0.484619518121084,"times//performance","CLOUD","RF","32",0.5
41,"2021-08-25 20:59:44.309422",0.371848868160713,0.405152379012689,0.322135925292969,0.496597985426585,"times//performance","CLOUD","RF","32",0.5
42,"2021-08-25 20:59:45.022501",0.36980372383481,0.403075604211716,0.317927837371826,0.50848263502121,"times//performance","CLOUD","RF","32",0.5
43,"2021-08-25 20:59:45.802140",0.369177086408748,0.402411288993303,0.374510049819946,0.521476618448893,"times//performance","CLOUD","RF","32",0.5
44,"2021-08-25 20:59:46.526673",0.36730003898794,0.400540937076915,0.320115804672241,0.533552169799805,"times//performance","CLOUD","RF","32",0.5
45,"2021-08-25 20:59:47.264757",0.365672201580471,0.398942274517483,0.328601121902466,0.545853567123413,"times//performance","CLOUD","RF","32",0.5
46,"2021-08-25 20:59:48.014083",0.364680580470873,0.397973615190257,0.354383945465088,0.558342333634694,"times//performance","CLOUD","RF","32",0.5
47,"2021-08-25 20:59:48.778531",0.363873644078032,0.397191641178537,0.361220836639404,0.571083136399587,"times//performance","CLOUD","RF","32",0.5
48,"2021-08-25 20:59:49.599426",0.364413638909658,0.39773861070474,0.423446178436279,0.584764719009399,"times//performance","CLOUD","RF","32",0.5
49,"2021-08-25 20:59:50.327405",0.363051069026091,0.396349527397934,0.329673528671265,0.596897701422373,"times//performance","CLOUD","RF","32",0.5
50,"2021-08-25 20:59:51.057107",0.361636724472046,0.394907073974609,0.324226856231689,0.6090594013532,"times//performance","CLOUD","RF","32",0.5
51,"2021-08-25 20:59:51.780454",0.360288320803175,0.393538390888887,0.325104236602783,0.621115183830261,"times//performance","CLOUD","RF","32",0.5
52,"2021-08-25 20:59:52.567105",0.360273021918077,0.393530364219959,0.393121004104614,0.634226036071777,"times//performance","CLOUD","RF","32",0.5
53,"2021-08-25 20:59:53.279715",0.358943192464001,0.3922142847529,0.32377815246582,0.646102869510651,"times//performance","CLOUD","RF","32",0.5
54,"2021-08-25 20:59:54.024792",0.358271559079488,0.391539012944257,0.355749607086182,0.658520817756653,"times//performance","CLOUD","RF","32",0.5
55,"2021-08-25 20:59:54.742840",0.357029927860607,0.390283931385387,0.322509527206421,0.670488286018372,"times//performance","CLOUD","RF","32",0.5
56,"2021-08-25 20:59:55.465347",0.35584990467344,0.389091053179332,0.323482751846313,0.682530069351196,"times//performance","CLOUD","RF","32",0.5
57,"2021-08-25 20:59:56.184202",0.354636054289968,0.387857081597311,0.31875467300415,0.694510984420776,"times//performance","CLOUD","RF","32",0.5
58,"2021-08-25 20:59:56.894115",0.353444592706088,0.386640339062132,0.317286014556885,0.706342868010203,"times//performance","CLOUD","RF","32",0.5
59,"2021-08-25 20:59:57.609103",0.352327443785587,0.385516849614806,0.320354461669922,0.718259334564209,"times//performance","CLOUD","RF","32",0.5
60,"2021-08-25 20:59:58.323811",0.351250338554382,0.384434549013774,0.320578813552856,0.730171136061351,"times//performance","CLOUD","RF","32",0.5
61,"2021-08-25 20:59:59.033965",0.350173195854562,0.383366846647419,0.319304704666138,0.742007037003835,"times//performance","CLOUD","RF","32",0.5
62,"2021-08-25 20:59:59.757687",0.349170104149849,0.382344192074191,0.3199622631073,0.754069070021311,"times//performance","CLOUD","RF","32",0.5
