"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-25 20:01:29.444381",0.370620965957642,0.404885292053223,0.404885292053223,0,"times//performance","CLOUD","RF","32",0.75
2,"2021-08-25 20:01:30.465755",0.376047730445862,0.409242749214172,0.413600206375122,0.0170228997866313,"times//performance","CLOUD","RF","32",0.75
3,"2021-08-25 20:01:31.439534",0.363599300384521,0.396349747975667,0.370563745498657,0.0332525491714478,"times//performance","CLOUD","RF","32",0.75
4,"2021-08-25 20:01:32.516105",0.38660603761673,0.419207215309143,0.48777961730957,0.0511953989664714,"times//performance","CLOUD","RF","32",0.75
5,"2021-08-25 20:01:33.511197",0.384916591644287,0.417427253723145,0.41030740737915,0.0677802681922913,"times//performance","CLOUD","RF","32",0.75
6,"2021-08-25 20:01:34.559538",0.392334421475728,0.424788316090902,0.461593627929688,0.0852526148160299,"times//performance","CLOUD","RF","32",0.75
7,"2021-08-25 20:01:35.587505",0.392973797661918,0.425342423575265,0.428667068481445,0.102385401725769,"times//performance","CLOUD","RF","32",0.75
8,"2021-08-25 20:01:36.612681",0.394245088100433,0.426621645689011,0.435576200485229,0.11947166522344,"times//performance","CLOUD","RF","32",0.75
9,"2021-08-25 20:01:37.631995",0.394374026192559,0.426690287060208,0.427239418029785,0.13646023273468,"times//performance","CLOUD","RF","32",0.75
10,"2021-08-25 20:01:38.655034",0.394416642189026,0.426618885993958,0.425976276397705,0.153510884443919,"times//performance","CLOUD","RF","32",0.75
11,"2021-08-25 20:01:39.682482",0.395445195111361,0.427588657899336,0.437286376953125,0.170635016759237,"times//performance","CLOUD","RF","32",0.75
12,"2021-08-25 20:01:40.702223",0.395950178305308,0.428067227204641,0.433331489562988,0.187630701065063,"times//performance","CLOUD","RF","32",0.75
13,"2021-08-25 20:01:41.727642",0.395842185387245,0.42789704983051,0.425854921340942,0.204721017678579,"times//performance","CLOUD","RF","32",0.75
14,"2021-08-25 20:01:42.753167",0.395787443433489,0.427860736846924,0.427388668060303,0.221813098589579,"times//performance","CLOUD","RF","32",0.75
15,"2021-08-25 20:01:43.781827",0.395366684595744,0.427480904261271,0.422163248062134,0.238957432905833,"times//performance","CLOUD","RF","32",0.75
16,"2021-08-25 20:01:44.766018",0.393192648887634,0.425294294953346,0.392495155334473,0.255360615253448,"times//performance","CLOUD","RF","32",0.75
17,"2021-08-25 20:01:45.820953",0.395707859712489,0.427749142927282,0.467026710510254,0.272942864894867,"times//performance","CLOUD","RF","32",0.75
18,"2021-08-25 20:01:46.791405",0.392496201727125,0.424540175331963,0.369987726211548,0.28911706606547,"times//performance","CLOUD","RF","32",0.75
19,"2021-08-25 20:01:47.764666",0.389837917528654,0.421826651221827,0.37298321723938,0.305338084697723,"times//performance","CLOUD","RF","32",0.75
20,"2021-08-25 20:01:48.793674",0.389775335788727,0.421833193302155,0.421957492828369,0.322488216559092,"times//performance","CLOUD","RF","32",0.75
21,"2021-08-25 20:01:49.811585",0.389311926705497,0.421737080528623,0.419814825057983,0.339453399181366,"times//performance","CLOUD","RF","32",0.75
22,"2021-08-25 20:01:50.774791",0.387423688715154,0.419948426159945,0.382386684417725,0.355506833394369,"times//performance","CLOUD","RF","32",0.75
23,"2021-08-25 20:01:51.744756",0.385551110557888,0.418035413907922,0.375949144363403,0.371672916412354,"times//performance","CLOUD","RF","32",0.75
24,"2021-08-25 20:01:52.707513",0.383818676074346,0.416259388128916,0.375410795211792,0.387718868255615,"times//performance","CLOUD","RF","32",0.75
25,"2021-08-25 20:01:53.681597",0.382012548446655,0.414414834976196,0.370145559310913,0.40395359992981,"times//performance","CLOUD","RF","32",0.75
26,"2021-08-25 20:01:54.656765",0.38056650528541,0.412923556107741,0.375641584396362,0.420206399758657,"times//performance","CLOUD","RF","32",0.75
27,"2021-08-25 20:01:55.635596",0.379452131412647,0.411797196776779,0.382511854171753,0.436520250638326,"times//performance","CLOUD","RF","32",0.75
28,"2021-08-25 20:01:56.680565",0.380762594086783,0.413082574095045,0.447787761688232,0.45393640200297,"times//performance","CLOUD","RF","32",0.75
29,"2021-08-25 20:01:57.659052",0.379652730349837,0.411983358448949,0.381205320358276,0.470244514942169,"times//performance","CLOUD","RF","32",0.75
30,"2021-08-25 20:01:58.730677",0.381917373339335,0.414248752593994,0.479945182800293,0.488104931513468,"times//performance","CLOUD","RF","32",0.75
31,"2021-08-25 20:01:59.858477",0.384268514571651,0.416700640032368,0.490257263183594,0.506901601950328,"times//performance","CLOUD","RF","32",0.75
32,"2021-08-25 20:02:00.885199",0.384986057877541,0.417531989514828,0.443303823471069,0.524013634522756,"times//performance","CLOUD","RF","32",0.75
33,"2021-08-25 20:02:01.849046",0.383796966437138,0.416429895343203,0.381162881851196,0.540077749888102,"times//performance","CLOUD","RF","32",0.75
34,"2021-08-25 20:02:02.828434",0.382994104834164,0.415659729172202,0.390244245529175,0.556400883197784,"times//performance","CLOUD","RF","32",0.75
35,"2021-08-25 20:02:03.800041",0.381918559755598,0.414595644814628,0.378416776657104,0.572594332695007,"times//performance","CLOUD","RF","32",0.75
36,"2021-08-25 20:02:04.872384",0.38389206594891,0.416569292545319,0.485646963119507,0.590466717878977,"times//performance","CLOUD","RF","32",0.75
37,"2021-08-25 20:02:05.915150",0.384502739519686,0.417178450403987,0.43910813331604,0.607846148808797,"times//performance","CLOUD","RF","32",0.75
38,"2021-08-25 20:02:06.870644",0.383552733220552,0.41627984297903,0.383031368255615,0.623771051565806,"times//performance","CLOUD","RF","32",0.75
39,"2021-08-25 20:02:07.845450",0.382610657276251,0.415314050821158,0.378613948822021,0.640017815430959,"times//performance","CLOUD","RF","32",0.75
40,"2021-08-25 20:02:08.808429",0.381534659862518,0.414230006933212,0.371952295303345,0.65606746673584,"times//performance","CLOUD","RF","32",0.75
41,"2021-08-25 20:02:09.863295",0.382703734607231,0.415361055513708,0.460602998733521,0.673648567994436,"times//performance","CLOUD","RF","32",0.75
42,"2021-08-25 20:02:10.835646",0.381769413039798,0.414446217673165,0.376937866210938,0.689854415257772,"times//performance","CLOUD","RF","32",0.75
43,"2021-08-25 20:02:11.837813",0.381770860317142,0.414458679598431,0.414982080459595,0.706557198365529,"times//performance","CLOUD","RF","32",0.75
44,"2021-08-25 20:02:12.860002",0.382099092006683,0.414818557825956,0.430293321609497,0.723593684037526,"times//performance","CLOUD","RF","32",0.75
45,"2021-08-25 20:02:13.829404",0.381148269441393,0.413925626542833,0.374636650085449,0.739750385284424,"times//performance","CLOUD","RF","32",0.75
46,"2021-08-25 20:02:14.790999",0.38035031505253,0.413106358569601,0.37623929977417,0.755776965618134,"times//performance","CLOUD","RF","32",0.75
47,"2021-08-25 20:02:15.826219",0.380937205984237,0.413710700704696,0.441510438919067,0.77303063472112,"times//performance","CLOUD","RF","32",0.75
48,"2021-08-25 20:02:16.857737",0.381276647249858,0.414153024554253,0.434942245483398,0.790222601095835,"times//performance","CLOUD","RF","32",0.75
