"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-09-13 21:37:02.376009",1.59985136985779,1.82634496688843,1.82634496688843,0,"times//performance","CLOUD","CNN","128",0.01
2,"2021-09-13 21:37:02.864036",1.56100475788116,1.70337700843811,1.58040904998779,0.0081337849299113,"times//performance","CLOUD","CNN","128",0.01
3,"2021-09-13 21:37:03.358320",1.54185851414998,1.6563884417216,1.56241130828857,0.0163718501726786,"times//performance","CLOUD","CNN","128",0.01
4,"2021-09-13 21:37:03.842207",1.53981691598892,1.6402068734169,1.59166216850281,0.0244366327921549,"times//performance","CLOUD","CNN","128",0.01
5,"2021-09-13 21:37:04.331007",1.549059009552,1.64106893539429,1.64451718330383,0.0325833002726237,"times//performance","CLOUD","CNN","128",0.01
6,"2021-09-13 21:37:04.817040",1.52586766084035,1.6115757226944,1.46410965919495,0.0406838496526082,"times//performance","CLOUD","CNN","128",0.01
7,"2021-09-13 21:37:05.496146",1.51173257827759,1.59351318223136,1.48513793945312,0.0520022829373678,"times//performance","CLOUD","CNN","128",0.01
8,"2021-09-13 21:37:06.016077",1.48391902446747,1.56268084049225,1.34685444831848,0.0606678009033203,"times//performance","CLOUD","CNN","128",0.01
9,"2021-09-13 21:37:06.501379",1.4665129714542,1.54248653517829,1.38093209266663,0.0687561670939128,"times//performance","CLOUD","CNN","128",0.01
10,"2021-09-13 21:37:07.063348",1.44174296855927,1.51568977832794,1.2745189666748,0.0781223177909851,"times//performance","CLOUD","CNN","128",0.01
11,"2021-09-13 21:37:07.709880",1.41962916200811,1.49191552942449,1.25417304039001,0.0888978521029154,"times//performance","CLOUD","CNN","128",0.01
12,"2021-09-13 21:37:08.396651",1.40265959501266,1.47374169031779,1.27382946014404,0.100344034036001,"times//performance","CLOUD","CNN","128",0.01
13,"2021-09-13 21:37:08.909547",1.39307031264672,1.4631420649015,1.33594655990601,0.108892301718394,"times//performance","CLOUD","CNN","128",0.01
14,"2021-09-13 21:37:09.835241",1.40372901303428,1.47319660867964,1.60390567779541,0.124320534865061,"times//performance","CLOUD","CNN","128",0.01
15,"2021-09-13 21:37:10.329593",1.41131544113159,1.47990724245707,1.57385611534119,0.13255973259608,"times//performance","CLOUD","CNN","128",0.01
16,"2021-09-13 21:37:10.953935",1.41130554676056,1.47915016114712,1.4677939414978,0.142965432008107,"times//performance","CLOUD","CNN","128",0.01
17,"2021-09-13 21:37:11.586576",1.40986082133125,1.47692709810594,1.44135808944702,0.153509449958801,"times//performance","CLOUD","CNN","128",0.01
18,"2021-09-13 21:37:12.230205",1.41943330234951,1.48583613501655,1.63728976249695,0.164236601193746,"times//performance","CLOUD","CNN","128",0.01
19,"2021-09-13 21:37:12.725670",1.41158819198608,1.47737470426058,1.32506895065308,0.172494351863861,"times//performance","CLOUD","CNN","128",0.01
20,"2021-09-13 21:37:13.328596",1.40104712247849,1.46659867763519,1.26185417175293,0.182543118794759,"times//performance","CLOUD","CNN","128",0.01
21,"2021-09-13 21:37:13.826420",1.39257688749404,1.45766400155567,1.27897047996521,0.190840184688568,"times//performance","CLOUD","CNN","128",0.01
22,"2021-09-13 21:37:14.532802",1.39721969040957,1.46189749240875,1.55080080032349,0.202613218625387,"times//performance","CLOUD","CNN","128",0.01
23,"2021-09-13 21:37:15.164586",1.39856624603271,1.46306933527407,1.48884987831116,0.213142951329549,"times//performance","CLOUD","CNN","128",0.01
24,"2021-09-13 21:37:15.977008",1.40380394458771,1.46818389495214,1.58581876754761,0.22668331861496,"times//performance","CLOUD","CNN","128",0.01
25,"2021-09-13 21:37:16.648244",1.39918314933777,1.4632746219635,1.34545207023621,0.237870581944784,"times//performance","CLOUD","CNN","128",0.01
26,"2021-09-13 21:37:17.405643",1.39630157213945,1.46000209221473,1.37818884849548,0.250493899981181,"times//performance","CLOUD","CNN","128",0.01
27,"2021-09-13 21:37:18.213986",1.39742807988767,1.46081973005224,1.48207831382751,0.263966282208761,"times//performance","CLOUD","CNN","128",0.01
28,"2021-09-13 21:37:19.342331",1.40959780556815,1.47270958764212,1.79373574256897,0.282772032419841,"times//performance","CLOUD","CNN","128",0.01
29,"2021-09-13 21:37:20.181045",1.42091021866634,1.48392553987174,1.79797220230103,0.296750601132711,"times//performance","CLOUD","CNN","128",0.01
30,"2021-09-13 21:37:20.676581",1.43166102568309,1.49454696973165,1.80256843566895,0.305009531974792,"times//performance","CLOUD","CNN","128",0.01
31,"2021-09-13 21:37:21.290915",1.43141169701853,1.49416261334573,1.48263192176819,0.315248433748881,"times//performance","CLOUD","CNN","128",0.01
32,"2021-09-13 21:37:21.999200",1.43287084251642,1.49534393101931,1.53196477890015,0.327053185304006,"times//performance","CLOUD","CNN","128",0.01
33,"2021-09-13 21:37:22.930605",1.44206704515399,1.50439482746702,1.79402351379395,0.342576599121094,"times//performance","CLOUD","CNN","128",0.01
34,"2021-09-13 21:37:23.854368",1.46484999095692,1.52722425320569,2.28059530258179,0.357972649733226,"times//performance","CLOUD","CNN","128",0.01
35,"2021-09-13 21:37:24.581141",1.48165954862322,1.54384311948504,2.10888457298279,0.370085533459981,"times//performance","CLOUD","CNN","128",0.01
36,"2021-09-13 21:37:25.265690",1.49098100927141,1.5529767870903,1.87265515327454,0.381494685014089,"times//performance","CLOUD","CNN","128",0.01
37,"2021-09-13 21:37:25.752029",1.49076309075227,1.55254348548683,1.53694462776184,0.389600332578023,"times//performance","CLOUD","CNN","128",0.01
38,"2021-09-13 21:37:26.440939",1.49711237455669,1.55873080931212,1.78766179084778,0.40108216603597,"times//performance","CLOUD","CNN","128",0.01
39,"2021-09-13 21:37:27.553713",1.52053446036119,1.5819935859778,2.46597909927368,0.419628401597341,"times//performance","CLOUD","CNN","128",0.01
40,"2021-09-13 21:37:28.695112",1.56025077700615,1.62153087258339,3.16348505020142,0.438651716709137,"times//performance","CLOUD","CNN","128",0.01
41,"2021-09-13 21:37:29.716934",1.60699708868818,1.66811114985768,3.53132224082947,0.455682082970937,"times//performance","CLOUD","CNN","128",0.01
