"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-31 16:38:18.517557",0.276743173599243,0.304929971694946,0.304929971694946,0,"times//performance","CLOUD","KNN","8",0.25
2,"2021-08-31 16:38:18.995330",0.279919147491455,0.306316256523132,0.307702541351318,0.0079628864924113,"times//performance","CLOUD","KNN","8",0.25
3,"2021-08-31 16:38:19.475616",0.278673013051351,0.30470077196757,0.301469802856445,0.0159676512082418,"times//performance","CLOUD","KNN","8",0.25
4,"2021-08-31 16:38:19.950348",0.27837073802948,0.303936958312988,0.301645517349243,0.0238798499107361,"times//performance","CLOUD","KNN","8",0.25
5,"2021-08-31 16:38:20.426127",0.278433465957642,0.303681373596191,0.302659034729004,0.0318095008532206,"times//performance","CLOUD","KNN","8",0.25
6,"2021-08-31 16:38:20.898031",0.278562943140666,0.303573687871297,0.303035259246826,0.0396745681762695,"times//performance","CLOUD","KNN","8",0.25
7,"2021-08-31 16:38:21.367071",0.277143342154367,0.302232333592006,0.29418420791626,0.0474919001261393,"times//performance","CLOUD","KNN","8",0.25
8,"2021-08-31 16:38:21.846570",0.277169436216354,0.302515029907227,0.30449390411377,0.0554835518201192,"times//performance","CLOUD","KNN","8",0.25
9,"2021-08-31 16:38:22.320023",0.277028613620334,0.302391608556112,0.301404237747192,0.0633744359016419,"times//performance","CLOUD","KNN","8",0.25
10,"2021-08-31 16:38:22.788214",0.276954007148743,0.302302956581116,0.301505088806152,0.071177617708842,"times//performance","CLOUD","KNN","8",0.25
11,"2021-08-31 16:38:23.259145",0.277031898498535,0.302428657358343,0.303685665130615,0.079026468594869,"times//performance","CLOUD","KNN","8",0.25
12,"2021-08-31 16:38:23.732888",0.27679455280304,0.302657822767893,0.305178642272949,0.0869221846262614,"times//performance","CLOUD","KNN","8",0.25
13,"2021-08-31 16:38:24.199331",0.277054988420927,0.302813584987934,0.304682731628418,0.0946962356567383,"times//performance","CLOUD","KNN","8",0.25
14,"2021-08-31 16:38:24.672946",0.276839733123779,0.302528432437352,0.298821449279785,0.102589817841848,"times//performance","CLOUD","KNN","8",0.25
15,"2021-08-31 16:38:25.141391",0.276669883728027,0.30240166982015,0.300626993179321,0.11039723555247,"times//performance","CLOUD","KNN","8",0.25
16,"2021-08-31 16:38:25.611776",0.276746138930321,0.302508786320686,0.304115533828735,0.118236986796061,"times//performance","CLOUD","KNN","8",0.25
17,"2021-08-31 16:38:26.079042",0.27653255182154,0.302052680183859,0.294754981994629,0.126024750868479,"times//performance","CLOUD","KNN","8",0.25
18,"2021-08-31 16:38:26.561872",0.276688602235582,0.302264293034871,0.305861711502075,0.134071918328603,"times//performance","CLOUD","KNN","8",0.25
19,"2021-08-31 16:38:27.026944",0.276567019914326,0.302211297185797,0.301257371902466,0.141823116938273,"times//performance","CLOUD","KNN","8",0.25
20,"2021-08-31 16:38:27.492342",0.276572275161743,0.301966381072998,0.29731297492981,0.149579751491547,"times//performance","CLOUD","KNN","8",0.25
21,"2021-08-31 16:38:27.959628",0.276349873769851,0.301594654719035,0.294160127639771,0.157367853323619,"times//performance","CLOUD","KNN","8",0.25
22,"2021-08-31 16:38:28.428275",0.275959535078569,0.301258834925565,0.294206619262695,0.165178636709849,"times//performance","CLOUD","KNN","8",0.25
23,"2021-08-31 16:38:28.909272",0.275986858036207,0.301331976185674,0.302941083908081,0.173195250829061,"times//performance","CLOUD","KNN","8",0.25
24,"2021-08-31 16:38:29.378965",0.275954455137253,0.301310221354167,0.300809860229492,0.181023466587067,"times//performance","CLOUD","KNN","8",0.25
25,"2021-08-31 16:38:29.852700",0.275952663421631,0.30134654045105,0.302218198776245,0.188919051488241,"times//performance","CLOUD","KNN","8",0.25
26,"2021-08-31 16:38:30.329947",0.276073043163006,0.301490114285396,0.305079460144043,0.196873168150584,"times//performance","CLOUD","KNN","8",0.25
27,"2021-08-31 16:38:30.804562",0.276195808693215,0.301612262372617,0.304788112640381,0.204783419768016,"times//performance","CLOUD","KNN","8",0.25
