"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-08-23 22:25:59.801135",0.859164953231812,1.09310126304626,1.09310126304626,0,"times//performance","CLOUD","CNN","64",0.25
2,"2021-08-23 22:26:00.136390",0.874694466590881,1.01274609565735,0.932390928268433,0.0055875817934672,"times//performance","CLOUD","CNN","64",0.25
3,"2021-08-23 22:26:00.636847",0.876553614934286,0.983103672663371,0.923818826675415,0.0139285326004028,"times//performance","CLOUD","CNN","64",0.25
4,"2021-08-23 22:26:01.149511",0.872384607791901,0.963030636310577,0.902811527252197,0.0224729339281718,"times//performance","CLOUD","CNN","64",0.25
5,"2021-08-23 22:26:01.657661",0.872767210006714,0.954337215423584,0.91956353187561,0.0309420982996623,"times//performance","CLOUD","CNN","64",0.25
6,"2021-08-23 22:26:02.129938",0.866570432980855,0.941488822301229,0.877246856689453,0.0388133804003398,"times//performance","CLOUD","CNN","64",0.25
7,"2021-08-23 22:26:02.578682",0.852555853979928,0.922816004071917,0.810779094696045,0.0462924480438232,"times//performance","CLOUD","CNN","64",0.25
8,"2021-08-23 22:26:03.087691",0.84761643409729,0.914318889379501,0.854839086532593,0.0547759334246318,"times//performance","CLOUD","CNN","64",0.25
9,"2021-08-23 22:26:03.506640",0.838119798236423,0.902005540000068,0.8034987449646,0.0617584149042765,"times//performance","CLOUD","CNN","64",0.25
10,"2021-08-23 22:26:04.011522",0.831302881240845,0.893033647537231,0.812286615371704,0.0701731165250142,"times//performance","CLOUD","CNN","64",0.25
11,"2021-08-23 22:26:04.524291",0.829331311312589,0.889225027777932,0.851138830184937,0.0787192662556966,"times//performance","CLOUD","CNN","64",0.25
12,"2021-08-23 22:26:05.046989",0.832513650258382,0.891061286131541,0.91126012802124,0.0874308983484904,"times//performance","CLOUD","CNN","64",0.25
13,"2021-08-23 22:26:05.547594",0.836178394464346,0.893525490394005,0.923095941543579,0.0957743167877197,"times//performance","CLOUD","CNN","64",0.25
14,"2021-08-23 22:26:05.979517",0.832648141043527,0.889459337506975,0.836599349975586,0.102973031997681,"times//performance","CLOUD","CNN","64",0.25
15,"2021-08-23 22:26:06.573827",0.836121368408203,0.891918277740478,0.926343441009521,0.112878199418386,"times//performance","CLOUD","CNN","64",0.25
16,"2021-08-23 22:26:07.083057",0.841422766447067,0.896312206983566,0.962221145629883,0.121365364392598,"times//performance","CLOUD","CNN","64",0.25
17,"2021-08-23 22:26:07.594555",0.843783574945786,0.897936666713041,0.923928022384644,0.129890330632528,"times//performance","CLOUD","CNN","64",0.25
18,"2021-08-23 22:26:08.017275",0.840075294176737,0.893580926789178,0.819533348083496,0.13693566719691,"times//performance","CLOUD","CNN","64",0.25
19,"2021-08-23 22:26:08.605174",0.841117193824367,0.894100452724256,0.903451919555664,0.146733983357747,"times//performance","CLOUD","CNN","64",0.25
20,"2021-08-23 22:26:09.019720",0.839278018474579,0.891714537143707,0.846382141113281,0.153643083572388,"times//performance","CLOUD","CNN","64",0.25
21,"2021-08-23 22:26:09.646291",0.842184464136759,0.894100745519002,0.941824913024902,0.164085932572683,"times//performance","CLOUD","CNN","64",0.25
22,"2021-08-23 22:26:10.170283",0.847577821124684,0.899009867147966,1.0021014213562,0.172819133599599,"times//performance","CLOUD","CNN","64",0.25
23,"2021-08-23 22:26:10.674810",0.849482764368472,0.900489433952,0.933039903640747,0.181227914492289,"times//performance","CLOUD","CNN","64",0.25
24,"2021-08-23 22:26:11.143139",0.848564565181732,0.899450709422429,0.87556004524231,0.189033397038778,"times//performance","CLOUD","CNN","64",0.25
25,"2021-08-23 22:26:11.592732",0.846012887954712,0.896550369262695,0.826942205429077,0.196526614824931,"times//performance","CLOUD","CNN","64",0.25
26,"2021-08-23 22:26:12.059489",0.843678089288565,0.8938897389632,0.82737398147583,0.204305899143219,"times//performance","CLOUD","CNN","64",0.25
27,"2021-08-23 22:26:12.525080",0.839781646375303,0.889836364322238,0.784448623657227,0.212065748373667,"times//performance","CLOUD","CNN","64",0.25
28,"2021-08-23 22:26:13.131156",0.841015551771436,0.890820843832833,0.917401790618896,0.222167015075684,"times//performance","CLOUD","CNN","64",0.25
29,"2021-08-23 22:26:13.644456",0.843898600545423,0.893479191023728,0.967912912368774,0.230722014109294,"times//performance","CLOUD","CNN","64",0.25
30,"2021-08-23 22:26:14.154386",0.845154484113057,0.894530216852824,0.925009965896606,0.239220849672953,"times//performance","CLOUD","CNN","64",0.25
31,"2021-08-23 22:26:14.664852",0.845970607572986,0.895161082667689,0.914087057113647,0.2477286140124,"times//performance","CLOUD","CNN","64",0.25
32,"2021-08-23 22:26:15.189295",0.847438387572765,0.896353498101234,0.933318376541138,0.256469333171845,"times//performance","CLOUD","CNN","64",0.25
33,"2021-08-23 22:26:15.686973",0.848344521089034,0.89708872274919,0.920615911483765,0.264763967196147,"times//performance","CLOUD","CNN","64",0.25
34,"2021-08-23 22:26:16.203780",0.848673855557161,0.8974108766107,0.908041954040527,0.273377414544423,"times//performance","CLOUD","CNN","64",0.25
35,"2021-08-23 22:26:16.710906",0.849486930029733,0.898050859996251,0.91981029510498,0.281829516092936,"times//performance","CLOUD","CNN","64",0.25
36,"2021-08-23 22:26:17.223217",0.850154552194807,0.898577080832587,0.91699481010437,0.290368032455444,"times//performance","CLOUD","CNN","64",0.25
37,"2021-08-23 22:26:17.734715",0.851059075948354,0.899268988016489,0.924177646636963,0.298892998695374,"times//performance","CLOUD","CNN","64",0.25
38,"2021-08-23 22:26:18.246736",0.851676244484751,0.899732163077907,0.916869640350342,0.307426683108012,"times//performance","CLOUD","CNN","64",0.25
39,"2021-08-23 22:26:18.760591",0.852434427310259,0.900316366782555,0.922516107559204,0.315990932782491,"times//performance","CLOUD","CNN","64",0.25
40,"2021-08-23 22:26:19.268662",0.853020697832108,0.900739175081253,0.917228698730469,0.324458781878153,"times//performance","CLOUD","CNN","64",0.25
41,"2021-08-23 22:26:19.785490",0.853472837587682,0.901110282758387,0.91595458984375,0.333072582880656,"times//performance","CLOUD","CNN","64",0.25
42,"2021-08-23 22:26:20.298843",0.854072474298023,0.901598209426517,0.921603202819824,0.341628464063009,"times//performance","CLOUD","CNN","64",0.25
43,"2021-08-23 22:26:20.814085",0.854615411093069,0.902179230091184,0.926582098007202,0.350215832392375,"times//performance","CLOUD","CNN","64",0.25
44,"2021-08-23 22:26:21.405189",0.85510210015557,0.904497834769162,1.00419783592224,0.36006756623586,"times//performance","CLOUD","CNN","64",0.25
45,"2021-08-23 22:26:21.798472",0.854885784784953,0.904137759738498,0.888294458389282,0.366622281074524,"times//performance","CLOUD","CNN","64",0.25
46,"2021-08-23 22:26:22.246335",0.853126924970876,0.902215314948041,0.815705299377441,0.374086666107178,"times//performance","CLOUD","CNN","64",0.25
47,"2021-08-23 22:26:22.857864",0.854345245564238,0.903302862289104,0.953330039978027,0.384278813997904,"times//performance","CLOUD","CNN","64",0.25
48,"2021-08-23 22:26:23.370058",0.856277133027712,0.905113433798154,0.990210294723511,0.39281538327535,"times//performance","CLOUD","CNN","64",0.25
49,"2021-08-23 22:26:23.882569",0.856733185904367,0.905466819296078,0.922429323196411,0.401357233524323,"times//performance","CLOUD","CNN","64",0.25
50,"2021-08-23 22:26:24.391815",0.857182984352112,0.905753960609436,0.919823884963989,0.409844664732615,"times//performance","CLOUD","CNN","64",0.25
51,"2021-08-23 22:26:24.905053",0.857632188236012,0.906084415959377,0.922607183456421,0.418398630619049,"times//performance","CLOUD","CNN","64",0.25
52,"2021-08-23 22:26:25.413991",0.858002653488746,0.90632551908493,0.918621778488159,0.426880931854248,"times//performance","CLOUD","CNN","64",0.25
53,"2021-08-23 22:26:25.933741",0.858177774357346,0.906528724814361,0.917095422744751,0.435543433825175,"times//performance","CLOUD","CNN","64",0.25
54,"2021-08-23 22:26:26.441271",0.858538305317914,0.906774154415837,0.919781923294067,0.444002266724904,"times//performance","CLOUD","CNN","64",0.25
55,"2021-08-23 22:26:26.949874",0.85895695252852,0.907094964114102,0.924418687820435,0.452478981018066,"times//performance","CLOUD","CNN","64",0.25
56,"2021-08-23 22:26:27.462475",0.859308191708156,0.907328963279724,0.920198917388916,0.461022333304087,"times//performance","CLOUD","CNN","64",0.25
57,"2021-08-23 22:26:27.975994",0.859612088454397,0.907535486054002,0.919100761413574,0.469580984115601,"times//performance","CLOUD","CNN","64",0.25
58,"2021-08-23 22:26:28.489367",0.859948651543979,0.907809857664437,0.923449039459229,0.478137199083964,"times//performance","CLOUD","CNN","64",0.25
59,"2021-08-23 22:26:28.999610",0.860255306049929,0.908036894717459,0.921205043792725,0.48664124806722,"times//performance","CLOUD","CNN","64",0.25
60,"2021-08-23 22:26:29.512463",0.860418232282003,0.908123115698496,0.913210153579712,0.495188800493876,"times//performance","CLOUD","CNN","64",0.25
61,"2021-08-23 22:26:29.971529",0.859838192580176,0.907437312798422,0.866289138793945,0.50283989906311,"times//performance","CLOUD","CNN","64",0.25
62,"2021-08-23 22:26:30.394021",0.857947576430536,0.905465595183834,0.78519082069397,0.509881432851156,"times//performance","CLOUD","CNN","64",0.25
63,"2021-08-23 22:26:30.952974",0.857330450935969,0.90487848009382,0.868477344512939,0.519197316964467,"times//performance","CLOUD","CNN","64",0.25
64,"2021-08-23 22:26:31.374573",0.85578353330493,0.903269745409489,0.801919460296631,0.526223965485891,"times//performance","CLOUD","CNN","64",0.25
65,"2021-08-23 22:26:31.970691",0.856126847633949,0.903535098295945,0.920517683029175,0.536159265041351,"times//performance","CLOUD","CNN","64",0.25
66,"2021-08-23 22:26:32.481323",0.856967564785119,0.904303373712482,0.954241275787354,0.544669799009959,"times//performance","CLOUD","CNN","64",0.25
67,"2021-08-23 22:26:33.299906",0.861868587892447,0.909118666577695,1.22692799568176,0.558312849203746,"times//performance","CLOUD","CNN","64",0.25
68,"2021-08-23 22:26:33.812311",0.866608521517585,0.913788441349478,1.22666335105896,0.56685293118159,"times//performance","CLOUD","CNN","64",0.25
69,"2021-08-23 22:26:34.322554",0.866729152375373,0.913822847863902,0.916162490844727,0.575356984138489,"times//performance","CLOUD","CNN","64",0.25
70,"2021-08-23 22:26:34.836834",0.866893141610282,0.913927408627101,0.921142101287842,0.583928314844767,"times//performance","CLOUD","CNN","64",0.25
71,"2021-08-23 22:26:35.349683",0.867032131678622,0.914008765153482,0.919703722000122,0.592475799719493,"times//performance","CLOUD","CNN","64",0.25
72,"2021-08-23 22:26:35.823036",0.866497890816795,0.913452115323808,0.873929977416992,0.600365014870961,"times//performance","CLOUD","CNN","64",0.25
73,"2021-08-23 22:26:36.281138",0.865283766837969,0.91226261935822,0.826618909835815,0.608000048001607,"times//performance","CLOUD","CNN","64",0.25
74,"2021-08-23 22:26:36.782443",0.864581446389894,0.911483445683041,0.85460376739502,0.616355133056641,"times//performance","CLOUD","CNN","64",0.25
75,"2021-08-23 22:26:37.294522",0.864450899759928,0.911263065338135,0.894954919815063,0.624889783064524,"times//performance","CLOUD","CNN","64",0.25
76,"2021-08-23 22:26:37.807724",0.864602220685858,0.911386499279424,0.920644044876099,0.633443148930868,"times//performance","CLOUD","CNN","64",0.25
77,"2021-08-23 22:26:38.320188",0.864811918952248,0.911530928178267,0.922507524490356,0.641984216372172,"times//performance","CLOUD","CNN","64",0.25
78,"2021-08-23 22:26:38.744600",0.863855215219351,0.910531575863178,0.833581447601318,0.649057749907176,"times//performance","CLOUD","CNN","64",0.25
79,"2021-08-23 22:26:39.225822",0.862545215630833,0.909181492238105,0.803874969482422,0.657078115145365,"times//performance","CLOUD","CNN","64",0.25
80,"2021-08-23 22:26:39.751587",0.861992481350899,0.908615607023239,0.863910675048828,0.665840864181519,"times//performance","CLOUD","CNN","64",0.25
81,"2021-08-23 22:26:40.262497",0.861929234163261,0.908520645565457,0.900923728942871,0.674356031417847,"times//performance","CLOUD","CNN","64",0.25
82,"2021-08-23 22:26:40.782131",0.862222662786158,0.908832148807805,0.934063911437988,0.68301659822464,"times//performance","CLOUD","CNN","64",0.25
83,"2021-08-23 22:26:41.290428",0.862384100994432,0.908969057611672,0.920195579528809,0.691488214333852,"times//performance","CLOUD","CNN","64",0.25
84,"2021-08-23 22:26:41.798910",0.862539768218994,0.909068936393374,0.917358875274658,0.699962913990021,"times//performance","CLOUD","CNN","64",0.25
85,"2021-08-23 22:26:42.308162",0.862773718553431,0.909236220752492,0.923288106918335,0.708450448513031,"times//performance","CLOUD","CNN","64",0.25
86,"2021-08-23 22:26:42.758550",0.862187454866808,0.908586393955142,0.85335111618042,0.715956914424896,"times//performance","CLOUD","CNN","64",0.25
87,"2021-08-23 22:26:43.337441",0.862323780169432,0.908705694922085,0.918965578079224,0.725605098406474,"times//performance","CLOUD","CNN","64",0.25
