"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","Performance","Platform","Algorithm","Size","Workload"
1,"2021-09-16 18:18:37.855221",2.55926775932312,2.59648489952087,2.59648489952087,0,"times//performance","CLOUD","RF","8",1
2,"2021-09-16 18:18:37.887804",1.9141811132431,1.94881224632263,1.30113959312439,0.000543049971262614,"times//performance","CLOUD","RF","8",1
3,"2021-09-16 18:18:38.247263",1.39881896972656,1.433318456014,0.402330875396729,0.00653403202692668,"times//performance","CLOUD","RF","8",1
4,"2021-09-16 18:18:39.470592",1.14222049713135,1.17610645294189,0.404470443725586,0.0269228498140971,"times//performance","CLOUD","RF","8",1
5,"2021-09-16 18:18:40.692203",0.987110948562622,1.02064652442932,0.398806810379028,0.0472830335299174,"times//performance","CLOUD","RF","8",1
6,"2021-09-16 18:18:41.918352",0.884308735529582,0.917978803316752,0.404640197753906,0.0677188475926717,"times//performance","CLOUD","RF","8",1
7,"2021-09-16 18:18:43.280172",0.829682316098894,0.863162381308419,0.534263849258423,0.0904158512751261,"times//performance","CLOUD","RF","8",1
8,"2021-09-16 18:18:44.510137",0.771452188491821,0.804765224456787,0.395985126495361,0.110915267467499,"times//performance","CLOUD","RF","8",1
9,"2021-09-16 18:18:45.766764",0.729361984464857,0.762565824720595,0.424970626831055,0.131859048207601,"times//performance","CLOUD","RF","8",1
10,"2021-09-16 18:18:46.978573",0.694507265090942,0.727795600891113,0.414863586425781,0.152055867513021,"times//performance","CLOUD","RF","8",1
11,"2021-09-16 18:18:48.251362",0.668972839008678,0.702582099220969,0.450447082519531,0.173269017537435,"times//performance","CLOUD","RF","8",1
12,"2021-09-16 18:18:49.442249",0.64500226577123,0.678613166014353,0.414954900741577,0.193117133776347,"times//performance","CLOUD","RF","8",1
13,"2021-09-16 18:18:50.649219",0.623815738237821,0.657263370660635,0.401065826416016,0.2132333000501,"times//performance","CLOUD","RF","8",1
14,"2021-09-16 18:18:51.873541",0.605514832905361,0.63885075705392,0.399486780166626,0.233638668060303,"times//performance","CLOUD","RF","8",1
15,"2021-09-16 18:18:53.097710",0.589482514063517,0.622746674219767,0.397289514541626,0.254041481018066,"times//performance","CLOUD","RF","8",1
16,"2021-09-16 18:18:54.330543",0.575960606336594,0.609288796782494,0.407420635223389,0.274588700135549,"times//performance","CLOUD","RF","8",1
17,"2021-09-16 18:18:55.548058",0.563637523090138,0.596906016854679,0.398781538009644,0.294880616664886,"times//performance","CLOUD","RF","8",1
18,"2021-09-16 18:18:56.779388",0.552866591347588,0.586342957284715,0.406770944595337,0.315402781963348,"times//performance","CLOUD","RF","8",1
19,"2021-09-16 18:18:57.996731",0.543127336000141,0.576535789590133,0.400006771087646,0.335691833496094,"times//performance","CLOUD","RF","8",1
20,"2021-09-16 18:18:59.218880",0.534266638755798,0.56770133972168,0.399846792221069,0.356060981750488,"times//performance","CLOUD","RF","8",1
21,"2021-09-16 18:19:00.489470",0.528624455134074,0.562036548342024,0.448740720748901,0.377237482865651,"times//performance","CLOUD","RF","8",1
22,"2021-09-16 18:19:01.670990",0.521205295215953,0.554772561246699,0.402228832244873,0.396929482618968,"times//performance","CLOUD","RF","8",1
23,"2021-09-16 18:19:02.887330",0.514389027719912,0.54792857170105,0.397360801696777,0.417201817035675,"times//performance","CLOUD","RF","8",1
24,"2021-09-16 18:19:04.113880",0.508408139149348,0.541889866193136,0.402999639511108,0.43764431476593,"times//performance","CLOUD","RF","8",1
25,"2021-09-16 18:19:05.324514",0.502759037017822,0.536179046630859,0.39911937713623,0.457821547985077,"times//performance","CLOUD","RF","8",1
26,"2021-09-16 18:19:06.573346",0.497993460068336,0.53159775183751,0.417065382003784,0.478635414441427,"times//performance","CLOUD","RF","8",1
27,"2021-09-16 18:19:07.791276",0.493457979626126,0.527165474715056,0.41192626953125,0.498934249083201,"times//performance","CLOUD","RF","8",1
28,"2021-09-16 18:19:09.006444",0.489024324076516,0.522837885788509,0.405992984771729,0.519187049070994,"times//performance","CLOUD","RF","8",1
29,"2021-09-16 18:19:10.230019",0.484844248870323,0.518787219606597,0.405368566513062,0.539579967657725,"times//performance","CLOUD","RF","8",1
30,"2021-09-16 18:19:11.452585",0.481100376447042,0.515021379788717,0.40581202507019,0.5599560658137,"times//performance","CLOUD","RF","8",1
31,"2021-09-16 18:19:12.664809",0.477399318448959,0.511243966317946,0.397921562194824,0.580159799257914,"times//performance","CLOUD","RF","8",1
32,"2021-09-16 18:19:13.890864",0.474007181823254,0.507787317037582,0.400631189346313,0.600594047705332,"times//performance","CLOUD","RF","8",1
33,"2021-09-16 18:19:15.116946",0.470740809585109,0.504605466669256,0.402786254882812,0.621028749148051,"times//performance","CLOUD","RF","8",1
34,"2021-09-16 18:19:16.341746",0.467607960981481,0.50147728358998,0.398247241973877,0.641442084312439,"times//performance","CLOUD","RF","8",1
35,"2021-09-16 18:19:17.564014",0.46468539919172,0.498556627546038,0.399254322052002,0.661813215414683,"times//performance","CLOUD","RF","8",1
36,"2021-09-16 18:19:18.802023",0.462080710464054,0.496037423610687,0.407865285873413,0.682446698347727,"times//performance","CLOUD","RF","8",1
37,"2021-09-16 18:19:20.048736",0.460145583023896,0.494062733005833,0.422973871231079,0.703225251038869,"times//performance","CLOUD","RF","8",1
38,"2021-09-16 18:19:21.258868",0.457758238441066,0.491764852875157,0.406743288040161,0.72339411576589,"times//performance","CLOUD","RF","8",1
39,"2021-09-16 18:19:22.488325",0.455635627110799,0.489733916062575,0.412558317184448,0.743885068098704,"times//performance","CLOUD","RF","8",1
40,"2021-09-16 18:19:23.718501",0.45355978012085,0.487608593702316,0.404721021652222,0.764388000965118,"times//performance","CLOUD","RF","8",1
41,"2021-09-16 18:19:24.939689",0.451449737316225,0.485475010988189,0.400131702423096,0.78474113146464,"times//performance","CLOUD","RF","8",1
42,"2021-09-16 18:19:26.173523",0.449547659783136,0.483502575329372,0.402632713317871,0.805305031935374,"times//performance","CLOUD","RF","8",1
43,"2021-09-16 18:19:27.404750",0.447671080744544,0.481589688811191,0.401248455047607,0.825825484593709,"times//performance","CLOUD","RF","8",1
44,"2021-09-16 18:19:28.625903",0.445832539688457,0.479711971499703,0.398970127105713,0.846178030967712,"times//performance","CLOUD","RF","8",1
45,"2021-09-16 18:19:29.857593",0.444203472137451,0.478096204333835,0.407002449035645,0.866706200440725,"times//performance","CLOUD","RF","8",1
46,"2021-09-16 18:19:31.083105",0.4425361311954,0.476419485133627,0.400967121124268,0.887131400903066,"times//performance","CLOUD","RF","8",1
47,"2021-09-16 18:19:32.305768",0.440919576807225,0.47482205451803,0.401340246200562,0.907509116331736,"times//performance","CLOUD","RF","8",1
48,"2021-09-16 18:19:33.538738",0.439451649785042,0.473332817355792,0.403338670730591,0.928058616320292,"times//performance","CLOUD","RF","8",1
49,"2021-09-16 18:19:34.761965",0.438054814630625,0.471884430671225,0.402361869812012,0.948445733388265,"times//performance","CLOUD","RF","8",1
50,"2021-09-16 18:19:35.990739",0.436619606018066,0.470438823699951,0.399604082107544,0.968925301233927,"times//performance","CLOUD","RF","8",1
51,"2021-09-16 18:19:37.223412",0.435350432115443,0.469182711021573,0.406377077102661,0.989469850063324,"times//performance","CLOUD","RF","8",1
52,"2021-09-16 18:19:38.452524",0.434146326321822,0.467986991772285,0.407005310058594,1.0099550485611,"times//performance","CLOUD","RF","8",1
53,"2021-09-16 18:19:39.666104",0.432916839167757,0.466741525901938,0.401977300643921,1.03018138408661,"times//performance","CLOUD","RF","8",1
54,"2021-09-16 18:19:40.892972",0.43175263316543,0.465546519668014,0.40221118927002,1.05062918265661,"times//performance","CLOUD","RF","8",1
55,"2021-09-16 18:19:42.137124",0.430688238143921,0.464466706189242,0.406156778335571,1.0713650504748,"times//performance","CLOUD","RF","8",1
56,"2021-09-16 18:19:43.355913",0.429518784795489,0.463298806122371,0.399064302444458,1.09167819817861,"times//performance","CLOUD","RF","8",1
57,"2021-09-16 18:19:44.580424",0.428555530414247,0.462309130451135,0.406887292861938,1.1120867172877,"times//performance","CLOUD","RF","8",1
58,"2021-09-16 18:19:45.814461",0.427700071499265,0.46147319366192,0.413824796676636,1.13265399932861,"times//performance","CLOUD","RF","8",1
59,"2021-09-16 18:19:47.050613",0.427032216120574,0.460832704932003,0.423684358596802,1.15325653155645,"times//performance","CLOUD","RF","8",1
60,"2021-09-16 18:19:48.256859",0.426089139779409,0.459876588980357,0.403465747833252,1.1733606338501,"times//performance","CLOUD","RF","8",1
61,"2021-09-16 18:19:49.482346",0.425157163963943,0.458918250975062,0.401417970657349,1.19378541707993,"times//performance","CLOUD","RF","8",1
62,"2021-09-16 18:19:50.711357",0.424298597920325,0.458033811661505,0.404083013534546,1.21426893472672,"times//performance","CLOUD","RF","8",1
63,"2021-09-16 18:19:51.936367",0.423501374229552,0.457218484273033,0.406668186187744,1.23468576669693,"times//performance","CLOUD","RF","8",1
64,"2021-09-16 18:19:53.177370",0.422864936292171,0.456610966473818,0.418337345123291,1.25536915063858,"times//performance","CLOUD","RF","8",1
65,"2021-09-16 18:19:54.390596",0.422103404998779,0.455852130743173,0.407286643981934,1.27558958133062,"times//performance","CLOUD","RF","8",1
66,"2021-09-16 18:19:55.615743",0.421357924287969,0.455082654953003,0.405066728591919,1.29600869814555,"times//performance","CLOUD","RF","8",1
67,"2021-09-16 18:19:56.860242",0.420711453281232,0.45447734220704,0.414526700973511,1.31675034761429,"times//performance","CLOUD","RF","8",1
68,"2021-09-16 18:19:58.083536",0.420016436015858,0.453791797161102,0.407860279083252,1.33713858127594,"times//performance","CLOUD","RF","8",1
69,"2021-09-16 18:19:59.311061",0.419403694678044,0.453159321909365,0.41015100479126,1.357597331206,"times//performance","CLOUD","RF","8",1
70,"2021-09-16 18:20:00.535972",0.418736297743661,0.452472005571638,0.405047178268433,1.37801251808802,"times//performance","CLOUD","RF","8",1
71,"2021-09-16 18:20:01.772168",0.418306542114473,0.452043576979301,0.422053575515747,1.39861578146617,"times//performance","CLOUD","RF","8",1
72,"2021-09-16 18:20:03.007509",0.417673170566559,0.451423678133223,0.407410860061646,1.41920479933421,"times//performance","CLOUD","RF","8",1
73,"2021-09-16 18:20:04.225273",0.41698739953237,0.450746500328796,0.401989698410034,1.43950086434682,"times//performance","CLOUD","RF","8",1
