"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-06 13:39:42.228554",60.6212759017944,61.4350290298462,"0:00:00.813344",0,0.813344,"EDGE","CNN","8",0.75
2,"2021-07-06 13:39:42.368443",60.6460330486298,61.1222078800201,"0:00:00.138326",0.00233148336410522,0.138326,"EDGE","CNN","8",0.75
3,"2021-07-06 13:39:42.510956",60.4487948417664,60.8102344671885,"0:00:00.131719",0.00470670064290365,0.131719,"EDGE","CNN","8",0.75
4,"2021-07-06 13:39:42.647597",60.1999561190605,60.5048243999481,"0:00:00.134909",0.00698405106862386,0.134909,"EDGE","CNN","8",0.75
5,"2021-07-06 13:39:43.026930",59.9186181545258,60.2380681037903,"0:00:00.377518",0.0133062680562337,0.377518,"EDGE","CNN","8",0.75
6,"2021-07-06 13:39:43.163234",59.6733710765839,59.9620515108109,"0:00:00.134571",0.0155779997507731,0.134571,"EDGE","CNN","8",0.75
7,"2021-07-06 13:39:43.299011",59.4038291999272,59.6704588276999,"0:00:00.134082",0.0178409496943156,0.134082,"EDGE","CNN","8",0.75
8,"2021-07-06 13:39:43.442594",59.1268578469753,59.3779120445251,"0:00:00.141767",0.0202340006828308,0.141767,"EDGE","CNN","8",0.75
9,"2021-07-06 13:39:43.579090",58.8388471603394,59.0770071347555,"0:00:00.134751",0.0225089351336161,0.134751,"EDGE","CNN","8",0.75
10,"2021-07-06 13:39:43.715246",58.5455287456512,58.7733431339264,"0:00:00.134444",0.0247781991958618,0.134444,"EDGE","CNN","8",0.75
11,"2021-07-06 13:39:43.853023",58.2511625506661,58.470654704354,"0:00:00.136010",0.0270744840304057,0.13601,"EDGE","CNN","8",0.75
12,"2021-07-06 13:39:44.001156",57.9535423715909,58.1669544577599,"0:00:00.146267",0.0295433680216471,0.146267,"EDGE","CNN","8",0.75
13,"2021-07-06 13:39:44.137621",57.6518055659074,57.8591774426974,"0:00:00.134627",0.0318177819252014,0.134627,"EDGE","CNN","8",0.75
14,"2021-07-06 13:39:44.272866",57.3504679543631,57.5525793007442,"0:00:00.133470",0.0340718666712443,0.13347,"EDGE","CNN","8",0.75
15,"2021-07-06 13:39:44.409928",57.045202922821,57.2428708235423,"0:00:00.135200",0.0363562345504761,0.1352,"EDGE","CNN","8",0.75
16,"2021-07-06 13:39:44.558335",56.7388147711754,56.9333035945892,"0:00:00.146544",0.0388296842575073,0.146544,"EDGE","CNN","8",0.75
17,"2021-07-06 13:39:44.693176",56.4347609071171,56.6256532669067,"0:00:00.133088",0.0410770336786906,0.133088,"EDGE","CNN","8",0.75
18,"2021-07-06 13:39:44.828921",56.1294516987271,56.3171956406699,"0:00:00.133979",0.0433394511540731,0.133979,"EDGE","CNN","8",0.75
19,"2021-07-06 13:39:44.965005",55.8223054032577,56.0072520281139,"0:00:00.134358",0.0456075151761373,0.134358,"EDGE","CNN","8",0.75
20,"2021-07-06 13:39:45.112652",55.5134517073631,55.6964560270309,"0:00:00.145866",0.0480683008829753,0.145866,"EDGE","CNN","8",0.75
21,"2021-07-06 13:39:45.248240",55.2063694454375,55.3870455991654,"0:00:00.133843",0.0503280997276306,0.133843,"EDGE","CNN","8",0.75
22,"2021-07-06 13:39:45.384214",54.8985665494745,55.0771430839192,"0:00:00.134257",0.0525943319002787,0.134257,"EDGE","CNN","8",0.75
