"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-06-30 13:59:21.145393",65.6446220874786,65.7846219539642,"0:00:00.139525",0,0.139525,"EDGE","RF","32",0.5
2,"2021-06-30 13:59:21.259608",65.4653112888336,65.5917671918869,"0:00:00.112644",0.00190358559290568,0.112644,"EDGE","RF","32",0.5
3,"2021-06-30 13:59:21.372662",65.2717157999675,65.3932933012644,"0:00:00.111551",0.00378781954447428,0.111551,"EDGE","RF","32",0.5
4,"2021-06-30 13:59:21.482862",65.0742810368538,65.1927020549774,"0:00:00.108698",0.00562448501586914,0.108698,"EDGE","RF","32",0.5
5,"2021-06-30 13:59:21.593571",64.8747260093689,64.9913676261902,"0:00:00.109275",0.00746963421503703,0.109275,"EDGE","RF","32",0.5
6,"2021-06-30 13:59:21.703937",64.6742144823074,64.7896030743917,"0:00:00.108869",0.00930906931559245,0.108869,"EDGE","RF","32",0.5
7,"2021-06-30 13:59:21.813922",64.4730924538204,64.5875420910971,"0:00:00.108559",0.0111421505610148,0.108559,"EDGE","RF","32",0.5
8,"2021-06-30 13:59:21.923510",64.271552324295,64.3852409422398,"0:00:00.108113",0.0129686196645101,0.108113,"EDGE","RF","32",0.5
9,"2021-06-30 13:59:22.033174",64.0714172522227,64.184523847368,"0:00:00.108200",0.0147963523864746,0.1082,"EDGE","RF","32",0.5
10,"2021-06-30 13:59:22.143530",63.8676018238068,63.9803013801575,"0:00:00.108786",0.0166356166203817,0.108786,"EDGE","RF","32",0.5
11,"2021-06-30 13:59:22.253106",63.6654101285067,63.7777196927504,"0:00:00.108157",0.0184618870417277,0.108157,"EDGE","RF","32",0.5
12,"2021-06-30 13:59:22.363010",63.4643877744675,63.5763927698135,"0:00:00.108373",0.0202936172485352,0.108373,"EDGE","RF","32",0.5
13,"2021-06-30 13:59:22.472827",63.2618787472065,63.3736235361833,"0:00:00.108374",0.0221239010492961,0.108374,"EDGE","RF","32",0.5
