"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-06-30 16:38:50.606262",51.9170956611633,52.7350554466248,"0:00:00.817451",0,0.817451,"EDGE","CNN","32",0.75
2,"2021-06-30 16:38:50.750520",51.9590344429016,52.4393962621689,"0:00:00.142475",0.00240430037180583,0.142475,"EDGE","CNN","32",0.75
3,"2021-06-30 16:38:50.892838",51.7702213128408,52.1373585859934,"0:00:00.140211",0.0047762672106425,0.140211,"EDGE","CNN","32",0.75
4,"2021-06-30 16:38:51.034437",51.520180284977,51.8305284380913,"0:00:00.139570",0.00713624954223633,0.13957,"EDGE","CNN","32",0.75
5,"2021-06-30 16:38:51.415217",51.2462496757507,51.570404291153,"0:00:00.379082",0.0134825825691223,0.379082,"EDGE","CNN","32",0.75
6,"2021-06-30 16:38:51.555130",50.992618838946,51.2858284314473,"0:00:00.138024",0.015814467271169,0.138024,"EDGE","CNN","32",0.75
7,"2021-06-30 16:38:51.695991",50.7281387874058,50.9993613106864,"0:00:00.138815",0.0181621511777242,0.138815,"EDGE","CNN","32",0.75
8,"2021-06-30 16:38:51.844934",50.4524186849594,50.7081706523895,"0:00:00.147172",0.0206445336341858,0.147172,"EDGE","CNN","32",0.75
9,"2021-06-30 16:38:51.985921",50.1700128184425,50.4128580888112,"0:00:00.139316",0.0229943156242371,0.139316,"EDGE","CNN","32",0.75
10,"2021-06-30 16:38:52.125494",49.881494641304,50.113876748085,"0:00:00.137925",0.0253205339113871,0.137925,"EDGE","CNN","32",0.75
11,"2021-06-30 16:38:52.265641",49.5885012366555,49.8123718608509,"0:00:00.138466",0.0276563167572021,0.138466,"EDGE","CNN","32",0.75
12,"2021-06-30 16:38:52.417917",49.292361776034,49.5101398626963,"0:00:00.150476",0.0301942507425944,0.150476,"EDGE","CNN","32",0.75
13,"2021-06-30 16:38:52.560278",48.9948137906881,49.2066730535947,"0:00:00.140532",0.0325669328371684,0.140532,"EDGE","CNN","32",0.75
14,"2021-06-30 16:38:52.699570",48.6955998795373,48.9021714755467,"0:00:00.137573",0.0348884661992391,0.137573,"EDGE","CNN","32",0.75
15,"2021-06-30 16:38:52.839619",48.3945445219676,48.596591091156,"0:00:00.138423",0.0372226158777873,0.138423,"EDGE","CNN","32",0.75
16,"2021-06-30 16:38:52.992443",48.0921389758587,48.2910199314356,"0:00:00.151113",0.0397696852684021,0.151113,"EDGE","CNN","32",0.75
17,"2021-06-30 16:38:53.132092",47.7893009887022,47.9846101788914,"0:00:00.137861",0.0420971671740214,0.137861,"EDGE","CNN","32",0.75
18,"2021-06-30 16:38:53.273477",47.4854112068812,47.6776473257277,"0:00:00.139709",0.0444535851478577,0.139709,"EDGE","CNN","32",0.75
19,"2021-06-30 16:38:53.413258",47.180902041887,47.3702981221048,"0:00:00.138012",0.0467832684516907,0.138012,"EDGE","CNN","32",0.75
20,"2021-06-30 16:38:53.564406",46.8762280583382,47.0636363983154,"0:00:00.149367",0.0493023991584778,0.149367,"EDGE","CNN","32",0.75
21,"2021-06-30 16:38:53.704441",46.5715707710811,46.7566575322832,"0:00:00.138340",0.0516363183657328,0.13834,"EDGE","CNN","32",0.75
22,"2021-06-30 16:38:53.844140",46.266430627216,46.4493937167254,"0:00:00.138085",0.053964634736379,0.138085,"EDGE","CNN","32",0.75
23,"2021-06-30 16:38:53.993967",45.9605878643368,46.1420458710712,"0:00:00.148063",0.0564617514610291,0.148063,"EDGE","CNN","32",0.75
24,"2021-06-30 16:38:54.136675",45.6552238365014,45.8350082337856,"0:00:00.141020",0.0588402152061462,0.14102,"EDGE","CNN","32",0.75
25,"2021-06-30 16:38:54.276730",45.3495631217957,45.5277039432526,"0:00:00.138412",0.061174468199412,0.138412,"EDGE","CNN","32",0.75
