"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-06 20:25:06.196592",64.7977213859558,64.9728648662567,"0:00:00.174637",0,0.174637,"EDGE","RF","8",0.5
2,"2021-07-06 20:25:06.309320",64.6280833482742,64.7714614868164,"0:00:00.111377",0.00187879800796509,0.111377,"EDGE","RF","8",0.5
3,"2021-07-06 20:25:06.420748",64.4372393290202,64.5695989131927,"0:00:00.110083",0.00373593171437581,0.110083,"EDGE","RF","8",0.5
4,"2021-07-06 20:25:06.530980",64.2407717704773,64.3673235177994,"0:00:00.108863",0.00557313362757365,0.108863,"EDGE","RF","8",0.5
5,"2021-07-06 20:25:06.642061",64.0418064594269,64.1650415420532,"0:00:00.109695",0.00742448170979818,0.109695,"EDGE","RF","8",0.5
6,"2021-07-06 20:25:06.753323",63.8417431116104,63.9628049929937,"0:00:00.109934",0.00927884976069132,0.109934,"EDGE","RF","8",0.5
7,"2021-07-06 20:25:06.863206",63.6410984992981,63.7603890555246,"0:00:00.108426",0.0111102302869161,0.108426,"EDGE","RF","8",0.5
8,"2021-07-06 20:25:06.973410",63.4398786723614,63.5579022467136,"0:00:00.108889",0.0129469633102417,0.108889,"EDGE","RF","8",0.5
9,"2021-07-06 20:25:07.082722",63.2383396360609,63.3552667564816,"0:00:00.107896",0.0147688309351603,0.107896,"EDGE","RF","8",0.5
10,"2021-07-06 20:25:07.196475",63.0364705324173,63.1529734373093,"0:00:00.112452",0.016664715607961,0.112452,"EDGE","RF","8",0.5
11,"2021-07-06 20:25:07.309880",62.8347726735202,62.950894724239,"0:00:00.112074",0.0185547987620036,0.112074,"EDGE","RF","8",0.5
12,"2021-07-06 20:25:07.420411",62.6331745386124,62.7487418452899,"0:00:00.109205",0.0203969836235046,0.109205,"EDGE","RF","8",0.5
13,"2021-07-06 20:25:07.529748",62.4314314218668,62.5464369883904,"0:00:00.108002",0.0222192645072937,0.108002,"EDGE","RF","8",0.5
14,"2021-07-06 20:25:07.642221",62.229490671839,62.344237940652,"0:00:00.111128",0.0240938146909078,0.111128,"EDGE","RF","8",0.5
15,"2021-07-06 20:25:07.753379",62.0275990327199,62.1420233726501,"0:00:00.109642",0.0259464502334595,0.109642,"EDGE","RF","8",0.5
16,"2021-07-06 20:25:07.863777",61.8256757855415,61.9397711604834,"0:00:00.108923",0.0277864138285319,0.108923,"EDGE","RF","8",0.5
17,"2021-07-06 20:25:07.974220",61.6236626540913,61.7374801074757,"0:00:00.109063",0.0296271324157715,0.109063,"EDGE","RF","8",0.5
18,"2021-07-06 20:25:08.084837",61.4215859572093,61.5351665417353,"0:00:00.109291",0.0314707477887472,0.109291,"EDGE","RF","8",0.5
19,"2021-07-06 20:25:08.194224",61.2194671379892,61.3327687037619,"0:00:00.107974",0.0332938671112061,0.107974,"EDGE","RF","8",0.5
20,"2021-07-06 20:25:08.305741",61.0172476053238,61.1304063677788,"0:00:00.110200",0.0351524829864502,0.1102,"EDGE","RF","8",0.5
21,"2021-07-06 20:25:08.417175",60.815045379457,60.9280693417504,"0:00:00.110088",0.0370097160339355,0.110088,"EDGE","RF","8",0.5
22,"2021-07-06 20:25:08.529357",60.612855867906,60.7257896011526,"0:00:00.110803",0.0388794143994649,0.110803,"EDGE","RF","8",0.5
23,"2021-07-06 20:25:08.640077",60.4107059188511,60.5234957259634,"0:00:00.109354",0.0407247503598531,0.109354,"EDGE","RF","8",0.5
24,"2021-07-06 20:25:08.750210",60.2085303266843,60.3211646775405,"0:00:00.108815",0.0425602992375692,0.108815,"EDGE","RF","8",0.5
25,"2021-07-06 20:25:08.861030",60.0063109397888,60.1188287830353,"0:00:00.109462",0.0444073001543681,0.109462,"EDGE","RF","8",0.5
26,"2021-07-06 20:25:08.973198",59.8040784780796,59.9165403567828,"0:00:00.110810",0.0462767640749613,0.11081,"EDGE","RF","8",0.5
27,"2021-07-06 20:25:09.084514",59.6018846035004,59.7142622382553,"0:00:00.109929",0.0481320301691691,0.109929,"EDGE","RF","8",0.5
28,"2021-07-06 20:25:09.194795",59.3996917264802,59.5119563085692,"0:00:00.108976",0.0499700466791789,0.108976,"EDGE","RF","8",0.5
29,"2021-07-06 20:25:09.305651",59.1974665954195,59.3096453156965,"0:00:00.109463",0.0518176476160685,0.109463,"EDGE","RF","8",0.5
30,"2021-07-06 20:25:09.418363",58.9952327092489,59.1073921362559,"0:00:00.111363",0.0536961833635966,0.111363,"EDGE","RF","8",0.5
31,"2021-07-06 20:25:09.533535",58.7930483818054,58.9052689690744,"0:00:00.113812",0.0556157151858012,0.113812,"EDGE","RF","8",0.5
32,"2021-07-06 20:25:09.647619",58.59098841995,58.7032323032618,"0:00:00.112729",0.0575171152750651,0.112729,"EDGE","RF","8",0.5
33,"2021-07-06 20:25:09.760303",58.3890053431193,58.5012304927364,"0:00:00.111387",0.059395182132721,0.111387,"EDGE","RF","8",0.5
34,"2021-07-06 20:25:09.872912",58.1870530212627,58.2992580848582,"0:00:00.111283",0.0612719972928365,0.111283,"EDGE","RF","8",0.5
35,"2021-07-06 20:25:09.984823",57.9851265362331,58.0972922665732,"0:00:00.110555",0.0631371815999349,0.110555,"EDGE","RF","8",0.5
36,"2021-07-06 20:25:10.097488",57.7832062045733,57.8953543835216,"0:00:00.111231",0.0650149305661519,0.111231,"EDGE","RF","8",0.5
