"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-07 17:49:59.115979",69.1251304149628,70.202995300293,"0:00:01.077452",0,0.077452,"EDGE","CNN","64",0.1
2,"2021-07-07 17:49:59.271941",69.6075435876846,70.2232271432877,"0:00:00.153221",0.00259936650594076,0.153221,"EDGE","CNN","64",0.1
3,"2021-07-07 17:49:59.425406",69.7893829345703,70.2477037906647,"0:00:00.143211",0.00515711704889933,0.143211,"EDGE","CNN","64",0.1
4,"2021-07-07 17:49:59.575051",69.8974497914314,70.2761370539665,"0:00:00.139463",0.00765120188395182,0.139463,"EDGE","CNN","64",0.1
5,"2021-07-07 17:49:59.978669",69.9643776416779,70.3476366519928,"0:00:00.401243",0.0143781661987305,0.401243,"EDGE","CNN","64",0.1
6,"2021-07-07 17:50:00.129815",70.0647581020991,70.4089992841085,"0:00:00.148875",0.0168972690900167,0.148875,"EDGE","CNN","64",0.1
7,"2021-07-07 17:50:00.282594",70.1437646661486,70.4603264672416,"0:00:00.150202",0.0194435834884644,0.150202,"EDGE","CNN","64",0.1
8,"2021-07-07 17:50:00.440522",70.2095525562763,70.5060261487961,"0:00:00.155579",0.0220757166544596,0.155579,"EDGE","CNN","64",0.1
9,"2021-07-07 17:50:00.586056",70.2654176818,70.544864654541,"0:00:00.142920",0.0245012839635213,0.14292,"EDGE","CNN","64",0.1
10,"2021-07-07 17:50:00.736404",70.3130493402481,70.5793763160706,"0:00:00.147937",0.0270070830980937,0.147937,"EDGE","CNN","64",0.1
11,"2021-07-07 17:50:00.892293",70.3594119765542,70.6155056086453,"0:00:00.153480",0.029605233669281,0.15348,"EDGE","CNN","64",0.1
12,"2021-07-07 17:50:01.059426",70.4026798804601,70.651190340519,"0:00:00.164811",0.0323907852172852,0.164811,"EDGE","CNN","64",0.1
13,"2021-07-07 17:50:01.206837",70.4432323712569,70.6838091336764,"0:00:00.145095",0.034847633043925,0.145095,"EDGE","CNN","64",0.1
14,"2021-07-07 17:50:01.350203",70.4824751785823,70.7159642151424,"0:00:00.141044",0.0372370680173238,0.141044,"EDGE","CNN","64",0.1
15,"2021-07-07 17:50:01.508260",70.5193477471669,70.7476680755615,"0:00:00.155639",0.039871350924174,0.155639,"EDGE","CNN","64",0.1
16,"2021-07-07 17:50:01.675146",70.5552252531052,70.7795775830746,"0:00:00.164533",0.0426527857780457,0.164533,"EDGE","CNN","64",0.1
17,"2021-07-07 17:50:01.830701",70.5908027396483,70.8109839663786,"0:00:00.153164",0.045245369275411,0.153164,"EDGE","CNN","64",0.1
18,"2021-07-07 17:50:01.984779",70.6254946788152,70.8418944941627,"0:00:00.151834",0.0478133320808411,0.151834,"EDGE","CNN","64",0.1
19,"2021-07-07 17:50:02.140753",70.6585443521801,70.871654435208,"0:00:00.153587",0.0504129012425741,0.153587,"EDGE","CNN","64",0.1
20,"2021-07-07 17:50:02.298921",70.6918683171272,70.9021136403084,"0:00:00.155533",0.0530490358670553,0.155533,"EDGE","CNN","64",0.1
21,"2021-07-07 17:50:02.443894",70.724026225862,70.9310602006458,"0:00:00.142522",0.0554652492205302,0.142522,"EDGE","CNN","64",0.1
22,"2021-07-07 17:50:02.585192",70.7559865604747,70.9599518234079,"0:00:00.139254",0.0578202168146769,0.139254,"EDGE","CNN","64",0.1
23,"2021-07-07 17:50:02.735470",70.7869518736134,70.9885003048441,"0:00:00.148104",0.0603248516718547,0.148104,"EDGE","CNN","64",0.1
24,"2021-07-07 17:50:02.877017",70.8167700171471,71.0157422820727,"0:00:00.139447",0.0626839677492777,0.139447,"EDGE","CNN","64",0.1
25,"2021-07-07 17:50:03.025887",70.8464780235291,71.0433701610565,"0:00:00.146656",0.0651651342709859,0.146656,"EDGE","CNN","64",0.1
